total_trades,winning_trades,losing_trades,win_rate,total_return_pct,avg_win_pct,avg_loss_pct,profit_factor,sharpe_ratio,max_drawdown_pct,avg_holding_days,total_pnl,valid_symbols,failed_symbols,trades_per_symbol,market,benchmark_return_pct,excess_return_pct
1740,580,1160,0.3333333333333333,3016.944487933942,37.07367136249676,-7.963342578604049,4.6555414383536,5.100400894080284,25.57457619428756,150.367816091954,30169444.879339423,184.0,1.0,9.456521739130435,SP500,275.61115362659,2741.3333343073523
682,205,477,0.30058651026392963,898.8844161313358,38.00250171122101,-7.985811297599502,4.75875277977635,4.299836093294528,23.186639477675726,139.44281524926686,8988844.161313357,69.0,12.0,9.884057971014492,ASX300,68.41643302277896,830.4679831085568
2422,785,1637,0.32411230388109,3915.828904065278,37.31623215420181,-7.9698896641024195,4.682151664191755,4.877208597413327,41.000661152565456,147.2914946325351,39158289.04065278,,,,COMBINED,,
