symbol
SHEL.L
AZN.L
LLOY.L
ULVR.L
HSBA.L
BP.L
GSK.L
BARC.L
RIO.L
BT-A.L
TSCO.L
LSEG.L
DGE.L
NWG.L
GLEN.L
ANTO.L
IAG.L
AAL.L
EXPN.L
CRDA.L
IMB.L
PSON.L
RKT.L
SMDS.L
CPG.L
KGF.L
PSH.L
SPX.L
SMIN.L
WEIR.L
AUTO.L
BDEV.L
CCH.L
CNA.L
CTEC.L
EDV.L
ENT.L
FCIT.L
FRES.L
JD.L
ADM.L
MKS.L
MNDI.L
NXT.L
PRU.L
REL.L
RR.L
SBRY.L
STAN.L
VOD.L
WTB.L
