datetime,portfolio_value,cash,positions,return
2022-01-03 08:30:00-05:00,100000.0,100000.0,[],
2022-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-01-04 09:30:00-05:00,99254.3331375122,299.30676269530625,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': CDNS, 'quantity': 107.0}]",-0.007456668624877927
2022-01-05 09:30:00-05:00,99734.64131164551,76.31426239013045,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': CDNS, 'quantity': 107.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': ANET, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}]",0.004839165797102751
2022-01-06 09:30:00-05:00,99245.2474861145,18969.305046081536,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': ANET, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}]",-0.0049069592981416665
2022-01-07 09:30:00-05:00,98673.3829536438,370.32772064208166,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",-0.005762135184868344
2022-01-08 09:30:00-05:00,98673.3829536438,370.32772064208166,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",0.0
2022-01-09 09:30:00-05:00,98673.3829536438,370.32772064208166,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",0.0
2022-01-10 09:30:00-05:00,99095.49649810791,370.32772064208166,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",0.00427788661773576
2022-01-11 09:30:00-05:00,99168.66292190552,370.32772064208166,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",0.0007383425723994641
2022-01-12 09:30:00-05:00,98833.1834602356,370.32772064208166,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",-0.003382918068927765
2022-01-13 09:30:00-05:00,99394.23741912842,370.32772064208166,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",0.0056767771638011055
2022-01-14 09:30:00-05:00,99188.76448059082,370.32772064208166,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': IEX, 'quantity': 84.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",-0.0020672520245932358
2022-01-15 09:30:00-05:00,99188.76448059082,19188.84761810302,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",0.0
2022-01-16 09:30:00-05:00,99188.76448059082,19188.84761810302,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",0.0
2022-01-17 09:30:00-05:00,99188.76448059082,19188.84761810302,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",0.0
2022-01-18 09:30:00-05:00,98531.34749603271,19188.84761810302,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",-0.006627938033110126
2022-01-19 09:30:00-05:00,98199.60322570801,19188.84761810302,"[{'asset': XEL, 'quantity': 295.0}, {'asset': WRB, 'quantity': 546.0}, {'asset': FRT, 'quantity': 146.0}, {'asset': EQT, 'quantity': 2.0}, {'asset': VTRS, 'quantity': 4.0}, {'asset': FE, 'quantity': 1.0}, {'asset': F, 'quantity': 2.0}, {'asset': GPC, 'quantity': 27.0}, {'asset': GILD, 'quantity': 52.0}, {'asset': SJM, 'quantity': 26.0}, {'asset': DOC, 'quantity': 105.0}, {'asset': MTB, 'quantity': 22.0}]",-0.003366890626742558
