Symbol
NVDA
AAPL
MSFT
AMZN
GOOGL
AVGO
GOOG
META
TSLA
BRKB
JPM
LLY
V
XOM
JNJ
WMT
MA
PLTR
ABBV
NFLX
COST
BAC
AMD
HD
PG
GE
ORCL
MU
CSCO
WFC
UNH
CVX
IBM
CAT
GS
KO
MRK
PM
CRM
RTX
MCD
LRCX
MS
TMO
C
ABT
AMAT
AXP
ISRG
DIS
LIN
APP
PEP
INTU
QCOM
GEV
AMGN
BKNG
TJX
T
BA
SCHW
VZ
APH
UBER
KLAC
NEE
ACN
SPGI
INTC
TXN
NOW
COF
BLK
GILD
ADBE
DHR
BSX
PFE
UNP
ADI
LOW
ANET
PGR
WELL
PANW
ETN
HON
MDT
SYK
PLD
CRWD
DE
VRTX
BX
CB
NEM
CEG
COP
PH
BMY
CMCSA
ADP
MCK
CVS
CME
MO
LMT
SBUX
SO
TMUS
HOOD
ICE
MMC
DUK
KKR
SNPS
GD
TT
DASH
CDNS
CRH
USB
HWM
MMM
PNC
BK
WM
AMT
MCO
REGN
NOC
ORLY
GM
AON
EMR
ELV
HCA
SHW
RCL
FCX
EQIX
UPS
JCI
TDG
CI
WMB
WBD
CMI
NKE
MDLZ
MAR
GLW
APO
CSX
TEL
HLT
ECL
AJG
ITW
COR
NSC
TRV
CTAS
TFC
CL
PWR
FDX
ADSK
MSI
CVNA
STX
AEP
SPG
WDC
XTSLA
ROST
PCAR
ABNB
SRE
AZO
SLB
NXPI
EOG
BDX
PYPL
LHX
ZTS
MNST
IDXX
APD
ALL
COIN
KMI
URI
F
AFL
O
PSX
VST
FTNT
D
VLO
CMG
DLR
EW
MPC
CAH
ROP
CBRE
FAST
AME
WDAY
AIG
AXON
AMP
OKE
DAL
EA
MPWR
CTVA
GWW
DDOG
MET
ROK
BKR
NDAQ
EXC
TGT
XEL
MSCI
TTWO
RSG
YUM
CARR
PSA
ETR
CTSH
FICO
PEG
DHI
PRU
TRGP
A
HIG
VMC
MLM
DELL
IQV
KR
CCI
EBAY
KDP
GEHC
NUE
WAB
VTR
PAYX
UAL
STT
FISV
XYZ
ED
RMD
SYY
MCHP
KEYS
ARES
SNDK
CPRT
ACGL
FIS
PCG
WEC
OTIS
CCL
XYL
FIX
EQT
GRMN
EXPE
KMB
KVUE
HPE
WTW
FITB
MTB
HUM
TER
SYF
NRG
VRSK
VICI
DG
IBKR
IR
ODFL
RJF
FSLR
MTD
OXY
CSGP
EME
HBAN
ADM
EXR
HSY
FANG
DOV
ULTA
TSCO
ATO
AEE
EFX
CBOE
DTE
BR
TPR
NTRS
EL
DXCM
EXE
CINF
AVB
BIIB
PPL
CFG
AWK
OMC
VLTO
ES
STE
GIS
JBL
CNP
TDY
RF
HUBB
STLD
IRM
LDOS
BRO
HAL
FE
PHM
PPG
TROW
DLTR
EIX
WSM
WAT
LYV
DVN
LULU
LEN
ON
DRI
NTAP
CPAY
EQR
HPQ
LUV
CMS
WRB
PTC
LH
NVR
IP
CHD
SBAC
VRSN
KHC
PODD
EXPD
LVS
NI
SW
WST
TYL
STZ
KEY
CTRA
DGX
CHRW
GPN
AMCR
TRMB
CNC
PKG
SNA
CHTR
L
IT
CDW
PFG
ZBH
ROL
FTV
ALB
GPC
Q
MKC
PNR
DD
GDDY
IFF
TPL
WY
ESS
LNT
EVRG
TTD
APTV
HOLX
INCY
TSN
COO
DOW
J
MAA
TXT
LII
GEN
INVH
FOXA
SMCI
FFIV
JBHT
DECK
TKO
EG
VTRS
AVY
RL
BALL
HII
KIM
ALLE
BBY
IEX
MAS
JKHY
DPZ
NDSN
AKAM
UHS
ZBRA
IVZ
AIZ
CF
CLX
BG
HST
SOLV
SWK
CPT
EPAM
BLDR
REG
GL
MRNA
DOC
DAY
LYB
UDR
RVTY
HAS
FDS
SJM
PNW
WYNN
NCLH
ALGN
BXP
CRL
NWSA
AES
BAX
FOX
SWKS
TECH
APA
MOH
GNRC
CAG
FRT
TAP
PAYC
MTCH
AOS
MOS
HSIC
ARE
MGM
POOL
BEN
ERIE
HRL
SGAFT
LW
CPB
BFB
PSKY
DVA
NWS
ESH6
