Symbol
CIEN
COHR
LITE
FLEX
UTHR
TWLO
CASY
CW
PSTG
ILMN
RBA
SGI
RGLD
WWD
FTI
BURL
TLN
GWRE
THC
FN
USFD
TRU
NVT
CRS
XPO
JLL
BWXT
EWBC
NLY
ATI
CG
PINS
RS
OKTA
NBIX
APG
RBC
SATS
PFGC
WPC
NTNX
FNF
DOCU
XTSLA
EQH
DKS
AA
CSL
ITT
GGG
MTZ
RGA
RPM
EVR
NXT
KTOS
LECO
TOL
HL
DT
MLI
SF
OHI
ALLY
ENTG
ACM
RNR
MEDP
GLPI
EXEL
BJ
WCC
PEN
DTM
UNM
WSO
FHN
CLH
CACI
ELS
BLD
CCK
SNX
BMRN
NYT
AYI
CMA
TXRH
MTSI
ELAN
LAMR
SCI
MKSI
WTRG
EHC
WMS
ORI
DCI
MANH
JEF
LSCC
WBS
FIVE
SPXC
JAZZ
AMH
AAL
CNM
BAH
RMBS
ENSG
DY
AR
AIT
ARMK
ROIV
GMED
BWA
HLI
SSB
STRL
EGP
PR
OVV
WTFC
RRX
AFG
FYBR
OC
REXR
CR
COKE
PLNT
GTLS
FLS
WAL
TTEK
GME
ZION
SAIA
RGEN
KNSL
KNX
OGE
COLB
UMBF
CART
ALV
LAD
PRI
RRC
CNH
ADC
AVAV
UGI
OSK
CFR
VMI
AMG
CRBG
CUBE
CADE
HALO
BRX
ATR
ONB
R
HQY
SEIC
ONTO
CMC
CYTK
CLF
PNFP
WTS
SFM
FR
TTC
G
AVTR
NNN
CHDN
MP
NFG
SNV
DUOL
HIMS
CHWY
DINO
VOYA
CELH
WING
INGR
MUSA
MIDD
STAG
ORA
H
SSD
IDA
AXTA
EXLS
EXP
CBSH
ACI
OLLI
FND
PB
PCTY
MTG
THG
FLR
ESAB
AGCO
STWD
LFUS
VNOM
ESNT
FNB
FCFS
FAF
KD
GATX
GXO
MAT
CRUS
FBIN
CHE
CAVA
CGNX
MASI
HXL
LEA
DOCS
VFC
GAP
KEX
ALK
M
RLI
ANF
AM
MSA
HR
RYAN
ULS
GBCI
JHG
BSY
TMHC
AN
NXST
ARW
WH
TXNM
VLY
PEGA
NOV
HLNE
SLM
CVLT
DAR
WFRD
THO
NEU
UBSI
ENS
VNT
APPF
HRB
BIO
HWC
TKR
VNO
POR
UFPI
BRKR
FCN
OLED
WEX
BKH
LPX
SWX
MORN
KRG
HOMB
CHRD
OPCH
AAON
GNTX
KBR
SIGI
MTN
QLYS
OZK
CNX
LSTR
BCO
BC
BYD
SR
MMS
BILL
DBX
ST
MTDR
POST
ELF
SAIC
CROX
OGS
NJR
TNL
BDC
SBRA
LOPE
AMKR
GPK
SLAB
LNTH
FOUR
NOVT
WMG
ASB
CUZ
TCBI
SON
MUR
KNF
CNO
IRT
KRC
BBWI
WHR
DLB
FFIN
FHI
AVT
MSM
NWE
VVV
FLG
EPR
TREX
BRBR
GHC
HAE
IBOC
KBH
BHF
SHC
NVST
TEX
SLGN
EXPO
PII
CBT
YETI
LIVN
MZTI
ALGM
PSN
PVH
RYN
VAL
CDP
PAG
EEFT
CPRI
AVNT
SYNA
PCH
RH
GTM
ASH
HGV
VC
SMG
GT
HOG
WLK
CXT
KMPR
OLN
BLKB
FLO
XRAY
CAR
PBF
PK
ASGN
CIVI
CHH
NSA
IPGP
CNXC
GEF
PPC
SAM
COLM
COTY
FG
SGAFT
JPMSW
FAH6
GSISW
HSBBK
