scan_date,data_date,symbol,ib_action,conviction_level,position_size_pct,current_price,stop_loss_price,profit_target_price,daily_change_pct,volume,avg_volume_20d,conviction_reason,trend_strength,breakout_power,volume_surge,momentum_points,total_conviction_score
2025-08-21,253,APA.AX,BUY,2,25,8.885000228881836,8.263050212860108,13.327500343322754,1.426940601986204,1715178,2475427.1,"LOW conviction: 45, trend: 100, vol: 0.7x, daily: 1.4%",100,0,0.6683043554427293,25,45
2025-08-21,253,GPT.AX,BUY,2,25,5.53000020980835,5.142900195121765,8.295000314712524,1.0968998522502105,3168300,4400090.45,"LOW conviction: 45, trend: 100, vol: 0.7x, daily: 1.1%",100,0,0.6890235148439355,25,45
2025-08-21,249,JNJ,BUY,2,25,178.83999633789062,166.3211965942383,268.25999450683594,0.5849230980215836,9030000,8382805.0,"LOW conviction: 40, trend: 100, vol: 1.1x, daily: 0.6%",100,0,1.0671002820193602,20,40
2025-08-21,249,AFL,BUY,2,25,107.9000015258789,100.34700141906738,161.85000228881836,1.4956297655907669,2684900,2534560.0,"LOW conviction: 40, trend: 70, vol: 1.1x, daily: 1.5%",70,15,1.0805861542981563,20,40
2025-08-21,249,HD,BUY,2,25,401.739990234375,373.6181909179688,602.6099853515625,-1.3408697959174543,4194200,3461945.0,"LOW conviction: 40, trend: 90, vol: 1.2x, daily: -1.3%",90,0,1.2284810061699376,15,40
2025-08-21,249,WMT,BUY,2,25,102.56999969482422,95.39009971618653,153.85499954223633,1.2636970754540178,18574100,15399300.0,"LOW conviction: 40, trend: 90, vol: 1.2x, daily: 1.3%",90,0,1.2418266132159486,15,40
2025-08-21,249,VZ,BUY,2,25,45.060001373291016,41.90580127716065,67.59000205993652,0.2670288167537116,20973100,16304365.0,"LOW conviction: 40, trend: 90, vol: 1.3x, daily: 0.3%",90,0,1.2770122452061274,15,40
2025-08-21,249,NEM,BUY,2,25,69.0,64.17,103.5,2.4042784396222983,7635600,10106565.0,"LOW conviction: 40, trend: 100, vol: 0.7x, daily: 2.4%",100,0,0.7348961120457669,20,40
2025-08-21,253,WDS.AX,BUY,2,25,26.645000457763672,24.779850425720216,39.96750068664551,1.8539778791303752,3359877,3878926.0,"LOW conviction: 40, trend: 100, vol: 0.9x, daily: 1.9%",100,0,0.8512126087848686,20,40
2025-08-21,253,ORG.AX,BUY,2,25,13.024999618530273,12.113249645233156,19.53749942779541,0.8126899505905172,2088209,3244426.25,"LOW conviction: 40, trend: 100, vol: 0.6x, daily: 0.8%",100,0,0.6156957392310689,20,40
2025-08-21,253,BRG.AX,BUY,2,25,36.93000030517578,34.34490028381348,55.39500045776367,4.73625088808558,368265,410927.05,"LOW conviction: 40, trend: 90, vol: 0.9x, daily: 4.7%",90,0,0.906322662828724,25,40
2025-08-21,253,ALL.AX,BUY,2,25,71.66000366210938,66.64380340576172,107.49000549316406,0.674351439836518,646014,1010207.3,"LOW conviction: 40, trend: 100, vol: 0.6x, daily: 0.7%",100,0,0.6268027465396581,20,40
2025-08-21,253,CHC.AX,BUY,2,25,22.829999923706055,21.231899929046634,34.24499988555908,0.043822213039312885,498947,974812.75,"LOW conviction: 40, trend: 100, vol: 0.5x, daily: 0.0%",100,0,0.49907860702867346,20,40
2025-08-21,253,NHF.AX,BUY,2,25,7.684999942779541,7.147049946784974,11.527499914169312,1.5191514994764566,548728,709514.95,"LOW conviction: 40, trend: 100, vol: 0.8x, daily: 1.5%",100,0,0.7659821873210383,20,40
