symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl_pct,pnl_dollar
MS,2021-09-28,2021-09-30,89.61067962646484,85.45682525634766,100,-4.635445671690257,-415.38543701171875
GOOGL,2021-10-18,2021-10-25,141.9268035888672,136.62759399414062,63,-3.733762376610189,-333.85020446777344
ORCL,2021-09-27,2021-11-01,86.0758285522461,89.54411315917969,105,4.0293363018032675,364.16988372802734
AXP,2021-09-23,2021-11-02,164.8823699951172,165.11106872558594,54,0.13870417466435173,12.3497314453125
SCHW,2021-09-27,2021-11-04,73.50728607177734,77.37358856201172,123,5.259754096293343,475.5552062988281
GS,2021-10-18,2021-11-04,375.6872253417969,370.58349609375,24,-1.3585048688848944,-122.489501953125
BAC,2021-10-18,2021-11-05,42.053138732910156,42.68012237548828,215,1.4909318578103115,134.80148315429688
NFLX,2021-10-21,2021-11-05,653.1599731445312,645.719970703125,13,-1.1390781351140644,-96.72003173828125
MRK,2021-11-04,2021-11-08,80.77114868164062,73.75920867919922,120,-8.681243385653655,-841.4328002929688
TSLA,2021-09-24,2021-11-10,258.1300048828125,355.98333740234375,35,37.90854634042072,3424.8666381835938
INTU,2021-10-25,2021-11-10,588.2312622070312,589.6176147460938,15,0.2356815470604086,20.7952880859375
ISRG,2021-11-01,2021-11-11,355.0299987792969,350.7900085449219,26,-1.194262526815593,-110.23974609375
CRM,2021-09-23,2021-11-22,275.44635009765625,294.2615051269531,32,6.830787564484403,602.0849609375
NOW,2021-10-19,2021-11-22,680.25,656.3800048828125,13,-3.5090033248346195,-310.3099365234375
GOOG,2021-10-18,2021-11-23,142.11573791503906,145.8898162841797,63,2.6556371760859303,237.76693725585938
ACN,2021-10-19,2021-11-23,331.20648193359375,341.58575439453125,27,3.1337769720999975,280.2403564453125
GOOGL,2021-11-04,2021-11-23,147.3835906982422,144.9129180908203,65,-1.6763552819665035,-160.59371948242188
AVGO,2021-11-02,2021-11-24,49.613136291503906,51.61403274536133,192,4.032997313657168,384.172119140625
MSFT,2021-10-20,2021-11-26,297.9461669921875,320.115234375,30,7.440628488902091,665.072021484375
LLY,2021-10-14,2021-11-29,228.11375427246094,246.39390563964844,39,8.013612079416104,712.9259033203125
BX,2021-10-21,2021-11-30,116.49185943603516,125.3219223022461,78,7.579982763567665,688.7449035644531
NFLX,2021-11-17,2021-11-30,691.6900024414062,641.9000244140625,14,-7.1983081801968805,-697.0596923828125
COST,2021-10-20,2021-12-02,448.4059753417969,502.4226379394531,20,12.046374394650321,1080.333251953125
QCOM,2021-11-05,2021-12-02,150.12911987304688,163.63754272460938,65,8.997869875601467,878.0474853515625
AMD,2021-10-13,2021-12-03,109.16000366210938,144.00999450683594,82,31.925604319875422,2857.699249267578
ADBE,2021-10-20,2021-12-03,632.3699951171875,616.530029296875,14,-2.5048572738460053,-221.759521484375
NVDA,2021-10-21,2021-12-03,22.647897720336914,30.637094497680664,401,35.275666094914264,3203.6679077148438
INTU,2021-11-15,2021-12-14,611.250732421875,624.2734375,15,2.1305013454179305,195.340576171875
HD,2021-11-16,2021-12-14,357.4380798339844,367.94580078125,27,2.939731813730098,283.7084655761719
ORCL,2021-12-10,2021-12-27,97.37139892578125,84.95211791992188,99,-12.75454716977584,-1229.5088195800781
SPGI,2021-12-08,2022-01-05,458.99090576171875,442.2615051269531,21,-3.644821809051387,-351.3174133300781
LLY,2021-12-15,2022-01-05,266.16693115234375,252.02122497558594,36,-5.314599419062074,-509.24542236328125
MSFT,2021-12-28,2022-01-05,331.3494873046875,307.2010192871094,29,-7.287914707220525,-700.3055725097656
AAPL,2021-11-17,2022-01-06,150.65284729003906,168.82070922851562,65,12.059421554442665,1180.9110260009766
ABT,2021-12-06,2022-01-06,123.44722747802734,125.93537139892578,77,2.0155526954554794,191.5870819091797
AVGO,2021-12-07,2022-01-06,54.53961944580078,59.22362518310547,176,8.588262596807187,824.385009765625
UNH,2021-12-09,2022-01-06,448.1954040527344,444.7201843261719,21,-0.7753804914415428,-72.9796142578125
ACN,2021-12-10,2022-01-06,359.3326416015625,357.9689636230469,26,-0.3795029509252619,-35.45562744140625
ISRG,2021-12-22,2022-01-06,362.2099914550781,334.17999267578125,26,-7.738604522391592,-728.7799682617188
CSCO,2021-12-27,2022-01-06,56.66790771484375,54.75482940673828,171,-3.3759466076146514,-327.13639068603516
