Date,Adj Close,Close,High,Low,Open,Volume
2024-01-11,492.2300109863281,492.2300109863281,503.4100036621094,483.8200073242188,492.5400085449219,7993300
2024-01-12,492.1600036621094,492.1600036621094,500.7900085449219,490.6099853515625,500.510009765625,4996600
2024-01-16,481.239990234375,481.239990234375,494.1499938964844,478.0199890136719,490.0,4679000
2024-01-17,480.3299865722656,480.3299865722656,486.2099914550781,475.260009765625,484.5,4894600
2024-01-18,485.30999755859375,485.30999755859375,485.7699890136719,478.0199890136719,480.0299987792969,4054400
2024-01-19,482.95001220703125,482.9500122070313,485.6700134277344,476.05999755859375,484.9800109863281,5665600
2024-01-22,485.7099914550781,485.7099914550781,489.7999877929688,479.8999938964844,487.5499877929688,5212300
2024-01-23,492.19000244140625,492.1900024414063,498.9599914550781,481.3999938964844,492.0,15506000
2024-01-24,544.8699951171875,544.8699951171875,562.5,537.0700073242188,537.75,26432800
2024-01-25,562.0,562.0,563.4600219726562,548.4600219726562,551.9500122070312,9451900
2024-01-26,570.4199829101562,570.4199829101562,579.6400146484375,558.4299926757812,561.8099975585938,12770600
2024-01-29,575.7899780273438,575.7899780273438,578.5499877929688,562.6799926757812,571.3499755859375,6905400
2024-01-30,562.8499755859375,562.8499755859375,570.8800048828125,560.8200073242188,567.3200073242188,6181800
2024-01-31,564.1099853515625,564.1099853515625,572.1500244140625,562.0399780273438,562.8499755859375,4857600
2024-02-01,567.510009765625,567.510009765625,572.6599731445312,563.8300170898438,567.02001953125,3174000
2024-02-02,564.6400146484375,564.6400146484375,567.7999877929688,562.3699951171875,564.52001953125,4030800
2024-02-05,562.0599975585938,562.0599975585938,575.75,557.2000122070312,562.469970703125,4143100
2024-02-06,555.8800048828125,555.8800048828125,566.3400268554688,554.3699951171875,564.1199951171875,2840300
2024-02-07,559.2999877929688,559.2999877929688,567.7999877929688,554.97998046875,558.1599731445312,4373600
2024-02-08,558.530029296875,558.530029296875,563.7000122070312,555.739990234375,560.5499877929688,3175500
