Date,Adj Close,Close,High,Low,Open,Volume
2024-01-11,247.01881408691406,250.8500061035156,251.72999572753903,248.38999938964844,250.13999938964844,2020400
2024-01-12,244.7736358642578,248.57000732421875,251.52999877929688,247.6000061035156,250.2700042724609,1603600
2024-01-16,241.29754638671875,245.0399932861328,247.25,243.66000366210935,247.25,2805000
2024-01-17,239.5742645263672,243.2899932861328,244.7899932861328,241.5,242.0,1904200
2024-01-18,240.34237670898438,244.07000732421875,244.9199981689453,242.0,244.9199981689453,1995300
2024-01-19,242.76478576660156,246.52999877929688,246.6499938964844,242.0200042724609,244.7899932861328,2410500
2024-01-22,246.8612518310547,250.69000244140625,251.72999572753903,247.3999938964844,247.3999938964844,2300000
2024-01-23,247.01881408691406,250.8500061035156,251.83999633789065,249.3000030517578,251.17999267578125,1633700
2024-01-24,245.91590881347656,249.72999572753903,253.5200042724609,248.7899932861328,252.1699981689453,2466500
2024-01-25,249.26397705078125,253.1300048828125,254.8500061035156,251.4600067138672,251.8500061035156,1714500
2024-01-26,247.7081298828125,251.5500030517578,254.44000244140625,250.77999877929688,253.4199981689453,1755800
2024-01-29,244.24188232421875,248.02999877929688,251.00999450683597,246.00999450683597,250.8600006103516,2612200
2024-01-30,240.04693603515625,243.7700042724609,247.0500030517578,241.3500061035156,243.32000732421875,3961500
2024-01-31,237.6048126220703,241.2899932861328,244.4499969482422,240.5399932861328,243.41000366210935,2990600
2024-02-01,238.25473022460938,241.9499969482422,242.58999633789065,239.17999267578125,241.38999938964844,2417100
2024-02-02,238.65847778320312,242.3600006103516,243.82000732421875,239.33999633789065,241.5,1999200
2024-02-05,234.67031860351562,238.30999755859372,241.6000061035156,237.9499969482422,240.7899932861328,2624900
2024-02-06,237.6343536376953,241.32000732421875,243.77999877929688,238.7100067138672,238.8999938964844,2625000
2024-02-07,238.43199157714844,242.1300048828125,243.27999877929688,240.3300018310547,242.0200042724609,2155500
2024-02-08,238.0577850341797,241.75,243.33999633789065,240.41000366210935,241.8999938964844,1847300
