Date,Adj Close,Close,High,Low,Open,Volume
2024-01-11,157.73585510253906,162.16000366210938,162.22999572753906,160.2899932861328,161.02000427246094,3778200
2024-01-12,161.27655029296875,165.8000030517578,165.97999572753906,162.35000610351562,162.97000122070312,4956400
2024-01-16,162.4049072265625,166.9600067138672,167.25,165.33999633789062,165.8000030517578,4869600
2024-01-17,161.54891967773438,166.0800018310547,167.82000732421875,165.5,166.7899932861328,4288600
2024-01-18,162.28817749023438,166.83999633789062,166.99000549316406,165.0399932861328,166.49000549316406,3776900
2024-01-19,166.8015594482422,171.47999572753906,171.5800018310547,169.17999267578125,170.58999633789062,6925800
2024-01-22,168.11474609375,172.8300018310547,174.4499969482422,172.39999389648438,172.82000732421875,4926000
2024-01-23,169.19447326660156,173.94000244140625,174.02000427246094,172.47999572753906,172.89999389648438,3983500
2024-01-24,169.18472290039062,173.92999267578125,174.86000061035156,172.89999389648438,174.75999450683594,9097800
2024-01-25,185.2345733642578,190.42999267578125,196.8999938964844,184.8300018310547,184.9600067138672,29596200
2024-01-26,182.3066864013672,187.4199981689453,192.38999938964844,186.16000366210935,191.30999755859372,9895900
2024-01-29,182.0343475341797,187.13999938964844,189.4600067138672,186.0500030517578,187.4600067138672,6107900
2024-01-30,182.74441528320312,187.8699951171875,188.6499938964844,186.7700042724609,187.7100067138672,4575100
2024-01-31,178.64927673339844,183.66000366210935,187.6499938964844,183.13999938964844,187.0500030517578,8876100
2024-02-01,181.80087280273438,186.8999938964844,187.50999450683597,182.7100067138672,183.6300048828125,4669400
2024-02-02,180.72116088867188,185.7899932861328,187.38999938964844,185.6199951171875,187.1000061035156,4054200
2024-02-05,178.41583251953125,183.4199981689453,185.77999877929688,183.25999450683597,185.50999450683597,4379600
2024-02-06,178.40609741210938,183.41000366210935,184.67999267578125,183.0399932861328,183.5500030517578,3337600
2024-02-07,178.7270965576172,183.7400054931641,184.0200042724609,182.6300048828125,183.33999633789065,4841200
2024-02-08,180.96510314941406,184.3600006103516,184.5500030517578,181.4900054931641,182.6300048828125,5161200
2024-02-09,182.9086456298828,186.33999633789065,187.17999267578125,183.8500061035156,184.44000244140625,5064600
2024-02-12,182.7319793701172,186.16000366210935,186.47999572753903,184.02999877929688,185.8999938964844,4724000
2024-02-13,180.3172607421875,183.6999969482422,184.7700042724609,182.3600006103516,184.27999877929688,4290500
2024-02-14,180.18966674804688,183.57000732421875,185.0,182.25999450683597,185.0,3173400
2024-02-15,183.4288787841797,186.8699951171875,186.97999572753903,183.6199951171875,183.6199951171875,4714300
2024-02-16,184.18472290039062,187.63999938964844,188.9499969482422,185.9499969482422,186.6300048828125,4841900
2024-02-20,180.0620574951172,183.44000244140625,188.7700042724609,183.05999755859372,187.63999938964844,4247200
2024-02-21,176.3909149169922,179.6999969482422,183.02999877929688,178.75,182.55999755859372,4728500
2024-02-22,180.81788635253906,184.2100067138672,184.5500030517578,181.92999267578125,182.4499969482422,5078400
2024-02-23,182.30007934570312,185.72000122070312,186.4600067138672,184.57000732421875,184.8999938964844,3433800
2024-02-26,180.73934936523438,184.1300048828125,186.1300048828125,184.05999755859372,185.6000061035156,4620800
2024-02-27,181.46571350097656,184.8699951171875,185.1300048828125,182.6199951171875,184.16000366210935,3641400
2024-02-28,181.88780212402344,185.3000030517578,185.3699951171875,183.5500030517578,184.6300048828125,3216300
2024-02-29,181.62277221679688,185.02999877929688,186.8500061035156,184.69000244140625,186.1499938964844,6458500
2024-03-01,184.73439025878906,188.1999969482422,188.3800048828125,185.17999267578125,185.4900054931641,4017300
2024-03-04,189.50489807128906,193.05999755859372,193.8999938964844,187.6000061035156,187.75999450683597,7938300
2024-03-05,188.41534423828125,191.9499969482422,193.94000244140625,190.57000732421875,192.0,5653600
2024-03-06,192.54782104492188,196.16000366210935,198.1300048828125,192.9600067138672,193.5,6945800
2024-03-07,192.9208221435547,196.5399932861328,198.72999572753903,196.13999938964844,197.5800018310547,4604500
2024-03-08,192.34169006347656,195.9499969482422,197.7700042724609,194.3800048828125,196.05999755859372,3942500
2024-03-11,188.19940185546875,191.72999572753903,195.3800048828125,190.8800048828125,195.08999633789065,4725100
2024-03-12,194.1379852294922,197.77999877929688,199.17999267578125,192.1499938964844,192.4600067138672,5880100
2024-03-13,193.077880859375,196.6999969482422,198.1000061035156,195.32000732421875,197.5500030517578,3993300
2024-03-14,189.8680877685547,193.42999267578125,197.75,192.1199951171875,196.9499969482422,4109600
2024-03-15,187.5515594482422,191.07000732421875,193.05999755859372,190.6999969482422,191.9900054931641,8827900
2024-03-18,188.16012573242188,191.69000244140625,193.22999572753903,190.32000732421875,191.6999969482422,5410600
2024-03-19,189.77975463867188,193.33999633789065,193.5800018310547,190.27999877929688,191.4900054931641,5317300
2024-03-20,190.3883514404297,193.9600067138672,193.97999572753903,191.30999755859372,192.8699951171875,3238600
2024-03-21,188.3662567138672,191.8999938964844,193.3699951171875,190.00999450683597,193.0,6013600
2024-03-22,187.32577514648438,190.83999633789065,192.9900054931641,190.50999450683597,192.0,3987700
2024-03-25,185.3135223388672,188.7899932861328,190.82000732421875,188.75,190.25999450683597,3718300
2024-03-26,185.02886962890625,188.5,190.0,188.5,189.0200042724609,4229500
2024-03-27,187.28652954101562,190.8000030517578,190.9600067138672,188.6000061035156,189.6000061035156,3693300
