Date,Adj Close,Close,High,Low,Open,Volume
2024-01-11,72.43000030517578,72.43000030517578,72.5,71.1500015258789,71.81999969482422,2123000
2024-01-12,72.75,72.75,72.87999725341797,72.31999969482422,72.81999969482422,1701400
2024-01-16,72.88999938964844,72.88999938964844,72.93000030517578,71.8499984741211,72.41999816894531,1760700
2024-01-17,73.05000305175781,73.05000305175781,73.62999725341797,72.44999694824219,72.58999633789062,1275400
2024-01-18,73.55000305175781,73.55000305175781,73.81999969482422,72.7699966430664,72.94999694824219,1167000
2024-01-19,73.5199966430664,73.5199966430664,73.80999755859375,73.0,73.76000213623047,1193300
2024-01-22,74.04000091552734,74.04000091552734,74.37000274658203,73.5199966430664,73.5199966430664,1084800
2024-01-23,74.70999908447266,74.70999908447266,74.87000274658203,74.0999984741211,74.26000213623047,1440400
2024-01-24,74.08999633789062,74.08999633789062,74.9800033569336,73.9800033569336,74.9000015258789,1540500
2024-01-25,74.13999938964844,74.13999938964844,74.69999694824219,73.26000213623047,74.5,1713300
2024-01-26,74.41000366210938,74.41000366210938,74.88999938964844,74.29000091552734,74.44999694824219,1816200
2024-01-29,74.9800033569336,74.9800033569336,75.16000366210938,74.20999908447266,74.20999908447266,1571100
2024-01-30,74.93000030517578,74.93000030517578,75.26000213623047,74.66999816894531,75.0,1410800
2024-01-31,74.44000244140625,74.44000244140625,75.75,74.08999633789062,75.05000305175781,2461200
2024-02-01,74.41000366210938,74.41000366210938,74.69000244140625,73.41999816894531,74.44999694824219,1861300
2024-02-02,72.44000244140625,72.44000244140625,75.12000274658203,71.66999816894531,74.4000015258789,4242500
2024-02-05,72.04000091552734,72.04000091552734,72.66999816894531,71.25,72.1500015258789,2840300
2024-02-06,74.16999816894531,74.16999816894531,74.58000183105469,72.12000274658203,72.47000122070312,2697500
2024-02-07,73.8499984741211,73.8499984741211,74.5999984741211,73.61000061035156,74.55000305175781,2266900
2024-02-08,73.43000030517578,73.43000030517578,73.63999938964844,72.66999816894531,73.5999984741211,1886900
2024-02-09,73.44000244140625,73.44000244140625,74.1500015258789,73.08999633789062,73.61000061035156,1534500
2024-02-12,74.05999755859375,74.05999755859375,74.18000030517578,73.13999938964844,73.30999755859375,1571800
2024-02-13,73.2699966430664,73.2699966430664,74.54000091552734,72.81999969482422,73.80999755859375,1735000
2024-02-14,73.1500015258789,73.1500015258789,73.3499984741211,72.5,73.2699966430664,1766000
2024-02-15,73.80000305175781,73.80000305175781,73.93000030517578,73.16999816894531,73.5199966430664,2418700
2024-02-16,73.79000091552734,73.79000091552734,74.56999969482422,73.56999969482422,73.66000366210938,2946600
2024-02-20,74.58000183105469,74.58000183105469,74.80999755859375,73.66000366210938,73.69000244140625,1452500
2024-02-21,75.81999969482422,75.81999969482422,75.8499984741211,74.61000061035156,74.66999816894531,1971000
2024-02-22,75.87999725341797,75.87999725341797,76.5,75.52999877929688,75.63999938964844,1479500
2024-02-23,76.1500015258789,76.1500015258789,76.4800033569336,75.63999938964844,76.16999816894531,1417900
2024-02-26,74.80999755859375,74.80999755859375,76.19000244140625,74.55999755859375,75.75,1657200
2024-02-27,75.36000061035156,75.36000061035156,75.5,74.44000244140625,74.83000183105469,1524600
2024-02-28,74.12000274658203,74.12000274658203,75.36000061035156,73.86000061035156,75.36000061035156,1866300
2024-02-29,73.80000305175781,73.80000305175781,74.5,73.16000366210938,74.41000366210938,2114700
2024-03-01,73.6500015258789,73.6500015258789,74.5,73.16999816894531,73.7699966430664,1358000
2024-03-04,74.5999984741211,74.5999984741211,74.83999633789062,73.05000305175781,73.2699966430664,1533100
2024-03-05,73.76000213623047,73.76000213623047,74.98999786376953,73.58000183105469,74.98999786376953,1410200
2024-03-06,75.19999694824219,75.19999694824219,76.22000122070312,73.88999938964844,73.88999938964844,1543900
2024-03-07,76.31999969482422,76.31999969482422,76.47000122070312,75.44999694824219,75.44999694824219,1573500
2024-03-08,77.05000305175781,77.05000305175781,77.13999938964844,76.02999877929688,76.20999908447266,1417300
2024-03-11,76.33000183105469,76.33000183105469,77.04000091552734,75.80999755859375,76.93000030517578,1223600
2024-03-12,75.63999938964844,75.63999938964844,76.62000274658203,75.5999984741211,75.9800033569336,1586100
2024-03-13,76.33000183105469,76.33000183105469,76.79000091552734,75.7300033569336,75.86000061035156,1604500
2024-03-14,75.33999633789062,75.33999633789062,76.31999969482422,74.76000213623047,75.62000274658203,1877600
2024-03-15,75.91000366210938,75.91000366210938,75.95999908447266,74.47000122070312,74.62999725341797,5286900
2024-03-18,76.3499984741211,76.3499984741211,76.80999755859375,75.63999938964844,76.1500015258789,1501000
2024-03-19,76.30999755859375,76.30999755859375,76.52999877929688,75.70999908447266,76.52999877929688,2299400
2024-03-20,75.04000091552734,75.04000091552734,76.45999908447266,74.7699966430664,76.22000122070312,1265000
2024-03-21,75.5199966430664,75.5199966430664,75.70999908447266,74.80000305175781,75.04000091552734,1269800
2024-03-22,75.26000213623047,75.26000213623047,75.98999786376953,74.72000122070312,75.72000122070312,862200
2024-03-25,75.6500015258789,75.6500015258789,75.72000122070312,75.1500015258789,75.44000244140625,1435200
2024-03-26,76.16999816894531,76.16999816894531,76.37999725341797,75.22000122070312,75.63999938964844,2484100
2024-03-27,77.3499984741211,77.3499984741211,77.37000274658203,76.45999908447266,76.5999984741211,1270200
2024-03-28,77.95999908447266,77.95999908447266,78.16000366210938,77.08999633789062,77.47000122070312,1990300
2024-04-01,76.12000274658203,76.12000274658203,77.91000366210938,76.0999984741211,77.9000015258789,1405000
2024-04-02,76.08000183105469,76.08000183105469,76.20999908447266,75.66000366210938,76.12000274658203,1415400
2024-04-03,77.52999877929688,77.52999877929688,77.55999755859375,76.25,76.8499984741211,1661400
2024-04-04,77.27999877929688,77.27999877929688,79.22000122070312,77.20999908447266,78.48999786376953,1835800
2024-04-05,77.9800033569336,77.9800033569336,78.0,76.94000244140625,77.3499984741211,1485400
2024-04-08,77.37999725341797,77.37999725341797,78.16999816894531,77.25,78.02999877929688,1603200
2024-04-09,78.41000366210938,78.41000366210938,78.43000030517578,77.6500015258789,77.91000366210938,1336400
2024-04-10,77.61000061035156,77.61000061035156,78.3499984741211,77.2699966430664,77.80000305175781,1670300
2024-04-11,77.77999877929688,77.77999877929688,78.25,77.2300033569336,78.18000030517578,1657900
2024-04-12,77.33000183105469,77.33000183105469,77.81999969482422,76.87000274658203,77.51000213623047,1573800
2024-04-15,77.54000091552734,77.54000091552734,78.3499984741211,77.26000213623047,78.05000305175781,1605400
2024-04-16,75.11000061035156,75.11000061035156,78.04000091552734,75.0999984741211,77.81999969482422,1764600
2024-04-17,74.91999816894531,74.91999816894531,75.55000305175781,74.69999694824219,75.27999877929688,1697900
2024-04-18,75.0999984741211,75.0999984741211,75.3499984741211,74.52999877929688,74.97000122070312,1576800
2024-04-19,75.37999725341797,75.37999725341797,75.62000274658203,74.9800033569336,75.4800033569336,1288500
2024-04-22,76.22000122070312,76.22000122070312,76.68000030517578,74.88999938964844,75.29000091552734,1516300
2024-04-23,77.19000244140625,77.19000244140625,77.80999755859375,76.12000274658203,76.54000091552734,1603300
2024-04-24,76.70999908447266,76.70999908447266,77.37999725341797,76.5,76.76000213623047,963200
2024-04-25,75.70999908447266,75.70999908447266,76.97000122070312,75.38999938964844,76.76000213623047,1190900
2024-04-26,75.9800033569336,75.9800033569336,76.61000061035156,75.13999938964844,75.2300033569336,919500
2024-04-29,76.62999725341797,76.62999725341797,76.97000122070312,75.9800033569336,76.0,799300
