Date,Adj Close,Close,High,Low,Open,Volume
2024-01-11,306.8773193359375,308.989990234375,309.5199890136719,306.1000061035156,308.17999267578125,920100
2024-01-12,310.7605895996094,312.8999938964844,317.260009765625,310.6000061035156,312.19000244140625,1646600
2024-01-16,312.1410827636719,314.2900085449219,314.44000244140625,309.6000061035156,310.9100036621094,1599800
2024-01-17,311.5352478027344,313.67999267578125,315.0599975585937,311.5400085449219,312.7900085449219,1466600
2024-01-18,312.5681457519531,314.7200012207031,317.82000732421875,312.8399963378906,315.8500061035156,1472700
2024-01-19,312.8958740234375,315.04998779296875,315.82000732421875,312.45001220703125,315.0799865722656,1905200
2024-01-22,311.1280212402344,313.2699890136719,317.2099914550781,312.6300048828125,316.7699890136719,1868500
2024-01-23,310.0455322265625,312.17999267578125,314.54998779296875,307.5199890136719,314.0,1366800
2024-01-24,305.6457824707031,307.75,313.0,307.3500061035156,312.0199890136719,1420600
2024-01-25,309.7773742675781,311.9100036621094,312.0899963378906,307.2300109863281,309.07000732421875,1200700
2024-01-26,309.2311096191406,311.3599853515625,313.7200012207031,310.6000061035156,313.25,907400
2024-01-29,312.3496398925781,314.5,314.94000244140625,310.739990234375,310.739990234375,1427300
2024-01-30,314.47503662109375,316.6400146484375,317.1199951171875,314.04998779296875,315.1499938964844,2006400
2024-01-31,333.1861877441406,335.4800109863281,342.79998779296875,333.70001220703125,339.0,4931900
2024-02-01,338.2314758300781,340.5599975585937,341.8900146484375,333.9200134277344,335.57000732421875,2004500
2024-02-02,339.7112731933594,342.04998779296875,342.8800048828125,338.6300048828125,341.0,1159600
2024-02-05,340.5654296875,342.9100036621094,346.5899963378906,340.67999267578125,342.45001220703125,1539600
2024-02-06,337.4468688964844,339.7699890136719,344.94000244140625,338.8999938964844,344.489990234375,1314400
2024-02-07,340.376708984375,342.7200012207031,344.25,338.2300109863281,340.739990234375,823900
2024-02-08,336.7119140625,339.0299987792969,341.9100036621094,337.0799865722656,340.7200012207031,1445700
2024-02-09,339.6219177246094,341.9599914550781,344.3299865722656,337.6300048828125,338.8599853515625,1402300
2024-02-12,338.75787353515625,341.0899963378906,343.9800109863281,339.8599853515625,343.7300109863281,845000
2024-02-13,337.4766540527344,339.79998779296875,341.45001220703125,336.29998779296875,339.8999938964844,1548100
2024-02-14,347.0309143066406,349.4200134277344,349.67999267578125,340.1600036621094,341.2900085449219,1904500
2024-02-15,346.40521240234375,348.7900085449219,352.5599975585937,345.8999938964844,351.0799865722656,1516100
2024-02-16,346.9117126464844,349.29998779296875,352.8800048828125,348.0199890136719,349.6499938964844,1343100
2024-02-20,345.69012451171875,348.07000732421875,351.9599914550781,347.3900146484375,351.70001220703125,1161900
2024-02-21,345.1836242675781,347.5599975585937,350.2699890136719,346.0400085449219,348.8900146484375,1177600
2024-02-22,350.7353820800781,353.1499938964844,354.82000732421875,348.69000244140625,350.0,1326900
2024-02-23,352.6025390625,355.0299987792969,357.3999938964844,352.3699951171875,353.6000061035156,691500
2024-02-26,350.05010986328125,352.4599914550781,356.6099853515625,351.70001220703125,355.3500061035156,1224100
2024-02-27,349.8017883300781,352.2099914550781,354.3299865722656,350.6000061035156,351.32000732421875,903900
2024-02-28,349.3946228027344,351.79998779296875,352.25,348.5400085449219,351.6099853515625,1289400
2024-02-29,346.68328857421875,349.07000732421875,353.7699890136719,347.2699890136719,352.3900146484375,2283300
2024-03-01,350.8049011230469,353.2200012207031,354.5400085449219,347.0799865722656,348.82000732421875,1400400
2024-03-04,353.41693115234375,355.8500061035156,356.8399963378906,352.1000061035156,353.0,714100
2024-03-05,349.9806213378906,352.3900146484375,357.67999267578125,349.9100036621094,357.010009765625,840000
2024-03-06,352.57275390625,355.0,357.010009765625,352.70001220703125,353.0,892300
2024-03-07,355.1748352050781,357.6199951171875,359.7799987792969,355.6700134277344,357.4599914550781,804100
2024-03-08,355.4231262207031,357.8699951171875,360.2799987792969,355.6400146484375,357.1199951171875,871200
2024-03-11,353.15869140625,355.5899963378906,361.4100036621094,354.3699951171875,357.8699951171875,1119900
2024-03-12,355.9395751953125,358.3900146484375,360.3299865722656,353.760009765625,355.1700134277344,737000
2024-03-13,354.4498291015625,356.8900146484375,359.6499938964844,355.79998779296875,359.6300048828125,1105200
2024-03-14,353.2083740234375,355.6400146484375,358.2200012207031,353.1600036621094,356.5599975585937,961200
2024-03-15,349.8216857910156,352.2300109863281,354.2300109863281,350.7900085449219,353.3699951171875,2075200
2024-03-18,351.6590270996094,354.0799865722656,355.9200134277344,352.6199951171875,354.0199890136719,953700
2024-03-19,354.4498291015625,356.8900146484375,356.9800109863281,353.5599975585937,354.95001220703125,1052100
2024-03-20,350.7751159667969,353.19000244140625,356.9100036621094,351.5199890136719,356.9100036621094,1179200
2024-03-21,351.0929260253906,353.510009765625,354.8699951171875,351.0,353.9599914550781,1537600
2024-03-22,350.2090148925781,352.6199951171875,354.95001220703125,348.8099975585937,353.4100036621094,1105400
2024-03-25,348.6299133300781,351.0299987792969,354.239990234375,349.8500061035156,353.25,792500
2024-03-26,347.9843444824219,350.3800048828125,352.989990234375,350.0,351.1700134277344,785800
2024-03-27,357.0726318359375,358.7099914550781,359.0799865722656,351.8900146484375,351.989990234375,1404700
2024-03-28,356.2364807128906,357.8699951171875,359.5,355.69000244140625,359.20001220703125,1074800
2024-04-01,353.0511169433594,354.6700134277344,357.1499938964844,353.3900146484375,357.0299987792969,760800
