timestamp,symbol,action,price,quantity,value,reason,portfolio_value,market_regime
2015-01-02 09:30:00-05:00,NST.AX,buy,1.5099999904632568,5794.0,8748.93994474411,"Conviction 4 | HIGH conviction: 40, trend: 90, vol: 0.3x",100000.0,NORMAL
2015-01-02 09:30:00-05:00,RMD.AX,buy,6.929999828338623,1262.0,8745.659783363342,"Conviction 4 | HIGH conviction: 40, trend: 100, vol: 0.3x",100000.0,NORMAL
2015-01-05 09:30:00-05:00,FPH.AX,buy,5.840000152587891,1513.0,8835.920230865479,"Conviction 4 | HIGH conviction: 40, trend: 100, vol: 0.3x",101033.16000628471,NORMAL
2015-01-05 09:30:00-05:00,PME.AX,buy,1.149999976158142,8785.0,10102.749790549278,"Conviction 5 | MAX conviction: 50, trend: 90, vol: 1.6x",101033.16000628471,NORMAL
2015-01-09 09:30:00-05:00,CPU.AX,buy,12.219042778015137,620.0,7575.806522369385,"Conviction 3 | STANDARD conviction: 30, trend: 70, vol: 1.3x",101076.11460459232,NORMAL
2015-01-13 09:30:00-05:00,REA.AX,buy,45.779998779296875,141.0,6454.979827880859,"Conviction 2 | LOW conviction: 20, trend: 70, vol: 0.9x",103406.78206682205,NORMAL
2015-01-29 09:30:00-05:00,NST.AX,sell,1.850000023841858,5794.0,10718.900138139725,Trailing Stop | P&L: 22.5%,105640.16867232321,NORMAL
2015-01-30 09:30:00-05:00,NST.AX,buy,1.7949999570846558,11770.0,21127.1494948864,"Conviction 5 | MAX conviction: 45, trend: 70, vol: 1.8x",105640.16867232321,STRONG
2015-01-30 09:30:00-05:00,TNE.AX,buy,3.319999933242798,3181.0,10560.91978764534,"Conviction 1 | MINIMAL conviction: 15, trend: 80, vol: 0.7x",105640.16867232321,STRONG
2015-02-10 09:30:00-05:00,CPU.AX,sell,10.94168758392334,620.0,6783.846302032471,Stop Loss | P&L: -10.5%,108138.74885904788,STRONG
2015-04-22 10:30:00-04:00,PME.AX,sell,1.725000023841858,8785.0,15154.125209450722,HOME RUN TARGET | P&L: 50.0%,118299.48749840258,STRONG
2015-04-23 10:30:00-04:00,PME.AX,buy,1.7000000476837158,3448.0,5861.600164413452,"Conviction 5 | MAX conviction: 75, trend: 100, vol: 2.1x",117260.19922173022,WEAK
2015-04-23 10:30:00-04:00,CPU.AX,buy,12.714141845703125,345.0,4386.378936767578,"Conviction 3 | STANDARD conviction: 30, trend: 90, vol: 0.8x",117260.19922173022,WEAK
2015-04-27 10:30:00-04:00,NST.AX,sell,2.1700000762939453,11770.0,25540.900897979736,Trailing Stop | P&L: 20.9%,115729.40358841418,WEAK
2015-05-04 10:30:00-04:00,RMD.AX,sell,8.460000038146973,1262.0,10676.52004814148,Trailing Stop | P&L: 22.1%,115958.57030212878,WEAK
2015-05-07 10:30:00-04:00,REA.AX,sell,42.220001220703125,141.0,5953.020172119141,Stop Loss | P&L: -7.8%,114510.6122676134,WEAK
2015-05-27 10:30:00-04:00,NST.AX,buy,2.369999885559082,3675.0,8709.749579429626,"Conviction 3 | STANDARD conviction: 30, trend: 70, vol: 1.9x",116145.4699550867,NORMAL
2015-06-04 10:30:00-04:00,NST.AX,sell,2.180000066757202,3675.0,8011.500245332718,Stop Loss | P&L: -8.0%,114458.04536330698,NORMAL
2015-06-09 10:30:00-04:00,NST.AX,buy,2.25,1580.0,3555.0,"Conviction 2 | LOW conviction: 20, trend: 80, vol: 1.0x",113792.64949882029,WEAK
2015-06-29 10:30:00-04:00,CPU.AX,sell,11.634825706481934,345.0,4014.014868736267,Stop Loss | P&L: -8.5%,113402.19548761843,WEAK
2015-07-17 10:30:00-04:00,REA.AX,buy,42.689998626708984,268.0,11440.919631958008,"Conviction 1 | MINIMAL conviction: 17, trend: 65, vol: 0.7x",114675.35539257525,STRONG
2015-07-20 10:30:00-04:00,NST.AX,sell,2.0299999713897705,1580.0,3207.3999547958374,Stop Loss | P&L: -9.8%,115315.52646005152,STRONG
2015-07-20 10:30:00-04:00,CPU.AX,buy,12.446788787841797,1158.0,14413.3814163208,"Conviction 2 | LOW conviction: 25, trend: 60, vol: 1.6x",115315.52646005152,STRONG
2015-07-24 10:30:00-04:00,RMD.AX,buy,7.679999828338623,1126.0,8647.67980670929,"Conviction 3 | STANDARD conviction: 27, trend: 75, vol: 1.2x",115399.18172252178,NORMAL
2015-08-04 10:30:00-04:00,PME.AX,sell,2.680000066757202,3448.0,9240.640230178833,HOME RUN TARGET | P&L: 57.6%,116224.85723435879,NORMAL
2015-08-05 10:30:00-04:00,PME.AX,buy,2.5999999046325684,8943.0,23251.79914712906,"Conviction 5 | MAX conviction: 65, trend: 100, vol: 1.8x",116263.27171719074,STRONG
2015-08-10 10:30:00-04:00,PME.AX,sell,2.109999895095825,8943.0,18869.729061841965,Stop Loss | P&L: -18.8%,112087.49113118649,STRONG
2015-08-11 10:30:00-04:00,CPU.AX,sell,10.496099472045898,1158.0,12154.48318862915,Stop Loss | P&L: -15.7%,109771.67632710934,STRONG
2015-08-24 10:30:00-04:00,RMD.AX,sell,6.96999979019165,1126.0,7848.219763755798,Stop Loss | P&L: -9.2%,106159.20505297183,STRONG
2015-09-16 10:30:00-04:00,NST.AX,buy,2.2100000381469727,1545.0,3414.4500589370728,"Conviction 2 | LOW conviction: 20, trend: 70, vol: 0.6x",109300.64589273928,WEAK
2015-09-24 10:30:00-04:00,PME.AX,buy,2.4000000953674316,2293.0,5503.200218677521,"Conviction 5 | MAX conviction: 45, trend: 60, vol: 8.8x",110104.79587757586,WEAK
2015-10-16 10:30:00-04:00,RMD.AX,buy,7.730000019073486,1094.0,8456.620020866394,"Conviction 3 | STANDARD conviction: 27, trend: 65, vol: 1.3x",112836.79557573794,NORMAL
2015-10-29 10:30:00-04:00,NST.AX,sell,2.7200000286102295,1545.0,4202.400044202805,Trailing Stop | P&L: 23.1%,114067.82527530192,NORMAL
2015-11-02 09:30:00-05:00,CPU.AX,buy,10.614921569824219,271.0,2876.6437454223633,"Conviction 1 | MINIMAL conviction: 12, trend: 65, vol: 0.5x",115087.93573200701,WEAK
2015-11-09 09:30:00-05:00,PME.AX,sell,3.6500000953674316,2293.0,8369.45021867752,HOME RUN TARGET | P&L: 52.1%,115279.99074327944,WEAK
2015-11-10 09:30:00-05:00,PME.AX,buy,3.700000047683716,1553.0,5746.100074052811,"Conviction 5 | MAX conviction: 45, trend: 100, vol: 0.9x",114935.96698987483,WEAK
2015-11-12 09:30:00-05:00,PME.AX,sell,3.25,1553.0,5047.25,Stop Loss | P&L: -12.2%,114233.25523173808,WEAK
2015-11-13 09:30:00-05:00,PME.AX,buy,3.1600000858306885,1355.0,4281.800116300583,"Conviction 3 | STANDARD conviction: 30, trend: 60, vol: 1.9x",114233.25523173808,WEAK
2015-12-03 09:30:00-05:00,PME.AX,sell,2.7200000286102295,1355.0,3685.600038766861,Stop Loss | P&L: -13.9%,116970.0642377138,WEAK
2015-12-11 09:30:00-05:00,PME.AX,buy,3.2200000286102295,905.0,2914.1000258922577,"Conviction 1 | MINIMAL conviction: 15, trend: 60, vol: 0.9x",116645.4039903879,WEAK
