timestamp,symbol,action,price,quantity,value,reason,portfolio_value
2015-01-02 09:30:00-05:00,FPH.AX,buy,5.909999847412109,2115.0,12499.649677276611,"Conviction 2 | LOW conviction: 40, trend: 100, vol: 0.1x",100000.0
2015-01-02 09:30:00-05:00,PME.AX,buy,1.1200000047683716,8928.0,9999.360042572021,"Conviction 1 | MINIMAL conviction: 30, trend: 90, vol: 0.1x",100000.0
2015-01-05 09:30:00-05:00,RMD.AX,buy,7.099999904632568,1770.0,12566.999831199646,"Conviction 2 | LOW conviction: 40, trend: 100, vol: 0.7x",100559.16997098923
2015-01-05 09:30:00-05:00,NST.AX,buy,1.5800000429153442,7955.0,12568.900341391563,"Conviction 2 | LOW conviction: 40, trend: 90, vol: 0.7x",100559.16997098923
2015-01-09 09:30:00-05:00,CPU.AX,buy,12.219042778015137,824.0,10068.491249084473,"Conviction 1 | MINIMAL conviction: 30, trend: 70, vol: 1.3x",100732.68930125237
2015-01-15 09:30:00-05:00,REA.AX,buy,46.0,284.0,13064.0,"Conviction 2 | LOW conviction: 40, trend: 70, vol: 1.7x",104692.90327644348
2015-01-20 09:30:00-05:00,FPH.AX,sell,5.449999809265137,2115.0,11526.749596595764,Stop Loss | P&L: -7.8%,106631.9781332016
2015-01-27 09:30:00-05:00,FPH.AX,buy,5.789999961853027,1844.0,10676.759929656982,"Conviction 1 | MINIMAL conviction: 30, trend: 90, vol: 0.9x",106772.6443952322
2015-01-27 09:30:00-05:00,TNE.AX,buy,3.319999933242798,4824.0,16015.679677963257,"Conviction 3 | STANDARD conviction: 60, trend: 90, vol: 4.7x",106772.6443952322
2015-02-10 09:30:00-05:00,CPU.AX,sell,10.94168758392334,824.0,9015.950569152832,Stop Loss | P&L: -10.5%,108584.19319367409
2015-03-02 09:30:00-05:00,NST.AX,sell,2.390000104904175,7955.0,19012.45083451271,HOME RUN TARGET | P&L: 51.3%,114587.12411880493
2015-03-03 09:30:00-05:00,CPU.AX,buy,12.62502384185791,1134.0,14316.77703666687,"Conviction 2 | LOW conviction: 40, trend: 90, vol: 1.0x",114561.24485397339
2015-03-03 09:30:00-05:00,NST.AX,buy,2.240000009536743,6392.0,14318.080060958862,"Conviction 2 | LOW conviction: 45, trend: 100, vol: 1.1x",114561.24485397339
2015-03-09 10:30:00-04:00,NST.AX,sell,2.0799999237060547,6392.0,13295.359512329102,Stop Loss | P&L: -7.1%,114117.91819953918
2015-04-22 10:30:00-04:00,PME.AX,sell,1.725000023841858,8928.0,15400.800212860107,HOME RUN TARGET | P&L: 54.0%,118736.15824890137
2015-04-23 10:30:00-04:00,PME.AX,buy,1.7000000476837158,12118.0,20600.60057783127,"Conviction 4 | HIGH conviction: 75, trend: 100, vol: 2.1x",117725.42023849487
2015-05-07 10:30:00-04:00,REA.AX,sell,42.220001220703125,284.0,11990.480346679688,Stop Loss | P&L: -8.2%,115454.90475869179
2015-05-27 10:30:00-04:00,NST.AX,buy,2.369999885559082,5043.0,11951.90942287445,"Conviction 1 | MINIMAL conviction: 30, trend: 70, vol: 1.9x",119521.13156914711
2015-06-04 10:30:00-04:00,NST.AX,sell,2.180000066757202,5043.0,10993.74033665657,Stop Loss | P&L: -8.0%,116481.63247036934
2015-06-18 10:30:00-04:00,NST.AX,buy,2.309999942779541,6206.0,14335.859644889832,"Conviction 2 | LOW conviction: 50, trend: 90, vol: 1.7x",114701.57205557823
2015-06-29 10:30:00-04:00,CPU.AX,sell,11.634825706481934,1134.0,13193.892351150513,Stop Loss | P&L: -7.8%,113332.40325903893
2015-07-20 10:30:00-04:00,NST.AX,sell,2.0299999713897705,6206.0,12598.179822444916,Stop Loss | P&L: -12.1%,117203.44513392448
2015-07-20 10:30:00-04:00,CPU.AX,buy,12.446788787841797,941.0,11712.42824935913,"Conviction 1 | MINIMAL conviction: 25, trend: 60, vol: 1.6x",117203.44513392448
2015-08-04 10:30:00-04:00,PME.AX,sell,2.680000066757202,12118.0,32476.240808963776,HOME RUN TARGET | P&L: 57.6%,120680.05124640465
2015-08-05 10:30:00-04:00,PME.AX,buy,2.5999999046325684,6967.0,18114.199335575104,"Conviction 3 | STANDARD conviction: 65, trend: 100, vol: 1.8x",120771.4408557415
2015-08-10 10:30:00-04:00,PME.AX,sell,2.109999895095825,6967.0,14700.369269132614,Stop Loss | P&L: -18.8%,117319.41042137146
2015-08-10 10:30:00-04:00,REA.AX,buy,43.790000915527344,267.0,11691.9302444458,"Conviction 1 | MINIMAL conviction: 27, trend: 75, vol: 0.8x",117319.41042137146
2015-08-11 10:30:00-04:00,CPU.AX,sell,10.496099472045898,941.0,9876.82960319519,Stop Loss | P&L: -15.7%,115195.01019096375
2015-08-24 10:30:00-04:00,REA.AX,sell,40.0099983215332,267.0,10682.669551849365,Stop Loss | P&L: -8.6%,110188.78853607178
2015-09-09 10:30:00-04:00,REA.AX,buy,44.29999923706055,380.0,16833.999710083008,"Conviction 3 | STANDARD conviction: 65, trend: 80, vol: 2.8x",112482.6887998581
2015-09-17 10:30:00-04:00,NST.AX,buy,2.319999933242798,6119.0,14196.07959151268,"Conviction 2 | LOW conviction: 40, trend: 70, vol: 1.7x",113579.68917560577
2015-09-24 10:30:00-04:00,PME.AX,buy,2.4000000953674316,6046.0,14510.400576591492,"Conviction 2 | LOW conviction: 45, trend: 60, vol: 8.8x",116087.08035564423
2015-11-09 09:30:00-05:00,PME.AX,sell,3.6500000953674316,6046.0,22067.90057659149,HOME RUN TARGET | P&L: 52.1%,126577.36939024925
2015-11-10 09:30:00-05:00,PME.AX,buy,3.700000047683716,4259.0,15758.300203084946,"Conviction 2 | LOW conviction: 45, trend: 100, vol: 0.9x",126093.7906358242
2015-11-12 09:30:00-05:00,PME.AX,sell,3.25,4259.0,13841.75,Stop Loss | P&L: -12.2%,124737.10095500946
2015-11-13 09:30:00-05:00,PME.AX,buy,3.1600000858306885,3947.0,12472.520338773727,"Conviction 1 | MINIMAL conviction: 30, trend: 60, vol: 1.9x",124737.10095500946
2015-11-13 09:30:00-05:00,CPU.AX,buy,11.17933464050293,1394.0,15583.992488861084,"Conviction 2 | LOW conviction: 42, trend: 75, vol: 1.4x",124737.10095500946
2015-12-03 09:30:00-05:00,PME.AX,sell,2.7200000286102295,3947.0,10735.840112924576,Stop Loss | P&L: -13.9%,126939.06745266914
2016-01-04 09:30:00-05:00,RMD.AX,sell,7.320000171661377,1770.0,12956.400303840637,Time Exit | P&L: 3.1%,133924.555185318
2016-01-05 09:30:00-05:00,PME.AX,buy,3.430000066757202,3875.0,13291.250258684158,"Conviction 1 | MINIMAL conviction: 25, trend: 70, vol: 0.3x",132937.7205824852
2016-01-12 09:30:00-05:00,PME.AX,sell,3.0899999141693115,3875.0,11973.749667406082,Stop Loss | P&L: -9.9%,126211.0502641201
2016-01-22 09:30:00-05:00,RMD.AX,buy,8.210000038146973,1971.0,16181.910075187683,"Conviction 2 | LOW conviction: 45, trend: 80, vol: 1.6x",129457.32466554642
2016-02-08 09:30:00-05:00,NST.AX,sell,3.5199999809265137,6119.0,21538.879883289337,HOME RUN TARGET | P&L: 51.7%,130526.86072945595
2016-02-09 09:30:00-05:00,TNE.AX,sell,4.309999942779541,4824.0,20791.439723968506,Trailing Stop | P&L: 29.8%,128747.5244204998
2016-02-09 09:30:00-05:00,CPU.AX,sell,10.00100040435791,1394.0,13941.394563674927,Stop Loss | P&L: -10.5%,128747.5244204998
2016-02-09 09:30:00-05:00,NST.AX,buy,3.630000114440918,5320.0,19311.600608825684,"Conviction 3 | STANDARD conviction: 65, trend: 100, vol: 1.7x",128747.5244204998
2016-03-14 10:30:00-04:00,NST.AX,sell,3.3499999046325684,5320.0,17821.999492645264,Stop Loss | P&L: -7.7%,129752.6638109684
2016-03-15 10:30:00-04:00,PME.AX,buy,3.200000047683716,4033.0,12905.600192308426,"Conviction 1 | MINIMAL conviction: 25, trend: 80, vol: 0.6x",129061.90589261055
2016-03-16 10:30:00-04:00,RMD.AX,sell,7.559999942779541,1971.0,14900.759887218475,Stop Loss | P&L: -7.9%,128343.02503085136
2016-03-17 10:30:00-04:00,NST.AX,buy,3.509999990463257,3677.0,12906.269964933395,"Conviction 1 | MINIMAL conviction: 30, trend: 60, vol: 1.5x",129076.19362020493
2016-03-28 10:30:00-04:00,FPH.AX,sell,8.699999809265137,1844.0,16042.799648284912,HOME RUN TARGET | P&L: 50.3%,130951.7935128212
2016-03-29 10:30:00-04:00,FPH.AX,buy,8.600000381469727,1523.0,13097.800580978394,"Conviction 1 | MINIMAL conviction: 30, trend: 90, vol: 0.5x",131002.77373600006
2016-04-04 10:30:00-04:00,TNE.AX,buy,4.880000114440918,2721.0,13278.480311393738,"Conviction 1 | MINIMAL conviction: 30, trend: 90, vol: 0.9x",132827.3536479473
2016-04-26 10:30:00-04:00,RMD.AX,buy,7.880000114440918,2117.0,16681.960242271423,"Conviction 2 | LOW conviction: 45, trend: 80, vol: 1.7x",133471.23572850227
2016-05-31 10:30:00-04:00,PME.AX,sell,4.809999942779541,4033.0,19398.72976922989,HOME RUN TARGET | P&L: 50.3%,144795.98418402672
2016-06-01 10:30:00-04:00,PME.AX,buy,4.75,4583.0,21769.25,"Conviction 3 | STANDARD conviction: 55, trend: 100, vol: 1.3x",145141.44518351555
2016-07-05 10:30:00-04:00,NST.AX,sell,5.659999847412109,3677.0,20811.819438934326,HOME RUN TARGET | P&L: 61.3%,155322.933167696
2016-07-06 10:30:00-04:00,NST.AX,buy,5.75,3374.0,19400.5,"Conviction 2 | LOW conviction: 45, trend: 100, vol: 0.9x",155223.6510193348
2016-07-19 10:30:00-04:00,NST.AX,sell,5.199999809265137,3374.0,17544.79935646057,Stop Loss | P&L: -9.6%,154708.2707798481
2016-07-20 10:30:00-04:00,NST.AX,buy,5.329999923706055,2925.0,15590.24977684021,"Conviction 1 | MINIMAL conviction: 35, trend: 90, vol: 1.1x",155906.03256487846
2016-07-25 10:30:00-04:00,NST.AX,sell,4.619999885559082,2925.0,13513.499665260315,Stop Loss | P&L: -13.3%,154465.49135947227
2016-07-29 10:30:00-04:00,NST.AX,buy,5.269999980926514,3670.0,19340.899930000305,"Conviction 2 | LOW conviction: 45, trend: 60, vol: 2.5x",154759.49329447746
2016-08-08 10:30:00-04:00,REA.AX,sell,56.5,380.0,21470.0,Trailing Stop | P&L: 27.5%,154620.69023394585
2016-08-09 10:30:00-04:00,NST.AX,sell,4.820000171661377,3670.0,17689.400629997253,Stop Loss | P&L: -8.5%,154598.053450346
2016-08-11 10:30:00-04:00,CPU.AX,buy,9.733646392822266,1590.0,15476.497764587402,"Conviction 1 | MINIMAL conviction: 30, trend: 70, vol: 1.4x",154803.50259137154
2016-08-12 10:30:00-04:00,REA.AX,buy,60.959999084472656,317.0,19324.319709777832,"Conviction 2 | LOW conviction: 45, trend: 80, vol: 1.7x",154803.50259137154
2016-09-07 10:30:00-04:00,REA.AX,sell,55.84000015258789,317.0,17701.28004837036,Stop Loss | P&L: -8.4%,152707.45259833336
2016-09-13 10:30:00-04:00,PME.AX,sell,5.739999771118164,4583.0,26306.418951034546,Trailing Stop | P&L: 20.8%,150150.8634455204
2016-11-03 10:30:00-04:00,NST.AX,buy,4.5,4068.0,18306.0,"Conviction 2 | LOW conviction: 40, trend: 70, vol: 1.8x",146450.2497985363
2016-11-07 09:30:00-05:00,NST.AX,sell,4.170000076293945,4068.0,16963.56031036377,Stop Loss | P&L: -7.3%,145820.35879063606
2016-11-08 09:30:00-05:00,WTC.AX,buy,6.059999942779541,3011.0,18246.659827709198,"Conviction 2 | LOW conviction: 40, trend: 100, vol: 0.6x",146013.78477740288
2016-11-09 09:30:00-05:00,NST.AX,buy,4.639999866485596,4733.0,21961.119368076324,"Conviction 3 | STANDARD conviction: 65, trend: 80, vol: 3.2x",146438.17576098442
2016-11-10 09:30:00-05:00,NST.AX,sell,4.269999980926514,4733.0,20209.90990972519,Stop Loss | P&L: -8.0%,148347.471378088
2016-11-16 09:30:00-05:00,WTC.AX,sell,5.409999847412109,3011.0,16289.509540557861,Stop Loss | P&L: -10.7%,144442.55436348915
2016-11-22 09:30:00-05:00,WTC.AX,buy,5.800000190734863,2527.0,14656.600481987,"Conviction 1 | MINIMAL conviction: 35, trend: 80, vol: 1.2x",146593.1073358059
2016-11-23 09:30:00-05:00,FPH.AX,sell,7.849999904632568,1523.0,11955.549854755402,Stop Loss | P&L: -8.7%,146834.2637321949
2016-11-28 09:30:00-05:00,PME.AX,buy,5.389999866485596,2718.0,14650.01963710785,"Conviction 1 | MINIMAL conviction: 25, trend: 80, vol: 0.1x",146538.50959467888
2016-12-06 09:30:00-05:00,PME.AX,sell,4.75,2718.0,12910.5,Stop Loss | P&L: -11.9%,143245.76438069344
2017-01-04 09:30:00-05:00,REA.AX,buy,56.060001373291016,261.0,14631.660358428955,"Conviction 1 | MINIMAL conviction: 27, trend: 65, vol: 1.4x",146615.39381194115
2017-01-23 09:30:00-05:00,WTC.AX,sell,5.289999961853027,2527.0,13367.8299036026,Stop Loss | P&L: -8.8%,144668.73414063454
2017-01-23 09:30:00-05:00,PME.AX,buy,5.130000114440918,2820.0,14466.600322723389,"Conviction 1 | MINIMAL conviction: 37, trend: 65, vol: 1.3x",144668.73414063454
2017-01-23 09:30:00-05:00,FPH.AX,buy,8.489999771118164,2129.0,18075.20951271057,"Conviction 2 | LOW conviction: 47, trend: 65, vol: 2.8x",144668.73414063454
2017-01-31 09:30:00-05:00,REA.AX,sell,52.0,261.0,13572.0,Stop Loss | P&L: -7.2%,142363.12182116508
2017-02-01 09:30:00-05:00,PME.AX,sell,4.769999980926514,2820.0,13451.399946212769,Stop Loss | P&L: -7.0%,142398.9476134777
2017-02-07 09:30:00-05:00,NST.AX,buy,4.269999980926514,4172.0,17814.439920425415,"Conviction 2 | LOW conviction: 40, trend: 90, vol: 1.2x",142543.5822827816
2017-02-22 09:30:00-05:00,WTC.AX,buy,5.570000171661377,3251.0,18108.070558071136,"Conviction 2 | LOW conviction: 40, trend: 70, vol: 1.9x",144874.6905901432
2017-03-06 09:30:00-05:00,NST.AX,sell,3.9200000762939453,4172.0,16354.24031829834,Stop Loss | P&L: -8.2%,142462.35836529732
2017-03-10 09:30:00-05:00,REA.AX,buy,56.880001068115234,252.0,14333.760269165039,"Conviction 1 | MINIMAL conviction: 25, trend: 90, vol: 0.7x",143378.77815318108
