timestamp,symbol,action,price,quantity,value,reason,portfolio_value,strategy
2020-01-02 09:30:00-05:00,NVDA,buy,5.882500171661377,2549.0,14994.49293756485,"FAIR: 40, 3-6M: 44.9%",100000.0,consolidation_conviction
2020-01-02 09:30:00-05:00,MSFT,buy,157.6999969482422,126.0,19870.199615478516,"GOOD: 60, 3-6M: 34.0%, ATR: 0.66",100000.0,consolidation_conviction
2020-01-03 09:30:00-05:00,JPM,buy,141.08999633789062,141.0,19893.689483642578,"GOOD: 55, 3-6M: 35.0%, ATR: 0.83",99709.4449725151,consolidation_conviction
2020-01-03 09:30:00-05:00,ABBV,buy,89.55000305175781,222.0,19880.100677490234,"GOOD: 60, 3-6M: 34.7%, ATR: 0.94",99709.4449725151,consolidation_conviction
2020-01-06 09:30:00-05:00,TSLA,buy,29.534000396728516,504.0,14885.136199951172,"FAIR: 45, 3-6M: 106.9%",99254.6091914177,consolidation_conviction
2020-01-06 09:30:00-05:00,SCHW,buy,47.0099983215332,422.0,19838.21929168701,"GOOD: 50, 3-6M: 30.1%, ATR: 0.81",99254.6091914177,consolidation_conviction
2020-01-30 09:30:00-05:00,TSLA,sell,42.16133117675781,504.0,21249.310913085938,PROFIT TARGET | P&L: 42.8%,106109.10304355621,consolidation_conviction
2020-01-31 09:30:00-05:00,ABBV,sell,81.54000091552734,222.0,18101.88020324707,Stop Loss | P&L: -8.9%,106569.63457775116,consolidation_conviction
2020-01-31 09:30:00-05:00,TSLA,buy,42.72066879272461,294.0,12559.876625061035,"FAIR: 40, 3-6M: 165.6%",106569.63457775116,consolidation_conviction
2020-01-31 09:30:00-05:00,AAPL,buy,80.96749877929688,155.0,12549.962310791016,"FAIR: 45, 3-6M: 62.5%",106569.63457775116,consolidation_conviction
2020-02-03 09:30:00-05:00,MA,buy,315.94000244140625,18.0,5686.9200439453125,"GOOD: 55, 3-6M: 31.1%, ATR: 0.91",105251.28765678406,consolidation_conviction
2020-02-11 09:30:00-05:00,TSLA,sell,51.25266647338867,294.0,15068.28394317627,Trailing Stop | P&L: 20.0%,114000.76663923264,consolidation_conviction
2020-02-12 09:30:00-05:00,TSLA,buy,51.62533187866211,291.0,15022.971576690674,"FAIR: 35, 3-6M: 232.3%",113875.07126426697,consolidation_conviction
2020-02-24 09:30:00-05:00,AAPL,sell,74.31500244140625,155.0,11518.825378417969,Stop Loss | P&L: -8.2%,109113.4864563942,consolidation_conviction
2020-02-25 09:30:00-05:00,NVDA,sell,6.90749979019165,2549.0,17607.216965198517,Trailing Stop | P&L: 17.4%,110307.14489793777,consolidation_conviction
2020-02-25 09:30:00-05:00,AAPL,buy,74.54499816894531,153.0,11405.384719848633,"FAIR: 35, 3-6M: 48.6%",110307.14489793777,consolidation_conviction
2020-02-26 09:30:00-05:00,JPM,sell,126.93000030517578,141.0,17897.130043029785,Stop Loss | P&L: -10.0%,106142.19012117386,consolidation_conviction
2020-02-26 09:30:00-05:00,SCHW,sell,42.0099983215332,422.0,17728.21929168701,Stop Loss | P&L: -10.6%,106142.19012117386,consolidation_conviction
2020-02-26 09:30:00-05:00,NVDA,buy,6.551249980926514,2430.0,15919.537453651428,"FAIR: 45, 3-6M: 55.2%",106142.19012117386,consolidation_conviction
2020-02-27 09:30:00-05:00,MA,sell,285.0299987792969,18.0,5130.539978027344,Stop Loss | P&L: -9.8%,103370.42319726944,consolidation_conviction
2020-02-27 09:30:00-05:00,ADBE,buy,351.3399963378906,44.0,15458.959838867188,"FAIR: 40, 3-6M: 31.2%",103370.42319726944,consolidation_conviction
2020-02-28 09:30:00-05:00,TSLA,sell,41.97999954223633,291.0,12216.179866790771,Stop Loss | P&L: -18.7%,97696.81327867508,consolidation_conviction
