timestamp,symbol,action,price,quantity,value,reason,portfolio_value,strategy
2015-01-02 09:30:00-05:00,AAPL,buy,27.594999313354492,543.0,14984.08462715149,"FAIR: 40, 3-6M: 45.4%",100000.0,consolidation_conviction
2015-01-02 09:30:00-05:00,HD,buy,104.97000122070312,190.0,19944.300231933594,"GOOD: 50, 3-6M: 31.6%, ATR: 0.96",100000.0,consolidation_conviction
2015-01-05 09:30:00-05:00,AVGO,buy,10.008999824523926,1485.0,14863.36473941803,"FAIR: 45, 3-6M: 53.3%",99126.97427940369,consolidation_conviction
2015-01-30 09:30:00-05:00,ABBV,buy,63.119998931884766,242.0,15275.039741516113,"FAIR: 45, 3-6M: 31.9%",101954.77767467499,consolidation_conviction
2015-01-30 09:30:00-05:00,NFLX,buy,63.400001525878906,241.0,15279.400367736816,"FAIR: 35, 3-6M: 36.0%",101954.77767467499,consolidation_conviction
2015-02-02 09:30:00-05:00,UNH,buy,106.25,142.0,15087.5,"FAIR: 40, 3-6M: 35.9%",101089.03448009491,consolidation_conviction
2015-02-05 09:30:00-05:00,ABBV,sell,57.54999923706055,242.0,13927.099815368652,Stop Loss | P&L: -8.8%,102057.38154888153,consolidation_conviction
2015-02-11 09:30:00-05:00,META,buy,75.19000244140625,246.0,18496.740600585938,"GOOD: 55, 3-6M: 33.9%, ATR: 0.94",103170.68491458893,consolidation_conviction
2015-02-13 09:30:00-05:00,V,buy,67.72750091552734,1.0,67.72750091552734,"FAIR: 35, 3-6M: 33.7%",105145.0998916626,consolidation_conviction
2015-03-26 10:30:00-04:00,AVGO,sell,12.026000022888184,1485.0,17858.610033988953,Trailing Stop | P&L: 20.2%,107356.80199146271,consolidation_conviction
2015-03-27 10:30:00-04:00,NKE,buy,49.665000915527344,360.0,17879.400329589844,"GOOD: 55, 3-6M: 32.2%, ATR: 0.94",107448.56304645538,consolidation_conviction
2015-03-27 10:30:00-04:00,AVGO,buy,12.470999717712402,1434.0,17883.413595199585,"GOOD: 60, 3-6M: 73.8%, ATR: 1.12",107448.56304645538,consolidation_conviction
2015-05-19 10:30:00-04:00,NFLX,sell,88.8885726928711,241.0,21422.146018981934,PROFIT TARGET | P&L: 40.2%,118016.88936710358,consolidation_conviction
2015-05-20 10:30:00-04:00,AMZN,buy,21.085500717163086,168.0,3542.3641204833984,"FAIR: 40, 3-6M: 42.0%",117036.04346370697,consolidation_conviction
2015-05-20 10:30:00-04:00,CRM,buy,71.4800033569336,49.0,3502.520164489746,"FAIR: 40, 3-6M: 30.2%",117036.04346370697,consolidation_conviction
2015-07-02 10:30:00-04:00,AAPL,sell,31.607500076293945,543.0,17162.872541427612,Time Exit | P&L: 14.5%,120599.39010715485,consolidation_conviction
2015-07-02 10:30:00-04:00,HD,sell,112.58000183105469,190.0,21390.20034790039,Time Exit | P&L: 7.2%,120599.39010715485,consolidation_conviction
2015-07-06 10:30:00-04:00,NFLX,buy,94.0442886352539,190.0,17868.414840698242,"FAIR: 40, 3-6M: 44.8%",119637.17312717438,consolidation_conviction
2015-07-06 10:30:00-04:00,LLY,buy,86.13999938964844,208.0,17917.119873046875,"FAIR: 35, 3-6M: 30.7%",119637.17312717438,consolidation_conviction
2015-08-03 10:30:00-04:00,UNH,sell,121.61000061035156,142.0,17268.620086669922,Time Exit | P&L: 14.5%,126376.36421871185,consolidation_conviction
2015-08-13 10:30:00-04:00,V,sell,73.43000030517578,1.0,73.43000030517578,Time Exit | P&L: 8.4%,126674.38233470917,consolidation_conviction
2015-08-14 10:30:00-04:00,ACN,buy,103.38999938964844,163.0,16852.569900512695,"GOOD: 55, 3-6M: 30.1%, ATR: 1.10",127063.33654689789,consolidation_conviction
2015-08-14 10:30:00-04:00,UNH,buy,120.5199966430664,140.0,16872.799530029297,"GOOD: 60, 3-6M: 30.1%, ATR: 0.99",127063.33654689789,consolidation_conviction
2015-08-21 10:30:00-04:00,META,sell,87.5199966430664,246.0,21529.919174194336,Trailing Stop | P&L: 16.4%,119670.45021724701,consolidation_conviction
