timestamp,symbol,action,price,quantity,value,reason,portfolio_value,market_regime,strategy
2015-02-02 09:30:00-05:00,ELD.AX,sell,2.9884860515594482,8440.0,25222.822275161743,Trailing Stop | P&L: 25.2%,110048.92802906036,WEAK,consolidation_conviction_asx300
2015-03-02 09:30:00-05:00,NEU.AX,sell,2.0999999046325684,4722.0,9916.199549674988,Stop Loss | P&L: -34.4%,116012.11861133575,WEAK,consolidation_conviction_asx300
2015-03-03 09:30:00-05:00,XRO.AX,buy,23.75,956.0,22705.0,"ASX FAIR: 38, 3-6M: 59.9%",114832.8846654892,STRONG,consolidation_conviction_asx300
2015-03-03 09:30:00-05:00,CSL.AX,buy,91.80000305175781,247.0,22674.60075378418,"ASX GOOD: 45, 3-6M: 33.3%, ATR: 1.31",114832.8846654892,STRONG,consolidation_conviction_asx300
2015-03-25 10:30:00-04:00,NUF.AX,sell,6.348404884338379,2616.0,16607.4271774292,Trailing Stop | P&L: 30.5%,115501.89556884766,STRONG,consolidation_conviction_asx300
2015-04-23 10:30:00-04:00,RMD.AX,sell,8.8100004196167,2886.0,25425.661211013794,Trailing Stop | P&L: 27.1%,113006.30716609955,STRONG,consolidation_conviction_asx300
2015-04-24 10:30:00-04:00,CDA.AX,buy,1.059999942779541,18709.0,19831.538929462433,"ASX GOOD: 55, 3-6M: 43.2%, ATR: 0.95",113006.30716609955,STRONG,consolidation_conviction_asx300
2015-04-24 10:30:00-04:00,IGO.AX,buy,5.63181209564209,3521.0,19829.6103887558,"ASX GOOD: 45, 3-6M: 37.8%, ATR: 1.04",113006.30716609955,STRONG,consolidation_conviction_asx300
2015-04-27 10:30:00-04:00,XRO.AX,sell,20.049999237060547,956.0,19167.799270629883,Stop Loss | P&L: -15.6%,111905.20184147358,STRONG,consolidation_conviction_asx300
2015-05-26 10:30:00-04:00,IGO.AX,sell,4.859787940979004,3521.0,17111.313340187073,Stop Loss | P&L: -13.7%,106712.87561428547,STRONG,consolidation_conviction_asx300
2015-05-27 10:30:00-04:00,RMD.AX,buy,7.369999885559082,2186.0,16110.819749832153,"ASX FAIR: 35, 3-6M: 34.5%",107958.64651477337,NORMAL,consolidation_conviction_asx300
2015-05-27 10:30:00-04:00,EVN.AX,buy,1.0783989429473877,14940.0,16111.280207633972,"ASX FAIR: 38, 3-6M: 54.6%",107958.64651477337,NORMAL,consolidation_conviction_asx300
2015-06-15 10:30:00-04:00,ALD.AX,sell,31.3799991607666,435.0,13650.299634933472,Stop Loss | P&L: -8.9%,107416.32324159145,NORMAL,consolidation_conviction_asx300
2015-07-06 10:30:00-04:00,TWE.AX,sell,4.979340076446533,3266.0,16262.524689674377,Time Exit | P&L: 8.5%,106713.4194406271,NORMAL,consolidation_conviction_asx300
2015-07-07 10:30:00-04:00,COH.AX,sell,79.94000244140625,7.0,559.5800170898438,Time Exit | P&L: 1.8%,106547.81901562214,NORMAL,consolidation_conviction_asx300
2015-07-07 10:30:00-04:00,FPH.AX,sell,6.389999866485596,100.0,638.9999866485596,Time Exit | P&L: 7.9%,106547.81901562214,NORMAL,consolidation_conviction_asx300
2015-07-07 10:30:00-04:00,ELD.AX,buy,3.2749218940734863,4134.0,13538.527110099792,"ASX FAIR: 40, 3-6M: 85.4%",106547.81901562214,WEAK,consolidation_conviction_asx300
2015-07-07 10:30:00-04:00,QAN.AX,buy,3.6528220176696777,3706.0,13537.358397483826,"ASX HIGH: 65, 3-6M: 139.0%, ATR: 0.88",106547.81901562214,WEAK,consolidation_conviction_asx300
2015-07-20 10:30:00-04:00,NST.AX,sell,2.0299999713897705,6444.0,13081.319815635681,Time Exit | P&L: 2.8%,108099.7835111618,STRONG,consolidation_conviction_asx300
2015-07-20 10:30:00-04:00,EVN.AX,sell,0.9472460150718689,14940.0,14151.855465173721,Stop Loss | P&L: -12.2%,108099.7835111618,STRONG,consolidation_conviction_asx300
2015-07-21 10:30:00-04:00,MQG.AX,buy,85.58999633789062,176.0,15063.83935546875,"ASX GOOD: 55, 3-6M: 49.3%, ATR: 1.00",108253.77348923683,STRONG,consolidation_conviction_asx300
2015-07-21 10:30:00-04:00,PMV.AX,buy,13.630000114440918,1110.0,15129.300127029419,"ASX GOOD: 50, 3-6M: 36.3%, ATR: 1.09",108253.77348923683,STRONG,consolidation_conviction_asx300
2015-08-11 10:30:00-04:00,MQG.AX,sell,78.44999694824219,176.0,13807.199462890625,Stop Loss | P&L: -8.3%,105024.48170733452,WEAK,consolidation_conviction_asx300
2015-08-24 10:30:00-04:00,CDA.AX,sell,0.8799999952316284,18709.0,16463.919910788536,Stop Loss | P&L: -17.0%,91746.93161070347,WEAK,consolidation_conviction_asx300
2015-08-24 10:30:00-04:00,PMV.AX,sell,11.1899995803833,1110.0,12420.899534225464,Stop Loss | P&L: -17.9%,91746.93161070347,WEAK,consolidation_conviction_asx300
2015-08-25 10:30:00-04:00,BAP.AX,buy,3.4100000858306885,4103.0,13991.230352163315,"ASX HIGH: 63, 3-6M: 51.7%, ATR: 0.99",93284.17152655125,WEAK,consolidation_conviction_asx300
2015-08-25 10:30:00-04:00,EVN.AX,buy,1.0306819677352905,13576.0,13992.538393974304,"ASX GOOD: 45, 3-6M: 92.0%, ATR: 1.28",93284.17152655125,WEAK,consolidation_conviction_asx300
2015-08-26 10:30:00-04:00,PME.AX,buy,2.130000114440918,63.0,134.19000720977783,"ASX GOOD: 45, 3-6M: 147.7%, ATR: 1.68",95943.2677539587,WEAK,consolidation_conviction_asx300
2015-08-26 10:30:00-04:00,NST.AX,buy,1.909999966621399,70.0,133.69999766349792,"ASX GOOD: 50, 3-6M: 91.0%, ATR: 0.90",95943.2677539587,WEAK,consolidation_conviction_asx300
2015-08-27 10:30:00-04:00,EVN.AX,sell,0.9374300241470337,13576.0,12726.55000782013,Stop Loss | P&L: -9.0%,95794.447427392,WEAK,consolidation_conviction_asx300
2015-08-28 10:30:00-04:00,EVN.AX,buy,0.9717860221862793,12958.0,12592.403275489807,"ASX FAIR: 40, 3-6M: 92.5%",95794.447427392,WEAK,consolidation_conviction_asx300
2015-08-28 10:30:00-04:00,NUF.AX,buy,6.846319198608398,1839.0,12590.381006240845,"ASX HIGH: 60, 3-6M: 46.2%, ATR: 0.97",95794.447427392,WEAK,consolidation_conviction_asx300
2015-08-31 10:30:00-04:00,CSL.AX,sell,91.30999755859375,247.0,22553.569396972656,Time Exit | P&L: -0.5%,96231.59720122814,WEAK,consolidation_conviction_asx300
2015-10-05 10:30:00-04:00,NST.AX,sell,2.869999885559082,70.0,200.89999198913574,ASX PROFIT TARGET | P&L: 50.3%,105635.50454676151,WEAK,consolidation_conviction_asx300
2015-10-06 10:30:00-04:00,MQG.AX,buy,77.01000213623047,139.0,10704.390296936035,"ASX GOOD: 55, 3-6M: 32.0%, ATR: 1.18",104593.84224307537,NORMAL,consolidation_conviction_asx300
2015-10-06 10:30:00-04:00,TWE.AX,buy,6.447856903076172,1661.0,10709.890316009521,"ASX GOOD: 45, 3-6M: 40.5%, ATR: 1.17",104593.84224307537,NORMAL,consolidation_conviction_asx300
2015-10-12 10:30:00-04:00,EVN.AX,sell,1.4625879526138306,12958.0,18952.214689970016,ASX PROFIT TARGET | P&L: 50.5%,105876.12204253674,NORMAL,consolidation_conviction_asx300
2015-10-19 10:30:00-04:00,PME.AX,sell,3.3499999046325684,63.0,211.0499939918518,ASX PROFIT TARGET | P&L: 57.3%,110263.74145138264,NORMAL,consolidation_conviction_asx300
2015-10-20 10:30:00-04:00,PME.AX,buy,3.259999990463257,2539.0,8277.13997578621,"ASX FAIR: 40, 3-6M: 183.5%",109422.11281907558,NORMAL,consolidation_conviction_asx300
2015-10-20 10:30:00-04:00,ALL.AX,buy,8.964079856872559,923.0,8273.845707893372,"ASX GOOD: 50, 3-6M: 35.5%, ATR: 0.92",109422.11281907558,NORMAL,consolidation_conviction_asx300
2015-11-24 09:30:00-05:00,RMD.AX,sell,8.149999618530273,2186.0,17815.899166107178,Time Exit | P&L: 10.6%,113897.57465064526,NORMAL,consolidation_conviction_asx300
2015-12-02 09:30:00-05:00,ELD.AX,sell,4.05784797668457,4134.0,16775.143535614014,Trailing Stop | P&L: 23.9%,111956.27134430408,NORMAL,consolidation_conviction_asx300
2015-12-03 09:30:00-05:00,PME.AX,sell,2.7200000286102295,2539.0,6906.080072641373,Stop Loss | P&L: -16.6%,110119.8093739748,NORMAL,consolidation_conviction_asx300
2015-12-03 09:30:00-05:00,WEB.AX,buy,3.903088092803955,5642.0,22021.223019599915,"ASX GOOD: 50, 3-6M: 38.6%, ATR: 0.95",110119.8093739748,NORMAL,consolidation_conviction_asx300
2015-12-03 09:30:00-05:00,EVN.AX,buy,1.1730149984359741,14081.0,16517.22419297695,"ASX FAIR: 30, 3-6M: 39.7%",110119.8093739748,NORMAL,consolidation_conviction_asx300
2016-01-04 09:30:00-05:00,QAN.AX,sell,4.050000190734863,3706.0,15009.300706863403,Time Exit | P&L: 10.9%,117772.96626007557,NORMAL,consolidation_conviction_asx300
2016-01-05 09:30:00-05:00,A2M.AX,buy,1.7899999618530273,5375.0,9621.249794960022,"ASX FAIR: 35, 3-6M: 254.5%",117299.90742194651,WEAK,consolidation_conviction_asx300
2016-01-05 09:30:00-05:00,SOL.AX,buy,17.850000381469727,539.0,9621.150205612183,"ASX FAIR: 35, 3-6M: 31.6%",117299.90742194651,WEAK,consolidation_conviction_asx300
2016-01-07 09:30:00-05:00,A2M.AX,sell,1.5199999809265137,5375.0,8169.999897480011,Stop Loss | P&L: -15.1%,111285.19147622584,WEAK,consolidation_conviction_asx300
2016-02-02 09:30:00-05:00,NUF.AX,sell,6.176050186157227,1839.0,11357.75629234314,Stop Loss | P&L: -9.8%,110490.38218200205,WEAK,consolidation_conviction_asx300
2016-02-02 09:30:00-05:00,MQG.AX,sell,69.58000183105469,139.0,9671.620254516602,Stop Loss | P&L: -9.6%,110490.38218200205,WEAK,consolidation_conviction_asx300
2016-02-03 09:30:00-05:00,NST.AX,buy,2.950000047683716,5658.0,16691.100269794464,"ASX FAIR: 35, 3-6M: 32.3%",111282.89252293108,WEAK,consolidation_conviction_asx300
2016-02-03 09:30:00-05:00,PME.AX,buy,3.1500000953674316,5299.0,16691.85050535202,"ASX GOOD: 55, 3-6M: 80.0%, ATR: 0.82",111282.89252293108,WEAK,consolidation_conviction_asx300
2016-02-04 09:30:00-05:00,WEB.AX,sell,3.589447021484375,5642.0,20251.660095214844,Stop Loss | P&L: -8.0%,111560.9595478773,WEAK,consolidation_conviction_asx300
2016-02-05 09:30:00-05:00,MTS.AX,buy,1.7050000429153442,3096.0,5278.680132865906,"ASX GOOD: 48, 3-6M: 62.4%, ATR: 1.06",111560.9595478773,NORMAL,consolidation_conviction_asx300
2016-02-05 09:30:00-05:00,NEU.AX,buy,2.200000047683716,2399.0,5277.800114393234,"ASX FAIR: 30, 3-6M: 31.0%",111560.9595478773,NORMAL,consolidation_conviction_asx300
2016-02-09 09:30:00-05:00,SOL.AX,sell,16.190000534057617,539.0,8726.410287857056,Stop Loss | P&L: -9.3%,112819.4167755842,NORMAL,consolidation_conviction_asx300
2016-02-09 09:30:00-05:00,PME.AX,sell,2.890000104904175,5299.0,15314.110555887222,Stop Loss | P&L: -8.3%,112819.4167755842,NORMAL,consolidation_conviction_asx300
2016-02-09 09:30:00-05:00,NEU.AX,sell,2.0,2399.0,4798.0,Stop Loss | P&L: -9.1%,112819.4167755842,NORMAL,consolidation_conviction_asx300
2016-02-10 09:30:00-05:00,EVN.AX,sell,1.7963329553604126,14081.0,25294.16434442997,ASX PROFIT TARGET | P&L: 53.1%,113491.80726552008,NORMAL,consolidation_conviction_asx300
2016-02-10 09:30:00-05:00,A2M.AX,buy,1.6699999570846558,10193.0,17022.309562563896,"ASX GOOD: 55, 3-6M: 234.0%, ATR: 1.93",113491.80726552008,WEAK,consolidation_conviction_asx300
2016-02-10 09:30:00-05:00,RRL.AX,buy,2.6886119842529297,6331.0,17021.602472305298,"ASX FAIR: 35, 3-6M: 123.2%",113491.80726552008,WEAK,consolidation_conviction_asx300
2016-02-11 09:30:00-05:00,ELD.AX,buy,4.201066017150879,3404.0,14300.428722381592,"ASX GOOD: 50, 3-6M: 48.1%, ATR: 0.94",116080.7255846262,WEAK,consolidation_conviction_asx300
2016-02-11 09:30:00-05:00,EVN.AX,buy,1.8454129695892334,7750.0,14301.950514316559,"ASX FAIR: 40, 3-6M: 96.2%",116080.7255846262,WEAK,consolidation_conviction_asx300
2016-02-16 09:30:00-05:00,RRL.AX,sell,2.4091498851776123,6331.0,15252.327923059464,Stop Loss | P&L: -10.4%,115898.83232975006,WEAK,consolidation_conviction_asx300
2016-02-16 09:30:00-05:00,ELD.AX,sell,3.7427680492401123,3404.0,12740.382439613342,Stop Loss | P&L: -10.9%,115898.83232975006,WEAK,consolidation_conviction_asx300
2016-02-17 09:30:00-05:00,WEB.AX,buy,3.6312661170959473,3504.0,12723.9564743042,"ASX FAIR: 40, 3-6M: 49.3%",115331.47620332241,WEAK,consolidation_conviction_asx300
2016-02-17 09:30:00-05:00,PME.AX,buy,2.9700000286102295,4284.0,12723.480122566223,"ASX GOOD: 53, 3-6M: 56.3%, ATR: 0.81",115331.47620332241,WEAK,consolidation_conviction_asx300
2016-02-22 09:30:00-05:00,EVN.AX,sell,1.6540000438690186,7750.0,12818.500339984894,Stop Loss | P&L: -10.4%,117406.76556837559,WEAK,consolidation_conviction_asx300
2016-03-07 09:30:00-05:00,BAP.AX,sell,4.510000228881836,4103.0,18504.530939102173,Trailing Stop | P&L: 32.3%,115078.69228827953,WEAK,consolidation_conviction_asx300
2016-03-08 09:30:00-05:00,ALX.AX,buy,4.035853862762451,4550.0,18363.135075569153,"ASX GOOD: 45, 3-6M: 35.9%, ATR: 1.21",115632.30855751038,NORMAL,consolidation_conviction_asx300
2016-03-08 09:30:00-05:00,NEU.AX,buy,2.299999952316284,7541.0,17344.2996404171,"ASX FAIR: 30, 3-6M: 30.7%",115632.30855751038,NORMAL,consolidation_conviction_asx300
2016-03-17 10:30:00-04:00,NST.AX,sell,3.4700000286102295,5658.0,19633.26016187668,Trailing Stop | P&L: 17.6%,116168.45836782455,NORMAL,consolidation_conviction_asx300
2016-04-19 10:30:00-04:00,ALL.AX,sell,10.278812408447266,923.0,9487.343852996826,Time Exit | P&L: 14.7%,117209.15219926834,NORMAL,consolidation_conviction_asx300
2016-04-20 10:30:00-04:00,MSB.AX,buy,2.20579195022583,5053.0,11145.86672449112,"ASX FAIR: 35, 3-6M: 54.1%",116344.94690656662,STRONG,consolidation_conviction_asx300
2016-04-20 10:30:00-04:00,MPL.AX,buy,3.059999942779541,3643.0,11147.579791545868,"ASX GOOD: 50, 3-6M: 46.4%, ATR: 0.95",116344.94690656662,STRONG,consolidation_conviction_asx300
2016-04-21 10:30:00-04:00,NEU.AX,sell,2.0999999046325684,7541.0,15836.099280834198,Stop Loss | P&L: -8.7%,116194.13432657719,STRONG,consolidation_conviction_asx300
2016-05-03 10:30:00-04:00,TWE.AX,sell,9.847702026367188,1661.0,16357.033065795898,ASX PROFIT TARGET | P&L: 52.7%,120671.04266798496,STRONG,consolidation_conviction_asx300
2016-05-04 10:30:00-04:00,TWE.AX,buy,9.798215866088867,2106.0,20635.042613983154,"ASX GOOD: 55, 3-6M: 82.2%, ATR: 0.80",119810.75985109806,STRONG,consolidation_conviction_asx300
2016-05-04 10:30:00-04:00,EVN.AX,buy,1.943572998046875,10620.0,20640.745239257812,"ASX GOOD: 45, 3-6M: 98.0%, ATR: 0.80",119810.75985109806,STRONG,consolidation_conviction_asx300
2016-05-05 10:30:00-04:00,MSB.AX,sell,1.9805200099945068,5053.0,10007.567610502243,Stop Loss | P&L: -10.2%,117888.51897954941,STRONG,consolidation_conviction_asx300
2016-05-16 10:30:00-04:00,PME.AX,sell,4.519999980926514,4284.0,19363.679918289185,ASX PROFIT TARGET | P&L: 52.2%,123614.71959888935,STRONG,consolidation_conviction_asx300
2016-05-17 10:30:00-04:00,TNE.AX,buy,5.25,1680.0,8820.0,"ASX HIGH: 60, 3-6M: 30.6%, ATR: 0.79",123886.68016684055,STRONG,consolidation_conviction_asx300
2016-05-17 10:30:00-04:00,RRL.AX,buy,3.1222589015960693,2825.0,8820.381397008896,"ASX GOOD: 50, 3-6M: 152.1%, ATR: 0.88",123886.68016684055,STRONG,consolidation_conviction_asx300
2016-05-19 10:30:00-04:00,A2M.AX,sell,1.3350000381469727,10193.0,13607.655388832092,Stop Loss | P&L: -20.1%,117478.94925045967,STRONG,consolidation_conviction_asx300
2016-05-19 10:30:00-04:00,RRL.AX,sell,2.871706962585449,2825.0,8112.572169303894,Stop Loss | P&L: -8.0%,117478.94925045967,STRONG,consolidation_conviction_asx300
2016-05-20 10:30:00-04:00,S32.AX,buy,1.5750000476837158,8098.0,12754.35038614273,"ASX GOOD: 45, 3-6M: 77.0%, ATR: 1.25",117478.94925045967,STRONG,consolidation_conviction_asx300
2016-05-20 10:30:00-04:00,RRL.AX,buy,2.871706962585449,4441.0,12753.25062084198,"ASX GOOD: 55, 3-6M: 133.7%, ATR: 0.95",117478.94925045967,STRONG,consolidation_conviction_asx300
2016-07-06 10:30:00-04:00,EVN.AX,sell,2.9546239376068115,10620.0,31378.10621738434,ASX PROFIT TARGET | P&L: 52.0%,133661.4381251335,STRONG,consolidation_conviction_asx300
2016-07-19 10:30:00-04:00,MTS.AX,sell,1.9950000047683716,3096.0,6176.520014762878,Trailing Stop | P&L: 17.0%,136762.7410888672,STRONG,consolidation_conviction_asx300
2016-07-20 10:30:00-04:00,MYR.AX,buy,1.2450000047683716,20018.0,24922.410095453262,"ASX GOOD: 50, 3-6M: 41.5%, ATR: 0.68",137734.61215996742,STRONG,consolidation_conviction_asx300
2016-07-20 10:30:00-04:00,WHC.AX,buy,1.625,15337.0,24922.625,"ASX FAIR: 30, 3-6M: 119.6%",137734.61215996742,STRONG,consolidation_conviction_asx300
2016-07-25 10:30:00-04:00,RRL.AX,sell,3.3439009189605713,4441.0,14850.263981103897,Trailing Stop | P&L: 16.4%,139451.09100532532,STRONG,consolidation_conviction_asx300
2016-08-01 10:30:00-04:00,WEB.AX,sell,5.522150039672852,3504.0,19349.613739013672,ASX PROFIT TARGET | P&L: 52.1%,142539.09451651573,STRONG,consolidation_conviction_asx300
2016-08-02 10:30:00-04:00,SCG.AX,buy,5.300000190734863,1702.0,9020.600324630737,"ASX GOOD: 55, 3-6M: 33.2%, ATR: 1.03",141152.5249991417,STRONG,consolidation_conviction_asx300
2016-08-02 10:30:00-04:00,FPH.AX,buy,9.960000038146973,906.0,9023.760034561157,"ASX HIGH: 60, 3-6M: 44.3%, ATR: 0.92",141152.5249991417,STRONG,consolidation_conviction_asx300
2016-08-22 10:30:00-04:00,MPL.AX,sell,2.7100000381469727,3643.0,9872.530138969421,Stop Loss | P&L: -11.4%,149185.04365253448,STRONG,consolidation_conviction_asx300
2016-08-22 10:30:00-04:00,WHC.AX,sell,1.875,15337.0,28756.875,Trailing Stop | P&L: 15.4%,149185.04365253448,STRONG,consolidation_conviction_asx300
2016-08-23 10:30:00-04:00,FMG.AX,buy,4.900000095367432,6074.0,29762.60057926178,"ASX GOOD: 55, 3-6M: 122.7%, ATR: 0.97",150433.22675204277,STRONG,consolidation_conviction_asx300
2016-08-23 10:30:00-04:00,BAP.AX,buy,6.320000171661377,4709.0,29760.880808353424,"ASX GOOD: 45, 3-6M: 71.7%, ATR: 1.09",150433.22675204277,STRONG,consolidation_conviction_asx300
2016-09-06 10:30:00-04:00,SCG.AX,sell,4.840000152587891,1702.0,8237.68025970459,Stop Loss | P&L: -8.7%,146412.38277220726,STRONG,consolidation_conviction_asx300
2016-09-07 10:30:00-04:00,ALX.AX,sell,4.792007923126221,4550.0,21803.636050224304,Trailing Stop | P&L: 18.7%,143196.1680147648,STRONG,consolidation_conviction_asx300
2016-09-14 10:30:00-04:00,BAP.AX,sell,5.760000228881836,4709.0,27123.841077804565,Stop Loss | P&L: -8.9%,139394.71445012093,WEAK,consolidation_conviction_asx300
2016-09-15 10:30:00-04:00,MP1.AX,buy,2.4200000762939453,8712.0,21083.04066467285,"ASX FAIR: 35, 3-6M: 38.3%",140563.688713789,WEAK,consolidation_conviction_asx300
2016-09-15 10:30:00-04:00,RRL.AX,buy,3.8546409606933594,5469.0,21081.031414031982,"ASX HIGH: 60, 3-6M: 104.6%, ATR: 0.97",140563.688713789,WEAK,consolidation_conviction_asx300
2016-09-20 10:30:00-04:00,S32.AX,sell,2.369999885559082,8098.0,19192.259073257446,ASX PROFIT TARGET | P&L: 50.5%,143519.90588855743,WEAK,consolidation_conviction_asx300
2016-09-21 10:30:00-04:00,MIN.AX,buy,10.800000190734863,360.0,3888.000068664551,"ASX HIGH: 60, 3-6M: 140.0%, ATR: 1.08",145129.1083931923,WEAK,consolidation_conviction_asx300
2016-09-21 10:30:00-04:00,S32.AX,buy,2.380000114440918,1634.0,3888.92018699646,"ASX GOOD: 45, 3-6M: 131.1%, ATR: 1.05",145129.1083931923,WEAK,consolidation_conviction_asx300
2016-10-04 10:30:00-04:00,RRL.AX,sell,3.469177007675171,5469.0,18972.92905497551,Stop Loss | P&L: -10.0%,143178.04790782928,WEAK,consolidation_conviction_asx300
2016-10-13 10:30:00-04:00,FPH.AX,sell,9.069999694824219,906.0,8217.419723510742,Stop Loss | P&L: -8.9%,141611.4629523754,WEAK,consolidation_conviction_asx300
2016-10-14 10:30:00-04:00,ALL.AX,buy,16.0556640625,1323.0,21241.6435546875,"ASX HIGH: 63, 3-6M: 58.2%, ATR: 0.93",141611.4629523754,WEAK,consolidation_conviction_asx300
2016-10-14 10:30:00-04:00,COH.AX,buy,138.0800018310547,153.0,21126.240280151367,"ASX HIGH: 60, 3-6M: 43.4%, ATR: 0.86",141611.4629523754,WEAK,consolidation_conviction_asx300
2016-10-25 10:30:00-04:00,COH.AX,sell,126.5999984741211,153.0,19369.799766540527,Stop Loss | P&L: -8.3%,143456.533557415,WEAK,consolidation_conviction_asx300
2016-11-01 10:30:00-04:00,TWE.AX,sell,10.50091552734375,2106.0,22114.928100585938,Time Exit | P&L: 7.2%,138902.593198061,WEAK,consolidation_conviction_asx300
2016-11-01 10:30:00-04:00,ALL.AX,sell,14.77081298828125,1323.0,19541.785583496094,Stop Loss | P&L: -8.0%,138902.593198061,WEAK,consolidation_conviction_asx300
2016-11-02 10:30:00-04:00,MYR.AX,sell,1.1399999856948853,20018.0,22820.519713640213,Stop Loss | P&L: -8.4%,136809.05144047737,WEAK,consolidation_conviction_asx300
2016-11-02 10:30:00-04:00,BRG.AX,buy,9.220000267028809,2225.0,20514.5005941391,"ASX HIGH: 60, 3-6M: 39.5%, ATR: 0.91",136809.05144047737,WEAK,consolidation_conviction_asx300
2016-11-02 10:30:00-04:00,WOR.AX,buy,7.6953511238098145,2666.0,20515.806096076965,"ASX GOOD: 55, 3-6M: 125.3%, ATR: 0.90",136809.05144047737,WEAK,consolidation_conviction_asx300
2016-11-03 10:30:00-04:00,DOW.AX,buy,5.260997772216797,3889.0,20460.020336151123,"ASX HIGH: 60, 3-6M: 79.2%, ATR: 1.04",136430.81252694133,WEAK,consolidation_conviction_asx300
2016-11-03 10:30:00-04:00,COH.AX,buy,124.69000244140625,164.0,20449.160400390625,"ASX GOOD: 50, 3-6M: 30.1%, ATR: 0.86",136430.81252694133,WEAK,consolidation_conviction_asx300
2016-11-14 09:30:00-05:00,TNE.AX,sell,5.409999847412109,1680.0,9088.799743652344,Time Exit | P&L: 3.0%,142862.5192716122,WEAK,consolidation_conviction_asx300
2016-11-21 09:30:00-05:00,BRG.AX,sell,8.390000343322754,2225.0,18667.750763893127,Stop Loss | P&L: -9.0%,137529.24052977565,WEAK,consolidation_conviction_asx300
2016-11-22 09:30:00-05:00,BRG.AX,buy,8.760000228881836,1328.0,11633.280303955078,"ASX GOOD: 45, 3-6M: 47.7%, ATR: 1.21",143784.47359156611,STRONG,consolidation_conviction_asx300
2016-11-22 09:30:00-05:00,TNE.AX,buy,5.889999866485596,1976.0,11638.639736175537,"ASX FAIR: 35, 3-6M: 35.1%",143784.47359156611,STRONG,consolidation_conviction_asx300
2016-12-05 09:30:00-05:00,MP1.AX,sell,2.200000047683716,8712.0,19166.400415420532,Stop Loss | P&L: -9.1%,142716.5088555813,STRONG,consolidation_conviction_asx300
2016-12-06 09:30:00-05:00,COH.AX,sell,114.18000030517578,164.0,18725.520050048828,Stop Loss | P&L: -8.4%,142811.47101283076,STRONG,consolidation_conviction_asx300
2016-12-07 09:30:00-05:00,IGO.AX,buy,4.275822162628174,6129.0,26206.514034748077,"ASX FAIR: 35, 3-6M: 72.1%",145161.72103857997,STRONG,consolidation_conviction_asx300
2016-12-07 09:30:00-05:00,WHC.AX,buy,2.9600000381469727,8854.0,26207.840337753296,"ASX GOOD: 45, 3-6M: 438.2%, ATR: 1.45",145161.72103857997,STRONG,consolidation_conviction_asx300
2016-12-12 09:30:00-05:00,TNE.AX,sell,5.369999885559082,1976.0,10611.119773864746,Stop Loss | P&L: -8.8%,143975.33510899547,STRONG,consolidation_conviction_asx300
2016-12-19 09:30:00-05:00,FMG.AX,sell,6.059999942779541,6074.0,36808.43965244293,Trailing Stop | P&L: 23.7%,135814.70367622378,STRONG,consolidation_conviction_asx300
2016-12-19 09:30:00-05:00,WHC.AX,sell,2.700000047683716,8854.0,23905.80042219162,Stop Loss | P&L: -8.8%,135814.70367622378,STRONG,consolidation_conviction_asx300
