datetime,portfolio_value,cash,positions,return
2020-01-02 08:30:00-05:00,100000.0,100000.0,[],
2020-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-07 09:30:00-05:00,100013.90573883057,99468.89058303833,"[{'asset': GE, 'quantity': 9.0}]",0.0001390573883057744
2020-01-08 09:30:00-05:00,100004.65852355957,98566.79056167603,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}]",-9.245929556178645e-05
2020-01-09 09:30:00-05:00,100026.49710464478,97551.86056900024,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",0.00021837563777160618
2020-01-10 09:30:00-05:00,100016.73501968384,97551.86056900024,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",-9.75949897628059e-05
2020-01-11 09:30:00-05:00,100016.73501968384,97551.86056900024,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",0.0
2020-01-12 09:30:00-05:00,100016.73501968384,97551.86056900024,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",0.0
2020-01-13 09:30:00-05:00,100014.43423080444,97551.86056900024,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",-2.300403906352333e-05
2020-01-14 09:30:00-05:00,100035.84926223755,97551.86056900024,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",0.00021411940784155092
2020-01-15 09:30:00-05:00,100015.01430511475,97551.86056900024,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",-0.00020827490621067035
2020-01-16 09:30:00-05:00,100013.81568145752,97551.86056900024,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",-1.19844371923028e-05
2020-01-17 09:30:00-05:00,100032.18853759766,97551.86056900024,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MCD, 'quantity': 1.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",0.0001837031815550283
2020-01-18 09:30:00-05:00,100032.18853759766,97763.28056716919,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",0.0
2020-01-19 09:30:00-05:00,100032.18853759766,97763.28056716919,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",0.0
2020-01-20 09:30:00-05:00,100032.18853759766,97763.28056716919,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",0.0
2020-01-21 09:30:00-05:00,100030.49422836304,97763.28056716919,"[{'asset': GE, 'quantity': 9.0}, {'asset': GOOGL, 'quantity': 10.0}, {'asset': MU, 'quantity': 7.0}, {'asset': MCHP, 'quantity': 11.0}]",-1.6937640367475915e-05
