scan_date,symbol,market,conviction_level,conviction_score,ib_action,position_size_pct,current_price,stop_loss_price,profit_target_price,trail_stop_price,fundamental_score,fundamental_grade,market_cap_millions,pe_ratio,roe,debt_equity,revenue_growth,earnings_growth,trend_strength,trend_grade,breakout_points,volume_points,momentum_points,trend_bonus,volume_ratio,momentum_5d,momentum_20d,rsi,price_vs_sma20,conviction_reason
2025-10-21,MAD.AX,ASX300,3,62.5,BUY,30,8.920000076293945,8.29560007095337,13.380000114440918,7.849600067138672,65.33333333333333,B+,1814.878592,33.037037,30.672002,0.18526,15.2,19.0,95,EXCELLENT,0,20,25,17.5,1.6492718067824936,7.4698779676074745,8.913315425059887,64.96815518765204,6.222089730548297,"CONVICTION 3 GOOD: 62.5 pts, breakout: 0, volume: 20"
2025-10-21,CGF.AX,ASX300,3,60.0,BUY,30,9.0600004196167,8.42580039024353,13.590000629425049,7.972800369262695,55.333333333333336,C,6266.453504,32.357143,4.9629997,2.13945,-16.400000000000002,63.2,90,EXCELLENT,0,20,25,15.0,1.8634778501598526,2.3728816846909417,5.226489905728027,61.36365729916071,3.5132866009129238,"CONVICTION 3 GOOD: 60.0 pts, breakout: 0, volume: 20"
2025-10-21,HUB.AX,ASX300,3,60.0,BUY,30,118.58999633789062,110.28869659423829,177.88499450683594,104.35919677734375,84.66666666666667,A,9696.627712,124.83157,15.145999,0.11141,21.4,80.80000000000001,90,EXCELLENT,0,20,25,15.0,1.8608336864414532,18.66119015498191,11.320752554948399,68.8946550821303,14.274973109170652,"CONVICTION 3 GOOD: 60.0 pts, breakout: 0, volume: 20"
2025-10-21,EVN.AX,ASX300,2,50.0,BUY,25,11.59000015258789,10.77870014190674,17.385000228881836,10.199200134277344,85.33333333333334,A+,23533.79328,25.195652,20.382998999999998,0.36064999999999997,23.599999999999998,72.39999999999999,90,EXCELLENT,0,10,25,15.0,1.3441628003785464,1.488617120474789,13.294239210242043,60.82474657574314,4.939111635771343,"CONVICTION 2 LOW: 50.0 pts, limited signals"
2025-10-21,AAPL,S&P500,2,46.0,BUY,25,262.239990234375,243.88319091796876,393.3599853515625,230.77119140625,78.66666666666666,A,3891743.686656,39.854103,149.814,1.54486,9.6,9.3,82,EXCELLENT,0,20,15,11.0,1.9593842692775225,5.8870977778703315,2.405499837985592,59.50062330648086,3.32504268709104,"CONVICTION 2 LOW: 46.0 pts, limited signals"
2025-10-21,AMD,S&P500,2,45.0,BUY,25,240.55999755859375,223.7207977294922,360.8399963378906,211.6927978515625,82.0,A,390391.267328,144.91566,4.699,0.06513,31.7,229.1,100,EXCELLENT,0,0,25,20.0,0.74738537881976,11.154236943853913,50.54759851439987,77.88318434095163,21.989375461372383,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-10-21,A,S&P500,2,45.0,BUY,25,143.0,132.99,214.5,125.84,71.33333333333334,B+,40540.561408,33.411213,19.881001,0.56421,10.100000000000001,19.1,100,EXCELLENT,0,0,25,20.0,0.8955815897210693,3.450773652531214,13.422897459949358,74.7717116466278,5.729004257306336,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-10-21,AMAT,S&P500,2,45.0,BUY,25,228.1300048828125,212.16090454101564,342.19500732421875,200.754404296875,70.0,B+,181738.04544,27.255676,35.634997,0.3467,7.7,4.3,100,EXCELLENT,0,0,25,20.0,0.6262182930153671,3.9411378365486582,13.76920009079785,63.14783597084242,6.015755854610538,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-10-21,KLAC,S&P500,2,45.0,BUY,25,1152.8900146484375,1072.1877136230469,1729.3350219726562,1014.543212890625,90.0,A+,151817.781248,38.02408,100.77499999999999,1.29746,23.599999999999998,43.8,100,EXCELLENT,0,0,25,20.0,1.0602009319151446,12.47707459984757,7.621004867998837,58.01178286997348,6.77379158587057,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-10-21,MPWR,S&P500,2,45.0,BUY,25,1031.5899658203125,959.3786682128907,1547.3849487304688,907.799169921875,83.33333333333334,A,49404.90752,27.0262,66.5,0.005849999999999999,31.0,33.2,100,EXCELLENT,0,0,25,20.0,0.8842803484376248,5.085210282397412,11.984946910814465,63.426026729093834,8.787081013013974,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-10-21,BG,S&P500,2,42.5,BUY,25,97.25,90.44250000000001,145.875,85.58,60.0,B,19506.046976,9.803428,12.528,1.0215,-3.5999999999999996,405.70000000000005,95,EXCELLENT,0,0,25,17.5,0.9752409656832502,20.09137560954837,26.06948505245925,84.45305589763338,15.009816536419972,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-10-21,MU,S&P500,2,42.5,BUY,25,206.77000427246094,192.29610397338868,310.1550064086914,181.95760375976562,86.66666666666667,A+,232092.30336,27.242424,17.198999,0.28343,46.0,260.9,95,EXCELLENT,0,0,25,17.5,0.8000158510415599,7.262540690828856,25.68308732580804,71.56870412946324,13.084799665350788,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-10-21,NEM,S&P500,2,42.5,BUY,25,94.88999938964844,88.24769943237305,142.33499908447266,83.50319946289062,86.66666666666667,A+,104231.886848,17.190218,20.285,0.23560999999999999,20.8,141.6,95,EXCELLENT,0,0,25,17.5,1.059469245659042,6.140937102982402,13.342090308263256,65.01987064261482,8.025341310214863,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-10-21,PWR,S&P500,2,42.5,BUY,25,440.739990234375,409.88819091796876,661.1099853515625,387.85119140625,62.0,B,65672.876032,68.54433,13.727,0.6490699999999999,21.099999999999998,21.8,95,EXCELLENT,0,0,25,17.5,0.7069984071617235,2.2646013734396897,11.319218366578653,63.476838449798535,4.4929329408775365,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-10-21,ANZ.AX,ASX300,2,42.5,BUY,25,37.0099983215332,34.41929843902588,55.514997482299805,32.568798522949216,60.0,B,110428.65152,16.59641,9.558,0.0,9.5,6.9,95,EXCELLENT,0,0,25,17.5,1.100280395854015,3.0632093533700333,11.241352005743032,90.10754170122456,6.698567895225249,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-10-21,NST.AX,ASX300,2,42.5,BUY,25,25.84000015258789,24.03120014190674,38.760000228881836,22.739200134277343,90.0,A+,36970.201088,23.071428,11.302,0.11465,32.6,89.4,95,EXCELLENT,0,0,25,17.5,0.568922746901898,3.1948850152176522,11.764702485385726,65.79378160704252,5.736967593449771,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-10-21,SGP.AX,ASX300,2,42.5,BUY,25,6.639999866485596,6.175199875831605,9.959999799728394,5.843199882507324,72.0,B+,16084.530176,19.529411,8.2279995,0.51851,7.9,186.20000000000002,95,EXCELLENT,0,0,25,17.5,1.1917239257385124,7.096775334781991,7.617500557211643,90.90909747709736,6.257000183600248,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-10-21,RRL.AX,ASX300,2,42.5,BUY,25,6.559999942779541,6.100799946784973,9.839999914169312,5.7727999496459965,71.33333333333334,B+,4967.574528,19.878786,17.127001,0.07381,22.1,0.0,95,EXCELLENT,0,0,25,17.5,0.8017883436921496,4.625198767706773,7.717566148039068,63.71681602645983,7.5057353402395055,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-10-21,RSG.AX,ASX300,2,42.5,BUY,25,1.190000057220459,1.1067000532150268,1.7850000858306885,1.047200050354004,68.66666666666667,B+,2534.338304,119.00001,2.052,0.09635999999999999,31.0,180.5,95,EXCELLENT,0,0,25,17.5,0.9822079862360619,4.385971241490516,23.958342064482665,70.58825591856741,9.149282304453688,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-10-21,COR,S&P500,2,40.0,BUY,25,327.3900146484375,304.4727136230469,491.08502197265625,288.103212890625,68.66666666666667,B+,63473.68448,33.54406,116.705,4.59175,8.7,42.199999999999996,90,EXCELLENT,0,0,25,15.0,0.8620866433988033,3.2776071446175115,13.366115503096188,70.17928466818123,4.8816017200169926,"CONVICTION 2 LOW: 40.0 pts, limited signals"
2025-10-21,HCA,S&P500,2,40.0,BUY,25,433.1499938964844,402.8294943237305,649.7249908447266,381.17199462890625,77.33333333333333,A,101354.283008,18.1843,13631.683,0.0,6.4,13.100000000000001,90,EXCELLENT,0,0,25,15.0,0.7741014421869423,5.47141366062176,6.362342668557086,55.57872911868441,2.5316286986955205,"CONVICTION 2 LOW: 40.0 pts, limited signals"
