scan_date,data_date,symbol,ib_action,conviction_level,position_size_pct,current_price,stop_loss_price,profit_target_price,daily_change_pct,week_gain_pct,month_gain_pct,atr,atr_percentage,volume,avg_volume_20d,conviction_reason,fundamental_score,fundamental_grade,market_cap,pe_ratio,forward_pe,peg_ratio,roe,roa,profit_margin,gross_margin,operating_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,revenue_quarterly_growth,current_ratio,quick_ratio,debt_to_equity,total_debt_to_equity,free_cashflow,operating_cashflow,book_value,price_to_book,enterprise_to_revenue,enterprise_to_ebitda,target_mean_price,target_high_price,target_low_price,recommendation_mean,number_of_analyst_opinions,trend_strength,breakout_power,volume_surge,momentum_points,total_conviction_score
2025-08-22,253,GWA.AX,BUY,3,30,2.509999990463257,2.334299991130829,3.7649999856948853,-1.5686259843532002,-2.401900620861197,7.7645703539369615,0.07953086233213005,3.1685602643150403,871031,373496.35,"STANDARD conviction: 60, trend: 90, vol: 2.5x, daily: -1.6%",60,B,665664512,15.6875,13.210526,0,14.279,7.284,10.366,40.512002,19.629999,0.5,43.3,41.699999999999996,0,1.573,0.784,0.56038,0,63634500,69151000,1.142,2.1978984,1.904,9.903,3.0,3.1,2.9,1.8,5,90,0,2.4865716350510763,15,60
2025-08-22,253,GPT.AX,BUY,3,30,5.525000095367432,5.138250088691712,8.287500143051147,-0.4504521533020278,4.838711866486323,8.759846030405694,0.08678562300545829,1.5707804797727654,7545198,4627391.05,"STANDARD conviction: 60, trend: 100, vol: 1.7x, daily: -0.5%",35,D,10583579648,27.625,16.742424,0,3.688,2.5339997999999997,35.481,60.931999999999995,63.791,15.1,0.0,0.0,0,0.93,0.277,0.5143800000000001,0,187424992,572499968,5.328,1.0369744,14.857,24.444,5.569,6.0,4.9,2.5,10,100,0,1.6782105580295135,20,60
2025-08-22,253,LGP.AX,BUY,3,30,0.11999999731779099,0.11159999750554563,0.17999999597668648,6.666667108182556,9.090907243657686,9.090907243657686,0.0064285727483885625,5.35714407673197,906654,180132.35,"STANDARD conviction: 60, trend: 80, vol: 6.6x, daily: 6.7%",55,C,36581160,12.0,40.0,0,4.0969999999999995,-2.408,9.0179995,67.714,-5.391,48.6,0.0,0.0,0,2.599,0.726,0.05492,0,1652750,-917000,0.28,0.4285714,0.988,-137.951,0.18,0.18,0.18,0.0,1,80,0,6.645262271033007,20,60
2025-08-22,253,CMD.AX,BUY,3,30,0.02800000086426735,0.026040000803768636,0.042000001296401024,0.0,0.0,21.739133955850942,0.0012142856472304889,4.3367343205339655,542835,288144.9,"STANDARD conviction: 55, trend: 100, vol: 1.8x, daily: 0.0%",30,D,19438132,0.0,0,0,-186.03901000000002,-27.558002,0.0,100.0,-730.833,1764.0,0.0,0.0,0,0.375,0.375,0.28019,0,-1109160,-383502,0.001,28.0,141.034,0.0,0.0,0.0,0.0,0.0,0,100,0,1.7796576412565446,15,55
2025-08-22,253,LLC.AX,BUY,3,30,5.565000057220459,5.175450053215027,8.347500085830688,0.6249087679585319,3.3444910231233527,9.667676611726561,0.15728161853722625,2.8262644549869678,4442938,1995314.7,"STANDARD conviction: 55, trend: 80, vol: 2.4x, daily: 0.6%",10,F,3840924160,16.863636,12.94186,0,4.492,-0.044000000000000004,2.9040000999999998,7.098,0.155,-27.700000000000003,0.0,0.0,0,0.819,0.551,0.84319,0,201000000,-820000000,7.503,0.74170333,0.984,190.62,6.5575,8.0,5.9,2.625,8,80,0,2.426037583739872,15,55
2025-08-22,253,RNT.AX,BUY,3,30,0.03500000014901161,0.0325500001385808,0.05250000022351742,0.0,-7.894733488311956,39.999998509883895,0.0032857141590544154,9.387754700187346,6019751,1306867.95,"STANDARD conviction: 55, trend: 80, vol: 5.2x, daily: 0.0%",20,D,33584496,0.0,0,0,-114.27799999999999,-50.726000000000006,-117.42699999999999,19.660999,-128.21001,-10.4,0.0,0.0,0,1.165,1.165,0.05524,0,-1640400,-1842477,0.004,8.75,8.175,-6.744,0.0,0.0,0.0,0.0,0,80,0,5.157482797541236,15,55
2025-08-22,253,SUL.AX,BUY,2,25,18.75,17.4375,28.125,0.9693069904893381,15.669346446542232,23.844118724009,0.565356935773577,3.015236990792411,544670,395174.75,"LOW conviction: 50, trend: 100, vol: 1.4x, daily: 1.0%",40,C,4234237440,19.329897,16.59292,0,17.089,6.938,5.7150003,45.928000000000004,10.149,4.0,-9.5,-9.5,0,1.076,0.184,0.85592,0,333512512,545900032,5.784,3.2417014,1.298,11.238,16.80429,20.5,11.5,3.07143,14,100,0,1.4040817799592182,20,50
2025-08-22,253,GDI.AX,BUY,2,25,0.6850000023841858,0.6370500022172928,1.0275000035762787,2.2388037792902438,3.0075158317550033,0.7352934086817919,0.010357132979801722,1.511990210766871,852424,402390.35,"LOW conviction: 50, trend: 80, vol: 2.2x, daily: 2.2%",50,C,368150528,13.7,9.785714,0,2.7390001,2.516,3.698,68.371004,57.243997,18.0,19.0,19.2,0,1.262,0.758,0.5386,0,4153125,22167000,0.046,14.891304,17.783,31.488,0.885,0.97,0.8,0.0,2,80,0,2.236915012612471,10,50
2025-08-22,253,HUB.AX,BUY,2,25,108.94000244140625,101.31420227050782,163.41000366210938,1.40556839983339,0.10107563034165157,3.9702268663619478,3.4489288330078125,3.16589751763851,416191,283931.9,"LOW conviction: 45, trend: 90, vol: 1.5x, daily: 1.4%",90,A,8842964992,113.47917,78.94203,0,15.145999,12.370000000000001,19.737,92.002,25.285998,21.4,82.69999999999999,80.80000000000001,0,1.944,1.823,0.11141,0,0,148999008,6.564,16.596588,21.397,0.0,99.75135,125.0,42.0,2.9375,16,90,0,1.516220485521639,10,45
2025-08-22,253,MGH.AX,BUY,2,25,4.510000228881836,4.1943002128601075,6.765000343322754,3.6781684541848714,6.367935668366043,9.20097103901314,0.16392854281834193,3.634779035454389,526216,405107.7,"LOW conviction: 45, trend: 90, vol: 1.3x, daily: 3.7%",25,D,1636097280,21.476192,21.476192,0,9.8129995,3.871,7.742,50.93299999999999,8.906999,0.3,-8.799999999999999,-7.5,0,1.879,1.063,0.68499,0,4745000,28671000,2.323,1.9414551,2.254,13.759,4.79901,5.25,3.8,1.33333,6,90,0,1.3090658511996607,20,45
2025-08-22,253,HUB.AX,BUY,2,25,108.88999938964844,101.26769943237305,163.33499908447266,1.3590236249885868,0.05512961277616135,3.922504922918213,3.4489288330078125,3.167351319992461,416920,283968.35,"LOW conviction: 45, trend: 90, vol: 1.5x, daily: 1.4%",90,A,8838905856,113.427086,78.9058,0,15.145999,12.370000000000001,19.737,92.002,25.285998,21.4,82.69999999999999,80.80000000000001,0,1.944,1.823,0.11141,0,0,148999008,6.564,16.58897,21.397,0.0,99.75135,125.0,42.0,2.9375,16,90,0,1.5188762967572143,10,45
2025-08-22,252,FSA.AX,BUY,2,25,1.0800000429153442,1.0044000399112702,1.6200000643730164,7.462691347220374,10.546710201075449,18.778911947467016,0.03248998385023867,3.0083317184447,1,20420.35,"LOW conviction: 45, trend: 100, vol: 0.0x, daily: 7.5%",60,B,135049680,12.0,8.307693,0,11.134,1.208,20.197001,89.045995,18.868999,1.6,58.699999999999996,59.0,0,89.955,87.416,8.65816,0,0,21744688,0.698,1.5472779,19.443,0.0,0.0,0.0,0.0,0.0,0,100,0,4.869639744051735e-05,25,45
2025-08-22,253,MND.AX,BUY,2,25,21.100000381469727,19.623000354766848,31.65000057220459,1.5399407326770254,4.35213203758138,9.953099501077766,0.5778568812779018,2.7386581555959717,159085,271501.05,"LOW conviction: 45, trend: 100, vol: 0.6x, daily: 1.5%",83,A,2094774272,25.11905,26.70886,0,17.385,6.819,3.871,7.543000599999999,4.147,12.4,26.900000000000002,28.299999999999997,0,1.575,1.57,0.16129000000000002,0,52438468,81039000,5.037,4.189001,0.892,15.052,19.42675,24.40445,15.95,2.71429,14,100,0,0.587807769105369,25,45
2025-08-22,253,CHC.AX,BUY,2,25,23.104999542236328,21.487649574279786,34.65749931335449,1.027541295931167,4.975008187040442,15.640640998984857,0.5067855290004185,2.1934020300411867,464684,993746.9,"LOW conviction: 45, trend: 100, vol: 0.5x, daily: 1.0%",50,C,10928594944,33.97794,27.505953,0,1.0140000999999998,5.583,-26.674998,68.422997,60.86,-8.0,142.6,141.5,0,2.332,2.023,0.19259,0,111436960,330900000,5.838,3.957691,19.298,38.369,21.019,26.35,15.0,3.0,10,100,0,0.4639386593468263,25,45
2025-08-22,253,HUB.AX,BUY,2,25,108.73999786376953,101.12819801330566,163.1099967956543,1.219396402189754,-0.08270142954226456,3.7793463739332456,3.4489288330078125,3.1717205267271225,418191,284031.9,"LOW conviction: 45, trend: 90, vol: 1.5x, daily: 1.2%",90,A,8826730496,113.270836,78.797104,0,15.145999,12.370000000000001,19.737,92.002,25.285998,21.4,82.69999999999999,80.80000000000001,0,1.944,1.823,0.11141,0,0,148999008,6.564,16.566118,21.397,0.0,99.75135,125.0,42.0,2.9375,16,90,0,1.5235066617509263,10,45
2025-08-22,253,AEF.AX,BUY,2,25,8.109999656677246,7.5422996807098395,12.16499948501587,2.0125767452930265,3.7084332308174206,6.43044328710265,0.2978570801871164,3.672713844591599,110357,216206.0,"LOW conviction: 45, trend: 100, vol: 0.5x, daily: 2.0%",90,A,919836160,62.384617,35.260868,0,47.457,40.588,13.376,66.25700599999999,29.764998,21.3,50.5,52.1,0,2.281,2.149,0.07053,0,27988000,27209000,0.309,26.245955,7.866,26.134,7.0,7.0,7.0,0.0,1,100,0,0.5054205028786761,25,45
2025-08-22,253,ANZ.AX,BUY,2,25,33.7599983215332,31.39679843902588,50.639997482299805,-0.4716976888241464,2.0556120097918296,10.435062671096729,0.5921431950160435,1.7539787454265237,3639650,5717516.3,"LOW conviction: 40, trend: 100, vol: 0.6x, daily: -0.5%",36,D,100731387904,15.139012,14.42735,0,9.558,0.569,32.084998,0.0,48.758,9.5,7.000000000000001,6.9,0,0.0,0.0,0.0,0,0,-25147000832,24.118,1.3997843,4.081,0.0,29.5138,34.65,26.39,3.0,13,100,0,0.6304375760576346,20,40
2025-08-22,253,WBC.AX,BUY,2,25,38.915000915527344,36.190950851440434,58.372501373291016,0.4776694435259854,5.718553283629313,17.532468130975797,0.731785637991769,1.8804718508943465,4512693,4832783.6,"LOW conviction: 40, trend: 100, vol: 0.9x, daily: 0.5%",28,D,133026652160,19.854591,18.890778,0,0.0,0.0,33.101,0.0,54.227000000000004,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,21.067,1.8472018,21.022,0.0,30.16769,36.0,27.5,3.69231,13,100,0,0.9465681810802191,20,40
2025-08-22,253,PTM.AX,BUY,2,25,0.8100000023841858,0.7533000022172929,1.2150000035762787,-1.8181801105005113,13.28671777549788,27.55905740931739,0.038392871618270874,4.739860679662196,1320136,1972488.8,"LOW conviction: 40, trend: 100, vol: 0.7x, daily: -1.8%",45,C,471555264,16.199999,11.571428,0,9.6549995,11.75,15.574999,49.603,39.472,-23.3,-55.300000000000004,-55.300000000000004,0,7.436,7.436,0.05789,0,71821000,50848000,0.358,2.2625697,1.963,5.542,0.582,0.7,0.53,2.6,5,100,0,0.6810836182884512,20,40
2025-08-22,253,PNR.AX,BUY,2,25,4.360000133514404,4.054800124168397,6.5400002002716064,2.107731920138378,1.1600972482291416,13.541672681458428,0.14357146195002965,3.2929233383830887,1465182,1646704.7,"LOW conviction: 40, trend: 100, vol: 0.9x, daily: 2.1%",35,D,1716928896,0.0,218.00002,0,-6.934,-1.595,-9.3030006,0.70999996,3.314,63.6,0.0,0.0,0,1.478,1.272,0.15134,0,9964518,84961960,1.119,3.8963363,5.464,26.404,3.82,4.5,3.15,1.4,5,100,0,0.9054957537369849,20,40
2025-08-22,253,WAF.AX,BUY,2,25,2.7699999809265137,2.576099982261658,4.1549999713897705,2.592590074316825,0.0,14.462805520591871,0.09500001158033099,3.4296033297644732,1307078,4099054.7,"LOW conviction: 40, trend: 100, vol: 0.3x, daily: 2.6%",86,A,3160653056,13.190476,10.259259,0,22.185,12.903999999999998,30.664,48.259,47.615,9.700000000000001,78.3,95.3,0,3.33,2.596,0.32421,0,-70938000,251640000,1.094,2.5319927,4.354,7.934,3.95,5.0,3.4,1.25,4,100,0,0.3130602961380856,20,40
2025-08-22,253,MMI.AX,BUY,2,25,0.07400000095367432,0.06882000088691712,0.11100000143051147,-3.896102136816848,2.777783526682809,10.447759866236495,0.003321427319731031,4.4884152390894165,6758973,10453233.85,"LOW conviction: 40, trend: 100, vol: 0.6x, daily: -3.9%",35,D,451260896,0.0,3.7,0,-87.034,7.811999999999999,-7.159,12.309000000000001,20.621000000000002,30.3,312.0,364.1,0,0.558,0.381,2.71153,0,28927624,46638000,0.007,10.571428,1.778,15.73,0.135,0.17,0.1,1.0,2,100,0,0.6291771615858003,20,40
2025-08-22,253,CXO.AX,BUY,2,25,0.12700000405311584,0.11811000376939775,0.19050000607967377,-2.307685606578147,5.83333907648933,10.434784129797148,0.009678569755383901,7.62092082401508,2226672,11220546.3,"LOW conviction: 40, trend: 100, vol: 0.2x, daily: -2.3%",25,D,272163552,0.0,-20.819674,0,-21.084,-10.502,-108.105,-32.757999999999996,711.276,0.0,0.0,0.0,0,1.866,1.572,0.01344,0,-37773500,-53194000,0.112,1.1339285,4.429,-4.377,0.1075,0.15,0.07,2.5,4,100,0,0.1956813779896502,20,40
2025-08-22,253,TDO.AX,BUY,2,25,0.13500000536441803,0.12555000498890878,0.20250000804662704,3.8461617816837768,22.727278269026918,17.391306882995238,0.0057142866509301326,4.232804758418364,10000,222811.4,"LOW conviction: 40, trend: 90, vol: 0.0x, daily: 3.8%",25,D,45018988,0.0,0,0,-22.659001,-13.694999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,4.071,3.953,0.00436,0,-1951267,-1351589,0.031,4.354839,0.0,-26.84,0.0,0.0,0.0,0.0,0,90,0,0.04402226117703201,25,40
2025-08-22,253,CSC.AX,BUY,2,25,10.40999984741211,9.681299858093261,15.614999771118164,2.3598797376373604,0.5797049635843932,11.935479934538984,0.2928570338657924,2.81322803226165,240640,660069.1,"LOW conviction: 40, trend: 100, vol: 0.4x, daily: 2.4%",28,D,7934990848,69.399994,14.961195,0,2.717,2.48,3.8900003,37.278998,16.479999,38.2,-22.900000000000002,-18.3,0,1.11,0.698,0.45767,0,54658000,611632000,4.037,2.5786474,4.87,19.954,11.91667,12.5,11.0,1.16667,6,100,0,0.362221163536142,20,40
2025-08-22,253,SEK.AX,BUY,2,25,28.3799991607666,26.39339921951294,42.5699987411499,-1.1149881312410015,12.798089558357816,16.69407696089089,0.6650002343314034,2.343200331206213,607327,1217192.55,"LOW conviction: 40, trend: 100, vol: 0.5x, daily: -1.1%",23,D,10137903104,42.358208,49.789474,0,9.039,3.486,22.352,59.572,25.018,6.6000000000000005,0.0,0.0,0,0.699,0.632,0.46590000000000004,0,163375008,330000000,7.571,3.748514,10.309,40.046,29.83,32.5,22.6,1.73333,15,100,0,0.4935480381789123,20,40
2025-08-22,253,PBH.AX,BUY,2,25,1.2549999952316284,1.1671499955654145,1.8824999928474426,-0.7905130890387913,-1.1811012535560939,4.583328780200935,0.01535712821143014,1.223675559344983,4524465,1123663.9,"LOW conviction: 40, trend: 80, vol: 5.0x, daily: -0.8%",8,F,422729184,0.0,25.1,0,-34.583999999999996,-9.084,-9.186,53.92400000000001,-14.133000000000001,5.7,0.0,0.0,0,0.629,0.531,0.48168,0,104617000,16540000,0.014,89.64285,1.542,-17.114,1.18333,1.25,1.1,3.0,3,80,0,5.033370744136417,0,40
2025-08-22,253,WES.AX,BUY,2,25,94.91999816894531,88.27559829711915,142.37999725341797,0.1688434245546322,6.174492783949792,14.19633666079072,1.6046436854771204,1.6905222465565817,1759876,1748757.9,"LOW conviction: 40, trend: 100, vol: 1.0x, daily: 0.2%",35,D,107746500608,41.45415,36.095055,0,29.887000000000004,8.943,5.775,34.004003,9.421,3.5999999999999996,2.9000000000000004,2.9000000000000004,0,1.107,0.294,1.20606,0,2516875008,4271000064,7.906,12.007336,2.619,26.064,72.7313,90.3,58.0,3.91667,12,100,0,1.0276147119249952,20,40
2025-08-22,253,HVN.AX,BUY,2,25,6.190000057220459,5.756700053215027,9.285000085830688,0.32414879544906405,4.033617741997264,8.978877540406693,0.10321429797581264,1.6674361392842976,671428,1061574.4,"LOW conviction: 40, trend: 100, vol: 0.6x, daily: 0.3%",53,C,7712801792,17.685715,17.194445,0,9.5010005,5.25,15.336001,30.856,25.361000999999998,0.8999999999999999,39.7,39.7,0,1.358,0.841,0.48223999999999995,0,278462016,637316992,3.75,1.6506667,3.442,12.824,5.5525,6.5,4.1,2.25,12,100,0,0.6262004823053513,20,40
2025-08-22,253,SGP.AX,BUY,2,25,6.394999980926514,5.947349982261658,9.59249997138977,0.8675051579639659,12.588031235857011,16.69707953774293,0.12392851284572057,1.937897001021815,4089358,5172184.2,"LOW conviction: 40, trend: 100, vol: 0.8x, daily: 0.9%",45,C,15346848768,18.808823,17.763887,0,8.2279995,2.8369999,25.772000000000002,24.648999999999997,26.99,7.9,183.29999999999998,186.20000000000002,0,1.208,0.502,0.51851,0,383875008,328000000,4.254,1.5032909,6.142,24.793,6.211,6.9,5.1,2.6,10,100,0,0.7922016061629246,20,40
2025-08-22,253,DOW.AX,BUY,2,25,7.260000228881836,6.751800212860108,10.890000343322754,-1.0899171940459529,5.370106960320853,5.217393167227691,0.12964275905064174,1.7857128782847014,413632,1104324.7,"LOW conviction: 40, trend: 100, vol: 0.4x, daily: -1.1%",10,F,4875627520,36.3,16.133335,0,3.757,2.9669999999999996,0.685,11.777999999999999,2.8269999,-6.2,5.4,5.800000000000001,0,1.043,0.872,0.7162099999999999,0,440249984,596000000,3.09,2.3495147,0.568,14.183,6.63556,7.75,5.4,2.66667,9,100,0,0.3683802608520049,20,40
2025-08-22,253,SCG.AX,BUY,2,25,3.9700000286102295,3.6921000266075135,5.955000042915344,-0.9975111717826612,3.926704135832182,8.05924372098299,0.06294179300314706,1.5854355805932068,2533190,7784865.05,"LOW conviction: 40, trend: 100, vol: 0.3x, daily: -1.0%",48,C,20678379520,19.85,17.26087,0,5.8530003,3.031,39.808998,69.811994,65.22099999999999,8.0,2428.1,2432.9,0,0.374,0.215,0.92463,0,-231112496,1071200000,3.466,1.1454126,14.16,0.0,3.86485,4.34,3.18,0.0,11,100,0,0.30526380475658726,20,40
2025-08-22,253,CNI.AX,BUY,2,25,2.390000104904175,2.2227000975608826,3.585000157356262,0.0,21.012662078607992,33.51956177865058,0.07142858845846993,2.9886437373748067,662169,1838646.25,"LOW conviction: 40, trend: 100, vol: 0.4x, daily: 0.0%",25,D,1983920000,23.900002,18.384617,0,5.42,4.611,-0.575,88.92099999999999,61.551,21.3,0.0,0.0,0,0.706,0.693,0.9548000000000001,0,100305128,116729000,0.93,2.5698926,7.259,12.55,2.21556,2.51,1.85,2.55556,9,100,0,0.3591344249065038,20,40
2025-08-22,253,SRV.AX,BUY,2,25,6.889999866485596,6.407699875831605,10.334999799728394,0.43731388319701026,6.821706515222203,20.877194684921886,0.25535716329302105,3.7061998293371796,17527,74585.2,"LOW conviction: 40, trend: 100, vol: 0.2x, daily: 0.4%",48,C,682853440,13.0,11.677966,0,24.811000999999997,6.5799996,15.183,64.435995,21.972,14.799999999999999,-6.2,-4.2,0,0.856,0.831,1.55476,0,172226624,191835008,2.361,2.9182549,2.586,9.76,7.2,7.2,7.2,1.0,1,100,0,0.23219613266987793,20,40
2025-08-22,253,PTM.AX,BUY,2,25,0.8100000023841858,0.7533000022172929,1.2150000035762787,-1.8181801105005113,13.28671777549788,27.55905740931739,0.038392871618270874,4.739860679662196,1321266,1972545.3,"LOW conviction: 40, trend: 100, vol: 0.7x, daily: -1.8%",45,C,471555264,16.199999,11.571428,0,9.6549995,11.75,15.574999,49.603,39.472,-23.3,-55.300000000000004,-55.300000000000004,0,7.436,7.436,0.05789,0,71821000,50848000,0.358,2.2625697,1.963,5.542,0.582,0.7,0.53,2.6,5,100,0,0.6816666070779895,20,40
2025-08-22,253,CNI.AX,BUY,2,25,2.390000104904175,2.2227000975608826,3.585000157356262,0.0,21.012662078607992,33.51956177865058,0.07142858845846993,2.9886437373748067,663386,1838707.1,"LOW conviction: 40, trend: 100, vol: 0.4x, daily: 0.0%",25,D,1983920000,23.900002,18.384617,0,5.42,4.611,-0.575,88.92099999999999,61.551,21.3,0.0,0.0,0,0.706,0.693,0.9548000000000001,0,100305128,116729000,0.93,2.5698926,7.259,12.55,2.21556,2.51,1.85,2.55556,9,100,0,0.3597944778463292,20,40
2025-08-22,253,PBH.AX,BUY,2,25,1.2549999952316284,1.1671499955654145,1.8824999928474426,-0.7905130890387913,-1.1811012535560939,4.583328780200935,0.01535712821143014,1.223675559344983,4526394,1123760.35,"LOW conviction: 40, trend: 80, vol: 5.0x, daily: -0.8%",8,F,422729184,0.0,25.1,0,-34.583999999999996,-9.084,-9.186,53.92400000000001,-14.133000000000001,5.7,0.0,0.0,0,0.629,0.531,0.48168,0,104617000,16540000,0.014,89.64285,1.542,-17.114,1.18333,1.25,1.1,3.0,3,80,0,5.035516715464616,0,40
