scan_date,symbol,conviction_level,ib_action,position_size_pct,current_price,stop_loss_price,profit_target_price,medium_term_gain_pct,gain_3m_pct,gain_6m_pct,gain_2w_pct,gain_4w_pct,current_atr_pct,recent_atr_2w_pct,recent_atr_4w_pct,atr_contraction_2w,atr_contraction_4w,best_atr_contraction,recent_range_pct,total_conviction_score,performance_points,atr_points,momentum_points,volume_points,volume,avg_volume_20d,fundamental_score,fundamental_grade,market_cap,pe_ratio,roe,conviction_reason
2025-08-27,STO.AX,5,BUY,35,7.96999979019165,7.332399806976318,11.15799970626831,41.06194080822125,41.06194080822125,21.57154098863363,0.8860720756860063,1.3994867024011315,1.8282842254152811,1.4975795705896233,1.3353644625299361,0.6807436588073882,0.607006738016655,0.5685768532909691,7.620323131121864,85,15,35,20,15,22807473,14541620.3,40,C,25884727296,16.265305,6.6589996,"CONSOLIDATION MAX: 85, 3-6M: 41.1%, ATR contraction: 0.57, recent: 1.1%"
2025-08-27,NVDA,5,BUY,35,181.77000427246094,167.22840393066406,254.4780059814453,79.11383864148999,79.11383864148999,29.754725286024588,0.09912877261992747,1.3945445085171038,2.54835346554291,2.559906536426453,2.488721880882825,0.9855638073519775,0.9581577207842412,0.9112703770060594,9.289095019135395,83,25,23,20,15,167420274,162152813.7,100,A,4432934207488,58.825245,115.46300000000001,"CONSOLIDATION MAX: 83, 3-6M: 79.1%, ATR contraction: 0.91, recent: 0.7%"
2025-08-27,DIS,5,BUY,35,117.6500015258789,108.2380014038086,164.71000213623046,39.313423879798506,39.313423879798506,6.876260917556043,0.8659140445092417,-1.5810602101166138,1.837775719741952,2.1690245622589206,1.9461177990173022,0.9836924824433351,0.8826001706724639,0.7971656075739242,8.032991761635655,80,15,30,20,15,5779428,8717906.4,55,B,211526467584,18.44044,11.459999999999999,"CONSOLIDATION MAX: 80, 3-6M: 39.3%, ATR contraction: 0.80, recent: 1.2%"
2025-08-27,WDS.AX,5,BUY,35,27.030000686645508,24.86760063171387,37.84200096130371,34.67863028227241,34.67863028227241,20.445853906960743,0.9335324629945463,1.7312796277935139,1.5551483668913682,1.4861785271621772,1.6412977006626017,0.6289181655943749,0.6945611985566974,0.6289181655943749,6.225674811762505,80,15,30,20,15,6721621,4062606.85,65,B,51323211776,11.357142,8.0819994,"CONSOLIDATION MAX: 80, 3-6M: 34.7%, ATR contraction: 0.63, recent: 1.3%"
2025-08-27,AMZN,4,BUY,30,228.7100067138672,210.41320617675783,320.194009399414,32.501017267333964,32.501017267333964,2.6157581224569793,1.8480625224403857,-0.6429452677536585,1.9560017690614266,2.4099765354319853,2.3006679500237763,0.9022500706707216,0.8613269838856484,0.7677572269526989,11.876833236128492,76,15,26,20,15,26023646,46689712.3,90,A,2439169179648,34.86433,24.77,"CONSOLIDATION HIGH: 76, 3-6M: 32.5%, ATR contraction: 0.77, recent: 1.2%"
2025-08-27,LVS,4,BUY,30,56.189998626708984,51.69479873657227,78.66599807739257,73.42148276548583,73.42148276548583,26.373625996509386,3.4235169022047263,6.587436219741072,1.9144232249459037,1.8262817590592308,2.000489157147032,0.7863110873602226,0.8613166049574507,0.7863110873602226,10.915515405843855,76,25,26,10,15,5482383,4012494.15,80,A,38571851776,28.378786,54.144999999999996,"CONSOLIDATION HIGH: 76, 3-6M: 73.4%, ATR contraction: 0.79, recent: 5.0%"
2025-08-27,WTC.AX,4,BUY,30,115.75,106.49000000000001,162.04999999999998,41.15853658536586,41.15853658536586,-4.770129238612797,1.286315397624449,-2.0727555088812744,2.4103665491637902,2.1274903982151296,2.115549654255896,0.7727327431267472,0.7683957064743921,0.7683957064743921,10.815029353153815,76,15,26,20,15,1279208,549277.35,90,A,38732611584,124.462364,13.081001,"CONSOLIDATION HIGH: 76, 3-6M: 41.2%, ATR contraction: 0.77, recent: 1.7%"
2025-08-27,GS,4,BUY,30,748.9500122070312,689.0340112304688,1048.5300170898438,47.732673479505735,47.732673479505735,17.774027340419597,0.5720514243052754,2.4905935281602787,1.9717132356718847,1.9861815006800292,1.9291355495723477,0.924036877173867,0.8974972268453811,0.877476533727844,7.940348147949461,75,15,25,20,15,1493072,1725018.6,80,A,226722889728,16.482176,12.739,"CONSOLIDATION HIGH: 75, 3-6M: 47.7%, ATR contraction: 0.88, recent: 1.5%"
2025-08-27,MS,4,BUY,30,148.97000122070312,137.05240112304688,208.55800170898436,38.49471145546086,38.49471145546086,12.556595933854808,0.81890008043497,3.4945106947211757,1.8306647121728463,1.8851070998285462,1.7710692389064955,0.864676665630408,0.8123688273401213,0.7926264275477688,9.480798880596296,75,15,30,15,15,4453658,4670862.9,80,A,237806764032,16.870895,14.127999999999998,"CONSOLIDATION HIGH: 75, 3-6M: 38.5%, ATR contraction: 0.79, recent: 2.2%"
2025-08-27,HLT,4,BUY,30,275.3399963378906,253.3127966308594,385.47599487304683,30.913545985562774,30.913545985562774,2.9319083586974104,0.9125857352666911,0.7501144311435004,1.846289117203617,1.8714004333401781,1.8903122181450942,0.8580736774552237,0.8667451004418221,0.8405366852135799,8.209714426577674,75,15,25,20,15,1365943,1508717.15,60,B,64758317056,42.36,0.0,"CONSOLIDATION HIGH: 75, 3-6M: 30.9%, ATR contraction: 0.84, recent: 0.8%"
