scan_date,symbol,conviction_level,ib_action,position_size_pct,current_price,stop_loss_price,profit_target_price,medium_term_gain_pct,gain_3m_pct,gain_6m_pct,gain_2w_pct,gain_4w_pct,current_atr_pct,recent_atr_2w_pct,recent_atr_4w_pct,atr_contraction_2w,atr_contraction_4w,best_atr_contraction,recent_range_pct,total_conviction_score,performance_points,atr_points,momentum_points,volume_points,volume,avg_volume_20d,fundamental_score,fundamental_grade,market_cap,pe_ratio,roe,conviction_reason
2025-09-23,META,4,BUY,30,765.1599731445312,703.9471752929688,1071.2239624023437,31.579369410132795,16.21353941142449,31.579369410132795,-0.0030789437181044654,1.6429644790688869,2.0807403692844315,1.894090824399426,1.9934874087667005,0.8944307858518596,0.9413680097280174,0.8944307858518596,9.570063773100369,75,15,25,20,15,11683800,10412970.0,100,A,1922190147584,27.773502,40.647998,"CONSOLIDATION HIGH: 75, 3-6M: 31.6%, ATR contraction: 0.89, recent: 0.8%"
2025-09-23,NFLX,4,BUY,30,1227.3699951171875,1129.1803955078126,1718.3179931640625,31.978109302798117,6.636026857823429,31.978109302798117,-2.840293281837525,0.76350696086529,2.2284578488868756,2.2406905400441204,2.230628351827921,1.0065427420232123,1.0020226968242496,0.9926462517496996,8.00283135794475,73,15,23,20,15,2544700,2876925.0,85,A,521541844992,52.3622,43.547999999999995,"CONSOLIDATION HIGH: 73, 3-6M: 32.0%, ATR contraction: 0.99, recent: 1.8%"
2025-09-23,AAP,4,BUY,30,60.15999984741211,55.347199859619145,84.22399978637695,84.63756353925768,84.63756353925768,61.417198801728865,1.0413149518831766,1.143241947560747,3.8445086562204365,3.315918767420148,3.6527595849998513,0.7340870932777135,0.8086578273692347,0.7340870932777135,13.665679446667411,73,25,23,20,5,2226400,1559795.0,10,F,3608694528,0.0,-24.781,"CONSOLIDATION HIGH: 73, 3-6M: 84.6%, ATR contraction: 0.73, recent: 1.1%"
2025-09-23,UAL,4,BUY,30,104.18000030517578,95.84560028076173,145.85200042724608,46.0330889445854,31.890116625715457,46.0330889445854,-1.3913877893726778,1.7979324146251807,3.4685853775392674,3.2036588222571307,3.119566262550914,0.9489248035922008,0.9240165595718324,0.919856749091818,9.293830777391964,73,15,23,20,15,6787200,5259455.0,25,D,33726410752,10.4493475,27.708,"CONSOLIDATION HIGH: 73, 3-6M: 46.0%, ATR contraction: 0.92, recent: 1.6%"
2025-09-23,EL,4,BUY,30,87.2699966430664,80.28839691162109,122.17799530029296,37.34681820062045,37.34681820062045,29.4136407857555,-1.6121762732530964,-1.2130633472419938,2.8704022855038716,2.9994660405541937,3.3877519744162816,0.9714218854843167,1.0971740856691392,0.9714218854843167,11.914077403919098,71,15,21,20,15,2015600,3053545.0,10,F,31407550464,0.0,-24.687,"CONSOLIDATION HIGH: 71, 3-6M: 37.3%, ATR contraction: 0.97, recent: 1.4%"
2025-09-23,STT,4,BUY,30,113.31999969482422,104.25439971923828,158.6479995727539,30.64678655297857,16.81068496326614,30.64678655297857,1.1334195524115964,-1.3836949931361309,1.7800417004447362,1.8191850515111574,1.7615102613692801,1.0434166866605072,1.0103365784089096,1.0103365784089096,5.484049191890694,70,15,20,20,15,1036900,1796920.0,50,B,32148355072,12.732585,10.9469995,"CONSOLIDATION HIGH: 70, 3-6M: 30.6%, ATR contraction: 1.01, recent: 1.3%"
2025-09-23,IQV,4,BUY,30,187.8300018310547,172.8036016845703,262.9620025634766,32.4425272392288,32.4425272392288,-0.37657339575727367,-0.9544387072448757,-0.10105437564553732,2.6114038339957126,2.692555706892778,2.5443969295622964,0.9179385819054234,0.8674287047610321,0.8674287047610321,8.047462022933317,68,15,23,20,10,865200,1192055.0,40,C,31931101184,27.26125,19.792,"CONSOLIDATION HIGH: 68, 3-6M: 32.4%, ATR contraction: 0.87, recent: 0.5%"
2025-09-23,EXPE,4,BUY,30,223.50999450683594,205.62919494628906,312.9139923095703,35.90913616224087,32.64834649950457,35.90913616224087,2.668809205346512,4.959962383966299,2.3722181835729597,2.2224023697707382,2.306746827460489,0.9879928223685344,1.0254890561457854,0.9879928223685344,9.564138566833114,68,15,23,15,15,1842600,1510095.0,35,C,27651670016,27.559803,52.707,"CONSOLIDATION HIGH: 68, 3-6M: 35.9%, ATR contraction: 0.99, recent: 3.8%"
2025-09-23,CCL,4,BUY,30,30.709999084472656,28.253199157714846,42.993998718261714,52.63418391409347,33.579814659471886,52.63418391409347,-2.7241071227902314,-1.7280029296875,2.9166859054801852,2.9504116934555538,2.8667953218327282,1.118820462405111,1.087112444242358,1.087112444242358,8.322319990984827,68,20,18,15,15,17146400,17488365.0,55,B,41639137280,16.078533,30.021998,"CONSOLIDATION HIGH: 68, 3-6M: 52.6%, ATR contraction: 1.09, recent: 2.2%"
2025-09-23,JBH.AX,4,BUY,30,119.08999633789062,109.56279663085938,166.72599487304686,31.292312164438172,13.82647704439881,31.292312164438172,2.2758449338043274,2.0042795185358564,1.6542103463389943,1.7849335730234017,2.0859306308348304,0.9151828004477061,1.0695119779911508,0.9151828004477061,6.695756776717632,68,15,23,15,15,178330,245804.7,60,B,13156640768,28.28741,29.099000000000004,"CONSOLIDATION HIGH: 68, 3-6M: 31.3%, ATR contraction: 0.92, recent: 2.1%"
2025-09-23,CHC.AX,4,BUY,30,23.0,21.16,32.199999999999996,38.79973562884722,29.536137885146772,38.79973562884722,-0.043460359766900325,-1.8771353414361425,1.9736023423094187,2.2071423145554823,2.2764747631475797,1.196089555771247,1.2336620390180992,1.1807183808916744,5.8927777655710445,68,15,18,20,15,850907,1137775.9,55,B,11092900864,33.82353,12.3059995,"CONSOLIDATION HIGH: 68, 3-6M: 38.8%, ATR contraction: 1.18, recent: 1.0%"
2025-09-23,NCLH,4,BUY,30,25.389999389648438,23.358799438476563,35.54599914550781,33.14105818543629,30.60698915705691,33.14105818543629,0.07882755125538932,3.043831244229178,3.6797395334174183,3.6257249599127315,3.310499451694938,1.2103682305189043,1.1051371540267767,1.1051371540267767,13.486427721682892,66,15,16,20,15,12019400,16675375.0,35,C,11558820864,17.39041,63.56699999999999,"CONSOLIDATION HIGH: 66, 3-6M: 33.1%, ATR contraction: 1.11, recent: 1.6%"
2025-09-23,AMP.AX,4,BUY,30,1.6799999475479126,1.5455999517440797,2.3519999265670775,35.93599360757893,28.241498968907443,35.93599360757893,-0.5917224457964498,-2.3255860695907793,2.954932794899286,2.7253408658468996,2.6348840449762787,1.1765460543309465,1.13749530034404,1.13749530034404,11.692311213566708,66,15,16,20,15,4892215,5917556.55,10,F,4253323008,24.0,4.642,"CONSOLIDATION HIGH: 66, 3-6M: 35.9%, ATR contraction: 1.14, recent: 1.5%"
