scan_date,symbol,conviction_level,ib_action,position_size_pct,current_price,stop_loss_price,profit_target_price,medium_term_gain_pct,gain_3m_pct,gain_6m_pct,gain_2w_pct,gain_4w_pct,current_atr_pct,recent_atr_2w_pct,recent_atr_4w_pct,atr_contraction_2w,atr_contraction_4w,best_atr_contraction,recent_range_pct,total_conviction_score,performance_points,atr_points,momentum_points,volume_points,volume,avg_volume_20d,fundamental_score,fundamental_grade,market_cap,pe_ratio,roe,conviction_reason
27/08/2025,STO.AX,5,BUY,35,7.96999979,7.332399807,11.15799971,41.06194081,41.06194081,21.57154099,0.886072076,1.399486702,1.828284225,1.497579571,1.335364463,0.680743659,0.607006738,0.568576853,7.620323131,85,15,35,20,15,22807473,14541620.3,40,C,25884727296,16.265305,6.6589996,"CONSOLIDATION MAX: 85, 3-6M: 41.1%, ATR contraction: 0.57, recent: 1.1%"
27/08/2025,NVDA,5,BUY,35,181.7700043,167.2284039,254.478006,79.11383864,79.11383864,29.75472529,0.099128773,1.394544509,2.548353466,2.559906536,2.488721881,0.985563807,0.958157721,0.911270377,9.289095019,83,25,23,20,15,167420274,162152813.7,100,A,4.43293E+12,58.825245,115.463,"CONSOLIDATION MAX: 83, 3-6M: 79.1%, ATR contraction: 0.91, recent: 0.7%"
27/08/2025,DIS,5,BUY,35,117.6500015,108.2380014,164.7100021,39.31342388,39.31342388,6.876260918,0.865914045,-1.58106021,1.83777572,2.169024562,1.946117799,0.983692482,0.882600171,0.797165608,8.032991762,80,15,30,20,15,5779428,8717906.4,55,B,2.11526E+11,18.44044,11.46,"CONSOLIDATION MAX: 80, 3-6M: 39.3%, ATR contraction: 0.80, recent: 1.2%"
27/08/2025,WDS.AX,5,BUY,35,27.03000069,24.86760063,37.84200096,34.67863028,34.67863028,20.44585391,0.933532463,1.731279628,1.555148367,1.486178527,1.641297701,0.628918166,0.694561199,0.628918166,6.225674812,80,15,30,20,15,6721621,4062606.85,65,B,51323211776,11.357142,8.0819994,"CONSOLIDATION MAX: 80, 3-6M: 34.7%, ATR contraction: 0.63, recent: 1.3%"
27/08/2025,AMZN,4,BUY,30,228.7100067,210.4132062,320.1940094,32.50101727,32.50101727,2.615758122,1.848062522,-0.642945268,1.956001769,2.409976535,2.30066795,0.902250071,0.861326984,0.767757227,11.87683324,76,15,26,20,15,26023646,46689712.3,90,A,2.43917E+12,34.86433,24.77,"CONSOLIDATION HIGH: 76, 3-6M: 32.5%, ATR contraction: 0.77, recent: 1.2%"
27/08/2025,LVS,4,BUY,30,56.18999863,51.69479874,78.66599808,73.42148277,73.42148277,26.373626,3.423516902,6.58743622,1.914423225,1.826281759,2.000489157,0.786311087,0.861316605,0.786311087,10.91551541,76,25,26,10,15,5482383,4012494.15,80,A,38571851776,28.378786,54.145,"CONSOLIDATION HIGH: 76, 3-6M: 73.4%, ATR contraction: 0.79, recent: 5.0%"
27/08/2025,WTC.AX,4,BUY,30,115.75,106.49,162.05,41.15853659,41.15853659,-4.770129239,1.286315398,-2.072755509,2.410366549,2.127490398,2.115549654,0.772732743,0.768395706,0.768395706,10.81502935,76,15,26,20,15,1279208,549277.35,90,A,38732611584,124.462364,13.081001,"CONSOLIDATION HIGH: 76, 3-6M: 41.2%, ATR contraction: 0.77, recent: 1.7%"
27/08/2025,GS,4,BUY,30,748.9500122,689.0340112,1048.530017,47.73267348,47.73267348,17.77402734,0.572051424,2.490593528,1.971713236,1.986181501,1.92913555,0.924036877,0.897497227,0.877476534,7.940348148,75,15,25,20,15,1493072,1725018.6,80,A,2.26723E+11,16.482176,12.739,"CONSOLIDATION HIGH: 75, 3-6M: 47.7%, ATR contraction: 0.88, recent: 1.5%"
27/08/2025,MS,4,BUY,30,148.9700012,137.0524011,208.5580017,38.49471146,38.49471146,12.55659593,0.81890008,3.494510695,1.830664712,1.8851071,1.771069239,0.864676666,0.812368827,0.792626428,9.480798881,75,15,30,15,15,4453658,4670862.9,80,A,2.37807E+11,16.870895,14.128,"CONSOLIDATION HIGH: 75, 3-6M: 38.5%, ATR contraction: 0.79, recent: 2.2%"
27/08/2025,HLT,4,BUY,30,275.3399963,253.3127966,385.4759949,30.91354599,30.91354599,2.931908359,0.912585735,0.750114431,1.846289117,1.871400433,1.890312218,0.858073677,0.8667451,0.840536685,8.209714427,75,15,25,20,15,1365943,1508717.15,60,B,64758317056,42.36,0,"CONSOLIDATION HIGH: 75, 3-6M: 30.9%, ATR contraction: 0.84, recent: 0.8%"
