symbol,source,sector,industry,liquidity_tier,liquidity_score,ddv,fundamental_score,fundamental_percentage,fundamental_grade,market_cap_score,price_score,volume_score,roe_score,profit_margin_score,revenue_growth_score,earnings_growth_score,current_ratio_score,debt_to_equity_score,institutional_score,market_cap,price,volume,roe,profit_margin,gross_margin,operating_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,current_ratio,debt_to_equity,quick_ratio,institutional_ownership,insider_ownership,pe_ratio,peg_ratio,currency
ALLE,IVV,Industrials,Security & Protection Services,TIER 2 - GOOD,70.68632132304062,130073186.8,69.15,46.1,D,10,5.0,5.0,20.0,12.0,5.35,3.8,8.0,0,0,13698007040,159.22,817475,36.411,16.092000000000002,45.116,21.856001,10.7,9.5,8.200000000000001,1.771,1.16084,1.014,0,0,21.545332,0,USD
CNO,IJH,Financial Services,Insurance - Life,TIER 3 - ADEQUATE,78.41891166474065,27253777.616666667,69.1304,46.08693333333333,D,10,5.0,5.0,3.8060000000000005,2.7244,2.6,25.0,15.0,0,0,4116699392,42.47,635233,11.418000000000001,6.811,40.54,15.942,5.2,170.2,148.4,2.727,1.55159,0.712,0,0,14.54452,0,USD
VRRM,IJR,Technology,Information Technology Services,TIER 3 - ADEQUATE,57.38013332317082,31738386.6,69.04666666666667,46.03111111111111,D,10,5.0,5.0,3.828666666666667,2.168,8.05,20.0,15.0,0,0,3575839232,22.41,1411696,11.486,5.42,59.809,28.560000000000002,16.1,38.1,34.9,2.448,2.6460199999999996,2.136,0,0,65.911766,0,USD
WAT,IVV,Healthcare,Diagnostics & Research,TIER 3 - ADEQUATE,69.64252599320606,230554910.85,69.0,46.0,D,10,5.0,5.0,20.0,15.0,4.0,0.0,8.0,2,0,22617995264,379.83,612640,32.987,20.891000000000002,58.963,27.392998000000002,8.0,-7.7,-7.8,1.534,0.66042,0.965,0,0,34.97514,0,USD
CPU.AX,ASX300,Financial Services,Capital Markets,TIER 3 - ADEQUATE,54.0919691806352,39230184.098000005,69.0,46.0,D,10,5.0,5.0,20.0,12.0,0.0,0.0,15.0,2,0,19991980032,34.14,1142498,29.522,19.461000000000002,29.069,29.069,0.0,0.0,0.0,2.195,0.99736,1.972,0,0,22.16883,0,AUD
KEY,IVV,Financial Services,Banks - Regional,TIER 1 - EXCELLENT,99.65702208462068,373012100.00000006,68.93933323333333,45.95955548888889,D,10,5.0,5.0,1.9393332333333333,12.0,25.0,0.0,0.0,10,0,22557859840,20.64,18507966,5.8179997,18.115999,0.0,33.839000000000006,202.59999999999997,0.0,0.0,0.0,0.0,0.0,0,0,25.481482,0,USD
FTI,IJH,Energy,Oil & Gas Equipment & Services,TIER 2 - GOOD,70.69752651046356,150907118.8,68.93173309333334,45.95448872888889,D,10,5.0,5.0,20.0,3.9683997599999996,6.35,7.6,3.013333333333333,8,0,18314895360,44.56,3415543,29.34,9.9209994,21.564,15.299,12.7,19.0,12.8,1.13,0.39689,0.721,0,0,20.072073,0,USD
AL,IJR,Industrials,Rental & Leasing Services,TIER 2 - GOOD,89.1880467517773,125955030.0,68.925,45.949999999999996,D,10,5.0,5.0,4.247,15.0,2.55,25.0,2.128,0,0,7178668544,64.23,1998406,12.741,35.085,58.435,49.838,5.1,47.599999999999994,40.9,0.798,2.42113,0.666,0,0,7.451277,0,USD
SBCF,IJR,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,50.36243218919811,21034014.266666666,68.78999999999999,45.85999999999999,D,10,5.0,5.0,2.1099999999999994,15.0,15.0,6.68,0.0,10,0,3073760512,31.42,657506,6.329999999999999,26.0,0.0,44.192,20.0,16.7,19.0,0.0,0.0,0.0,0,0,18.702381,0,USD
ETSY,IJR,Consumer Cyclical,Internet Retail,TIER 2 - GOOD,77.9771640776,207626311.2,68.75280000000001,45.8352,D,10,5.0,5.0,0.0,2.5528000000000004,1.2,20.0,15.0,10,0,5494578688,55.44,3876461,0.0,6.382000000000001,72.041,12.199,2.4,39.900000000000006,31.6,3.174,0.0,2.682,0,0,37.459457,0,USD
GTES,IJR,Industrials,Specialty Industrial Machinery,TIER 2 - GOOD,88.58378053606235,51906408.75,68.70520013333334,45.803466755555554,D,10,5.0,5.0,2.4340001333333334,2.7711999999999994,1.5,25.0,15.0,2,0,5545279488,21.47,2407245,7.3020004,6.927999999999999,40.601003000000006,14.935,3.0,72.39999999999999,71.39999999999999,3.523,0.63772,2.227,0,0,23.593405,0,USD
ZTS,IVV,Healthcare,Drug Manufacturers - Specialty & Generic,TIER 2 - GOOD,72.38630005014478,608029134.3,68.65,45.76666666666667,D,5,5.0,5.0,20.0,15.0,0.25,3.4000000000000004,15.0,0,0,55761346560,125.82,4773553,49.868,28.211000000000002,71.736,39.333,0.5,8.5,5.7,3.643,1.3505,2.006,0,0,21.181818,0,USD
WAL,IJH,Financial Services,Banks - Regional,TIER 2 - GOOD,72.29871308640446,102768288.93333332,68.59266666666666,45.728444444444435,D,10,5.0,5.0,4.242666666666667,15.0,4.35,15.0,0.0,10,0,9278706688,84.07,1218851,12.728,28.212,0.0,39.419997,8.7,26.700000000000003,26.8,0.0,0.0,0.0,0,0,10.391842,0,USD
AXP,IVV,Financial Services,Credit Services,TIER 1 - EXCELLENT,90.83254364831048,928980828.4166667,68.54,45.693333333333335,D,5,5.0,5.0,20.0,12.0,6.1,7.440000000000001,8.0,0,0,257441644544,369.95,2510070,33.935001,16.143999,64.135003,22.052999,12.2,18.6,15.8,1.602,1.85273,1.579,0,0,24.878952,0,USD
SM,IJR,Energy,Oil & Gas E&P,TIER 2 - GOOD,70.28679285556638,55883329.333333336,68.488,45.65866666666666,D,10,5.0,5.0,10.0,15.0,20.0,0.0,1.4880000000000002,2,0,2142163456,18.7,2981614,16.577,22.966998999999998,76.992995,31.666002,26.700000000000003,-35.4,-35.5,0.558,0.58251,0.467,0,0,2.9541867,0,USD
OKTA,IJH,Technology,Software - Infrastructure,TIER 2 - GOOD,73.60533579606897,205339444.3,68.44373333333333,45.62915555555555,D,10,5.0,5.0,0.988,2.7464,5.800000000000001,25.0,3.909333333333333,10,0,15325097984,86.47,2418832,2.964,6.866,77.077,3.1,11.600000000000001,156.0,168.79999999999998,1.466,0.061369999999999994,1.35,0,0,78.60909,0,USD
EQR,IVV,Real Estate,REIT - Residential,TIER 2 - GOOD,83.20154695254146,152810956.26666665,68.22133333333333,45.480888888888884,D,10,5.0,5.0,3.4813333333333336,15.0,2.3,25.0,0.44,2,0,24810141696,63.04,2406969,10.444,37.583,63.01,28.955,4.6,100.89999999999999,101.49999999999999,0.165,0.76237,0.085,0,0,20.736843,0,USD
NFG,IJH,Energy,Oil & Gas Integrated,TIER 3 - ADEQUATE,60.412823945122206,47642505.1,68.184,45.455999999999996,D,10,5.0,5.0,10.0,15.0,20.0,0.0,1.184,2,0,7253826048,80.06,598180,17.448999,22.766000000000002,66.134,39.327,25.3,0.0,0.0,0.444,0.92879,0.276,0,0,14.095071,0,USD
ABNB,IVV,Consumer Cyclical,Travel Services,TIER 2 - GOOD,72.50779020097119,650484471.0,68.08200000000001,45.388000000000005,D,5,5.0,5.0,20.0,15.0,4.8500000000000005,1.52,3.7119999999999997,8,0,83092619264,135.72,4860179,30.775999999999996,22.03,83.036005,39.683,9.700000000000001,3.8,0.4,1.392,0.26458,0.845,0,0,32.391407,0,USD
CWEN,IJR,Utilities,Utilities - Renewable,TIER 3 - ADEQUATE,86.6580583250025,35481546.266666666,68.0,45.33333333333333,D,10,5.0,5.0,0.0,15.0,0.0,25.0,8.0,0,0,6777512448,33.26,1114208,-1.401,20.073,63.345003,26.806998,-11.700000000000001,555.6,555.6,1.541,1.5987200000000001,0.735,0,0,14.153192,0,USD
PHM,IVV,Consumer Cyclical,Residential Construction,TIER 2 - GOOD,76.07696751555008,239597553.43333337,68.0,45.33333333333333,D,10,5.0,5.0,15.0,8.0,0.0,0.0,15.0,10,0,23135113216,117.26,2033903,21.569,14.926,27.152001999999996,17.336,-1.6,-11.600000000000001,-16.1,6.449,0.16939,0.601,0,0,9.04784,0,USD
CRM,IVV,Technology,Software - Application,TIER 2 - GOOD,84.7043594870409,2136741984.166667,67.98533333333333,45.32355555555556,D,5,5.0,5.0,4.061333333333334,12.0,4.3,20.0,2.624,10,0,252194324480,264.91,8242587,12.184000000000001,17.913,77.729,23.862,8.6,38.6,36.6,0.984,0.19385000000000002,0.785,0,0,35.321335,0,USD
DLR,IVV,Real Estate,REIT - Specialty,TIER 3 - ADEQUATE,68.27675893974806,284100419.25,67.969,45.312666666666665,D,5,5.0,5.0,1.9416666666666669,15.0,5.549999999999999,25.0,3.4773333333333336,2,0,54102794240,154.71,1841048,5.825,23.959999,54.806,13.333,11.1,60.3,32.5,1.304,0.7924800000000001,1.275,0,0,40.184418,0,USD
MTG,IJH,Financial Services,Insurance - Specialty,TIER 3 - ADEQUATE,86.73982929636739,48381696.8,67.92066666666666,45.28044444444444,D,10,5.0,5.0,4.800666666666667,15.0,0.0,3.12,15.0,10,0,6735882240,29.22,1655909,14.402000000000001,61.963004,83.145,80.119,-0.7000000000000001,7.8,-4.3999999999999995,4.511,0.12484,3.279,0,0,9.395498,0,USD
NFLX,IVV,Communication Services,Entertainment,TIER 2 - GOOD,72.1215057868741,4093597385.0666666,67.632,45.08800000000001,D,5,5.0,5.0,20.0,15.0,8.6,3.4799999999999995,3.552,2,0,397291454464,93.76,43614370,42.861,24.047,48.084998,28.219998,17.2,8.7,7.8,1.332,0.65822,1.132,0,0,39.230125,0,USD
DPZ,IVV,Consumer Cyclical,Restaurants,TIER 3 - ADEQUATE,69.81210281666966,241959841.8,67.55,45.03333333333333,D,10,5.0,5.0,0.0,8.0,1.55,20.0,8.0,10,0,14150589440,416.82,579282,0.0,12.159,28.636998000000002,18.064,3.1,30.099999999999998,21.5,1.609,0.0,0.773,0,0,24.389702,0,USD
PAYX,IVV,Technology,Software - Application,TIER 2 - GOOD,71.05731954248219,355238723.3,67.52333333333334,45.01555555555556,D,10,5.0,5.0,20.0,15.0,9.15,0.0,3.373333333333333,0,0,40268967936,112.18,3159662,40.884998,26.445999999999998,73.36200000000001,41.667,18.3,-3.5000000000000004,-4.3999999999999995,1.265,1.2981399999999998,0.505,0,0,25.38009,0,USD
SF,IJH,Financial Services,Capital Markets,TIER 3 - ADEQUATE,69.16208667262485,95115025.0,67.50066666666666,45.00044444444444,D,10,5.0,5.0,3.909333333333333,8.0,8.25,20.0,2.3413333333333335,5,0,12794153984,125.22,760624,11.728,12.533,95.043,20.129,16.5,37.3,33.4,0.878,0.40896,0.861,0,0,22.162832,0,USD
EPR,IJH,Real Estate,REIT - Specialty,TIER 3 - ADEQUATE,59.40079852614212,37395392.66666666,67.46366666666667,44.97577777777778,D,10,5.0,5.0,2.805,15.0,1.6,25.0,3.058666666666667,0,0,3799403264,49.9,757758,8.415000000000001,28.231,91.586,55.086,3.2,49.1,42.699999999999996,1.147,1.27276,0.782,0,0,21.885965,0,USD
DOV,IVV,Industrials,Specialty Industrial Machinery,TIER 2 - GOOD,72.54997706428604,227939446.0,67.4,44.93333333333334,D,10,5.0,5.0,10.0,15.0,2.4,0.0,15.0,5,0,26777794560,195.24,1156275,15.883,28.370002,40.044999999999995,18.69,4.8,-12.6,-13.0,2.042,0.40076,1.362,0,0,25.45502,0,USD
CELH,IJH,Consumer Defensive,Beverages - Non-Alcoholic,TIER 2 - GOOD,77.47621410179444,279337458.03333336,67.23093336666666,44.82062224444444,D,10,5.0,5.0,1.0193333666666666,1.2116,25.0,0.0,12.0,8,0,11791099904,45.74,6081240,3.0580001,3.029,52.397000000000006,25.101000000000003,172.9,0.0,0.0,1.887,0.30199000000000004,1.282,0,0,381.1667,0,USD
PYPL,IVV,Financial Services,Credit Services,TIER 2 - GOOD,75.21967819159781,985907720.7,67.22333333333333,44.815555555555555,D,5,5.0,5.0,15.0,8.0,3.65,20.0,3.5733333333333337,2,0,55774994432,58.38,16817811,24.358,14.963001,41.559000000000005,19.198999,7.3,31.3,23.599999999999998,1.34,0.60239,0.264,0,0,11.722892,0,USD
BIIB,IVV,Healthcare,Drug Manufacturers - General,TIER 2 - GOOD,73.31535507961776,343081358.9666667,67.18233333333333,44.788222222222224,D,10,5.0,5.0,3.1023333333333336,12.0,1.4000000000000001,7.68,15.0,8,0,25818134528,175.99,1994432,9.307,15.98,76.563,30.718002,2.8000000000000003,19.2,20.1,2.716,0.36194000000000004,1.766,0,0,16.057482,0,USD
KKR,IVV,Financial Services,Asset Management,TIER 1 - EXCELLENT,92.93399930262603,563461387.5333333,67.15733333333333,44.77155555555555,D,5,5.0,5.0,2.5573333333333332,8.0,6.6000000000000005,25.0,8.0,2,0,118036537344,127.48,4470322,7.672,10.564,57.977000000000004,30.958000000000002,13.200000000000001,40.6,49.9,1.703,0.74351,1.654,0,0,53.563023,0,USD
KEYS,IVV,Technology,Scientific & Technical Instruments,TIER 3 - ADEQUATE,69.75414890584996,251107620.4,67.15,44.76666666666667,D,10,5.0,5.0,10.0,12.0,5.149999999999999,0.0,15.0,5,0,34911522816,203.19,1232029,15.82,15.814,62.083999999999996,15.292,10.299999999999999,0.0,0.0,2.35,0.47237,1.539,0,0,40.476097,0,USD
CVLT,IJH,Technology,Software - Application,TIER 2 - GOOD,70.63043441448978,100375125.2,67.1288,44.75253333333333,D,10,5.0,5.0,20.0,2.9288,9.2,0.0,15.0,0,0,5573463040,125.36,793177,32.869,7.321999999999999,81.548,5.495,18.4,-5.7,-5.4,2.527,4.32285,2.425,0,0,71.22727,0,USD
ALL.AX,ASX300,Consumer Cyclical,Gambling,TIER 3 - ADEQUATE,60.159620585165214,77425590.07166667,67.03999999999999,44.69333333333333,D,10,5.0,5.0,10.0,15.0,0.0,6.04,8.0,8,0,35889606656,58.18,1316202,18.448,26.049,60.943000000000005,30.930000000000003,-2.1,15.1,13.200000000000001,1.647,0.30961,1.5,0,0,30.78307,0,AUD
CNR,IJR,Energy,Thermal Coal,TIER 2 - GOOD,92.84800343301237,79198600.48333333,67.0,44.666666666666664,D,10,5.0,5.0,0.0,0.0,25.0,0.0,12.0,10,0,4555744256,88.51,897354,-1.636,-1.166,18.527001000000002,-1.833,81.2,-81.10000000000001,-67.0,1.819,0.1107,1.065,0,0,0,0,USD
WHD,IJR,Energy,Oil & Gas Equipment & Services,TIER 3 - ADEQUATE,55.60770452294681,31548663.6,67.0,44.666666666666664,D,10,5.0,5.0,10.0,12.0,0.0,0.0,15.0,10,0,3144616960,45.68,697811,16.179001,15.859000000000002,37.409002,23.199,-10.0,-19.1,-16.6,5.281,0.02846,3.679,0,0,18.199203,0,USD
RJF,IVV,Financial Services,Asset Management,TIER 3 - ADEQUATE,69.1516130508256,203384826.15,66.9,44.60000000000001,D,10,5.0,5.0,10.0,12.0,3.5000000000000004,1.4000000000000001,15.0,5,0,32019070976,160.59,1251296,17.666,15.234,93.057,20.146,7.000000000000001,3.5000000000000004,0.3,2.118,0.48456000000000005,2.1,0,0,15.606414,0,USD
FTDR,IJR,Consumer Cyclical,Personal Services,TIER 3 - ADEQUATE,57.60550259265258,36132689.25,66.88,44.586666666666666,D,10,5.0,5.0,20.0,8.0,7.199999999999999,3.6799999999999997,8.0,0,0,4202681856,57.69,618327,90.815,12.831001,55.289,25.89,14.399999999999999,9.2,6.0,1.733,3.85759,1.621,0,0,16.530085,0,USD
FLR,IJH,Industrials,Engineering & Construction,TIER 1 - EXCELLENT,91.74274933128696,136280436.6,66.856,44.57066666666666,D,10,5.0,5.0,20.0,15.0,0.0,0.0,3.856,8,0,6406758912,39.63,3437103,88.901,21.716999,-0.28900001,-14.191999999999998,-17.7,0.0,0.0,1.446,0.20471,1.413,0,0,2.0015154,0,USD
EW,IVV,Healthcare,Medical Devices,TIER 2 - GOOD,72.58711057450726,338403142.9166667,66.84733333333334,44.564888888888895,D,5,5.0,5.0,4.497333333333334,15.0,7.35,0.0,15.0,10,0,50050277376,85.25,3997961,13.492,23.249,78.188,27.371000000000002,14.7,-90.3,-90.5,4.004,0.06862,2.982,0,0,37.39035,0,USD
ADBE,IVV,Technology,Software - Application,TIER 2 - GOOD,74.92647813070391,1341673248.7166667,66.786,44.524,D,5,5.0,5.0,20.0,15.0,5.25,6.879999999999999,2.656,2,0,148465745920,349.99,3875975,55.425999999999995,29.997,89.268,36.503,10.5,17.2,10.299999999999999,0.996,0.57197,0.876,0,0,20.970041,0,USD
MAS,IVV,Industrials,Building Products & Equipment,TIER 2 - GOOD,75.89619964072482,152343874.03333333,66.75999999999999,44.50666666666666,D,10,5.0,5.0,20.0,8.0,0.0,6.760000000000001,12.0,0,0,13286215680,63.46,2390090,563.87095,10.885999,35.777,15.806000000000001,-3.3000000000000003,16.900000000000002,13.200000000000001,1.878,18.8869,1.104,0,0,16.230179,0,USD
INDV,IJR,Healthcare,Drug Manufacturers - Specialty & Generic,TIER 2 - GOOD,73.19463192955152,88963024.80000001,66.69666666666666,44.46444444444444,D,10,5.0,5.0,0.0,8.0,1.15,25.0,2.5466666666666664,10,0,4485876736,35.88,2452437,0.0,10.508000000000001,83.814,36.943,2.3,106.3,90.9,0.955,0.0,0.743,0,0,36.612244,0,USD
VLTO,IVV,Industrials,Pollution & Treatment Controls,TIER 3 - ADEQUATE,69.42442637341397,167988443.9,66.6,44.39999999999999,D,10,5.0,5.0,20.0,12.0,3.4000000000000004,3.2,8.0,0,0,24775108608,99.78,1670801,37.978,16.746001,60.01499999999999,23.219,6.800000000000001,8.0,9.1,1.568,1.00772,1.301,0,0,27.336985,0,USD
FIBK,IJR,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,62.90127713650672,45853707.66666667,66.35066666666667,44.233777777777775,D,10,5.0,5.0,2.400666666666667,15.0,3.95,15.0,0.0,10,0,3562658048,34.6,1310332,7.202,25.730999999999998,0.0,39.800000000000004,7.9,28.000000000000004,28.599999999999998,0.0,0.0,0.0,0,0,14.599156,0,USD
ROL,IVV,Consumer Cyclical,Personal Services,TIER 3 - ADEQUATE,68.24910384009797,153385511.4666667,66.26133333333333,44.17422222222221,D,10,5.0,5.0,20.0,8.0,6.0,8.2,2.0613333333333332,2,0,28878657536,60.02,2490769,36.208,14.019,52.86,22.037001,12.0,20.5,19.400000000000002,0.773,0.59534,0.575,0,0,56.093456,0,USD
CTAS,IVV,Industrials,Specialty Business Services,TIER 3 - ADEQUATE,68.29214356856633,406586338.85,66.05,44.03333333333333,D,5,5.0,5.0,20.0,12.0,4.65,4.4,8.0,2,0,75782430720,188.07,2154661,43.396,17.584999,50.249,23.417999000000002,9.3,11.0,10.4,1.705,0.7265600000000001,0.812,0,0,40.61987,0,USD
PGR,IVV,Financial Services,Insurance - Property & Casualty,TIER 2 - GOOD,73.53239974000199,793316513.7333333,65.732,43.821333333333335,D,5,5.0,5.0,20.0,8.0,7.1,4.84,0.7919999999999999,10,0,133489467392,227.72,3480388,34.223998,12.579,17.906,15.079,14.2,12.1,12.0,0.297,0.19454999999999997,0.231,0,0,12.498354,0,USD
BRO,IVV,Financial Services,Insurance Brokers,TIER 2 - GOOD,70.55075905990768,222817821.3333333,65.717,43.81133333333333,D,10,5.0,5.0,3.565,12.0,25.0,0.0,3.1519999999999997,2,0,27211237376,79.7,2771245,10.695,18.691999,49.550998,27.355,34.2,-16.1,-3.0,1.182,0.6474599999999999,0.472,0,0,24.151514,0,USD
HBAN,IVV,Financial Services,Banks - Regional,TIER 2 - GOOD,75.37291386879318,503622267.00000006,65.558,43.70533333333334,D,10,5.0,5.0,3.4780000000000006,15.0,7.4,9.68,0.0,10,0,27322836992,17.35,29482954,10.434000000000001,29.619,0.0,38.561,14.799999999999999,24.2,21.7,0.0,0.0,0.0,0,0,12.132868,0,USD
DDOG,IVV,Technology,Software - Application,TIER 2 - GOOD,73.12715924929896,567282285.0,65.50259992000001,43.668399946666675,D,10,5.0,5.0,1.173,1.3295999200000002,20.0,0.0,15.0,8,0,47687716864,135.99,4250140,3.519,3.3239998,79.959,-0.656,28.4,-33.7,-34.5,3.663,0.37199,3.551,0,0,438.67743,0,USD
ODFL,IVV,Industrials,Trucking,TIER 2 - GOOD,72.25880431050628,349079658.6666667,65.21066666666667,43.47377777777778,D,10,5.0,5.0,20.0,12.0,0.0,0.0,3.2106666666666666,10,0,32954365952,156.8,2211775,25.058999999999997,18.967,39.296,25.655,-4.3,-10.5,-12.2,1.204,0.01994,1.064,0,0,31.549297,0,USD
NOW,IVV,Technology,Software - Application,TIER 2 - GOOD,85.00517457892397,1231725726.9,65.19466666666666,43.46311111111111,D,5,5.0,5.0,10.0,8.0,15.0,6.36,2.8346666666666667,8,0,159071076352,153.19,8016401,16.813,13.665,78.053004,16.789,21.8,15.9,16.2,1.063,0.21255,0.885,0,0,92.84243,0,USD
LH,IVV,Healthcare,Diagnostics & Research,TIER 2 - GOOD,70.68527498422196,201052723.2,65.16386621333334,43.44257747555555,D,10,5.0,5.0,3.3786663333333333,2.48519988,4.3,25.0,8.0,2,0,20848128000,250.88,801867,10.135999,6.2129997,28.444999999999997,11.314999,8.6,56.00000000000001,54.2,1.551,0.7555700000000001,1.089,0,0,24.620218,0,USD
CPAY,IVV,Technology,Software - Infrastructure,TIER 3 - ADEQUATE,68.80097869413552,177815524.6,65.09400000000001,43.39600000000001,D,10,5.0,5.0,20.0,15.0,6.950000000000001,0.12,3.0239999999999996,0,0,21249986560,300.93,581250,29.097,24.365999,78.262,44.617000000000004,13.900000000000002,0.3,0.6,1.134,2.01153,0.722,0,0,20.443613,0,USD
CAVA,IJH,Consumer Cyclical,Restaurants,TIER 2 - GOOD,80.38600053027342,239953673.7333333,64.95,43.3,D,10,5.0,5.0,10.0,8.0,9.950000000000001,0.0,15.0,2,0,6807225344,58.69,4097637,19.840999,12.141,37.61,6.261,19.900000000000002,-20.0,-17.9,2.686,0.5765100000000001,2.558,0,0,50.59483,0,USD
TRGP,IVV,Energy,Oil & Gas Midstream,TIER 3 - ADEQUATE,69.7695407546532,285624757.5,64.94093333333333,43.293955555555556,D,10,5.0,5.0,20.0,3.9796,3.9000000000000004,15.0,2.0613333333333332,0,0,39702896640,184.5,1553387,49.85,9.949,35.994998,20.16,7.8,25.7,23.5,0.773,6.15121,0.52,0,0,24.865229,0,USD
UPWK,IJR,Communication Services,Internet Content & Information,TIER 2 - GOOD,72.94035098644585,70318750.36666667,64.88199999999999,43.25466666666666,D,10,5.0,5.0,20.0,15.0,2.0500000000000003,2.0,3.8320000000000003,2,0,2628262400,19.82,3564582,47.524,31.625998,77.79599999999999,15.692999999999998,4.1000000000000005,5.0,5.7,1.437,0.5908100000000001,1.089,0,0,11.390804,0,USD
WTRG,IJH,Utilities,Utilities - Regulated Water,TIER 3 - ADEQUATE,66.88064667438479,79550776.2,64.81533333333333,43.210222222222214,D,10,5.0,5.0,3.4286666666666665,15.0,4.8,20.0,1.5866666666666667,0,0,10854940672,38.36,2077414,10.286,28.087,59.373003000000004,35.532000000000004,9.6,30.7,32.7,0.595,1.17021,0.342,0,0,15.983333,0,USD
WELL,IVV,Real Estate,REIT - Healthcare Facilities,TIER 2 - GOOD,77.82042954405163,620086816.0500001,64.79386666666666,43.19591111111111,D,5,5.0,5.0,0.9166666666666666,3.8771999999999998,25.0,0.0,15.0,5,0,127389351936,185.61,3307554,2.75,9.693,39.834,19.906001,30.599999999999998,-43.7,-37.6,6.991,0.46210999999999997,4.094,0,0,128.0069,0,USD
LNC,IJR,Financial Services,Insurance - Life,TIER 3 - ADEQUATE,64.96976251471685,65974534.75,64.7,43.13333333333333,D,10,5.0,5.0,15.0,8.0,4.7,0.0,15.0,2,0,8457986048,44.53,1493824,21.68,11.451,26.929,5.6810003,9.4,0.0,0.0,2.294,0.74359,1.204,0,0,3.862099,0,USD
CWST,IJR,Industrials,Waste Management,TIER 3 - ADEQUATE,68.61777131802313,86319908.7,64.61833333333334,43.0788888888889,D,10,5.0,5.0,0.3283333333333333,0.34,8.95,25.0,8.0,2,0,6218535424,97.94,866516,0.985,0.8500000000000001,33.747001999999995,7.002999999999999,17.9,60.199999999999996,73.0,1.511,0.7923699999999999,1.328,0,0,408.08334,0,USD
ESNT,IJH,Financial Services,Insurance - Specialty,TIER 3 - ADEQUATE,59.26503364132474,40182681.0,64.59766666666667,43.065111111111115,D,10,5.0,5.0,4.117666666666667,15.0,0.0,0.48,15.0,10,0,6405680128,65.01,631182,12.353,55.627996,81.11699999999999,66.514,-1.5,1.2,-6.800000000000001,2.606,0.08625,1.552,0,0,9.449128,0,USD
PECO,IJR,Real Estate,REIT - Retail,TIER 3 - ADEQUATE,56.37556030892084,31873269.183333334,64.48233333333333,42.98822222222222,D,10,5.0,5.0,1.1703333333333334,8.0,5.2,25.0,3.112,2,0,4930464256,35.57,895180,3.511,11.509,71.199,28.407,10.4,107.60000000000001,112.79999999999998,1.167,0.92464,0.875,0,0,53.893936,0,USD
OLED,IJH,Technology,Electronic Components,TIER 3 - ADEQUATE,62.76759344744973,64178784.6,64.43733333333333,42.95822222222222,D,10,5.0,5.0,4.437333333333333,15.0,0.0,0.0,15.0,10,0,5551983104,116.78,547854,13.312,34.65,75.383,30.898002,-13.600000000000001,-34.300000000000004,-34.2,9.548,0.01436,6.662,0,0,25.168104,0,USD
GDDY,IVV,Technology,Software - Infrastructure,TIER 2 - GOOD,75.2277082975652,173473559.6,64.42733333333334,42.95155555555556,D,10,5.0,5.0,20.0,12.0,5.149999999999999,5.76,1.5173333333333332,0,0,17178755072,124.08,1419319,369.454,17.013,63.593999999999994,23.884000999999998,10.299999999999999,14.399999999999999,10.5,0.569,42.17211,0.359,0,0,21.430052,0,USD
SPSC,IJR,Technology,Software - Application,TIER 3 - ADEQUATE,60.598887483201,49533551.85,64.411,42.940666666666665,D,10,5.0,5.0,3.171,8.0,8.0,3.24,12.0,10,0,3378808064,89.13,547090,9.513,11.655,68.44799499999999,16.424999,16.0,8.1,9.0,1.972,0.01006,1.257,0,0,39.790176,0,USD
CGNX,IJH,Technology,Scientific & Technical Instruments,TIER 3 - ADEQUATE,66.71592045150601,66425316.53333333,64.402,42.934666666666665,D,10,5.0,5.0,2.402,8.0,9.0,0.0,15.0,10,0,6030177792,35.98,1836145,7.2059999999999995,11.333,67.649,20.862,18.0,-41.199999999999996,-40.300000000000004,3.964,0.05298,2.806,0,0,55.353848,0,USD
SNPS,IVV,Technology,Software - Infrastructure,TIER 1 - EXCELLENT,97.5510462292334,1022460661.4,64.38666666666667,42.92444444444445,D,5,5.0,5.0,2.3866666666666667,12.0,25.0,0.0,8.0,2,0,89865986048,469.72,2194124,7.16,18.886,81.404996,5.3839996,37.8,-66.5,-59.699999999999996,1.615,0.50459,1.528,0,0,58.133663,0,USD
EBAY,IVV,Consumer Cyclical,Internet Retail,TIER 2 - GOOD,72.3424616519174,427398103.1666667,64.37666666666667,42.91777777777778,D,10,5.0,5.0,20.0,15.0,4.75,2.16,2.466666666666667,0,0,39804698624,87.1,5017135,42.430001,20.366,71.64500000000001,21.418,9.5,5.4,-0.3,0.925,1.51155,0.841,0,0,19.312637,0,USD
SGI,IJH,Consumer Cyclical,"Furnishings, Fixtures & Appliances",TIER 2 - GOOD,71.08536308693677,165979555.2,64.33493341333333,42.88995560888888,D,10,5.0,5.0,10.0,1.84960008,25.0,5.48,2.005333333333333,0,0,18740555776,89.28,1851112,17.772,4.6240002,43.973,15.354000000000001,63.3,13.700000000000001,36.5,0.752,2.21123,0.286,0,0,56.50633,0,USD
RDNT,IJR,Healthcare,Diagnostics & Research,TIER 3 - ADEQUATE,64.11851301193731,61542110.08333333,64.28666666666666,42.85777777777777,D,10,5.0,5.0,0.5866666666666667,0.0,6.7,25.0,12.0,0,0,5514103296,71.35,853788,1.76,-0.64499998,18.201999999999998,6.6610000000000005,13.4,75.0,68.8,1.875,1.40614,1.768,0,0,0,0,USD
