scan_date,data_date,symbol,ib_action,conviction_level,position_size_pct,current_price,stop_loss_price,profit_target_price,daily_change_pct,volume,avg_volume_20d,conviction_reason,fundamental_score,fundamental_grade,market_cap,pe_ratio,forward_pe,peg_ratio,roe,roa,profit_margin,gross_margin,operating_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,revenue_quarterly_growth,current_ratio,quick_ratio,debt_to_equity,total_debt_to_equity,free_cashflow,operating_cashflow,book_value,price_to_book,enterprise_to_revenue,enterprise_to_ebitda,target_mean_price,target_high_price,target_low_price,recommendation_mean,number_of_analyst_opinions,trend_strength,breakout_power,volume_surge,momentum_points,total_conviction_score
2025-08-22,253,MAH.AX,BUY,4,35,0.41999998688697815,0.3905999878048897,0.6299999803304672,2.4390220854836775,4961345,2200405.0,"HIGH conviction: 75, trend: 100, vol: 2.4x, daily: 2.4%",60,B,905095808,14.0,8.4,0,11.1540005,5.552,3.04,74.366,5.863,16.8,166.79999999999998,163.2,0,1.16,1.016,0.6158,0,227052752,334003008,0.325,1.2923077,0.435,2.903,0.44,0.49,0.34,1.33333,3,100,0,2.385507795346415,25,75
2025-08-22,253,CMD.AX,BUY,4,35,0.02800000086426735,0.026040000803768636,0.042000001296401024,7.692308794464564,678379,305022.15,"HIGH conviction: 75, trend: 100, vol: 2.5x, daily: 7.7%",30,D,19438132,0.0,0,0,-186.03901000000002,-27.558002,0.0,100.0,-730.833,1764.0,0.0,0.0,0,0.375,0.375,0.28019,0,-1109160,-383502,0.001,28.0,141.034,0.0,0.0,0.0,0.0,0.0,0,100,0,2.45253489475176,25,75
2025-08-22,253,EHL.AX,BUY,4,35,0.9599999785423279,0.892799980044365,1.4399999678134918,1.587300085546861,1373036,584010.85,"HIGH conviction: 75, trend: 100, vol: 2.6x, daily: 1.6%",58,C,497640000,6.8571424,6.3999996,0,11.115,6.874,9.526,58.24,18.117,2.4,22.1,25.0,0,2.103,1.607,0.44953000000000004,0,56189876,253780000,1.367,0.7022677,0.884,2.415,1.22667,1.4,1.05,1.33333,3,100,0,2.57798118198183,25,75
2025-08-22,253,FEX.AX,BUY,4,35,0.32499998807907104,0.3022499889135361,0.48749998211860657,0.0,5278532,1574284.0,"HIGH conviction: 70, trend: 100, vol: 3.7x, daily: 0.0%",33,D,241847120,16.25,3.095238,0,8.241999999999999,4.3649998000000005,5.113,12.275,2.638,3.2,-91.9,-91.5,0,1.609,1.234,0.30638000000000004,0,13136587,51418032,0.234,1.3888888,0.9,4.985,0.58,0.76,0.4,0.0,2,100,0,3.6829757510118353,20,70
2025-08-22,253,PMV.AX,BUY,4,35,22.700000762939453,21.11100070953369,34.05000114440918,1.2940692436498757,958445,274540.4,"HIGH conviction: 70, trend: 90, vol: 3.8x, daily: 1.3%",53,C,3629276160,19.912281,12.75281,0,18.105,7.513,12.262,62.876,27.181998,-1.4000000000000001,-33.800000000000004,-34.0,0,1.055,0.235,0.32701,0,538598272,359185984,4.909,4.62416,2.189,10.703,23.60154,29.5,16.0,0.0,13,90,0,3.843233585974781,25,70
2025-08-22,253,RIC.AX,BUY,4,35,3.1600000858306885,2.9388000798225407,4.740000128746033,8.591065038702062,541785,392082.0,"HIGH conviction: 70, trend: 90, vol: 1.5x, daily: 8.6%",33,D,1184535424,24.307693,18.588236,0,12.485,6.1339997,3.1620000000000004,9.2180006,5.4279998,3.3000000000000003,-1.5,3.5000000000000004,0,1.176,0.728,0.3705,0,58279876,117778000,0.994,3.1790745,0.878,12.945,3.21127,3.48382,3.0,0.0,3,90,25,1.4615871554819195,20,70
2025-08-22,253,URW.AX,BUY,4,35,8.260000228881836,7.681800212860108,12.390000343322754,1.474200006115689,1269225,1087326.65,"HIGH conviction: 70, trend: 100, vol: 1.2x, daily: 1.5%",55,C,23666305024,17.208334,12.707693,0,4.8860002,2.6789999,21.365000000000002,67.27,65.330005,21.2,843.0999999999999,873.1,0,0.93,0.868,1.22413,0,1442837504,2209999872,107.073,0.07714363,7.547,11.512,6.677385,6.677385,6.677385,3.0,1,100,15,1.2167416402307143,25,70
2025-08-22,253,CNI.AX,BUY,4,35,2.390000104904175,2.2227000975608826,3.585000157356262,-0.4166662527455345,5282869,1843791.5,"HIGH conviction: 70, trend: 100, vol: 3.2x, daily: -0.4%",25,D,1983920000,23.900002,18.384617,0,5.42,4.611,-0.575,88.92099999999999,61.551,21.3,0.0,0.0,0,0.706,0.693,0.9548000000000001,0,100305128,116729000,0.93,2.5698926,7.259,12.55,2.16,2.51,1.85,2.55556,9,100,0,3.2369662005903885,20,70
2025-08-22,253,CNI.AX,BUY,4,35,2.390000104904175,2.2227000975608826,3.585000157356262,-0.4166662527455345,5282869,1843791.5,"HIGH conviction: 70, trend: 100, vol: 3.2x, daily: -0.4%",25,D,1983920000,23.900002,18.384617,0,5.42,4.611,-0.575,88.92099999999999,61.551,21.3,0.0,0.0,0,0.706,0.693,0.9548000000000001,0,100305128,116729000,0.93,2.5698926,7.259,12.55,2.16,2.51,1.85,2.55556,9,100,0,3.2369662005903885,20,70
2025-08-22,253,SRG.AX,BUY,4,35,1.840000033378601,1.7112000310420992,2.7600000500679016,-0.5405400180747089,4355712,1474077.35,"HIGH conviction: 70, trend: 100, vol: 3.4x, daily: -0.5%",68,B,959249088,23.0,20.444445,0,13.614999999999998,6.2319998000000005,3.585,56.538999999999994,6.1680003999999995,25.900000000000002,26.5,48.9,0,1.07,0.988,0.32608,0,122621872,94850000,0.65,2.8307693,0.851,10.459,2.01,2.1,1.95,1.0,5,100,0,3.3870771895245144,20,70
2025-08-22,253,WBC.AX,BUY,3,30,38.72999954223633,36.018899574279786,58.09499931335449,1.3078734135154813,7668347,4767425.2,"STANDARD conviction: 65, trend: 100, vol: 1.7x, daily: 1.3%",28,D,132394246144,19.760204,18.800972,0,0.0,0.0,33.101,0.0,54.227000000000004,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,21.067,1.8384203,21.022,0.0,30.16769,36.0,27.5,3.69231,13,100,0,1.6824659850852235,25,65
2025-08-22,253,MGH.AX,BUY,3,30,4.349999904632568,4.045499911308289,6.5249998569488525,1.635506808242737,1884608,401978.25,"STANDARD conviction: 65, trend: 90, vol: 5.7x, daily: 1.6%",25,D,1578053888,20.714287,20.714287,0,9.8129995,3.871,7.742,50.93299999999999,8.906999,0.3,-8.799999999999999,-7.5,0,1.879,1.063,0.68499,0,4745000,28671000,2.323,1.8725785,2.254,13.759,4.79901,5.25,3.8,1.33333,6,90,0,5.656495562854336,20,65
2025-08-22,253,SEK.AX,BUY,3,30,28.700000762939453,26.691000709533693,43.05000114440918,1.0919386402102216,2195551,1230532.7,"STANDARD conviction: 65, trend: 100, vol: 1.9x, daily: 1.1%",23,D,10252214272,42.83582,50.35088,0,9.039,3.486,22.352,59.572,25.018,6.6000000000000005,0.0,0.0,0,0.699,0.632,0.46590000000000004,0,163375008,330000000,7.571,3.7907805,10.309,40.046,29.83,32.5,22.6,1.73333,15,100,0,1.8991301182714089,25,65
2025-08-22,253,CNU.AX,BUY,3,30,8.640000343322754,8.035200319290162,12.96000051498413,1.052633340118736,1065993,459248.85,"STANDARD conviction: 65, trend: 90, vol: 2.5x, daily: 1.1%",0,F,3748783872,0.0,33.23077,0,-2.404,2.474,-1.8870000000000002,70.705,22.2,-0.6,0.0,0.0,0,0.365,0.357,5.86707,0,98717000,527000000,2.648,3.26284,5.92,9.492,6.8615837,6.8615837,6.8615837,0.0,1,90,0,2.450293313068861,20,65
2025-08-22,253,MMI.AX,BUY,3,30,0.07699999958276749,0.07160999961197377,0.11549999937415123,6.944448468677966,11248109,10742559.35,"STANDARD conviction: 60, trend: 100, vol: 1.1x, daily: 6.9%",35,D,469555264,0.0,3.8500001,0,-87.034,7.811999999999999,-7.159,12.309000000000001,20.621000000000002,30.3,312.0,364.1,0,0.558,0.381,2.71153,0,28927624,46638000,0.007,11.0,1.778,15.73,0.135,0.17,0.1,1.0,2,100,15,1.0648422634373784,25,60
2025-08-22,253,BRG.AX,BUY,3,30,37.0,34.410000000000004,55.5,4.934775273100844,665546,425791.1,"STANDARD conviction: 60, trend: 90, vol: 1.6x, daily: 4.9%",63,B,5325854208,39.784946,35.2381,0,14.913000000000002,9.189,8.008,36.573002,8.9779995,12.0,10.2,11.0,0,2.176,1.002,0.12166,0,43695376,171474000,6.765,5.4693274,3.147,23.794,34.71249,41.19,21.0,2.35714,14,90,0,1.6379493651446808,25,60
2025-08-22,253,LOV.AX,BUY,3,30,35.470001220703125,32.98710113525391,53.20500183105469,1.0829326487968416,328238,159962.25,"STANDARD conviction: 60, trend: 90, vol: 2.2x, daily: 1.1%",48,C,3927096576,47.932434,30.84348,0,82.405,15.125,11.738,81.92199500000001,22.403000000000002,8.799999999999999,6.4,6.5,0,1.012,0.555,3.74872,0,140397872,177215008,0.947,37.45512,5.809,30.146,28.74067,35.0,22.87,2.8,15,90,0,2.183353887210433,15,60
2025-08-22,253,SCG.AX,BUY,3,30,4.010000228881836,3.7293002128601076,6.015000343322754,1.2626310670001972,9014496,8298363.45,"STANDARD conviction: 60, trend: 100, vol: 1.1x, daily: 1.3%",48,C,20886726656,20.050001,17.434784,0,5.8530003,3.031,39.808998,69.811994,65.22099999999999,8.0,2428.1,2432.9,0,0.374,0.215,0.92463,0,-231112496,1071200000,3.466,1.1569533,14.16,0.0,3.86485,4.34,3.18,0.0,11,100,15,1.080869467636809,25,60
2025-08-22,249,PARA,BUY,3,30,16.030000686645508,14.907900638580323,24.04500102996826,14.663814102537875,44911178,32270514.85,"STANDARD conviction: 55, trend: 100, vol: 1.5x, daily: 14.7%",5,F,6994082816,368.0,7.8240714,0,0.093999994,3.042,-0.049,31.774,10.264,0.5,0.0,0.0,0,1.388,1.034,0.9062600000000001,0,14548875264,772000000,24.748,0.44609666,0.717,8.004,12.08824,20.0,8.5,3.45,17,100,0,1.4694693448735163,25,55
2025-08-22,253,ANZ.AX,BUY,3,30,33.91999816894531,31.54559829711914,50.87999725341797,1.526484058253308,7527741,5773212.35,"STANDARD conviction: 55, trend: 100, vol: 1.3x, daily: 1.5%",36,D,101208793088,15.210761,14.495727,0,9.558,0.569,32.084998,0.0,48.758,9.5,7.000000000000001,6.9,0,0.0,0.0,0.0,0,0,-25147000832,24.118,1.4064183,4.081,0.0,29.5138,34.65,26.39,3.0,13,100,0,1.3235813609349631,25,55
2025-08-22,253,PPT.AX,BUY,3,30,21.670000076293945,20.15310007095337,32.50500011444092,-0.36781574117725757,375013,235831.1,"STANDARD conviction: 55, trend: 100, vol: 1.6x, daily: -0.4%",0,F,2485375744,0.0,11.588235,0,-24.47,2.308,-35.869,39.088002,9.120000000000001,3.2,-64.5,-65.2,0,0.757,0.49,0.55403,0,178387504,234500000,15.986,1.3555611,2.279,13.443,20.759,23.55,15.44,2.2,10,100,0,1.600292053843907,15,55
2025-08-22,253,ALD.AX,BUY,3,30,30.020000457763672,27.918600425720218,45.03000068664551,1.2820549120792002,1146216,910012.7,"STANDARD conviction: 55, trend: 100, vol: 1.3x, daily: 1.3%",0,F,7153826304,0.0,13.707763,0,-2.3120001,0.721,-0.43200003,6.731,0.76599997,-16.2,0.0,0.0,0,0.935,0.363,1.00753,0,524087488,1366700032,13.074,2.2961602,0.346,24.412,32.645,36.5,28.5,1.88889,10,100,0,1.2548012281160006,25,55
2025-08-22,253,CXO.AX,BUY,3,30,0.12999999523162842,0.12089999556541443,0.19499999284744263,8.333331781129004,13702037,11379069.5,"STANDARD conviction: 55, trend: 100, vol: 1.3x, daily: 8.3%",25,D,278592608,0.0,-21.311476,0,-21.084,-10.502,-108.105,-32.757999999999996,711.276,0.0,0.0,0.0,0,1.866,1.572,0.01344,0,-37773500,-53194000,0.112,1.1607141,4.429,-4.377,0.1075,0.15,0.07,2.5,4,100,0,1.2524093241576697,25,55
2025-08-22,253,HVN.AX,BUY,3,30,6.170000076293945,5.73810007095337,9.255000114440918,1.4802656861388819,1307401,1072225.3,"STANDARD conviction: 55, trend: 100, vol: 1.2x, daily: 1.5%",53,C,7687881728,17.628572,17.13889,0,9.5010005,5.25,15.336001,30.856,25.361000999999998,0.8999999999999999,39.7,39.7,0,1.358,0.841,0.48223999999999995,0,278462016,637316992,3.75,1.6453334,3.442,12.824,5.5525,6.5,4.1,2.25,12,100,0,1.2232841871131217,25,55
2025-08-22,253,A2M.AX,BUY,3,30,8.819999694824219,8.202599716186525,13.229999542236328,3.8869250012075307,4352290,2596155.65,"STANDARD conviction: 55, trend: 90, vol: 1.7x, daily: 3.9%",85,A,6385847296,35.28,32.666664,0,14.295,8.434,10.682,46.078,14.321,16.7,35.0,35.0,0,3.224,2.649,0.07041,0,151041504,201476992,2.004,4.4011974,2.825,20.001,8.217498,9.354976,7.26462,2.27273,11,90,0,1.7443740471109928,20,55
2025-08-22,253,APA.AX,BUY,3,30,8.850000381469727,8.230500354766846,13.27500057220459,1.0273989753009305,3082319,2543784.15,"STANDARD conviction: 55, trend: 100, vol: 1.2x, daily: 1.0%",10,F,11544736768,110.62501,40.227276,0,4.361000000000001,2.994,3.09,96.286005,27.227,2.3,0.0,0.0,0,1.564,1.295,5.296849999999999,0,294124992,1284000000,2.045,4.3276286,7.764,13.162,8.64029,9.3,7.60293,2.8,10,100,0,1.200999087303987,25,55
2025-08-22,253,GWA.AX,BUY,3,30,2.549999952316284,2.3714999556541443,3.8249999284744263,-3.0418311271305787,1582057,350293.95,"STANDARD conviction: 55, trend: 90, vol: 5.4x, daily: -3.0%",60,B,676272704,15.9375,13.421053,0,14.279,7.284,10.366,40.512002,19.629999,0.5,43.3,41.699999999999996,0,1.573,0.784,0.56038,0,63634500,69151000,1.142,2.2329247,1.904,9.903,3.0,3.1,2.9,1.8,5,90,0,5.390391513335372,10,55
2025-08-22,253,PPT.AX,BUY,3,30,21.670000076293945,20.15310007095337,32.50500011444092,-0.36781574117725757,375013,235831.1,"STANDARD conviction: 55, trend: 100, vol: 1.6x, daily: -0.4%",0,F,2485375744,0.0,11.588235,0,-24.47,2.308,-35.869,39.088002,9.120000000000001,3.2,-64.5,-65.2,0,0.757,0.49,0.55403,0,178387504,234500000,15.986,1.3555611,2.279,13.443,20.759,23.55,15.44,2.2,10,100,0,1.600292053843907,15,55
2025-08-22,253,WIN.AX,BUY,3,30,0.024000000208616257,0.02232000019401312,0.036000000312924385,-4.000000596046438,5273578,1585386.1,"STANDARD conviction: 55, trend: 80, vol: 3.9x, daily: -4.0%",25,D,13201392,0.0,0,0,-118.628,-70.123,0.0,0.0,-154384.25,0.0,0.0,0.0,0,2.651,2.536,0.00529,0,9842051,-4004634,0.027,0.8888889,483.95,-3.491,0.0,0.0,0.0,0.0,0,80,0,3.882074144568703,15,55
2025-08-22,253,CXO.AX,BUY,3,30,0.12999999523162842,0.12089999556541443,0.19499999284744263,8.333331781129004,13702037,11379069.5,"STANDARD conviction: 55, trend: 100, vol: 1.3x, daily: 8.3%",25,D,278592608,0.0,-21.311476,0,-21.084,-10.502,-108.105,-32.757999999999996,711.276,0.0,0.0,0.0,0,1.866,1.572,0.01344,0,-37773500,-53194000,0.112,1.1607141,4.429,-4.377,0.1075,0.15,0.07,2.5,4,100,0,1.2524093241576697,25,55
2025-08-22,249,FSLR,BUY,2,25,192.0,178.56,288.0,-6.994769555626579,5168023,3515011.15,"LOW conviction: 50, trend: 80, vol: 1.5x, daily: -7.0%",73,B,20591616000,16.396242,9.204218,0,15.916,7.13,28.951,42.758998,32.958,8.6,-2.1999999999999997,-2.1,0,1.901,1.212,0.12486000000000001,0,-1397291648,298856992,79.686,2.4094572,5.077,11.935,215.55933,283.0,100.0,1.58824,30,80,0,1.5385851807636028,20,50
2025-08-22,249,EW,BUY,2,25,81.16000366210938,75.47880340576172,121.74000549316406,-0.28258475152208584,7356291,4816314.55,"LOW conviction: 50, trend: 90, vol: 1.5x, daily: -0.3%",68,B,47649042432,33.95816,33.12653,0,15.533,8.420999,72.956,78.873,28.122999999999998,11.899999999999999,-7.5,-9.0,0,4.682,3.534,0.06624,0,1261549952,794899968,17.937,4.5247254,7.825,25.555,87.551,101.0,72.0,2.15152,30,90,0,1.5243703103533308,15,50
2025-08-22,249,EW,BUY,2,25,81.16000366210938,75.47880340576172,121.74000549316406,-0.28258475152208584,7356291,4816314.55,"LOW conviction: 50, trend: 90, vol: 1.5x, daily: -0.3%",68,B,47649042432,33.95816,33.12653,0,15.533,8.420999,72.956,78.873,28.122999999999998,11.899999999999999,-7.5,-9.0,0,4.682,3.534,0.06624,0,1261549952,794899968,17.937,4.5247254,7.825,25.555,87.551,101.0,72.0,2.15152,30,90,0,1.5243703103533308,15,50
2025-08-22,253,BEN.AX,BUY,2,25,13.050000190734863,12.136500177383423,19.575000286102295,2.5943389683838136,1299276,834829.35,"LOW conviction: 50, trend: 80, vol: 1.6x, daily: 2.6%",28,D,7412100096,16.518988,14.500001,0,6.800000000000001,0.475,25.008999999999997,0.0,33.382,6.2,-18.5,-23.200000000000003,0,0.0,0.0,0.0,0,0,-4115000064,12.52,1.0423323,7.685,0.0,10.93917,12.8,9.17,3.16667,12,80,0,1.5957149111093738,20,50
2025-08-22,253,NHF.AX,BUY,2,25,7.699999809265137,7.160999822616578,11.549999713897705,1.7173003257043407,910481,727602.6,"LOW conviction: 50, trend: 100, vol: 1.3x, daily: 1.7%",63,B,3750030848,23.333332,16.73913,0,15.314999000000002,7.89,4.532,12.629999999999999,7.0760004,8.0,-22.3,-22.0,0,2.356,2.353,0.29438,0,89946200,173800000,2.187,3.5208046,0.779,9.941,7.49091,8.3,5.6,0.0,11,100,0,1.2709616201364724,20,50
2025-08-22,253,AGY.AX,BUY,2,25,0.039000000804662704,0.03627000074833632,0.05850000120699406,5.405406221758269,13105252,7957161.2,"LOW conviction: 50, trend: 80, vol: 1.6x, daily: 5.4%",25,D,59900880,0.0,-0.055714287,0,-20.775999,-2.987,0.0,0.0,0.0,0.0,0.0,0.0,0,9.6,9.443,0.00203,0,-1961696,-1228296,0.057,0.68421054,0.0,-21.507,0.0,0.0,0.0,0.0,0,80,0,1.6266722447853232,20,50
2025-08-22,253,DTL.AX,BUY,2,25,8.09000015258789,7.523700141906739,12.135000228881836,2.4050639864153345,351803,347170.7,"LOW conviction: 50, trend: 90, vol: 1.0x, daily: 2.4%",55,C,1253205760,28.892859,23.794117,0,58.964000000000006,8.383001,5.5430003,10.2919996,6.616,-1.9,4.3,4.3,0,1.19,1.051,0.23843,0,43073124,56928000,0.506,15.988143,1.429,20.66,8.48605,9.7505,7.0,2.1,10,90,15,1.0056531058064966,20,50
2025-08-22,253,DTL.AX,BUY,2,25,8.09000015258789,7.523700141906739,12.135000228881836,2.4050639864153345,351803,347170.7,"LOW conviction: 50, trend: 90, vol: 1.0x, daily: 2.4%",55,C,1253205760,28.892859,23.794117,0,58.964000000000006,8.383001,5.5430003,10.2919996,6.616,-1.9,4.3,4.3,0,1.19,1.051,0.23843,0,43073124,56928000,0.506,15.988143,1.429,20.66,8.48605,9.7505,7.0,2.1,10,90,15,1.0056531058064966,20,50
2025-08-22,253,CLW.AX,BUY,2,25,4.570000171661377,4.250100159645081,6.855000257492065,0.0,2398594,1372726.0,"LOW conviction: 50, trend: 90, vol: 1.9x, daily: 0.0%",43,C,3264301056,26.882353,19.041668,0,3.5669997,3.5000000000000004,34.097,83.492,81.345004,172.3,0.0,0.0,0,0.983,0.955,0.4844,0,432974016,172107008,4.594,0.9947759,13.733,0.0,4.31125,4.62,3.62,3.0,8,90,0,1.8677460988042962,15,50
2025-08-22,253,NHF.AX,BUY,2,25,7.699999809265137,7.160999822616578,11.549999713897705,1.7173003257043407,910481,727602.6,"LOW conviction: 50, trend: 100, vol: 1.3x, daily: 1.7%",63,B,3750030848,23.333332,16.73913,0,15.314999000000002,7.89,4.532,12.629999999999999,7.0760004,8.0,-22.3,-22.0,0,2.356,2.353,0.29438,0,89946200,173800000,2.187,3.5208046,0.779,9.941,7.49091,8.3,5.6,0.0,11,100,0,1.2709616201364724,20,50
2025-08-22,253,MMS.AX,BUY,2,25,18.459999084472656,17.16779914855957,27.689998626708984,1.707986074147838,217710,168151.1,"LOW conviction: 50, trend: 100, vol: 1.3x, daily: 1.7%",65,B,1285609728,14.2,12.306666,0,73.85300000000001,7.854,16.844,100.05999999999999,30.183,7.9,19.900000000000002,20.3,0,1.151,0.418,5.89976,0,134364128,-35035000,1.647,11.208257,3.355,8.406,18.10571,20.0,16.3,0.0,7,100,0,1.3378890346686003,20,50
2025-08-22,253,MMS.AX,BUY,2,25,18.459999084472656,17.16779914855957,27.689998626708984,1.707986074147838,217710,168151.1,"LOW conviction: 50, trend: 100, vol: 1.3x, daily: 1.7%",65,B,1285609728,14.2,12.306666,0,73.85300000000001,7.854,16.844,100.05999999999999,30.183,7.9,19.900000000000002,20.3,0,1.151,0.418,5.89976,0,134364128,-35035000,1.647,11.208257,3.355,8.406,18.10571,20.0,16.3,0.0,7,100,0,1.3378890346686003,20,50
2025-08-22,253,AGY.AX,BUY,2,25,0.039000000804662704,0.03627000074833632,0.05850000120699406,5.405406221758269,13105252,7957161.2,"LOW conviction: 50, trend: 80, vol: 1.6x, daily: 5.4%",25,D,59900880,0.0,-0.055714287,0,-20.775999,-2.987,0.0,0.0,0.0,0.0,0.0,0.0,0,9.6,9.443,0.00203,0,-1961696,-1228296,0.057,0.68421054,0.0,-21.507,0.0,0.0,0.0,0.0,0,80,0,1.6266722447853232,20,50
