Trade ID,Ticker,Direction,Status,Entry Date,Entry Price,Exit Date,Exit Price,Duration (Days),Position Size,Fees,Profit/Loss (PNL),Return (%)
18,AOS,Long,Closed,2022-11-10 05:00:00,56.7045,2022-12-06 05:00:00,56.7906,26,9.7099,1.1020,-0.2661,-0.0483
19,AOS,Long,Closed,2023-01-03 05:00:00,56.3602,2023-02-22 05:00:00,62.9384,50,89.8543,10.7195,580.3652,11.4601
20,AOS,Long,Closed,2023-03-06 05:00:00,64.3131,2023-03-07 05:00:00,63.8228,1,11.1129,1.4240,-6.8726,-0.9616
21,AOS,Long,Closed,2023-03-09 05:00:00,64.8226,2023-03-13 04:00:00,63.2364,3,67.2587,8.6131,-115.2984,-2.6445
22,AOS,Long,Closed,2023-03-15 04:00:00,64.0920,2023-03-22 04:00:00,63.9190,7,19.7823,2.5323,-5.9553,-0.4697
23,AOS,Long,Closed,2023-04-14 04:00:00,64.5246,2023-05-11 04:00:00,66.0486,27,9.4817,1.2381,13.2125,2.1596
24,AOS,Long,Closed,2023-07-11 04:00:00,70.6836,2023-08-01 04:00:00,70.3812,21,3.6045,0.5085,-1.5987,-0.6275
25,AOS,Long,Open,2023-10-26 04:00:00,67.0168,2023-12-29 05:00:00,80.3104,64,131.6874,8.8253,1741.7856,19.7364
26,ABT,Long,Closed,2021-01-28 05:00:00,111.4253,2021-02-23 05:00:00,111.8048,26,27.1909,6.0698,4.2481,0.1402
27,ABT,Long,Closed,2021-03-19 04:00:00,111.2957,2021-04-20 04:00:00,111.4721,32,3.3681,0.7503,-0.1562,-0.0417
28,ABT,Long,Closed,2021-07-19 04:00:00,110.7682,2021-09-22 04:00:00,116.2325,65,40.3455,9.1585,211.3005,4.7281
29,ABT,Long,Closed,2021-11-29 05:00:00,119.8452,2021-12-01 05:00:00,118.6377,2,59.0801,14.0896,-85.4304,-1.2066
30,ABT,Long,Closed,2021-12-06 05:00:00,124.0014,2022-01-07 05:00:00,126.8938,32,29.0077,7.2779,76.6251,2.1302
31,ABT,Long,Closed,2022-04-06 04:00:00,112.6684,2022-04-12 04:00:00,111.2124,6,18.6892,4.1842,-31.3964,-1.4910
32,ABT,Long,Closed,2022-07-19 04:00:00,104.1377,2022-08-09 04:00:00,102.2241,21,16.1179,3.3261,-34.1690,-2.0357
33,ABT,Long,Closed,2022-08-18 04:00:00,104.1661,2022-08-22 04:00:00,101.7884,4,3.2420,0.6677,-8.3763,-2.4804
34,ABT,Long,Closed,2022-11-29 05:00:00,99.9368,2022-12-06 05:00:00,98.8518,7,17.6264,3.5039,-22.6291,-1.2846
35,ABT,Long,Closed,2022-12-09 05:00:00,102.3258,2022-12-19 05:00:00,101.4501,10,48.6364,9.9109,-52.4993,-1.0549
36,ABT,Long,Closed,2023-01-04 05:00:00,105.8473,2023-01-26 05:00:00,106.1927,22,3.4416,0.7298,0.4590,0.1260
37,ABT,Long,Closed,2023-04-18 04:00:00,100.0742,2023-05-15 04:00:00,105.5416,27,16.4378,3.3799,86.4911,5.2578
38,ABT,Long,Closed,2023-07-24 04:00:00,110.6627,2023-08-02 04:00:00,104.8699,9,11.8342,2.5507,-71.1046,-5.4294
39,ABT,Long,Open,2023-11-16 05:00:00,97.3343,2023-12-29 05:00:00,106.8581,43,1.9524,0.1900,18.4044,9.6845
40,ABBV,Long,Closed,2021-05-05 04:00:00,99.1112,2021-05-25 04:00:00,98.0669,20,12.3202,2.4293,-15.2959,-1.2527
41,ABBV,Long,Closed,2021-10-29 04:00:00,100.4587,2021-11-26 05:00:00,102.0706,28,9.5271,1.9295,13.4279,1.4030
42,ABBV,Long,Closed,2021-12-06 05:00:00,106.3108,2022-01-20 05:00:00,117.7526,45,30.4513,6.8230,341.5949,10.5518
43,ABBV,Long,Closed,2022-01-26 05:00:00,118.8148,2022-04-18 04:00:00,142.2577,81,48.0131,12.5349,1113.0328,19.5109
44,ABBV,Long,Closed,2022-07-07 04:00:00,135.6876,2022-07-19 04:00:00,134.9204,12,4.9078,1.3281,-5.0930,-0.7648
45,ABBV,Long,Closed,2022-09-22 04:00:00,128.8565,2022-10-06 04:00:00,126.4057,14,64.5516,16.4776,-174.6801,-2.1001
46,ABBV,Long,Closed,2022-10-27 04:00:00,139.7157,2022-11-02 04:00:00,131.5421,6,2.0425,0.5540,-17.2487,-6.0443
47,ABBV,Long,Closed,2022-11-10 05:00:00,136.2751,2022-12-19 05:00:00,146.9881,39,3.6363,1.0300,37.9257,7.6535
48,ABBV,Long,Closed,2023-01-06 05:00:00,151.5938,2023-01-18 05:00:00,137.0927,12,3.3938,0.9798,-50.1940,-9.7561
49,ABBV,Long,Closed,2023-03-14 04:00:00,141.3654,2023-05-02 04:00:00,140.5980,49,27.0447,7.6256,-28.3813,-0.7423
50,ABBV,Long,Closed,2023-07-20 04:00:00,133.3152,2023-08-22 04:00:00,138.9876,33,1.5907,0.4331,8.5898,4.0506
51,ABBV,Long,Closed,2023-09-07 04:00:00,139.6158,2023-10-02 04:00:00,138.9970,25,15.8496,4.4159,-14.2242,-0.6428
52,ACN,Long,Closed,2021-03-26 04:00:00,263.5424,2021-05-11 04:00:00,271.1184,46,7.1850,3.8416,50.5921,2.6718
53,ACN,Long,Closed,2021-07-28 04:00:00,298.6613,2021-09-27 04:00:00,315.8459,61,4.6292,2.8447,76.7061,5.5481
54,ACN,Long,Closed,2021-11-02 04:00:00,342.3433,2021-12-06 05:00:00,343.0346,34,1.5848,1.0862,0.0094,0.0017
55,ACN,Long,Closed,2021-12-13 05:00:00,357.7037,2022-01-11 05:00:00,355.2321,29,5.4431,3.8806,-17.3339,-0.8903
56,ACN,Long,Closed,2022-04-05 04:00:00,325.4949,2022-04-11 04:00:00,310.7307,6,6.2067,3.9489,-95.5853,-4.7314
57,ACN,Long,Closed,2022-08-09 04:00:00,296.0594,2022-08-23 04:00:00,293.1063,14,2.7956,1.6471,-9.9026,-1.1965
58,ACN,Long,Closed,2022-11-08 05:00:00,258.2493,2022-11-09 05:00:00,255.7630,1,2.6086,1.3408,-7.8263,-1.1618
59,ACN,Long,Closed,2022-11-10 05:00:00,275.5184,2022-12-19 05:00:00,245.1654,39,1.6187,0.8428,-49.9753,-11.2057
60,ACN,Long,Closed,2023-02-02 05:00:00,283.4694,2023-02-16 05:00:00,271.0549,14,1.0487,0.5815,-13.6010,-4.5751
61,ACN,Long,Closed,2023-04-13 04:00:00,276.0383,2023-04-20 04:00:00,266.6328,7,7.3695,3.9992,-73.3133,-3.6039
62,ACN,Long,Closed,2023-05-12 04:00:00,268.2198,2023-06-26 04:00:00,287.7854,45,7.1761,3.9900,136.4157,7.0873
63,ACN,Long,Closed,2023-07-21 04:00:00,305.7182,2023-08-07 04:00:00,306.7573,17,2.1397,1.3105,0.9129,0.1396
64,ACN,Long,Open,2023-11-30 05:00:00,324.8709,2023-12-29 05:00:00,342.1998,29,0.2194,0.0713,3.7306,5.2341
65,ADBE,Long,Closed,2021-04-23 04:00:00,515.8400,2021-05-03 04:00:00,503.4600,10,1.8104,1.8453,-24.2580,-2.5976
66,ADBE,Long,Closed,2021-05-25 04:00:00,505.0800,2021-09-27 04:00:00,603.6500,125,3.7429,4.1498,364.7844,19.2962
67,ADBE,Long,Closed,2021-11-03 04:00:00,655.1800,2021-11-11 05:00:00,643.1700,8,1.1456,1.4873,-15.2454,-2.0313
68,ADBE,Long,Closed,2021-11-19 05:00:00,688.3700,2021-12-03 05:00:00,616.5300,14,3.3619,4.3869,-245.9022,-10.6258
69,ADBE,Long,Closed,2022-07-28 04:00:00,403.5000,2022-08-22 04:00:00,411.3500,25,0.2662,0.2169,1.8725,1.7435
70,ADBE,Long,Closed,2022-11-11 05:00:00,341.1500,2022-12-06 05:00:00,331.1500,25,0.0075,0.0050,-0.0799,-3.1283
71,ADBE,Long,Closed,2022-12-12 05:00:00,338.1700,2022-12-27 05:00:00,335.0900,15,8.9779,6.0444,-33.6965,-1.1099
72,ADBE,Long,Closed,2023-01-09 05:00:00,341.9800,2023-02-22 05:00:00,348.7200,44,2.5337,1.7500,15.3271,1.7689
73,ADBE,Long,Closed,2023-06-01 04:00:00,426.7500,2023-08-08 04:00:00,520.6000,68,3.6029,3.4132,334.7217,21.7698
74,ADBE,Long,Closed,2023-08-23 04:00:00,530.7100,2023-09-18 04:00:00,532.4200,26,10.0632,10.6985,6.5092,0.1219
75,ADBE,Long,Closed,2023-10-12 04:00:00,559.6300,2023-10-25 04:00:00,521.1400,13,2.7151,2.9344,-107.4390,-7.0709
76,ADBE,Long,Closed,2023-11-01 04:00:00,544.5000,2023-12-06 05:00:00,595.7000,35,8.0698,9.2012,403.9728,9.1937
77,ADBE,Long,Closed,2023-12-07 05:00:00,608.7800,2023-12-20 05:00:00,596.0600,13,2.3577,2.8407,-32.8311,-2.2873
78,AMD,Long,Closed,2021-04-23 04:00:00,82.7600,2021-04-30 04:00:00,81.6200,7,10.1557,1.6694,-13.2468,-1.5761
79,AMD,Long,Closed,2021-06-17 04:00:00,84.5600,2021-07-15 04:00:00,86.9300,28,20.7387,3.5565,45.5943,2.5999
80,AMD,Long,Closed,2021-07-27 04:00:00,91.0300,2021-08-18 04:00:00,103.4400,22,8.8950,1.7298,108.6568,13.4192
81,AMD,Long,Closed,2021-09-27 04:00:00,108.1600,2021-10-01 04:00:00,102.4500,4,30.4295,6.4087,-180.1611,-5.4739
82,AMD,Long,Closed,2021-10-14 04:00:00,111.9900,2021-12-01 05:00:00,149.1100,48,11.1760,2.9181,411.9365,32.9127
83,AMD,Long,Closed,2021-12-28 05:00:00,153.1500,2022-01-05 05:00:00,136.1500,8,13.2691,3.8388,-229.4141,-11.2891
84,AMD,Long,Closed,2022-08-04 04:00:00,103.9100,2022-08-09 04:00:00,95.5400,5,3.2557,0.6494,-27.8999,-8.2470
85,AMD,Long,Closed,2022-11-30 05:00:00,77.6300,2022-12-06 05:00:00,70.2700,6,14.5343,2.1496,-109.1220,-9.6714
86,AMD,Long,Closed,2023-01-27 05:00:00,75.4000,2023-02-16 05:00:00,80.0800,20,10.6252,1.6520,48.0739,6.0007
87,AMD,Long,Closed,2023-03-07 05:00:00,82.1100,2023-04-05 04:00:00,92.5600,28,23.3325,4.0755,239.7495,12.5141
88,AMD,Long,Closed,2023-05-08 04:00:00,95.0400,2023-06-20 04:00:00,118.9300,43,19.8488,4.2471,469.9417,24.9116
89,AMD,Long,Closed,2023-07-14 04:00:00,115.9400,2023-07-24 04:00:00,110.6100,10,12.4050,2.8104,-68.9291,-4.7926
90,AMD,Long,Closed,2023-08-01 04:00:00,117.6000,2023-08-03 04:00:00,113.1500,2,7.6411,1.7632,-35.7662,-3.9802
91,AMD,Long,Closed,2023-11-09 05:00:00,113.4900,2023-12-04 05:00:00,118.5700,25,14.1790,3.2904,68.7389,4.2717
92,AMD,Long,Open,2023-12-07 05:00:00,128.3700,2023-12-29 05:00:00,147.4100,22,10.0631,1.2918,190.3104,14.7321
93,AES,Long,Closed,2020-12-30 05:00:00,19.4494,2021-01-29 05:00:00,20.9619,30,136.9965,5.5362,201.6664,7.5686
94,AES,Long,Closed,2021-02-02 05:00:00,22.1307,2021-02-26 05:00:00,22.8269,24,131.0188,5.8903,85.3192,2.9425
95,AES,Long,Closed,2021-04-05 04:00:00,23.4973,2021-04-27 04:00:00,23.8926,22,1.4159,0.0671,0.4927,1.4808
96,AES,Long,Closed,2021-04-29 04:00:00,24.1087,2021-05-06 04:00:00,21.9916,7,18.3082,0.8440,-39.6036,-8.9726
97,AES,Long,Closed,2021-06-29 04:00:00,22.7866,2021-07-14 04:00:00,21.5596,15,92.2931,4.0929,-117.3400,-5.5795
98,AES,Long,Closed,2021-09-03 04:00:00,21.4250,2021-09-09 04:00:00,20.9207,6,102.5624,4.3431,-56.0676,-2.5515
99,AES,Long,Closed,2021-09-16 04:00:00,21.1120,2021-09-21 04:00:00,20.7990,5,90.9885,3.8134,-32.2954,-1.6812
100,AES,Long,Closed,2021-10-28 04:00:00,22.2337,2021-11-10 05:00:00,21.0821,13,68.7707,2.9789,-82.1698,-5.3740
101,AES,Long,Closed,2021-11-11 05:00:00,21.7645,2021-11-12 05:00:00,21.6245,1,155.2034,6.7341,-28.4569,-0.8424
102,AES,Long,Closed,2021-12-06 05:00:00,21.3096,2021-12-15 05:00:00,21.1084,9,136.7258,5.7996,-33.3095,-1.1433
103,AES,Long,Closed,2022-03-18 04:00:00,20.8724,2022-04-13 04:00:00,21.5596,26,85.3678,3.6223,55.0451,3.0892
104,AES,Long,Closed,2022-06-30 04:00:00,18.6508,2022-07-14 04:00:00,18.2158,14,154.2511,5.6867,-72.7826,-2.5299
105,AES,Long,Closed,2022-07-28 04:00:00,19.7782,2022-09-20 04:00:00,23.1470,54,4.8872,0.2098,16.2540,16.8158
106,AES,Long,Closed,2022-10-28 04:00:00,23.6566,2022-12-07 05:00:00,25.1658,40,2.7596,0.1347,4.0302,6.1734
107,AES,Long,Closed,2022-12-08 05:00:00,25.4896,2022-12-19 05:00:00,25.3637,11,209.2790,10.6425,-36.9940,-0.6935
108,AES,Long,Closed,2023-07-10 04:00:00,19.1602,2023-08-07 04:00:00,18.0954,28,46.3434,1.7266,-51.0723,-5.7517
109,AES,Long,Open,2023-11-30 05:00:00,15.9857,2023-12-29 05:00:00,17.8806,29,4.0128,0.0641,7.5396,11.7536
110,AFL,Long,Closed,2021-02-22 05:00:00,44.5894,2021-03-23 04:00:00,44.8522,28,15.4617,1.3829,2.6799,0.3887
111,AFL,Long,Closed,2021-04-09 04:00:00,46.7913,2021-06-10 04:00:00,51.2227,62,21.7002,2.1269,94.0363,9.2612
112,AFL,Long,Closed,2022-01-05 05:00:00,55.3926,2022-02-17 05:00:00,58.6344,43,31.6572,3.6098,99.0161,5.6465
113,AFL,Long,Closed,2022-04-21 04:00:00,60.7682,2022-04-26 04:00:00,56.3799,5,17.6252,2.0648,-79.4094,-7.4141
114,AFL,Long,Closed,2022-07-28 04:00:00,52.7195,2022-08-26 04:00:00,57.2457,29,1.6501,0.1815,7.2873,8.3769
115,AFL,Long,Closed,2022-09-08 04:00:00,57.9980,2022-09-19 04:00:00,56.7754,11,32.1567,3.6907,-43.0053,-2.3059
116,AFL,Long,Closed,2022-10-28 04:00:00,60.9323,2022-12-08 05:00:00,66.5203,41,0.9643,0.1229,5.2655,8.9617
117,AFL,Long,Closed,2023-01-03 05:00:00,67.7122,2023-01-19 05:00:00,66.8608,16,67.3112,9.0583,-66.3640,-1.4561
118,AFL,Long,Closed,2023-01-26 05:00:00,69.0176,2023-02-02 05:00:00,65.1770,7,11.3986,1.5296,-45.3074,-5.7591
119,AFL,Long,Closed,2023-04-21 04:00:00,62.7861,2023-05-10 04:00:00,63.4903,19,16.3841,2.0689,9.4684,0.9204
120,AFL,Long,Closed,2023-06-02 04:00:00,63.7814,2023-06-23 04:00:00,64.2986,21,18.6646,2.3906,7.2618,0.6100
121,AFL,Long,Closed,2023-08-02 04:00:00,73.0135,2023-08-21 04:00:00,71.2992,19,26.0229,3.7554,-48.3647,-2.5455
122,AFL,Long,Closed,2023-09-08 04:00:00,72.0697,2023-10-03 04:00:00,72.6476,25,36.0429,5.2160,15.6122,0.6010
123,A,Long,Closed,2021-02-17 05:00:00,126.4981,2021-02-22 05:00:00,120.0624,5,9.4374,2.3269,-63.0633,-5.2825
124,A,Long,Closed,2021-02-24 05:00:00,121.5401,2021-02-25 05:00:00,118.7014,1,10.6483,2.5582,-32.7859,-2.5333
125,A,Long,Closed,2021-03-18 04:00:00,119.1778,2021-03-24 04:00:00,117.4765,6,9.0208,2.1348,-17.4819,-1.6261
126,A,Long,Closed,2021-03-31 04:00:00,123.6011,2021-05-03 04:00:00,129.6798,33,1.7622,0.4463,10.2657,4.7130
127,A,Long,Closed,2021-05-24 04:00:00,129.8258,2021-07-19 04:00:00,143.8794,56,5.1553,1.4110,71.0395,10.6141
128,A,Long,Closed,2021-07-20 04:00:00,145.5562,2021-09-14 04:00:00,168.0965,56,15.5162,4.8667,344.8719,15.2701
129,A,Long,Closed,2021-09-15 04:00:00,169.4321,2021-09-16 04:00:00,168.9349,1,18.7228,6.3352,-15.6446,-0.4932
130,A,Long,Closed,2021-11-18 05:00:00,158.2906,2021-12-01 05:00:00,144.6735,13,16.0066,4.8494,-222.8131,-8.7940
131,A,Long,Closed,2022-04-07 04:00:00,133.0699,2022-04-18 04:00:00,121.2343,11,10.4976,2.6696,-126.9154,-9.0854
132,A,Long,Closed,2022-07-21 04:00:00,124.7343,2022-08-23 04:00:00,130.0791,33,5.7905,1.4755,29.4731,4.0806
133,A,Long,Closed,2022-09-09 04:00:00,134.9727,2022-09-14 04:00:00,130.6773,5,2.9373,0.7803,-13.3973,-3.3792
134,A,Long,Closed,2022-10-26 04:00:00,135.2653,2022-12-19 05:00:00,144.3622,54,2.6290,0.7351,23.1805,6.5185
135,A,Long,Closed,2023-01-04 05:00:00,149.2213,2023-01-09 05:00:00,145.0891,5,2.1971,0.6466,-9.7256,-2.9664
136,A,Long,Closed,2023-01-10 05:00:00,152.7238,2023-02-03 05:00:00,152.0548,24,1.1194,0.3412,-1.0901,-0.6376
137,A,Long,Closed,2023-04-21 04:00:00,136.4859,2023-04-27 04:00:00,131.3123,6,6.7833,1.8166,-36.9110,-3.9868
138,A,Long,Closed,2023-07-19 04:00:00,121.5218,2023-08-17 04:00:00,119.3200,29,1.2851,0.3095,-3.1391,-2.0100
139,A,Long,Open,2023-11-20 05:00:00,112.7639,2023-12-29 05:00:00,137.7793,39,5.2824,0.5957,131.5467,22.0839
140,APD,Long,Closed,2021-03-19 04:00:00,248.2677,2021-06-09 04:00:00,269.4855,82,1.3589,0.7036,28.1294,8.3378
141,APD,Long,Closed,2021-10-14 04:00:00,263.8706,2021-11-18 05:00:00,271.4485,35,4.2689,2.2852,30.0643,2.6690
142,APD,Long,Closed,2021-12-15 05:00:00,279.5487,2022-01-06 05:00:00,274.4342,22,4.0342,2.2349,-22.8677,-2.0277
143,APD,Long,Closed,2022-04-20 04:00:00,230.5294,2022-04-22 04:00:00,225.1355,2,4.7866,2.1811,-27.9997,-2.5374
144,APD,Long,Closed,2022-05-31 04:00:00,228.1384,2022-06-15 04:00:00,221.7713,15,3.6575,1.6455,-24.9329,-2.9881
145,APD,Long,Closed,2022-06-24 04:00:00,233.6249,2022-06-27 04:00:00,228.1568,3,37.0625,17.1148,-219.7756,-2.5382
146,APD,Long,Closed,2022-08-03 04:00:00,229.2488,2022-08-29 04:00:00,243.2345,26,3.8743,1.8305,52.3540,5.8946
147,APD,Long,Closed,2022-10-31 04:00:00,235.2691,2022-12-20 05:00:00,293.6542,50,0.3085,0.1632,17.8494,24.5915
148,APD,Long,Closed,2023-01-31 05:00:00,302.7173,2023-02-03 05:00:00,269.1975,3,1.5296,0.8748,-52.1481,-11.2619
149,APD,Long,Closed,2023-04-21 04:00:00,276.1672,2023-05-09 04:00:00,266.0641,18,3.0172,1.6360,-32.1189,-3.8547
150,APD,Long,Closed,2023-07-26 04:00:00,289.7107,2023-08-07 04:00:00,274.6902,12,2.6845,1.5151,-41.8378,-5.3795
151,ABNB,Long,Closed,2021-01-13 05:00:00,169.9900,2021-02-22 05:00:00,195.3400,40,2.0469,0.7478,51.1420,14.6977
152,ABNB,Long,Closed,2021-02-24 05:00:00,200.2000,2021-02-25 05:00:00,182.0600,1,5.8181,2.2240,-107.7637,-9.2519
153,ABNB,Long,Closed,2021-02-26 05:00:00,206.3500,2021-03-03 05:00:00,180.4000,5,9.7696,3.7784,-257.3001,-12.7632
154,ABNB,Long,Closed,2021-06-30 04:00:00,153.1400,2021-07-06 04:00:00,148.3700,6,12.1582,3.6658,-61.6604,-3.3117
155,ABNB,Long,Closed,2021-08-12 04:00:00,151.1500,2021-08-19 04:00:00,142.6500,7,10.7976,3.1723,-94.9516,-5.8179
156,ABNB,Long,Closed,2021-08-24 04:00:00,161.4200,2021-10-04 04:00:00,164.5000,41,4.0737,1.3277,11.2192,1.7062
157,ABNB,Long,Closed,2021-10-12 04:00:00,172.7500,2021-10-15 04:00:00,169.1800,3,13.6331,4.6616,-53.3318,-2.2645
158,ABNB,Long,Closed,2021-11-01 04:00:00,174.6000,2021-11-23 05:00:00,178.2700,22,3.3403,1.1787,11.0802,1.8998
159,ABNB,Long,Closed,2022-02-22 05:00:00,165.2400,2022-02-23 05:00:00,150.0400,1,15.5535,4.9037,-241.3175,-9.3895
160,ABNB,Long,Closed,2022-04-13 04:00:00,171.8500,2022-04-18 04:00:00,165.7400,5,15.9696,5.3912,-102.9652,-3.7519
161,ABNB,Long,Closed,2022-08-03 04:00:00,115.0200,2022-08-19 04:00:00,114.7600,16,6.9497,1.5969,-3.4038,-0.4258
162,ABNB,Long,Closed,2022-09-09 04:00:00,123.4800,2022-09-22 04:00:00,103.7200,13,2.8896,0.6565,-57.7559,-16.1866
163,ABNB,Long,Closed,2022-10-25 04:00:00,118.4500,2022-10-27 04:00:00,112.0600,2,10.6298,2.4503,-70.3749,-5.5893
164,ABNB,Long,Closed,2022-10-28 04:00:00,115.2100,2022-11-02 04:00:00,94.4100,5,0.4590,0.0962,-9.6431,-18.2359
165,ABNB,Long,Closed,2023-01-25 05:00:00,104.4400,2023-03-01 05:00:00,120.8300,35,16.5223,3.7220,267.0786,15.4775
166,ABNB,Long,Closed,2023-03-30 04:00:00,122.2800,2023-04-04 04:00:00,118.4600,5,9.2001,2.2148,-37.3590,-3.3209
167,ABNB,Long,Closed,2023-05-05 04:00:00,119.9000,2023-05-12 04:00:00,105.2750,7,16.9367,3.8137,-251.5133,-12.3855
168,ABNB,Long,Closed,2023-06-16 04:00:00,128.6800,2023-08-07 04:00:00,143.2000,52,0.2295,0.0624,3.2703,11.0725
169,ABNB,Long,Closed,2023-11-30 05:00:00,126.3400,2023-12-26 05:00:00,138.7200,26,0.4570,0.1211,5.5361,9.5892
170,AKAM,Long,Closed,2021-01-26 05:00:00,117.0000,2021-02-10 05:00:00,105.1000,15,30.8080,6.8424,-373.4572,-10.3608
171,AKAM,Long,Closed,2021-04-08 04:00:00,104.3900,2021-06-22 04:00:00,115.9800,75,13.1955,2.9079,150.0278,10.8915
172,AKAM,Long,Closed,2021-06-25 04:00:00,116.9500,2021-06-30 04:00:00,116.6000,5,14.7965,3.4557,-8.6345,-0.4990
173,AKAM,Long,Closed,2021-07-07 04:00:00,117.9500,2021-07-12 04:00:00,115.5500,5,18.4049,4.2975,-48.4692,-2.2327
174,AKAM,Long,Closed,2021-11-05 04:00:00,107.2900,2021-12-01 05:00:00,109.0800,26,10.7366,2.3231,16.8955,1.4667
175,AKAM,Long,Closed,2021-12-16 05:00:00,116.8300,2022-01-12 05:00:00,114.1100,27,7.6897,1.7759,-22.6920,-2.5258
176,AKAM,Long,Closed,2022-04-07 04:00:00,119.3400,2022-04-12 04:00:00,117.9300,5,10.5348,2.4996,-17.3537,-1.3803
177,AKAM,Long,Closed,2022-04-19 04:00:00,121.3400,2022-04-22 04:00:00,117.1400,3,26.0583,6.2144,-115.6592,-3.6579
178,AKAM,Long,Closed,2022-08-08 04:00:00,96.3800,2022-08-22 04:00:00,94.5500,14,7.3407,1.4016,-14.8350,-2.0968
179,AKAM,Long,Closed,2022-11-09 05:00:00,89.0800,2022-12-06 05:00:00,89.8100,27,10.4674,1.8725,5.7687,0.6187
180,AKAM,Long,Closed,2023-01-30 05:00:00,87.3400,2023-02-06 05:00:00,87.4900,7,11.7147,2.0481,-0.2909,-0.0284
181,AKAM,Long,Closed,2023-02-13 05:00:00,87.9700,2023-02-15 05:00:00,78.6600,2,28.2790,4.7121,-267.9894,-10.7726
182,AKAM,Long,Closed,2023-04-14 04:00:00,82.5500,2023-04-25 04:00:00,79.4700,11,6.6702,1.0807,-21.6248,-3.9273
183,AKAM,Long,Closed,2023-04-27 04:00:00,81.7200,2023-05-08 04:00:00,79.3500,11,49.0357,7.8982,-124.1130,-3.0973
184,AKAM,Long,Closed,2023-05-10 04:00:00,85.5400,2023-06-22 04:00:00,88.2600,43,14.1718,2.4631,36.0843,2.9766
185,AKAM,Long,Closed,2023-07-18 04:00:00,93.8000,2023-08-02 04:00:00,92.4200,15,7.2579,1.3516,-11.3675,-1.6697
186,AKAM,Long,Closed,2023-08-09 04:00:00,102.9900,2023-10-03 04:00:00,105.6200,55,37.9576,7.9183,91.9103,2.3511
187,AKAM,Long,Closed,2023-10-19 04:00:00,106.9900,2023-10-23 04:00:00,103.4800,4,24.8359,5.2272,-92.4010,-3.4774
188,AKAM,Long,Open,2023-12-07 05:00:00,114.9300,2023-12-29 05:00:00,118.3500,22,10.1159,1.1626,33.4338,2.8757
189,ALB,Long,Closed,2021-01-04 05:00:00,145.0722,2021-01-28 05:00:00,158.1319,24,11.0766,3.3585,141.2989,8.7932
190,ALB,Long,Closed,2021-04-19 04:00:00,150.0854,2021-05-12 04:00:00,147.3219,23,1.6355,0.4864,-5.0060,-2.0394
