timestamp,symbol,action,price,quantity,value,reason,portfolio_value,market_regime,strategy
2020-01-02 09:30:00-05:00,IFL.AX,buy,7.257608890533447,2066.0,14994.219967842102,"ASX HIGH: 63, 3-6M: 61.8%, ATR: 0.93",100000.0,WEAK,consolidation_conviction_asx300
2020-01-02 09:30:00-05:00,MSB.AX,buy,1.943703055381775,7717.0,14999.556478381157,"ASX GOOD: 48, 3-6M: 53.0%, ATR: 0.87",100000.0,WEAK,consolidation_conviction_asx300
2020-01-03 09:30:00-05:00,REA.AX,buy,106.54000091552734,140.0,14915.600128173828,"ASX GOOD: 55, 3-6M: 39.8%, ATR: 0.91",100000.0,WEAK,consolidation_conviction_asx300
2020-01-03 09:30:00-05:00,KMD.AX,buy,2.317591905593872,6472.0,14999.45481300354,"ASX GOOD: 45, 3-6M: 40.3%, ATR: 1.11",100000.0,WEAK,consolidation_conviction_asx300
2020-01-06 09:30:00-05:00,CSL.AX,buy,276.79998779296875,54.0,14947.199340820312,"ASX GOOD: 50, 3-6M: 40.4%, ATR: 1.20",99987.93574500084,WEAK,consolidation_conviction_asx300
2020-01-06 09:30:00-05:00,GOR.AX,buy,1.4049999713897705,10674.0,14996.96969461441,"ASX FAIR: 35, 3-6M: 41.9%",99987.93574500084,WEAK,consolidation_conviction_asx300
2020-01-07 09:30:00-05:00,JBH.AX,buy,39.22999954223633,233.0,9140.589893341064,"ASX HIGH: 63, 3-6M: 65.6%, ATR: 1.00",102338.94509243965,STRONG,consolidation_conviction_asx300
2020-01-07 09:30:00-05:00,NUF.AX,buy,6.130000114440918,1495.0,9164.350171089172,"ASX FAIR: 40, 3-6M: 30.4%",102338.94509243965,STRONG,consolidation_conviction_asx300
2020-01-16 09:30:00-05:00,NUF.AX,sell,5.199999809265137,1495.0,7773.999714851379,Stop Loss | P&L: -15.2%,103229.40825247765,STRONG,consolidation_conviction_asx300
2020-01-22 09:30:00-05:00,MSB.AX,sell,2.815999984741211,7717.0,21731.071882247925,ASX PROFIT TARGET | P&L: 44.9%,107519.74539446831,STRONG,consolidation_conviction_asx300
2020-01-23 09:30:00-05:00,MP1.AX,buy,11.1899995803833,1835.0,20533.649230003357,"ASX HIGH: 60, 3-6M: 155.5%, ATR: 0.99",107189.3927898407,STRONG,consolidation_conviction_asx300
2020-01-23 09:30:00-05:00,PNV.AX,buy,2.8299999237060547,7258.0,20540.139446258545,"ASX GOOD: 50, 3-6M: 227.2%, ATR: 0.96",107189.3927898407,STRONG,consolidation_conviction_asx300
2020-01-30 09:30:00-05:00,KMD.AX,sell,2.064105987548828,6472.0,13358.893951416016,Stop Loss | P&L: -10.9%,108155.45039582253,STRONG,consolidation_conviction_asx300
2020-02-06 09:30:00-05:00,IFL.AX,sell,6.668158054351807,2066.0,13776.414540290833,Stop Loss | P&L: -8.1%,105789.53425884247,NORMAL,consolidation_conviction_asx300
2020-02-07 09:30:00-05:00,IMU.AX,buy,1.0880000591278076,6187.0,6731.456365823746,"ASX GOOD: 50, 3-6M: 77.8%, ATR: 0.71",105789.53425884247,NORMAL,consolidation_conviction_asx300
2020-02-07 09:30:00-05:00,ALL.AX,buy,36.4439697265625,184.0,6705.6904296875,"ASX GOOD: 55, 3-6M: 38.9%, ATR: 1.10",105789.53425884247,NORMAL,consolidation_conviction_asx300
2020-02-25 09:30:00-05:00,IMU.AX,sell,0.9520000219345093,6187.0,5890.024135708809,Stop Loss | P&L: -12.5%,104853.66850626469,NORMAL,consolidation_conviction_asx300
2020-02-26 09:30:00-05:00,PNV.AX,sell,2.4000000953674316,7258.0,17419.20069217682,Stop Loss | P&L: -15.2%,100204.09168374538,NORMAL,consolidation_conviction_asx300
2020-02-27 09:30:00-05:00,MP1.AX,sell,10.0,1835.0,18350.0,Stop Loss | P&L: -10.6%,96769.29346764088,WEAK,consolidation_conviction_asx300
2020-02-27 09:30:00-05:00,ALL.AX,sell,31.87228775024414,184.0,5864.500946044922,Stop Loss | P&L: -12.5%,96769.29346764088,WEAK,consolidation_conviction_asx300
2020-02-27 09:30:00-05:00,KMD.AX,buy,2.1582579612731934,6725.0,14514.284789562225,"ASX FAIR: 35, 3-6M: 48.3%",96769.29346764088,WEAK,consolidation_conviction_asx300
2020-02-27 09:30:00-05:00,CDA.AX,buy,7.449999809265137,1948.0,14512.599628448486,"ASX GOOD: 50, 3-6M: 127.8%, ATR: 1.31",96769.29346764088,WEAK,consolidation_conviction_asx300
2020-02-28 09:30:00-05:00,NST.AX,buy,13.460000038146973,895.0,12046.70003414154,"ASX FAIR: 40, 3-6M: 44.1%",96769.29346764088,WEAK,consolidation_conviction_asx300
2020-02-28 09:30:00-05:00,BRG.AX,buy,19.450000762939453,619.0,12039.550472259521,"ASX FAIR: 30, 3-6M: 31.4%",96769.29346764088,WEAK,consolidation_conviction_asx300
2020-03-02 09:30:00-05:00,CDA.AX,sell,6.710000038146973,1948.0,13071.080074310303,Stop Loss | P&L: -9.9%,92679.00291264057,WEAK,consolidation_conviction_asx300
2020-03-03 09:30:00-05:00,REA.AX,sell,96.52999877929688,140.0,13514.199829101562,Stop Loss | P&L: -9.4%,92572.99025976658,WEAK,consolidation_conviction_asx300
2020-03-03 09:30:00-05:00,JBH.AX,sell,35.5,233.0,8271.5,Stop Loss | P&L: -9.5%,92572.99025976658,WEAK,consolidation_conviction_asx300
2020-03-03 09:30:00-05:00,A2M.AX,buy,16.1299991607666,32.0,516.1599731445312,"ASX FAIR: 35, 3-6M: 36.2%",92572.99025976658,WEAK,consolidation_conviction_asx300
2020-03-03 09:30:00-05:00,RMD.AX,buy,25.489999771118164,20.0,509.7999954223633,"ASX GOOD: 53, 3-6M: 56.4%, ATR: 1.26",92572.99025976658,WEAK,consolidation_conviction_asx300
2020-03-04 09:30:00-05:00,ELD.AX,buy,7.920000076293945,1743.0,13804.560132980347,"ASX GOOD: 45, 3-6M: 32.4%, ATR: 1.23",92071.61421906948,WEAK,consolidation_conviction_asx300
2020-03-04 09:30:00-05:00,CDA.AX,buy,6.730000019073486,2052.0,13809.960039138794,"ASX FAIR: 30, 3-6M: 102.1%",92071.61421906948,WEAK,consolidation_conviction_asx300
2020-03-05 09:30:00-05:00,KMD.AX,sell,1.9264980554580688,6725.0,12955.699422955513,Stop Loss | P&L: -10.7%,93357.10068154335,WEAK,consolidation_conviction_asx300
2020-03-09 10:30:00-04:00,GOR.AX,sell,1.2799999713897705,10674.0,13662.71969461441,Stop Loss | P&L: -8.9%,84995.18116402626,WEAK,consolidation_conviction_asx300
