timestamp,symbol,action,price,quantity,value,reason,portfolio_value
2015-01-02 09:30:00-05:00,JD.L,buy,20.31999969482422,984.0,19994.87969970703,"Conviction 1 | MINIMAL conviction: 25, trend: 90, vol: 0.9x",100000.0
2015-01-02 09:30:00-05:00,IAG.L,buy,487.0,51.0,24837.0,"Conviction 2 | LOW conviction: 45, trend: 100, vol: 0.9x",100000.0
2015-01-06 09:30:00-05:00,JD.L,sell,18.8799991607666,984.0,18577.919174194336,Stop Loss | P&L: -7.1%,98100.75939941406
2015-01-07 09:30:00-05:00,JD.L,buy,19.031999588012695,1548.0,29461.535362243652,"Conviction 3 | STANDARD conviction: 50, trend: 80, vol: 4.5x",98243.55877685547
2015-01-08 09:30:00-05:00,RR.L,buy,302.6742858886719,64.0,19371.154296875,"Conviction 1 | MINIMAL conviction: 27, trend: 65, vol: 1.3x",97480.74125671387
2015-01-14 09:30:00-05:00,AZN.L,buy,4680.0,4.0,18720.0,"Conviction 1 | MINIMAL conviction: 20, trend: 70, vol: 1.4x",97100.2158279419
2015-01-21 09:30:00-05:00,GSK.L,buy,1476.28271484375,3.0,4428.84814453125,"Conviction 1 | MINIMAL conviction: 30, trend: 70, vol: 1.3x",99921.6336517334
2015-01-22 09:30:00-05:00,BARC.L,buy,243.39999389648438,1.0,243.39999389648438,"Conviction 2 | LOW conviction: 40, trend: 70, vol: 1.8x",100282.11933135986
2015-03-10 10:30:00-04:00,AZN.L,sell,4275.0,4.0,17100.0,Stop Loss | P&L: -8.7%,101268.51240539551
2015-03-18 10:30:00-04:00,AZN.L,buy,4750.0,3.0,14250.0,"Conviction 2 | LOW conviction: 35, trend: 80, vol: 1.3x",103289.78985595703
2015-05-06 10:30:00-04:00,AZN.L,sell,4415.0,3.0,13245.0,Stop Loss | P&L: -7.1%,107454.00994873047
2015-05-08 10:30:00-04:00,BHP.L,buy,1560.5,10.0,15605.0,"Conviction 1 | MINIMAL conviction: 20, trend: 80, vol: 1.0x",109925.39437103271
2015-05-08 10:30:00-04:00,RIO.L,buy,2998.5,5.0,14992.5,"Conviction 1 | MINIMAL conviction: 20, trend: 70, vol: 0.8x",109925.39437103271
