symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,conviction_level,holding_days,exit_month,exit_year
ADBE,2016-08-11,2017-05-25,101.72083316802978,142.33796185202408,2949,119779.91248909918,39.93,PROFIT_TARGET,4,287,2017-05,2017
ADBE,2017-05-26,2018-01-23,141.96094438934324,198.645949484008,2113,119775.41576502667,39.93000000000002,PROFIT_TARGET,4,242,2018-01,2018
ADBE,2018-01-24,2019-04-23,197.8788887786865,276.891929068016,1263,99793.46988542315,39.92999999999998,PROFIT_TARGET,3,454,2019-04,2019
ADBE,2019-06-21,2019-09-24,299.47965156555176,275.3835188005875,667,-16072.120554231147,-8.045999999999987,STOP_LOSS,2,95,2019-09,2019
ADBE,2020-01-22,2020-03-09,350.23502755737303,322.0551172401068,713,-20092.276056210805,-8.045999999999987,STOP_LOSS,3,47,2020-03,2020
ADBE,2020-04-27,2020-08-26,348.67425,487.8998780249999,717,99824.77529392495,39.92999999999998,PROFIT_TARGET,3,121,2020-08,2020
ADBE,2020-08-27,2020-09-08,510.5751673278808,469.4942893646796,391,-16062.62328361167,-8.045999999999987,STOP_LOSS,2,12,2020-09,2020
ADBE,2020-09-09,2021-03-04,479.6997214508056,441.10308186287386,416,-16056.202068579607,-8.045999999999987,STOP_LOSS,2,176,2021-03,2021
ADBE,2021-07-21,2021-10-04,612.5661397705078,563.2790681645728,489,-24101.37801530222,-8.045999999999998,STOP_LOSS,4,75,2021-10,2021
ADBE,2021-11-03,2021-12-16,655.5075826721192,602.7654425703205,305,-16086.352731048593,-8.045999999999998,STOP_LOSS,2,43,2021-12,2021
ADBE,2023-02-07,2023-02-21,384.01191732788084,353.11431845967957,520,-16066.751411464662,-8.045999999999998,STOP_LOSS,2,14,2023-02,2023
ADBE,2023-03-28,2023-05-04,373.5866938934326,343.52790850276705,535,-16081.450184006068,-8.045999999999987,STOP_LOSS,2,37,2023-05,2023
ADBE,2023-06-02,2023-11-20,436.5881801147461,610.9178404345641,458,79842.98442647667,39.93,PROFIT_TARGET,2,171,2023-11,2023
ADBE,2023-11-21,2024-02-16,611.2954852294921,562.1106504879272,327,-16083.440960491736,-8.045999999999998,STOP_LOSS,2,87,2024-02,2024
ADBE,2024-09-04,2024-09-16,575.5376249999999,529.2298676925,434,-20097.566671454988,-8.045999999999998,STOP_LOSS,3,12,2024-09,2024
CRM,2016-08-10,2016-09-13,79.58276313400268,73.17953401224082,3769,-24133.770559920427,-8.045999999999998,STOP_LOSS,4,34,2016-09,2016
CRM,2017-06-08,2018-03-14,90.5025803604126,126.64026069832533,2209,79828.13586644924,39.93,PROFIT_TARGET,2,279,2018-03,2018
CRM,2018-03-20,2018-03-23,124.09518919372557,114.11049027119842,1611,-16085.349964191253,-8.045999999999998,STOP_LOSS,2,3,2018-03,2018
CRM,2018-06-06,2018-11-19,134.43971434020995,123.62269492439667,2231,-24132.77031667942,-8.045999999999987,STOP_LOSS,4,166,2018-11,2018
CRM,2019-02-25,2019-06-03,160.03833794403076,147.16165327305407,1562,-20113.381456065585,-8.045999999999987,STOP_LOSS,3,98,2019-06,2019
CRM,2020-02-07,2020-02-28,184.19880386352537,169.37816810466612,1357,-20111.60272477201,-8.045999999999998,STOP_LOSS,3,21,2020-02,2020
CRM,2020-06-16,2020-08-26,179.00174862670897,250.47714685335387,1675,119721.2920296302,39.93,PROFIT_TARGET,4,71,2020-08,2020
CRM,2020-09-22,2020-12-02,245.75046885681152,225.97738613259247,813,-16075.516254790089,-8.045999999999998,STOP_LOSS,2,71,2020-12,2020
CRM,2021-09-24,2021-12-01,283.2905002441406,260.49694659449705,882,-20103.91431898563,-8.046000000000008,STOP_LOSS,3,68,2021-12,2021
CRM,2023-03-09,2023-11-30,177.25614054107666,248.03451745912855,1128,79838.00916356253,39.93,PROFIT_TARGET,2,266,2023-11,2023
CRM,2023-12-28,2024-05-30,263.4046467590332,242.21110888080142,759,-16085.895249577921,-8.045999999999987,STOP_LOSS,2,154,2024-05,2024
CRM,2024-11-11,2024-12-31,340.4356051483154,333.1103695526123,734,-5376.722927246059,-2.1517242864510955,END_OF_PERIOD,3,50,2024-12,2024
ORCL,2017-07-12,2018-03-22,44.504518054962155,40.923684532259905,4493,-16088.685017501208,-8.045999999999987,STOP_LOSS,2,253,2018-03,2018
ORCL,2019-07-03,2019-08-05,53.61572650337219,49.301805148910866,3730,-16090.926652140728,-8.045999999999987,STOP_LOSS,2,33,2019-08,2019
ORCL,2020-06-12,2021-03-08,48.081569664001464,67.28054043083725,6239,119782.37861428846,39.93,PROFIT_TARGET,4,269,2021-03,2021
ORCL,2021-04-09,2022-05-18,71.2317956085205,65.50048533385895,2807,-16087.787940974978,-8.045999999999987,STOP_LOSS,2,404,2022-05,2022
ORCL,2022-12-30,2023-06-12,78.936818069458,110.45628952459258,3167,99822.16609841121,39.93,PROFIT_TARGET,3,164,2023-06,2023
ORCL,2023-07-10,2023-09-26,111.33593647384643,102.37784702516075,1796,-16088.728649839488,-8.045999999999998,STOP_LOSS,2,78,2023-09,2023
ORCL,2024-07-11,2024-08-05,141.35230281829834,129.97909653353807,1414,-16081.713686651025,-8.045999999999987,STOP_LOSS,2,25,2024-08,2024
ORCL,2024-09-10,2024-12-31,154.35284891510008,165.20254417419434,1619,17565.65662447361,7.029151282502077,END_OF_PERIOD,3,112,2024-12,2024
AVGO,2016-07-19,2017-03-10,12.402289506912231,17.354523707022285,20157,99822.18477161835,39.93,PROFIT_TARGET,3,234,2017-03,2017
AVGO,2017-03-13,2019-03-19,17.648244990348815,24.695189214995096,14165,99819.96494211459,39.93,PROFIT_TARGET,3,736,2019-03,2019
AVGO,2019-03-20,2019-05-23,24.427826705932617,22.46236376917328,10234,-20114.54769479506,-8.045999999999998,STOP_LOSS,3,64,2019-05,2019
AVGO,2020-06-12,2020-12-07,26.378439891815184,36.911350940616984,9477,99820.39800949466,39.93,PROFIT_TARGET,3,178,2020-12,2020
AVGO,2020-12-08,2021-11-18,37.92451995277405,53.06778076991672,5273,79850.41428879333,39.93,PROFIT_TARGET,2,345,2021-11,2021
AVGO,2021-11-19,2022-06-16,52.563148933410645,48.33391797022843,4756,-20114.222460894627,-8.045999999999998,STOP_LOSS,3,209,2022-06,2022
AVGO,2023-01-11,2023-05-26,55.50508700180053,77.66826824161949,4504,99822.96830414457,39.93,PROFIT_TARGET,3,135,2023-05,2023
AVGO,2023-05-30,2023-12-15,77.68081929016112,108.69877043272247,2574,79840.2062409529,39.93,PROFIT_TARGET,2,199,2023-12,2023
AVGO,2024-01-18,2024-06-13,112.32208604049681,157.17229499646717,2225,99791.71492703405,39.92999999999998,PROFIT_TARGET,3,147,2024-06,2024
AVGO,2024-06-14,2024-06-25,171.0914997024536,157.3254776363942,1461,-20112.15823851279,-8.045999999999998,STOP_LOSS,3,11,2024-06,2024
AVGO,2024-07-12,2024-07-17,168.23478641510007,154.69861550014113,1188,-16080.971046971226,-8.045999999999998,STOP_LOSS,2,5,2024-07,2024
AVGO,2024-07-18,2024-07-30,158.7906440963745,146.01434887238022,1259,-16085.355687008801,-8.045999999999998,STOP_LOSS,2,12,2024-07,2024
AVGO,2024-07-31,2024-08-01,158.948926322937,146.15989571099354,1572,-20104.356121975143,-8.045999999999975,STOP_LOSS,3,1,2024-08,2024
AVGO,2024-08-26,2024-09-06,157.90033710479736,145.1956759813454,1266,-16084.100982290176,-8.045999999999975,STOP_LOSS,2,11,2024-09,2024
AVGO,2024-09-13,2024-12-16,165.8834221115112,232.12067256063762,1507,99819.5364268335,39.93,PROFIT_TARGET,3,94,2024-12,2024
AMD,2016-06-23,2016-06-27,5.212605038166046,4.793198836795207,38368,-16091.77713419637,-8.045999999999987,STOP_LOSS,2,4,2016-06,2016
AMD,2016-06-28,2016-08-19,5.122559885501861,7.1679980477827545,39042,79857.99673177065,39.93,PROFIT_TARGET,2,52,2016-08,2016
AMD,2016-08-22,2016-09-07,7.583789923667907,6.973598186409587,32965,-20114.97061872051,-8.045999999999998,STOP_LOSS,3,16,2016-09,2016
AMD,2016-09-08,2016-11-21,6.233115019083023,8.721997846202875,32086,79858.29439096757,39.93000000000002,PROFIT_TARGET,2,74,2016-11,2016
AMD,2016-11-22,2017-02-02,8.694344580173492,12.165996371036767,28754,99823.87559448261,39.93,PROFIT_TARGET,3,72,2017-02,2017
AMD,2017-02-03,2017-05-02,12.246119771003723,11.260796974228764,16331,-16091.306594131855,-8.045999999999998,STOP_LOSS,2,88,2017-05,2017
AMD,2017-05-03,2017-07-26,10.395195343494414,14.545996844151734,19239,79857.27007114617,39.93,PROFIT_TARGET,2,84,2017-07,2017
AMD,2017-07-27,2017-08-09,14.127059885501861,12.990396647114384,17696,-20114.3926665048,-8.045999999999987,STOP_LOSS,3,13,2017-08,2017
AMD,2018-06-05,2018-08-22,14.85742538166046,20.78999533655748,13461,79858.3241628688,39.93,PROFIT_TARGET,2,78,2018-08,2018
AMD,2018-08-23,2018-09-12,22.301145915985106,31.205993480237957,8968,79858.67295621957,39.93,PROFIT_TARGET,2,20,2018-09,2018
AMD,2018-09-13,2018-10-04,30.495239542007443,28.041592568457528,6558,-16091.016852540344,-8.045999999999987,STOP_LOSS,2,21,2018-10,2018
AMD,2018-10-05,2018-10-10,27.36367538166046,25.161994060452063,7308,-16089.887095390968,-8.045999999999987,STOP_LOSS,2,5,2018-10,2018
AMD,2018-10-11,2018-10-24,25.312649236679075,23.27599347909588,7901,-16091.617140664815,-8.045999999999987,STOP_LOSS,2,13,2018-10,2018
