timestamp,symbol,action,price,quantity,value,reason,portfolio_value,market_regime,strategy
2015-01-02 09:30:00-05:00,TNE.AX,buy,3.1600000858306885,6329.0,19999.640543222427,"ASX GOOD: 55, 3-6M: 33.9%, ATR: 0.90",100000.0,NORMAL,consolidation_conviction_asx300
2015-01-02 09:30:00-05:00,COH.AX,buy,78.1500015258789,191.0,14926.650291442871,"ASX FAIR: 40, 3-6M: 38.1%",100000.0,NORMAL,consolidation_conviction_asx300
2015-01-05 09:30:00-05:00,FPH.AX,buy,5.840000152587891,3406.0,19891.040519714355,"ASX GOOD: 45, 3-6M: 48.6%, ATR: 1.41",99483.34962129593,NORMAL,consolidation_conviction_asx300
2015-01-05 09:30:00-05:00,NEU.AX,buy,3.200000047683716,4663.0,14921.600222349167,"ASX FAIR: 30, 3-6M: 70.2%",99483.34962129593,NORMAL,consolidation_conviction_asx300
2015-01-06 09:30:00-05:00,QAN.AX,buy,2.7795519828796387,5332.0,14820.571172714233,"ASX FAIR: 35, 3-6M: 145.1%",98809.13754725456,WEAK,consolidation_conviction_asx300
2015-01-06 09:30:00-05:00,RMD.AX,buy,6.980000019073486,2123.0,14818.540040493011,"ASX GOOD: 50, 3-6M: 46.0%, ATR: 1.19",98809.13754725456,WEAK,consolidation_conviction_asx300
2015-01-07 09:30:00-05:00,ALD.AX,buy,34.459999084472656,24.0,827.0399780273438,"ASX GOOD: 48, 3-6M: 58.9%, ATR: 1.53",99511.63418912888,WEAK,consolidation_conviction_asx300
2015-01-07 09:30:00-05:00,ELD.AX,buy,2.3774209022521973,359.0,853.4941039085388,"ASX GOOD: 50, 3-6M: 179.0%, ATR: 1.11",99511.63418912888,WEAK,consolidation_conviction_asx300
2015-01-15 09:30:00-05:00,QAN.AX,sell,2.4600629806518555,5332.0,13117.055812835693,Stop Loss | P&L: -11.5%,98444.11875915527,WEAK,consolidation_conviction_asx300
2015-01-16 09:30:00-05:00,PME.AX,buy,1.3300000429153442,9233.0,12279.890396237373,"ASX FAIR: 33, 3-6M: 66.3%",98444.11875915527,WEAK,consolidation_conviction_asx300
2015-01-16 09:30:00-05:00,NUF.AX,buy,4.864236831665039,2524.0,12277.333763122559,"ASX GOOD: 45, 3-6M: 34.0%, ATR: 1.01",98444.11875915527,WEAK,consolidation_conviction_asx300
2015-02-02 09:30:00-05:00,ELD.AX,sell,2.9884860515594482,359.0,1072.866492509842,Trailing Stop | P&L: 25.7%,107295.79340493679,WEAK,consolidation_conviction_asx300
2015-03-02 09:30:00-05:00,NEU.AX,sell,2.0999999046325684,4663.0,9792.299555301666,Stop Loss | P&L: -34.4%,111741.80882692337,WEAK,consolidation_conviction_asx300
2015-03-25 10:30:00-04:00,NUF.AX,sell,6.348404884338379,2524.0,16023.373928070068,Trailing Stop | P&L: 30.5%,113873.43001830578,STRONG,consolidation_conviction_asx300
