scan_date,symbol,conviction_level,ib_action,position_size_pct,current_price,stop_loss_price,profit_target_price,medium_term_gain_pct,gain_3m_pct,gain_6m_pct,gain_2w_pct,gain_4w_pct,current_atr_pct,recent_atr_2w_pct,recent_atr_4w_pct,atr_contraction_2w,atr_contraction_4w,best_atr_contraction,recent_range_pct,total_conviction_score,performance_points,atr_points,momentum_points,volume_points,volume,avg_volume_20d,fundamental_score,fundamental_grade,market_cap,pe_ratio,roe,conviction_reason
2025-09-05,STO.AX,5,BUY,35,7.800000190734863,7.176000175476075,10.920000267028808,30.474934015893606,30.474934015893606,24.92717768339765,1.5733140971980752,0.7989272950958304,1.7805622844571762,1.7957899598346494,1.5957139301881973,0.944396486792984,0.8391775560072277,0.759909383980637,7.754013704157314,80,15,30,20,15,8301230,14913994.85,40,C,25332606976,15.918367,6.6589996,"CONSOLIDATION MAX: 80, 3-6M: 30.5%, ATR contraction: 0.76, recent: 1.2%"
2025-09-05,MSFT,4,BUY,30,507.9700012207031,467.3324011230469,711.1580017089843,30.314744839621245,30.314744839621245,28.401010566733987,0.739729307188508,-2.310686456078437,1.3095431020779864,1.4690710508228135,1.8200905006794543,0.9554743616456386,1.1837751538974008,0.9554743616456386,7.048117691377076,75,15,25,20,15,15497700,20500270.0,90,A,3775827279872,37.02405,33.280998000000004,"CONSOLIDATION HIGH: 75, 3-6M: 30.3%, ATR contraction: 0.96, recent: 1.5%"
2025-09-05,LVS,4,BUY,30,55.11000061035156,50.70120056152344,77.15400085449218,54.655705662965204,54.655705662965204,24.665439752318274,2.990099680445124,3.961521138108237,2.0374836102602254,1.9364697059221916,1.9757944643020595,0.8750706519825516,0.892841103980477,0.8750706519825516,12.565444212881571,73,20,23,15,15,4841500,4080900.0,80,A,38008930304,27.974619,54.144999999999996,"CONSOLIDATION HIGH: 73, 3-6M: 54.7%, ATR contraction: 0.88, recent: 3.5%"
2025-09-05,META,4,BUY,30,748.6500244140625,688.7580224609376,1048.1100341796875,36.287350632193395,36.287350632193395,12.225773419235452,1.2921186772539173,-1.7300437604346741,2.1185751548191036,2.2141855409524216,2.6017926041868464,0.9559804463889376,1.123330818108447,0.9559804463889376,10.325193846436953,71,15,21,20,15,11421700,9839770.0,100,A,1880713723904,26.737501,40.647998,"CONSOLIDATION HIGH: 71, 3-6M: 36.3%, ATR contraction: 0.96, recent: 1.5%"
2025-09-05,GS,4,BUY,30,748.9000244140625,688.9880224609375,1048.4600341796875,38.48130318475966,38.48130318475966,21.593136545670543,5.162232103661513,4.608476285718921,1.8446824918556597,1.87303458516924,1.919993964763574,0.9848587889661026,1.0095504620852598,0.9848587889661026,6.77202873460343,70,15,25,15,15,1777600,1605500.0,80,A,226707750912,16.101915,12.739,"CONSOLIDATION HIGH: 70, 3-6M: 38.5%, ATR contraction: 0.98, recent: 4.9%"
2025-09-05,STT,4,BUY,30,114.05999755859375,104.93519775390625,159.68399658203123,31.187669155593344,31.187669155593344,16.763658138586933,1.5129912237518806,3.860861296259288,1.583753958796032,1.7046171607544292,1.7511466786629144,0.9229554514336215,0.9481485993115933,0.9229554514336215,6.254571140866894,70,15,25,15,15,1090200,1568510.0,50,B,32358252544,12.68743,10.9469995,"CONSOLIDATION HIGH: 70, 3-6M: 31.2%, ATR contraction: 0.92, recent: 2.7%"
2025-09-05,DIS,4,BUY,30,118.80999755859375,109.30519775390626,166.33399658203123,32.338778265684695,32.338778265684695,4.847671689157829,2.2373276780005558,5.253366804982118,1.5757447060530463,1.7708343653615444,1.9512848879659528,0.9142494649225246,1.0074127765021412,0.9142494649225246,7.3874823347096275,70,15,25,15,15,6947800,7068905.0,55,B,213612052480,18.39164,11.459999999999999,"CONSOLIDATION HIGH: 70, 3-6M: 32.3%, ATR contraction: 0.91, recent: 3.7%"
2025-09-05,CDNS,4,BUY,30,349.3299865722656,321.3835876464844,489.0619812011718,39.45308845200224,22.254496574221783,39.45308845200224,0.5063668357336626,-1.411113986814727,2.0040394162259183,2.093742299422118,2.5517825154941316,0.8731826367287687,1.0642055547392444,0.8731826367287687,7.590836567323245,68,15,23,20,10,905400,1328310.0,75,A,95188926464,93.40374,21.839,"CONSOLIDATION HIGH: 68, 3-6M: 39.5%, ATR contraction: 0.87, recent: 1.0%"
2025-09-05,NKE,4,BUY,30,75.3499984741211,69.3219985961914,105.48999786376953,33.03948088567126,33.03948088567126,-3.524067271431619,-0.5755004156665966,1.8716696132573984,2.2235927781590963,2.32959508985406,2.430096367578475,0.8767835733781885,0.914608974794967,0.8767835733781885,9.746740150807852,68,15,23,20,10,11084400,9429955.0,45,C,111284412416,34.564217,23.290001,"CONSOLIDATION HIGH: 68, 3-6M: 33.0%, ATR contraction: 0.88, recent: 1.2%"
2025-09-05,BA,4,BUY,30,230.75,212.29000000000002,323.04999999999995,32.13651351315456,26.577068643540546,32.13651351315456,2.8022779550884724,1.5044200683581366,2.3850793311552003,2.30035528865803,2.372047673473231,0.9732796425169293,1.0036126693359435,0.9732796425169293,6.587654438935853,68,15,23,15,15,4089500,5976130.0,45,C,174483456000,0.0,0.0,"CONSOLIDATION HIGH: 68, 3-6M: 32.1%, ATR contraction: 0.97, recent: 2.2%"
2025-09-05,MIN.AX,4,BUY,30,37.099998474121094,34.13199859619141,51.93999786376953,77.51195766160512,77.51195766160512,72.71880477078693,0.24317794290611427,-2.6757620313323516,4.34732436652741,4.718521232911382,4.9427704866511,1.2069685511531334,1.2643301234600566,1.2069685511531334,10.94512326424979,68,25,8,20,15,2330273,2697032.3,10,F,7258652160,0.0,-24.741,"CONSOLIDATION HIGH: 68, 3-6M: 77.5%, ATR contraction: 1.21, recent: 1.5%"
