scan_date,symbol,market,conviction_level,conviction_score,ib_action,position_size_pct,current_price,stop_loss_price,profit_target_price,trail_stop_price,fundamental_score,fundamental_grade,market_cap_millions,pe_ratio,roe,debt_equity,revenue_growth,earnings_growth,trend_strength,trend_grade,breakout_points,volume_points,momentum_points,trend_bonus,volume_ratio,momentum_5d,momentum_20d,rsi,price_vs_sma20,conviction_reason
2025-09-24,NST.AX,ASX300,3,55.0,BUY,30,23.110000610351562,21.492300567626955,34.665000915527344,20.336800537109376,90.0,A+,33062.955008,20.633928,11.302,0.11465,32.6,89.4,100,EXCELLENT,0,10,25,20.0,1.4339905612609696,12.841802377443079,23.931072031794965,82.4761654254983,12.455667250807423,"CONVICTION 3 GOOD: 55 pts, breakout: 0, volume: 10"
2025-09-24,AAPL,S&P500,2,45.0,BUY,25,254.42999267578125,236.61989318847657,381.6449890136719,223.8983935546875,78.66666666666666,A,3775840.124928,38.608498,149.814,1.54486,9.6,9.3,100,EXCELLENT,0,0,25,20.0,0.9977131988042807,6.8360273762481105,12.004749328246533,66.8141533170993,7.286298350815978,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-09-24,EVN.AX,ASX300,2,45.0,BUY,25,10.279999732971191,9.560399751663208,15.419999599456787,9.046399765014648,85.33333333333334,A+,20702.236672,22.347826,20.382998999999998,0.36064999999999997,23.599999999999998,72.39999999999999,100,EXCELLENT,0,0,25,20.0,0.8805339591701715,10.418896558915813,22.536211142180207,71.19205203904761,10.408393206891976,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-09-24,RSG.AX,ASX300,2,45.0,BUY,25,0.9599999785423279,0.892799980044365,1.4399999678134918,0.8447999811172485,65.33333333333333,B+,2044.50816,96.0,2.052,0.09635999999999999,31.0,180.5,100,EXCELLENT,0,0,25,20.0,0.8692993513082341,14.285715299398749,44.36089437080308,84.61537285904758,20.60301315633639,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-09-24,LYC.AX,ASX300,2,45.0,BUY,25,16.540000915527344,15.38220085144043,24.810001373291016,14.555200805664063,56.666666666666664,C,16419.646464,1654.0001,0.348,0.08588,32.300000000000004,-95.19999999999999,100,EXCELLENT,0,0,25,20.0,1.0418915930147385,14.940934822160944,12.287857634354138,71.64180272935928,12.735580799889036,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-09-24,RRL.AX,ASX300,2,42.5,BUY,25,5.909999847412109,5.496299858093262,8.864999771118164,5.200799865722656,71.33333333333334,B+,4611.66592,17.90909,17.127001,0.07381,22.1,0.0,95,EXCELLENT,0,0,25,17.5,0.5403627433835559,6.486480077572376,23.818554829077975,74.53477827954094,12.0030239864364,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-09-24,ABBV,S&P500,2,40.0,BUY,25,222.61000061035156,207.02730056762695,333.91500091552734,195.89680053710939,58.666666666666664,C,393253.51936,106.51196,112.85399000000001,0.0,6.6000000000000005,-31.5,90,EXCELLENT,0,0,25,15.0,0.9112335081378059,2.936283300106579,7.25608158860791,71.42285471021103,3.567715911469116,"CONVICTION 2 LOW: 40.0 pts, limited signals"
2025-09-24,GOOGL,S&P500,1,37.5,BUY,20,251.66000366210938,234.04380340576174,377.49000549316406,221.46080322265624,80.0,A,3047268.548608,26.800852,34.829,0.11481,13.8,19.400000000000002,95,EXCELLENT,0,0,20,17.5,0.6584020408936112,0.19907628313011738,20.813988845532293,81.2717758274477,6.994489379537772,"CONVICTION 1 MIN: 37.5 pts, weak setup"
2025-09-24,GOOG,S&P500,1,37.5,BUY,20,252.33999633789062,234.6761965942383,378.50999450683594,222.05919677734374,83.33333333333334,A,3047268.548608,26.873268,34.829,0.11481,13.8,19.400000000000002,95,EXCELLENT,0,0,20,17.5,0.6724911032985714,0.3659208398876457,20.752312349615032,82.08003272119561,7.081295318713776,"CONVICTION 1 MIN: 37.5 pts, weak setup"
2025-09-24,ORCL,S&P500,1,37.5,BUY,20,313.8299865722656,291.86188751220703,470.74497985839844,276.17038818359373,56.666666666666664,C,891815.067648,72.47806,69.241995,4.52534,12.2,-0.1,85,EXCELLENT,0,0,25,12.5,1.0561207180474688,2.3414292576849016,33.312086015985386,71.28792082162849,16.086286465352085,"CONVICTION 1 MIN: 37.5 pts, weak setup"
