timestamp,symbol,action,price,quantity,value,reason,portfolio_value
2015-01-08 09:30:00-05:00,0066.HK,buy,32.25,620.0,19995.0,"Conviction 1 | MINIMAL conviction: 40, trend: 80, vol: 2.8x",100000.0
2015-01-13 09:30:00-05:00,0016.HK,buy,123.5999984741211,203.0,25090.799690246582,"Conviction 2 | LOW conviction: 50, trend: 90, vol: 2.2x",100775.0
2015-01-21 09:30:00-05:00,0700.HK,buy,118.6429214477539,169.0,20050.65372467041,"Conviction 1 | MINIMAL conviction: 30, trend: 70, vol: 1.6x",100655.4010925293
2015-01-26 09:30:00-05:00,0388.HK,buy,181.8000030517578,112.0,20361.600341796875,"Conviction 1 | MINIMAL conviction: 30, trend: 90, vol: 1.7x",102441.35221099854
2015-01-30 09:30:00-05:00,2388.HK,buy,27.25,520.0,14170.0,"Conviction 1 | MINIMAL conviction: 35, trend: 70, vol: 3.8x",103101.37014007568
2015-04-13 10:30:00-04:00,0388.HK,sell,288.3999938964844,112.0,32300.79931640625,PROFIT TARGET | P&L: 58.6%,123058.52667236328
2015-04-14 10:30:00-04:00,1211.HK,buy,15.533332824707031,1581.0,24558.199195861816,"Conviction 1 | MINIMAL conviction: 40, trend: 90, vol: 0.8x",122823.11402130127
2015-04-14 10:30:00-04:00,0388.HK,buy,285.6000061035156,113.0,32272.800689697266,"Conviction 3 | STANDARD conviction: 65, trend: 100, vol: 2.3x",122823.11402130127
2015-04-20 10:30:00-04:00,1211.HK,sell,14.333333015441895,1581.0,22660.999497413635,Stop Loss | P&L: -7.7%,118535.7095861435
2015-07-06 10:30:00-04:00,0388.HK,sell,237.1999969482422,113.0,26803.599655151367,Stop Loss | P&L: -16.9%,110926.42900753021
2015-08-12 10:30:00-04:00,0016.HK,sell,113.5,203.0,23040.5,Stop Loss | P&L: -8.2%,107398.62192440033
2015-09-01 10:30:00-04:00,2388.HK,sell,24.5,520.0,12740.0,Stop Loss | P&L: -10.1%,101597.04344081879
2015-09-30 10:30:00-04:00,1211.HK,buy,13.616665840148926,1878.0,25572.098447799683,"Conviction 2 | LOW conviction: 52, trend: 75, vol: 2.6x",102314.64459896088
2015-11-04 09:30:00-05:00,0388.HK,buy,209.1999969482422,135.0,28241.999588012695,"Conviction 2 | LOW conviction: 47, trend: 65, vol: 4.2x",113069.5537405014
2015-11-09 09:30:00-05:00,1299.HK,buy,48.29999923706055,168.0,8114.399871826172,"Conviction 1 | MINIMAL conviction: 30, trend: 90, vol: 0.9x",112449.40778255463
2015-12-14 09:30:00-05:00,0388.HK,sell,194.5,135.0,26257.5,Stop Loss | P&L: -7.0%,104592.40735721588
2016-01-04 09:30:00-05:00,0066.HK,sell,37.0,620.0,22940.0,Time Exit | P&L: 14.7%,105950.77338695526
2016-01-06 09:30:00-05:00,1299.HK,sell,44.29999923706055,168.0,7442.399871826172,Stop Loss | P&L: -8.3%,104782.53956317902
