symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,conviction_level,holding_days,exit_month,exit_year
LYC.AX,2017-02-17,2017-02-21,1.3322347408533095,1.2250431336042524,150123,-16091.925655050196,-8.045999999999987,STOP_LOSS,2,4,2017-02,2017
LYC.AX,2017-02-23,2017-03-01,1.1842088043093681,1.0889273639146366,168889,-16091.987186825812,-8.045999999999975,STOP_LOSS,2,6,2017-03,2017
LYC.AX,2017-06-29,2017-08-02,1.0361828677654266,1.4499306868641613,193016,79859.94905116138,39.93,PROFIT_TARGET,2,34,2017-08,2017
LYC.AX,2017-08-30,2017-10-09,1.4802607966661452,2.0713289327749367,135111,79859.80693779493,39.92999999999998,PROFIT_TARGET,2,40,2017-10,2017
LYC.AX,2017-10-10,2017-10-19,2.2203915528059004,2.041738848467138,90074,-16091.96369060969,-8.045999999999987,STOP_LOSS,2,9,2017-10,2017
LYC.AX,2017-10-20,2017-12-06,1.9243396797180174,1.769507309087906,129914,-20114.892598040286,-8.045999999999987,STOP_LOSS,3,47,2017-12,2017
LYC.AX,2017-12-07,2018-03-12,1.731905520915985,2.423455395417738,173219,119789.57771131911,39.93,PROFIT_TARGET,4,95,2018-03,2018
LYC.AX,2018-04-04,2018-05-23,2.437497197985649,2.2413761734357234,82051,-16091.92618534593,-8.046000000000008,STOP_LOSS,2,49,2018-05,2018
LYC.AX,2018-06-12,2018-07-02,2.4868387395143507,2.2867476945330263,100529,-20114.952660927567,-8.045999999999987,STOP_LOSS,3,20,2018-07,2018
LYC.AX,2019-05-22,2019-11-26,2.398023487687111,2.205078517867806,104252,-20114.898993602194,-8.046000000000008,STOP_LOSS,3,188,2019-11,2019
LYC.AX,2020-06-09,2020-06-12,2.1315763009786606,1.9600696718019177,117284,-20114.98349636511,-8.045999999999998,STOP_LOSS,3,3,2020-06,2020
LYC.AX,2020-06-15,2020-08-14,1.8355243086218833,2.5684491650546013,136200,99824.36544613619,39.93,PROFIT_TARGET,3,60,2020-08,2020
LYC.AX,2020-08-17,2020-08-26,2.575655184030533,2.368417967923436,77650,-16091.969830716065,-8.046000000000008,STOP_LOSS,2,9,2020-08,2020
LYC.AX,2020-09-01,2020-11-17,2.381190114498138,3.3319993272172446,104989,99824.50843416626,39.93,PROFIT_TARGET,3,77,2020-11,2020
LYC.AX,2020-11-18,2021-01-21,3.4117050858736038,4.773998926662934,58621,79859.02724091131,39.93,PROFIT_TARGET,2,64,2021-01,2021
LYC.AX,2021-01-22,2021-01-28,5.562779942750931,5.115198668557191,44941,-20114.750043540836,-8.045999999999987,STOP_LOSS,3,6,2021-01,2021
LYC.AX,2021-01-29,2021-07-26,4.782390209913253,6.691998620731615,52275,99824.77967552988,39.93,PROFIT_TARGET,3,178,2021-07,2021
LYC.AX,2021-08-31,2021-10-06,6.883440114498138,6.329598522885619,29055,-16091.867444301746,-8.045999999999987,STOP_LOSS,2,36,2021-10,2021
LYC.AX,2021-10-20,2022-01-04,7.393694866418838,10.34599722657988,27050,79859.7788423562,39.93000000000002,PROFIT_TARGET,2,76,2022-01,2022
LYC.AX,2022-01-05,2022-01-24,11.10555038166046,10.21199779795206,18009,-16091.988480004582,-8.045999999999998,STOP_LOSS,2,19,2022-01,2022
LYC.AX,2022-01-25,2022-05-09,9.274635457992554,8.528398289042475,21564,-16091.858311239515,-8.045999999999987,STOP_LOSS,2,104,2022-05,2022
LYC.AX,2024-09-25,2024-11-21,7.573785171747208,6.964398416828428,26406,-16091.466650385297,-8.045999999999987,STOP_LOSS,2,57,2024-11,2024
LYC.AX,2025-06-05,2025-07-01,9.264630228996277,8.519198080771238,21587,-16091.643783733907,-8.045999999999975,STOP_LOSS,2,26,2025-07,2025
LYC.AX,2025-07-02,2025-08-05,8.344170152664184,11.675997294622992,23968,79857.2329384687,39.93,PROFIT_TARGET,2,34,2025-08,2025
LYC.AX,2025-08-08,2025-10-03,12.626309885501861,17.667995422782752,15839,79855.25722499203,39.92999999999998,PROFIT_TARGET,2,56,2025-10,2025
LYC.AX,2025-10-06,2025-10-28,19.369680610656737,17.811196108723298,12906,-20113.80098195296,-8.045999999999987,STOP_LOSS,3,22,2025-10,2025
LYC.AX,2025-10-29,2025-11-03,15.287639732837675,14.057596239933558,13082,-16091.428974171668,-8.045999999999987,STOP_LOSS,2,5,2025-11,2025
LYC.AX,2025-11-11,2025-12-09,14.227110267162322,13.082396975066443,14057,-16091.234746991777,-8.045999999999998,STOP_LOSS,2,28,2025-12,2025
LYC.AX,2025-12-10,2026-02-27,12.776385457992554,17.87799617136898,15653,79855.51249648121,39.93,PROFIT_TARGET,2,79,2026-02,2026
LYC.AX,2026-03-02,2026-03-06,20.009999999999998,18.399995399999998,9995,-16091.995976999999,-8.045999999999998,STOP_LOSS,2,4,2026-03,2026
LYC.AX,2026-03-11,2026-03-20,20.600295152664184,19.53023091506958,9708,-10388.183618568415,-5.194412165770423,END_OF_PERIOD,2,9,2026-03,2026
CSL.AX,2017-03-10,2018-05-09,110.78362035369872,155.01951996093064,1805,79845.7987910536,39.93000000000002,PROFIT_TARGET,2,425,2018-05,2018
CSL.AX,2018-05-21,2019-10-25,167.02606773376465,233.71957657985686,1197,79832.13008877238,39.93,PROFIT_TARGET,2,522,2019-10,2019
CSL.AX,2019-10-28,2025-08-20,234.16881422424316,215.3275914317606,1067,-20103.5847195789,-8.045999999999987,STOP_LOSS,3,2123,2025-08,2025
COH.AX,2017-06-13,2017-08-01,136.46871295166014,125.48844030756958,1831,-20104.87921132982,-8.045999999999987,STOP_LOSS,3,49,2017-08,2017
COH.AX,2019-07-10,2019-08-13,203.43494911193847,187.06657310639193,1228,-20100.36573481115,-8.045999999999987,STOP_LOSS,3,34,2019-08,2019
COH.AX,2019-10-16,2020-03-11,197.42570514678954,181.54083291067886,1519,-24129.120926652125,-8.045999999999998,STOP_LOSS,4,147,2020-03,2020
COH.AX,2021-06-29,2021-08-25,233.2664620285034,214.49784249369006,857,-16084.706941335044,-8.045999999999987,STOP_LOSS,2,57,2021-08,2021
COH.AX,2023-04-19,2023-06-23,236.47972251892088,217.45256404504852,1057,-20111.706506883085,-8.045999999999998,STOP_LOSS,3,65,2023-06,2023
COH.AX,2023-12-21,2025-02-14,283.6096905212402,260.7904548219013,705,-16087.561168033957,-8.045999999999987,STOP_LOSS,2,421,2025-02,2025
RMD.AX,2018-01-31,2019-06-18,11.93281756067276,16.697591612649394,16760,79857.61311112838,39.93,PROFIT_TARGET,2,503,2019-06,2019
RMD.AX,2019-07-26,2020-02-20,18.275830278396604,25.57336930856037,13679,99823.03639361015,39.93,PROFIT_TARGET,3,209,2020-02,2020
RMD.AX,2020-02-21,2020-03-02,25.562566231727597,23.505802152722797,7823,-16090.065390054553,-8.045999999999987,STOP_LOSS,2,10,2020-03,2020
RMD.AX,2020-03-19,2020-03-20,24.014490334510803,22.082284442196066,8328,-16091.410671197133,-8.045999999999998,STOP_LOSS,2,1,2020-03,2020
RMD.AX,2020-04-27,2020-06-05,24.324106658935545,22.366989037157595,8222,-16091.421086258308,-8.045999999999987,STOP_LOSS,2,39,2020-06,2020
RMD.AX,2020-06-24,2020-09-01,25.62061487960815,23.55918020639488,9757,-20113.418106541878,-8.045999999999998,STOP_LOSS,3,69,2020-09,2020
RMD.AX,2021-06-22,2022-04-29,31.155134296417234,28.648392190927506,6419,-16090.777575138565,-8.045999999999987,STOP_LOSS,2,311,2022-04,2022
RMD.AX,2024-01-31,2024-02-29,28.823864416122436,26.504696285201227,8673,-20114.145199479648,-8.045999999999998,STOP_LOSS,3,29,2024-02,2024
RMD.AX,2024-03-22,2025-07-28,29.375419123649596,41.10502397972288,6808,79855.14986014692,39.93,PROFIT_TARGET,2,493,2025-07,2025
SHL.AX,2019-06-20,2020-03-19,22.114103665351866,20.334802884437657,11305,-20114.99532823513,-8.045999999999987,STOP_LOSS,3,273,2020-03,2020
SHL.AX,2020-06-23,2021-07-19,23.674633143424987,33.12791415759459,12671,119782.52373054302,39.93000000000002,PROFIT_TARGET,4,391,2021-07,2021
SHL.AX,2021-08-26,2021-11-12,35.70314538574218,32.83047030800537,8402,-24136.216003144724,-8.045999999999998,STOP_LOSS,4,78,2021-11,2021
PME.AX,2017-10-30,2018-08-22,6.472092671155929,9.056399274748491,30901,79857.65835761376,39.93,PROFIT_TARGET,2,296,2018-08,2018
PME.AX,2018-09-26,2018-10-11,11.889861675739288,10.933203405309305,16821,-16091.94876690275,-8.045999999999998,STOP_LOSS,2,15,2018-10,2018
PME.AX,2018-11-30,2019-02-18,9.79336545753479,13.703856284728431,20421,79856.13318212134,39.93,PROFIT_TARGET,2,80,2019-02,2019
PME.AX,2019-02-19,2019-04-30,13.539883852958678,18.946359475445078,18463,99819.75941796642,39.93,PROFIT_TARGET,3,70,2019-04,2019
PME.AX,2019-05-01,2019-07-11,19.29253748989105,26.996047709604547,12958,99822.0854270475,39.93,PROFIT_TARGET,3,71,2019-07,2019
PME.AX,2019-07-12,2019-08-06,28.763422757148742,26.449117762108557,6953,-16091.362630514408,-8.045999999999987,STOP_LOSS,2,25,2019-08,2019
PME.AX,2019-08-07,2019-08-29,25.323891045570374,35.43572074006662,7897,79853.11909743687,39.93,PROFIT_TARGET,2,22,2019-08,2019
PME.AX,2019-09-03,2019-09-06,35.53530638122558,32.67613562979217,5628,-16091.412989067234,-8.045999999999998,STOP_LOSS,2,3,2019-09,2019
PME.AX,2019-09-09,2019-09-11,33.04090336990356,30.382432284761123,6053,-16091.725478367174,-8.045999999999987,STOP_LOSS,2,2,2019-09,2019
PME.AX,2019-09-12,2019-10-31,28.962107560157776,26.63181638586748,6905,-16090.660558474487,-8.045999999999998,STOP_LOSS,2,49,2019-10,2019
PME.AX,2019-11-05,2019-12-06,24.746599064826963,22.755487704070987,8081,-16090.170906269044,-8.045999999999998,STOP_LOSS,2,31,2019-12,2019
PME.AX,2020-05-26,2020-06-05,29.050093654632565,26.712723119180833,6884,-16090.458766049727,-8.045999999999987,STOP_LOSS,2,10,2020-06,2020
PME.AX,2020-06-09,2020-07-24,25.76140560722351,23.688642912066307,9704,-20114.08919380549,-8.045999999999998,STOP_LOSS,3,45,2020-07,2020
