Trade ID,Ticker,Direction,Status,Entry Date,Entry Price,Exit Date,Exit Price,Duration (Days),Position Size,Fees,Profit/Loss (PNL),Return (%)
41,ABBV,Long,Closed,2021-10-29 04:00:00,100.4587,2021-11-26 05:00:00,102.0706,28,9.5256,1.9292,13.4256,1.4030
42,ABBV,Long,Closed,2021-12-06 05:00:00,106.3108,2022-01-20 05:00:00,117.7526,45,30.4467,6.8220,341.5440,10.5518
43,ABBV,Long,Closed,2022-01-26 05:00:00,118.8148,2022-04-18 04:00:00,142.2577,81,48.0059,12.5330,1112.8650,19.5109
44,ABBV,Long,Closed,2022-07-07 04:00:00,135.6876,2022-07-19 04:00:00,134.9204,12,4.9070,1.3279,-5.0923,-0.7648
45,ABBV,Long,Closed,2022-09-22 04:00:00,128.8565,2022-10-06 04:00:00,126.4057,14,64.5419,16.4751,-174.6538,-2.1001
46,ABBV,Long,Closed,2022-10-27 04:00:00,139.7156,2022-11-02 04:00:00,131.5421,6,2.0118,0.5457,-16.9892,-6.0443
47,ABBV,Long,Closed,2022-11-10 05:00:00,136.2751,2022-12-19 05:00:00,146.9882,39,3.6238,1.0265,37.7951,7.6535
48,ABBV,Long,Closed,2023-01-06 05:00:00,151.5938,2023-01-18 05:00:00,137.0928,12,3.4054,0.9831,-50.3654,-9.7561
49,ABBV,Long,Closed,2023-03-14 04:00:00,141.3654,2023-05-02 04:00:00,140.5980,49,27.0475,7.6264,-28.3838,-0.7423
50,ABBV,Long,Closed,2023-07-20 04:00:00,133.3153,2023-08-22 04:00:00,138.9876,33,1.5911,0.4333,8.5919,4.0506
51,ABBV,Long,Closed,2023-09-07 04:00:00,139.6158,2023-10-02 04:00:00,138.9970,25,15.8536,4.4170,-14.2273,-0.6428
52,ACN,Long,Closed,2021-03-26 04:00:00,263.5424,2021-05-11 04:00:00,271.1184,46,7.1868,3.8425,50.6052,2.6718
53,ACN,Long,Closed,2021-07-28 04:00:00,298.6613,2021-09-27 04:00:00,315.8459,61,4.6286,2.8443,76.6963,5.5481
54,ACN,Long,Closed,2021-11-02 04:00:00,342.3432,2021-12-06 05:00:00,343.0346,34,1.5846,1.0860,0.0096,0.0018
55,ACN,Long,Closed,2021-12-13 05:00:00,357.7037,2022-01-11 05:00:00,355.2321,29,5.4422,3.8800,-17.3313,-0.8903
56,ACN,Long,Closed,2022-04-05 04:00:00,325.4949,2022-04-11 04:00:00,310.7307,6,6.2057,3.9483,-95.5709,-4.7314
57,ACN,Long,Closed,2022-08-09 04:00:00,296.0593,2022-08-23 04:00:00,293.1063,14,2.7952,1.6468,-9.9011,-1.1964
58,ACN,Long,Closed,2022-11-08 05:00:00,258.2492,2022-11-09 05:00:00,255.7630,1,2.5885,1.3305,-7.7660,-1.1618
59,ACN,Long,Closed,2022-11-10 05:00:00,275.5183,2022-12-19 05:00:00,245.1654,39,1.6131,0.8399,-49.8030,-11.2056
60,ACN,Long,Closed,2023-02-02 05:00:00,283.4694,2023-02-16 05:00:00,271.0550,14,1.0481,0.5812,-13.5923,-4.5751
61,ACN,Long,Closed,2023-04-13 04:00:00,276.0383,2023-04-20 04:00:00,266.6328,7,7.3715,4.0003,-73.3326,-3.6039
62,ACN,Long,Closed,2023-05-12 04:00:00,268.2198,2023-06-26 04:00:00,287.7854,45,7.1785,3.9913,136.4610,7.0873
63,ACN,Long,Closed,2023-07-21 04:00:00,305.7182,2023-08-07 04:00:00,306.7573,17,2.1403,1.3109,0.9131,0.1396
64,ACN,Long,Open,2023-11-30 05:00:00,324.8709,2023-12-29 05:00:00,342.1998,29,0.2189,0.0711,3.7222,5.2341
65,ADBE,Long,Closed,2021-04-23 04:00:00,515.8400,2021-05-03 04:00:00,503.4600,10,1.8100,1.8449,-24.2529,-2.5976
66,ADBE,Long,Closed,2021-05-25 04:00:00,505.0800,2021-09-27 04:00:00,603.6500,125,3.7422,4.1491,364.7242,19.2962
67,ADBE,Long,Closed,2021-11-03 04:00:00,655.1800,2021-11-11 05:00:00,643.1700,8,1.1454,1.4871,-15.2431,-2.0313
68,ADBE,Long,Closed,2021-11-19 05:00:00,688.3700,2021-12-03 05:00:00,616.5300,14,3.3613,4.3862,-245.8648,-10.6258
69,ADBE,Long,Closed,2022-07-28 04:00:00,403.5000,2022-08-22 04:00:00,411.3500,25,0.2661,0.2169,1.8723,1.7435
70,ADBE,Long,Closed,2022-11-11 05:00:00,341.1500,2022-12-06 05:00:00,331.1500,25,0.0075,0.0050,-0.0796,-3.1283
71,ADBE,Long,Closed,2022-12-12 05:00:00,338.1700,2022-12-27 05:00:00,335.0900,15,8.9522,6.0271,-33.6000,-1.1099
72,ADBE,Long,Closed,2023-01-09 05:00:00,341.9800,2023-02-22 05:00:00,348.7200,44,2.5437,1.7570,15.3878,1.7689
73,ADBE,Long,Closed,2023-06-01 04:00:00,426.7500,2023-08-08 04:00:00,520.6000,68,3.6038,3.4140,334.8014,21.7698
74,ADBE,Long,Closed,2023-08-23 04:00:00,530.7100,2023-09-18 04:00:00,532.4200,26,10.0658,10.7013,6.5109,0.1219
75,ADBE,Long,Closed,2023-10-12 04:00:00,559.6300,2023-10-25 04:00:00,521.1400,13,2.7158,2.9352,-107.4664,-7.0709
76,ADBE,Long,Closed,2023-11-01 04:00:00,544.5000,2023-12-06 05:00:00,595.7000,35,8.0719,9.2035,404.0756,9.1937
77,ADBE,Long,Closed,2023-12-07 05:00:00,608.7800,2023-12-20 05:00:00,596.0600,13,2.3582,2.8413,-32.8382,-2.2873
78,AMD,Long,Closed,2021-04-23 04:00:00,82.7600,2021-04-30 04:00:00,81.6200,7,10.1535,1.6690,-13.2441,-1.5761
79,AMD,Long,Closed,2021-06-17 04:00:00,84.5600,2021-07-15 04:00:00,86.9300,28,20.7359,3.5560,45.5881,2.5999
80,AMD,Long,Closed,2021-07-27 04:00:00,91.0300,2021-08-18 04:00:00,103.4400,22,8.8940,1.7296,108.6447,13.4192
81,AMD,Long,Closed,2021-09-27 04:00:00,108.1600,2021-10-01 04:00:00,102.4500,4,30.4252,6.4078,-180.1357,-5.4739
82,AMD,Long,Closed,2021-10-14 04:00:00,111.9900,2021-12-01 05:00:00,149.1100,48,11.1743,2.9176,411.8721,32.9127
83,AMD,Long,Closed,2021-12-28 05:00:00,153.1500,2022-01-05 05:00:00,136.1500,8,13.2671,3.8382,-229.3795,-11.2891
84,AMD,Long,Closed,2022-08-04 04:00:00,103.9100,2022-08-09 04:00:00,95.5400,5,3.2552,0.6493,-27.8957,-8.2470
85,AMD,Long,Closed,2022-11-30 05:00:00,77.6300,2022-12-06 05:00:00,70.2700,6,14.4997,2.1445,-108.8622,-9.6714
86,AMD,Long,Closed,2023-01-27 05:00:00,75.4000,2023-02-16 05:00:00,80.0800,20,10.6135,1.6502,48.0211,6.0007
87,AMD,Long,Closed,2023-03-07 05:00:00,82.1100,2023-04-05 04:00:00,92.5600,28,23.3461,4.0779,239.8885,12.5141
88,AMD,Long,Closed,2023-05-08 04:00:00,95.0400,2023-06-20 04:00:00,118.9300,43,19.8546,4.2483,470.0780,24.9116
89,AMD,Long,Closed,2023-07-14 04:00:00,115.9400,2023-07-24 04:00:00,110.6100,10,12.4084,2.8111,-68.9482,-4.7926
90,AMD,Long,Closed,2023-08-01 04:00:00,117.6000,2023-08-03 04:00:00,113.1500,2,7.6431,1.7637,-35.7756,-3.9802
91,AMD,Long,Closed,2023-11-09 05:00:00,113.4900,2023-12-04 05:00:00,118.5700,25,14.1826,3.2912,68.7564,4.2717
92,AMD,Long,Open,2023-12-07 05:00:00,128.3700,2023-12-29 05:00:00,147.4100,22,10.0653,1.2921,190.3514,14.7321
93,AES,Long,Closed,2020-12-30 05:00:00,19.4494,2021-01-29 05:00:00,20.9619,30,136.9778,5.5355,201.6387,7.5686
94,AES,Long,Closed,2021-02-02 05:00:00,22.1307,2021-02-26 05:00:00,22.8269,24,131.0011,5.8895,85.3071,2.9425
95,AES,Long,Closed,2021-04-05 04:00:00,23.4973,2021-04-27 04:00:00,23.8926,22,1.4153,0.0671,0.4925,1.4808
96,AES,Long,Closed,2021-04-29 04:00:00,24.1087,2021-05-06 04:00:00,21.9916,7,18.3083,0.8440,-39.6040,-8.9726
97,AES,Long,Closed,2021-06-29 04:00:00,22.7866,2021-07-14 04:00:00,21.5596,15,92.2783,4.0922,-117.3211,-5.5795
98,AES,Long,Closed,2021-09-03 04:00:00,21.4250,2021-09-09 04:00:00,20.9207,6,102.5481,4.3425,-56.0600,-2.5515
99,AES,Long,Closed,2021-09-16 04:00:00,21.1120,2021-09-21 04:00:00,20.7990,5,90.9759,3.8129,-32.2909,-1.6812
100,AES,Long,Closed,2021-10-28 04:00:00,22.2337,2021-11-10 05:00:00,21.0821,13,68.7598,2.9784,-82.1567,-5.3740
101,AES,Long,Closed,2021-11-11 05:00:00,21.7645,2021-11-12 05:00:00,21.6245,1,155.1807,6.7331,-28.4524,-0.8424
102,AES,Long,Closed,2021-12-06 05:00:00,21.3096,2021-12-15 05:00:00,21.1084,9,136.7054,5.7988,-33.3037,-1.1432
103,AES,Long,Closed,2022-03-18 04:00:00,20.8724,2022-04-13 04:00:00,21.5596,26,85.3549,3.6218,55.0365,3.0892
104,AES,Long,Closed,2022-06-30 04:00:00,18.6508,2022-07-14 04:00:00,18.2158,14,154.2279,5.6859,-72.7711,-2.5299
105,AES,Long,Closed,2022-07-28 04:00:00,19.7782,2022-09-20 04:00:00,23.1470,54,4.8864,0.2098,16.2516,16.8158
106,AES,Long,Closed,2022-10-28 04:00:00,23.6566,2022-12-07 05:00:00,25.1658,40,2.7181,0.1327,3.9696,6.1734
107,AES,Long,Closed,2022-12-08 05:00:00,25.4896,2022-12-19 05:00:00,25.3637,11,208.3602,10.5958,-36.8312,-0.6935
108,AES,Long,Closed,2023-07-10 04:00:00,19.1602,2023-08-07 04:00:00,18.0954,28,46.3552,1.7270,-51.0851,-5.7517
109,AES,Long,Open,2023-11-30 05:00:00,15.9857,2023-12-29 05:00:00,17.8806,29,4.0038,0.0640,7.5226,11.7536
110,AFL,Long,Closed,2021-02-22 05:00:00,44.5894,2021-03-23 04:00:00,44.8522,28,15.4585,1.3826,2.6794,0.3887
111,AFL,Long,Closed,2021-04-09 04:00:00,46.7913,2021-06-10 04:00:00,51.2227,62,21.6907,2.1260,93.9951,9.2612
112,AFL,Long,Closed,2022-01-05 05:00:00,55.3926,2022-02-17 05:00:00,58.6344,43,31.6524,3.6092,99.0011,5.6465
113,AFL,Long,Closed,2022-04-21 04:00:00,60.7682,2022-04-26 04:00:00,56.3799,5,17.6226,2.0644,-79.3975,-7.4142
114,AFL,Long,Closed,2022-07-28 04:00:00,52.7195,2022-08-26 04:00:00,57.2457,29,1.6499,0.1814,7.2862,8.3769
115,AFL,Long,Closed,2022-09-08 04:00:00,57.9980,2022-09-19 04:00:00,56.7754,11,32.1518,3.6902,-42.9986,-2.3059
116,AFL,Long,Closed,2022-10-28 04:00:00,60.9323,2022-12-08 05:00:00,66.5203,41,0.9498,0.1211,5.1863,8.9617
117,AFL,Long,Closed,2023-01-03 05:00:00,67.7122,2023-01-19 05:00:00,66.8608,16,67.5058,9.0845,-66.5585,-1.4561
118,AFL,Long,Closed,2023-01-26 05:00:00,69.0176,2023-02-02 05:00:00,65.1770,7,11.3674,1.5254,-45.1832,-5.7591
119,AFL,Long,Closed,2023-04-21 04:00:00,62.7861,2023-05-10 04:00:00,63.4903,19,16.3889,2.0695,9.4712,0.9204
120,AFL,Long,Closed,2023-06-02 04:00:00,63.7814,2023-06-23 04:00:00,64.2986,21,18.6691,2.3911,7.2633,0.6100
121,AFL,Long,Closed,2023-08-02 04:00:00,73.0135,2023-08-21 04:00:00,71.2992,19,26.0299,3.7564,-48.3780,-2.5455
122,AFL,Long,Closed,2023-09-08 04:00:00,72.0697,2023-10-03 04:00:00,72.6476,25,36.0520,5.2174,15.6162,0.6010
123,A,Long,Closed,2021-02-17 05:00:00,126.4982,2021-02-22 05:00:00,120.0624,5,9.4348,2.3262,-63.0462,-5.2825
124,A,Long,Closed,2021-02-24 05:00:00,121.5401,2021-02-25 05:00:00,118.7014,1,10.6468,2.5578,-32.7811,-2.5333
125,A,Long,Closed,2021-03-18 04:00:00,119.1778,2021-03-24 04:00:00,117.4765,6,9.0120,2.1327,-17.4648,-1.6261
126,A,Long,Closed,2021-03-31 04:00:00,123.6011,2021-05-03 04:00:00,129.6798,33,1.7619,0.4463,10.2637,4.7130
127,A,Long,Closed,2021-05-24 04:00:00,129.8258,2021-07-19 04:00:00,143.8794,56,5.1547,1.4109,71.0313,10.6141
128,A,Long,Closed,2021-07-20 04:00:00,145.5562,2021-09-14 04:00:00,168.0965,56,15.5144,4.8661,344.8330,15.2701
129,A,Long,Closed,2021-09-15 04:00:00,169.4322,2021-09-16 04:00:00,168.9349,1,18.7202,6.3343,-15.6424,-0.4932
130,A,Long,Closed,2021-11-18 05:00:00,158.2906,2021-12-01 05:00:00,144.6735,13,16.0042,4.8487,-222.7800,-8.7940
131,A,Long,Closed,2022-04-07 04:00:00,133.0698,2022-04-18 04:00:00,121.2343,11,10.4961,2.6692,-126.8962,-9.0854
132,A,Long,Closed,2022-07-21 04:00:00,124.7343,2022-08-23 04:00:00,130.0791,33,5.7896,1.4753,29.4687,4.0806
133,A,Long,Closed,2022-09-09 04:00:00,134.9728,2022-09-14 04:00:00,130.6773,5,2.9369,0.7802,-13.3954,-3.3793
134,A,Long,Closed,2022-10-26 04:00:00,135.2653,2022-12-19 05:00:00,144.3622,54,2.3657,0.6615,20.8591,6.5185
135,A,Long,Closed,2023-01-04 05:00:00,149.2213,2023-01-09 05:00:00,145.0891,5,2.2034,0.6485,-9.7535,-2.9664
136,A,Long,Closed,2023-01-10 05:00:00,152.7238,2023-02-03 05:00:00,152.0548,24,1.1219,0.3419,-1.0925,-0.6376
137,A,Long,Closed,2023-04-21 04:00:00,136.4859,2023-04-27 04:00:00,131.3123,6,6.7853,1.8171,-36.9218,-3.9868
138,A,Long,Closed,2023-07-19 04:00:00,121.5218,2023-08-17 04:00:00,119.3200,29,1.2855,0.3096,-3.1399,-2.0100
139,A,Long,Open,2023-11-20 05:00:00,112.7639,2023-12-29 05:00:00,137.7792,39,5.2838,0.5958,131.5800,22.0838
140,APD,Long,Closed,2021-03-19 04:00:00,248.2678,2021-06-09 04:00:00,269.4855,82,1.3576,0.7029,28.1019,8.3378
141,APD,Long,Closed,2021-10-14 04:00:00,263.8706,2021-11-18 05:00:00,271.4485,35,4.2683,2.2849,30.0596,2.6690
142,APD,Long,Closed,2021-12-15 05:00:00,279.5487,2022-01-06 05:00:00,274.4341,22,4.0335,2.2345,-22.8645,-2.0278
143,APD,Long,Closed,2022-04-20 04:00:00,230.5294,2022-04-22 04:00:00,225.1355,2,4.7859,2.1808,-27.9955,-2.5374
144,APD,Long,Closed,2022-05-31 04:00:00,228.1384,2022-06-15 04:00:00,221.7713,15,3.6569,1.6453,-24.9292,-2.9881
145,APD,Long,Closed,2022-06-24 04:00:00,233.6249,2022-06-27 04:00:00,228.1568,3,37.0569,17.1122,-219.7425,-2.5382
146,APD,Long,Closed,2022-08-03 04:00:00,229.2488,2022-08-29 04:00:00,243.2345,26,3.8737,1.8303,52.3461,5.8946
147,APD,Long,Closed,2022-10-31 04:00:00,235.2691,2022-12-20 05:00:00,293.6541,50,0.2799,0.1481,16.1966,24.5915
148,APD,Long,Closed,2023-01-31 05:00:00,302.7173,2023-02-03 05:00:00,269.1975,3,1.5304,0.8753,-52.1745,-11.2619
149,APD,Long,Closed,2023-04-21 04:00:00,276.1672,2023-05-09 04:00:00,266.0641,18,3.0181,1.6365,-32.1282,-3.8547
150,APD,Long,Closed,2023-07-26 04:00:00,289.7107,2023-08-07 04:00:00,274.6902,12,2.6852,1.5155,-41.8482,-5.3795
151,ABNB,Long,Closed,2021-01-13 05:00:00,169.9900,2021-02-22 05:00:00,195.3400,40,2.0467,0.7477,51.1353,14.6977
152,ABNB,Long,Closed,2021-02-24 05:00:00,200.2000,2021-02-25 05:00:00,182.0600,1,5.8172,2.2237,-107.7486,-9.2519
153,ABNB,Long,Closed,2021-02-26 05:00:00,206.3500,2021-03-03 05:00:00,180.4000,5,9.7682,3.7779,-257.2636,-12.7632
154,ABNB,Long,Closed,2021-06-30 04:00:00,153.1400,2021-07-06 04:00:00,148.3700,6,12.1559,3.6651,-61.6486,-3.3117
155,ABNB,Long,Closed,2021-08-12 04:00:00,151.1500,2021-08-19 04:00:00,142.6500,7,10.7961,3.1719,-94.9388,-5.8179
156,ABNB,Long,Closed,2021-08-24 04:00:00,161.4200,2021-10-04 04:00:00,164.5000,41,4.0731,1.3275,11.2176,1.7062
157,ABNB,Long,Closed,2021-10-12 04:00:00,172.7500,2021-10-15 04:00:00,169.1800,3,13.6310,4.6608,-53.3234,-2.2645
158,ABNB,Long,Closed,2021-11-01 04:00:00,174.6000,2021-11-23 05:00:00,178.2700,22,3.3398,1.1785,11.0785,1.8998
159,ABNB,Long,Closed,2022-02-22 05:00:00,165.2400,2022-02-23 05:00:00,150.0400,1,15.5512,4.9030,-241.2811,-9.3895
160,ABNB,Long,Closed,2022-04-13 04:00:00,171.8500,2022-04-18 04:00:00,165.7400,5,15.9671,5.3903,-102.9496,-3.7519
161,ABNB,Long,Closed,2022-08-03 04:00:00,115.0200,2022-08-19 04:00:00,114.7600,16,6.9487,1.5967,-3.4033,-0.4258
162,ABNB,Long,Closed,2022-09-09 04:00:00,123.4800,2022-09-22 04:00:00,103.7200,13,2.8892,0.6564,-57.7472,-16.1866
163,ABNB,Long,Closed,2022-10-25 04:00:00,118.4500,2022-10-27 04:00:00,112.0600,2,10.6282,2.4499,-70.3642,-5.5893
164,ABNB,Long,Closed,2022-10-28 04:00:00,115.2100,2022-11-02 04:00:00,94.4100,5,0.4521,0.0948,-9.4981,-18.2359
165,ABNB,Long,Closed,2023-01-25 05:00:00,104.4400,2023-03-01 05:00:00,120.8300,35,16.4715,3.7105,266.2577,15.4775
166,ABNB,Long,Closed,2023-03-30 04:00:00,122.2800,2023-04-04 04:00:00,118.4600,5,9.2035,2.2157,-37.3732,-3.3209
167,ABNB,Long,Closed,2023-05-05 04:00:00,119.9000,2023-05-12 04:00:00,105.2750,7,16.9419,3.8149,-251.5905,-12.3855
168,ABNB,Long,Closed,2023-06-16 04:00:00,128.6800,2023-08-07 04:00:00,143.2000,52,0.2296,0.0624,3.2713,11.0725
169,ABNB,Long,Closed,2023-11-30 05:00:00,126.3400,2023-12-26 05:00:00,138.7200,26,0.4559,0.1208,5.5236,9.5892
170,AKAM,Long,Closed,2021-01-26 05:00:00,117.0000,2021-02-10 05:00:00,105.1000,15,30.8038,6.8415,-373.4071,-10.3608
171,AKAM,Long,Closed,2021-04-08 04:00:00,104.3900,2021-06-22 04:00:00,115.9800,75,13.1805,2.9046,149.8574,10.8915
172,AKAM,Long,Closed,2021-06-25 04:00:00,116.9500,2021-06-30 04:00:00,116.6000,5,14.7940,3.4551,-8.6330,-0.4990
173,AKAM,Long,Closed,2021-07-07 04:00:00,117.9500,2021-07-12 04:00:00,115.5500,5,18.4028,4.2971,-48.4636,-2.2327
174,AKAM,Long,Closed,2021-11-05 04:00:00,107.2900,2021-12-01 05:00:00,109.0800,26,10.7350,2.3227,16.8930,1.4667
175,AKAM,Long,Closed,2021-12-16 05:00:00,116.8300,2022-01-12 05:00:00,114.1100,27,7.6886,1.7756,-22.6886,-2.5258
176,AKAM,Long,Closed,2022-04-07 04:00:00,119.3400,2022-04-12 04:00:00,117.9300,5,10.5333,2.4992,-17.3511,-1.3803
177,AKAM,Long,Closed,2022-04-19 04:00:00,121.3400,2022-04-22 04:00:00,117.1400,3,26.0544,6.2134,-115.6418,-3.6579
178,AKAM,Long,Closed,2022-08-08 04:00:00,96.3800,2022-08-22 04:00:00,94.5500,14,7.3396,1.4013,-14.8327,-2.0968
179,AKAM,Long,Closed,2022-11-09 05:00:00,89.0800,2022-12-06 05:00:00,89.8100,27,10.4314,1.8661,5.7488,0.6187
180,AKAM,Long,Closed,2023-01-30 05:00:00,87.3400,2023-02-06 05:00:00,87.4900,7,11.7188,2.0488,-0.2910,-0.0284
181,AKAM,Long,Closed,2023-02-13 05:00:00,87.9700,2023-02-15 05:00:00,78.6600,2,28.2841,4.7130,-268.0374,-10.7726
182,AKAM,Long,Closed,2023-04-14 04:00:00,82.5500,2023-04-25 04:00:00,79.4700,11,6.6722,1.0810,-21.6313,-3.9273
183,AKAM,Long,Closed,2023-04-27 04:00:00,81.7200,2023-05-08 04:00:00,79.3500,11,49.0500,7.9005,-124.1491,-3.0973
184,AKAM,Long,Closed,2023-05-10 04:00:00,85.5400,2023-06-22 04:00:00,88.2600,43,14.1762,2.4638,36.0954,2.9766
185,AKAM,Long,Closed,2023-07-18 04:00:00,93.8000,2023-08-02 04:00:00,92.4200,15,7.2598,1.3519,-11.3705,-1.6697
186,AKAM,Long,Closed,2023-08-09 04:00:00,102.9900,2023-10-03 04:00:00,105.6200,55,37.9672,7.9203,91.9336,2.3511
187,AKAM,Long,Closed,2023-10-19 04:00:00,106.9900,2023-10-23 04:00:00,103.4800,4,24.8422,5.2285,-92.4245,-3.4774
188,AKAM,Long,Open,2023-12-07 05:00:00,114.9300,2023-12-29 05:00:00,118.3500,22,10.1181,1.1629,33.4411,2.8757
189,ALB,Long,Closed,2021-01-04 05:00:00,145.0723,2021-01-28 05:00:00,158.1319,24,11.0751,3.3580,141.2785,8.7931
190,ALB,Long,Closed,2021-04-19 04:00:00,150.0854,2021-05-12 04:00:00,147.3219,23,1.6330,0.4857,-4.9985,-2.0394
