timestamp,symbol,action,price,quantity,value,reason,portfolio_value,market_regime,strategy
2020-01-30 09:30:00-05:00,KMD.AX,sell,2.064105987548828,4575.0,9443.284893035889,Stop Loss | P&L: -11.2%,102336.46475362778,STRONG,consolidation_conviction_asx300
2020-01-31 09:30:00-05:00,COH.AX,buy,241.07000732421875,38.0,9160.660278320312,"ASX GOOD: 55, 3-6M: 34.3%, ATR: 0.96",102336.46475362778,STRONG,consolidation_conviction_asx300
2020-01-31 09:30:00-05:00,FPH.AX,buy,22.329999923706055,410.0,9155.299968719482,"ASX GOOD: 53, 3-6M: 53.4%, ATR: 1.19",102336.46475362778,STRONG,consolidation_conviction_asx300
2020-02-25 09:30:00-05:00,COH.AX,sell,215.0,38.0,8170.0,Stop Loss | P&L: -10.8%,99507.66870307922,STRONG,consolidation_conviction_asx300
2020-02-26 09:30:00-05:00,NEU.AX,sell,2.299999952316284,5747.0,13218.099725961685,Stop Loss | P&L: -11.9%,97857.9862833023,STRONG,consolidation_conviction_asx300
2020-02-27 09:30:00-05:00,GOR.AX,sell,1.600000023841858,10948.0,17516.80026102066,Trailing Stop | P&L: 16.8%,96005.40333890915,STRONG,consolidation_conviction_asx300
2020-02-27 09:30:00-05:00,A2M.AX,buy,15.75,790.0,12442.5,"ASX FAIR: 40, 3-6M: 30.8%",96005.40333890915,WEAK,consolidation_conviction_asx300
2020-02-27 09:30:00-05:00,RMD.AX,buy,25.0,497.0,12425.0,"ASX GOOD: 53, 3-6M: 52.0%, ATR: 1.31",96005.40333890915,WEAK,consolidation_conviction_asx300
2020-03-03 09:30:00-05:00,REA.AX,sell,96.52999877929688,140.0,13514.199829101562,Stop Loss | P&L: -10.0%,95422.95759534836,WEAK,consolidation_conviction_asx300
2020-03-03 09:30:00-05:00,JBH.AX,sell,35.5,271.0,9620.5,Stop Loss | P&L: -9.5%,95422.95759534836,WEAK,consolidation_conviction_asx300
2020-03-04 09:30:00-05:00,MP1.AX,buy,10.420000076293945,1408.0,14671.360107421875,"ASX FAIR: 40, 3-6M: 91.2%",97869.8586306572,WEAK,consolidation_conviction_asx300
2020-03-04 09:30:00-05:00,CSL.AX,buy,306.1400146484375,47.0,14388.580688476562,"ASX FAIR: 40, 3-6M: 48.5%",97869.8586306572,WEAK,consolidation_conviction_asx300
2020-03-09 10:30:00-04:00,LLC.AX,sell,14.479999542236328,835.0,12090.799617767334,Stop Loss | P&L: -19.3%,85189.50317239761,WEAK,consolidation_conviction_asx300
2020-03-09 10:30:00-04:00,CAR.AX,sell,13.814166069030762,932.0,12874.80277633667,Stop Loss | P&L: -14.9%,85189.50317239761,WEAK,consolidation_conviction_asx300
2020-03-09 10:30:00-04:00,MP1.AX,sell,7.949999809265137,1408.0,11193.599731445312,Stop Loss | P&L: -23.7%,85189.50317239761,WEAK,consolidation_conviction_asx300
2020-03-12 10:30:00-04:00,NST.AX,sell,10.100000381469727,223.0,2252.300085067749,Stop Loss | P&L: -20.7%,79584.46399831772,WEAK,consolidation_conviction_asx300
2020-03-12 10:30:00-04:00,A2M.AX,sell,14.0,790.0,11060.0,Stop Loss | P&L: -11.1%,79584.46399831772,WEAK,consolidation_conviction_asx300
2020-03-12 10:30:00-04:00,RMD.AX,sell,20.079999923706055,497.0,9979.75996208191,Stop Loss | P&L: -19.7%,79584.46399831772,WEAK,consolidation_conviction_asx300
2020-03-12 10:30:00-04:00,CSL.AX,sell,261.0400085449219,47.0,12268.880401611328,Stop Loss | P&L: -14.7%,79584.46399831772,WEAK,consolidation_conviction_asx300
2020-03-13 10:30:00-04:00,CSL.AX,buy,313.8299865722656,38.0,11925.539489746094,"ASX GOOD: 48, 3-6M: 53.4%, ATR: 1.82",79584.46399831772,WEAK,consolidation_conviction_asx300
2020-03-13 10:30:00-04:00,RMD.AX,buy,22.799999237060547,523.0,11924.399600982666,"ASX FAIR: 40, 3-6M: 40.0%",79584.46399831772,WEAK,consolidation_conviction_asx300
2020-03-16 10:30:00-04:00,CSL.AX,sell,276.57000732421875,38.0,10509.660278320312,Stop Loss | P&L: -11.9%,83526.58361005783,WEAK,consolidation_conviction_asx300
2020-03-17 10:30:00-04:00,CSL.AX,buy,296.8999938964844,43.0,12766.699737548828,"ASX FAIR: 35, 3-6M: 47.5%",86122.62406301498,WEAK,consolidation_conviction_asx300
2020-03-23 10:30:00-04:00,RMD.AX,sell,20.959999084472656,523.0,10962.0795211792,Stop Loss | P&L: -8.1%,82180.24388837814,WEAK,consolidation_conviction_asx300
2020-03-26 10:30:00-04:00,RMD.AX,buy,22.81999969482422,552.0,12596.639831542969,"ASX FAIR: 40, 3-6M: 32.8%",84031.36326169968,WEAK,consolidation_conviction_asx300
2020-03-26 10:30:00-04:00,A2M.AX,buy,16.0,787.0,12592.0,"ASX GOOD: 45, 3-6M: 33.1%, ATR: 2.05",84031.36326169968,WEAK,consolidation_conviction_asx300
2020-04-07 10:30:00-04:00,FPH.AX,sell,26.040000915527344,410.0,10676.400375366211,Trailing Stop | P&L: 16.6%,83759.44446516037,WEAK,consolidation_conviction_asx300
2020-04-08 10:30:00-04:00,FPH.AX,buy,26.809999465942383,472.0,12654.319747924805,"ASX FAIR: 32, 3-6M: 80.8%",84497.76277685165,NORMAL,consolidation_conviction_asx300
2020-05-07 10:30:00-04:00,FMG.AX,buy,11.449999809265137,1492.0,17083.399715423584,"ASX GOOD: 50, 3-6M: 38.8%, ATR: 1.02",85451.67373418808,NORMAL,consolidation_conviction_asx300
2020-05-07 10:30:00-04:00,EVN.AX,buy,5.380000114440918,2382.0,12815.160272598267,"ASX FAIR: 30, 3-6M: 45.0%",85451.67373418808,NORMAL,consolidation_conviction_asx300
2020-05-08 10:30:00-04:00,MP1.AX,buy,14.100000381469727,47.0,662.7000179290771,"ASX FAIR: 30, 3-6M: 86.8%",85451.67373418808,NORMAL,consolidation_conviction_asx300
2020-05-08 10:30:00-04:00,KGN.AX,buy,8.699999809265137,76.0,661.1999855041504,"ASX FAIR: 35, 3-6M: 74.7%",85451.67373418808,NORMAL,consolidation_conviction_asx300
2020-06-04 10:30:00-04:00,KGN.AX,sell,12.800000190734863,76.0,972.8000144958496,ASX PROFIT TARGET | P&L: 47.1%,88168.58345079422,NORMAL,consolidation_conviction_asx300
2020-06-05 10:30:00-04:00,MSB.AX,buy,3.5365920066833496,95.0,335.9762406349182,"ASX GOOD: 47, 3-6M: 164.5%, ATR: 1.28",88168.58345079422,NORMAL,consolidation_conviction_asx300
2020-06-05 10:30:00-04:00,NXT.AX,buy,9.164497375488281,36.0,329.9219055175781,"ASX HIGH: 65, 3-6M: 43.9%, ATR: 0.64",88168.58345079422,NORMAL,consolidation_conviction_asx300
2020-06-22 10:30:00-04:00,MP1.AX,sell,12.9399995803833,47.0,608.1799802780151,Stop Loss | P&L: -8.2%,88930.04150414467,NORMAL,consolidation_conviction_asx300
2020-06-23 10:30:00-04:00,MSB.AX,sell,3.223702907562256,95.0,306.2517762184143,Stop Loss | P&L: -8.8%,89739.22757577896,NORMAL,consolidation_conviction_asx300
2020-06-24 10:30:00-04:00,MSB.AX,buy,3.290074110031128,175.0,575.7629692554474,"ASX FAIR: 37, 3-6M: 94.9%",89286.61411046982,NORMAL,consolidation_conviction_asx300
2020-06-24 10:30:00-04:00,BRG.AX,buy,23.209999084472656,24.0,557.0399780273438,"ASX GOOD: 55, 3-6M: 36.7%, ATR: 0.78",89286.61411046982,NORMAL,consolidation_conviction_asx300
2020-06-29 10:30:00-04:00,MSB.AX,sell,3.015110969543457,175.0,527.644419670105,Stop Loss | P&L: -8.4%,93317.81156849861,NORMAL,consolidation_conviction_asx300
2020-07-15 10:30:00-04:00,FMG.AX,sell,16.1200008392334,1492.0,24051.04125213623,ASX PROFIT TARGET | P&L: 40.8%,99368.12948918343,NORMAL,consolidation_conviction_asx300
2020-07-16 10:30:00-04:00,FMG.AX,buy,16.110000610351562,1216.0,19589.7607421875,"ASX GOOD: 50, 3-6M: 84.7%, ATR: 0.65",97970.83719468117,NORMAL,consolidation_conviction_asx300
2020-07-16 10:30:00-04:00,WTC.AX,buy,20.989999771118164,700.0,14692.999839782715,"ASX FAIR: 40, 3-6M: 47.3%",97970.83719468117,NORMAL,consolidation_conviction_asx300
2020-07-28 10:30:00-04:00,CSL.AX,sell,271.6700134277344,43.0,11681.810577392578,Stop Loss | P&L: -8.5%,97795.22946095467,NORMAL,consolidation_conviction_asx300
2020-08-13 10:30:00-04:00,WTC.AX,sell,19.1200008392334,700.0,13384.000587463379,Stop Loss | P&L: -8.9%,95076.44615101814,NORMAL,consolidation_conviction_asx300
2020-08-14 10:30:00-04:00,JBH.AX,buy,47.33000183105469,311.0,14719.630569458008,"ASX GOOD: 55, 3-6M: 49.6%, ATR: 0.68",95076.44615101814,NORMAL,consolidation_conviction_asx300
2020-08-14 10:30:00-04:00,PDN.AX,buy,1.3698920011520386,10765.0,14746.887392401695,"ASX GOOD: 47, 3-6M: 129.5%, ATR: 1.03",95076.44615101814,NORMAL,consolidation_conviction_asx300
2020-09-08 10:30:00-04:00,NXT.AX,sell,10.739800453186035,36.0,386.63281631469727,Trailing Stop | P&L: 17.2%,92078.58331751823,NORMAL,consolidation_conviction_asx300
2020-09-23 10:30:00-04:00,RMD.AX,sell,23.899999618530273,552.0,13192.799789428711,Time Exit | P&L: 4.7%,87316.32447004318,NORMAL,consolidation_conviction_asx300
2020-09-23 10:30:00-04:00,A2M.AX,sell,16.860000610351562,787.0,13268.82048034668,Time Exit | P&L: 5.4%,87316.32447004318,NORMAL,consolidation_conviction_asx300
2020-09-24 10:30:00-04:00,PDN.AX,sell,1.2231179475784302,10765.0,13166.8647056818,Stop Loss | P&L: -10.7%,87883.82529294491,NORMAL,consolidation_conviction_asx300
2020-09-24 10:30:00-04:00,NST.AX,buy,13.199999809265137,895.0,11813.999829292297,"ASX GOOD: 55, 3-6M: 31.1%, ATR: 0.82",87883.82529294491,WEAK,consolidation_conviction_asx300
2020-09-24 10:30:00-04:00,CAR.AX,buy,19.744056701660156,598.0,11806.945907592773,"ASX GOOD: 55, 3-6M: 32.3%, ATR: 1.05",87883.82529294491,WEAK,consolidation_conviction_asx300
2020-09-25 10:30:00-04:00,MSB.AX,buy,4.655406951904297,243.0,1131.2638893127441,"ASX HIGH: 60, 3-6M: 161.2%, ATR: 0.86",87883.82529294491,NORMAL,consolidation_conviction_asx300
2020-09-25 10:30:00-04:00,IMU.AX,buy,1.6319999694824219,695.0,1134.2399787902832,"ASX FAIR: 43, 3-6M: 60.0%",87883.82529294491,NORMAL,consolidation_conviction_asx300
2020-09-28 10:30:00-04:00,FPH.AX,sell,31.190000534057617,472.0,14721.680252075195,Trailing Stop | P&L: 16.3%,89215.99139010906,NORMAL,consolidation_conviction_asx300
2020-10-01 10:30:00-04:00,MSB.AX,sell,2.8444440364837646,243.0,691.1999008655548,Stop Loss | P&L: -38.9%,88952.59773290157,NORMAL,consolidation_conviction_asx300
2020-10-02 10:30:00-04:00,MIN.AX,buy,24.170000076293945,552.0,13341.840042114258,"ASX FAIR: 30, 3-6M: 45.4%",88952.59773290157,WEAK,consolidation_conviction_asx300
2020-10-02 10:30:00-04:00,MP1.AX,buy,16.0,833.0,13328.0,"ASX GOOD: 55, 3-6M: 49.4%, ATR: 0.95",88952.59773290157,WEAK,consolidation_conviction_asx300
2020-10-21 10:30:00-04:00,MP1.AX,sell,14.600000381469727,833.0,12161.800317764282,Stop Loss | P&L: -8.7%,91523.89125788212,WEAK,consolidation_conviction_asx300
2020-10-26 10:30:00-04:00,IMU.AX,sell,1.937999963760376,695.0,1346.9099748134613,Trailing Stop | P&L: 18.8%,90200.46840560436,WEAK,consolidation_conviction_asx300
2020-10-27 10:30:00-04:00,BAP.AX,buy,7.840000152587891,56.0,439.0400085449219,"ASX GOOD: 45, 3-6M: 33.1%, ATR: 0.96",88817.85526645184,NORMAL,consolidation_conviction_asx300
2020-10-27 10:30:00-04:00,FPH.AX,buy,32.54999923706055,13.0,423.1499900817871,"ASX HIGH: 60, 3-6M: 49.9%, ATR: 0.74",88817.85526645184,NORMAL,consolidation_conviction_asx300
2020-11-04 09:30:00-05:00,EVN.AX,sell,5.75,2382.0,13696.5,Time Exit | P&L: 6.9%,90095.95686519146,NORMAL,consolidation_conviction_asx300
2020-11-17 09:30:00-05:00,BAP.AX,sell,7.110000133514404,56.0,398.16000747680664,Stop Loss | P&L: -9.3%,90088.70459735394,NORMAL,consolidation_conviction_asx300
2020-11-18 09:30:00-05:00,PMV.AX,buy,21.770000457763672,627.0,13649.790287017822,"ASX GOOD: 45, 3-6M: 32.4%, ATR: 1.17",89920.38007056713,STRONG,consolidation_conviction_asx300
2020-11-18 09:30:00-05:00,IMU.AX,buy,3.3320000171661377,4101.0,13664.53207039833,"ASX GOOD: 45, 3-6M: 206.2%, ATR: 1.01",89920.38007056713,STRONG,consolidation_conviction_asx300
2020-11-25 09:30:00-05:00,IMU.AX,sell,3.9100000858306885,4101.0,16034.910351991653,Trailing Stop | P&L: 17.3%,95018.68141829967,STRONG,consolidation_conviction_asx300
2020-12-03 09:30:00-05:00,MIN.AX,sell,34.130001068115234,552.0,18839.76058959961,ASX PROFIT TARGET | P&L: 41.2%,98015.78223311901,STRONG,consolidation_conviction_asx300
2020-12-04 09:30:00-05:00,LYC.AX,buy,4.019999980926514,5210.0,20944.199900627136,"ASX FAIR: 35, 3-6M: 114.5%",98015.78223311901,STRONG,consolidation_conviction_asx300
2020-12-04 09:30:00-05:00,REA.AX,buy,144.74000549316406,144.0,20842.560791015625,"ASX GOOD: 50, 3-6M: 37.8%, ATR: 1.18",98015.78223311901,STRONG,consolidation_conviction_asx300
2020-12-07 09:30:00-05:00,JBH.AX,sell,43.0099983215332,311.0,13376.109477996826,Stop Loss | P&L: -9.1%,98884.47802627087,STRONG,consolidation_conviction_asx300
2020-12-10 09:30:00-05:00,FMG.AX,sell,23.1200008392334,1216.0,28113.921020507812,ASX PROFIT TARGET | P&L: 43.5%,98991.41302621365,STRONG,consolidation_conviction_asx300
2020-12-10 09:30:00-05:00,CAR.AX,sell,18.018478393554688,598.0,10775.050079345703,Stop Loss | P&L: -8.7%,98991.41302621365,STRONG,consolidation_conviction_asx300
2020-12-11 09:30:00-05:00,ZIP.AX,buy,5.25,5656.0,29694.0,"ASX GOOD: 55, 3-6M: 103.5%, ATR: 0.53",98991.41302621365,STRONG,consolidation_conviction_asx300
2020-12-11 09:30:00-05:00,KGN.AX,buy,18.15999984741211,1635.0,29691.5997505188,"ASX GOOD: 55, 3-6M: 314.6%, ATR: 0.89",98991.41302621365,STRONG,consolidation_conviction_asx300
2020-12-14 09:30:00-05:00,NST.AX,sell,12.050000190734863,895.0,10784.750170707703,Stop Loss | P&L: -8.7%,98691.21294438839,STRONG,consolidation_conviction_asx300
2020-12-14 09:30:00-05:00,LYC.AX,sell,3.6600000858306885,5210.0,19068.600447177887,Stop Loss | P&L: -9.0%,98691.21294438839,STRONG,consolidation_conviction_asx300
2020-12-15 09:30:00-05:00,PME.AX,buy,30.729999542236328,73.0,2243.289966583252,"ASX HIGH: 63, 3-6M: 63.4%, ATR: 0.76",98126.34250485897,STRONG,consolidation_conviction_asx300
2020-12-15 09:30:00-05:00,CHC.AX,buy,14.729999542236328,152.0,2238.959930419922,"ASX FAIR: 40, 3-6M: 32.1%",98126.34250485897,STRONG,consolidation_conviction_asx300
2020-12-22 09:30:00-05:00,BRG.AX,sell,24.950000762939453,24.0,598.8000183105469,Time Exit | P&L: 7.5%,98300.20283544064,STRONG,consolidation_conviction_asx300
2021-01-12 09:30:00-05:00,FPH.AX,sell,29.899999618530273,13.0,388.69999504089355,Stop Loss | P&L: -8.1%,102203.4330791235,STRONG,consolidation_conviction_asx300
2021-01-14 09:30:00-05:00,CHC.AX,sell,13.550000190734863,152.0,2059.600028991699,Stop Loss | P&L: -8.0%,105049.81349980831,NORMAL,consolidation_conviction_asx300
2021-01-15 09:30:00-05:00,IMU.AX,buy,3.9100000858306885,189.0,738.9900162220001,"ASX FAIR: 35, 3-6M: 505.3%",105049.81349980831,STRONG,consolidation_conviction_asx300
2021-01-15 09:30:00-05:00,MSB.AX,buy,2.3229620456695557,319.0,741.0248925685883,"ASX FAIR: 30, 3-6M: 82.2%",105049.81349980831,STRONG,consolidation_conviction_asx300
2021-01-19 09:30:00-05:00,PME.AX,sell,43.880001068115234,73.0,3203.240077972412,ASX PROFIT TARGET | P&L: 42.8%,106198.20171201229,STRONG,consolidation_conviction_asx300
2021-01-20 09:30:00-05:00,BAP.AX,buy,7.849999904632568,316.0,2480.5999698638916,"ASX HIGH: 65, 3-6M: 89.6%, ATR: 0.88",109569.90989601612,STRONG,consolidation_conviction_asx300
2021-01-20 09:30:00-05:00,SHL.AX,buy,34.20000076293945,72.0,2462.4000549316406,"ASX HIGH: 63, 3-6M: 54.8%, ATR: 0.89",109569.90989601612,STRONG,consolidation_conviction_asx300
2021-01-21 09:30:00-05:00,ZIP.AX,sell,7.900000095367432,5656.0,44682.40053939819,ASX PROFIT TARGET | P&L: 50.5%,118106.35368669033,STRONG,consolidation_conviction_asx300
2021-01-22 09:30:00-05:00,BRG.AX,buy,29.700000762939453,1192.0,35402.40090942383,"ASX GOOD: 50, 3-6M: 70.2%, ATR: 0.77",118106.35368669033,STRONG,consolidation_conviction_asx300
2021-01-22 09:30:00-05:00,IGO.AX,buy,7.050000190734863,3769.0,26571.4507188797,"ASX FAIR: 38, 3-6M: 51.5%",118106.35368669033,STRONG,consolidation_conviction_asx300
2021-01-27 09:30:00-05:00,IGO.AX,sell,6.429999828338623,3769.0,24234.66935300827,Stop Loss | P&L: -8.8%,114792.58963453771,STRONG,consolidation_conviction_asx300
2021-02-01 09:30:00-05:00,IMU.AX,sell,3.4000000953674316,189.0,642.6000180244446,Stop Loss | P&L: -13.0%,110218.02383673193,STRONG,consolidation_conviction_asx300
2021-02-02 09:30:00-05:00,SEK.AX,buy,28.68000030517578,208.0,5965.4400634765625,"ASX HIGH: 65, 3-6M: 75.8%, ATR: 0.97",112593.73257553579,STRONG,consolidation_conviction_asx300
2021-02-02 09:30:00-05:00,XRO.AX,buy,130.3000030517578,45.0,5863.500137329102,"ASX FAIR: 40, 3-6M: 72.8%",112593.73257553579,STRONG,consolidation_conviction_asx300
2021-02-11 09:30:00-05:00,KGN.AX,sell,16.700000762939453,1635.0,27304.501247406006,Stop Loss | P&L: -8.0%,111285.82771074773,STRONG,consolidation_conviction_asx300
2021-02-22 09:30:00-05:00,BAP.AX,sell,7.119999885559082,316.0,2249.91996383667,Stop Loss | P&L: -9.3%,107362.99053227903,STRONG,consolidation_conviction_asx300
2021-02-22 09:30:00-05:00,XRO.AX,sell,119.0999984741211,45.0,5359.499931335449,Stop Loss | P&L: -8.6%,107362.99053227903,STRONG,consolidation_conviction_asx300
2021-02-23 09:30:00-05:00,WES.AX,buy,50.93000030517578,568.0,28928.240173339844,"ASX GOOD: 45, 3-6M: 35.5%, ATR: 1.10",106868.37105786802,STRONG,consolidation_conviction_asx300
2021-02-23 09:30:00-05:00,PME.AX,buy,45.25,639.0,28914.75,"ASX GOOD: 48, 3-6M: 67.7%, ATR: 2.01",106868.37105786802,STRONG,consolidation_conviction_asx300
2021-02-24 09:30:00-05:00,SEK.AX,sell,26.09000015258789,208.0,5426.720031738281,Stop Loss | P&L: -9.0%,105309.4355210066,STRONG,consolidation_conviction_asx300
2021-03-03 09:30:00-05:00,SHL.AX,sell,31.3799991607666,72.0,2259.3599395751953,Stop Loss | P&L: -8.2%,104576.40618646146,NORMAL,consolidation_conviction_asx300
2021-03-04 09:30:00-05:00,BRG.AX,sell,27.139999389648438,1192.0,32350.879272460938,Stop Loss | P&L: -8.6%,101736.81679499151,STRONG,consolidation_conviction_asx300
2021-03-05 09:30:00-05:00,MIN.AX,buy,38.54999923706055,294.0,11333.6997756958,"ASX GOOD: 45, 3-6M: 99.6%, ATR: 1.41",101736.81679499151,NORMAL,consolidation_conviction_asx300
2021-03-05 09:30:00-05:00,SUL.AX,buy,10.869999885559082,1042.0,11326.539880752563,"ASX FAIR: 40, 3-6M: 33.1%",101736.81679499151,NORMAL,consolidation_conviction_asx300
2021-03-08 09:30:00-05:00,MSB.AX,sell,2.1333329677581787,319.0,680.533216714859,Stop Loss | P&L: -8.2%,102443.38000142576,NORMAL,consolidation_conviction_asx300
2021-03-18 10:30:00-04:00,REA.AX,sell,132.6999969482422,144.0,19108.799560546875,Stop Loss | P&L: -8.3%,102745.4921859503,STRONG,consolidation_conviction_asx300
2021-03-19 10:30:00-04:00,SEK.AX,buy,27.5,303.0,8332.5,"ASX FAIR: 35, 3-6M: 34.8%",102745.4921859503,NORMAL,consolidation_conviction_asx300
2021-03-19 10:30:00-04:00,WBC.AX,buy,24.520000457763672,339.0,8312.280155181885,"ASX GOOD: 50, 3-6M: 31.3%, ATR: 1.26",102745.4921859503,NORMAL,consolidation_conviction_asx300
2021-05-10 10:30:00-04:00,PME.AX,sell,40.5,639.0,25879.5,Stop Loss | P&L: -10.5%,109181.99007833005,STRONG,consolidation_conviction_asx300
2021-05-11 10:30:00-04:00,FMG.AX,buy,24.09000015258789,730.0,17585.70011138916,"ASX GOOD: 50, 3-6M: 42.6%, ATR: 0.70",109154.81947553159,STRONG,consolidation_conviction_asx300
2021-05-11 10:30:00-04:00,WTC.AX,buy,26.920000076293945,653.0,17578.760049819946,"ASX FAIR: 35, 3-6M: 30.7%",109154.81947553159,STRONG,consolidation_conviction_asx300
2021-05-18 10:30:00-04:00,PMV.AX,sell,24.399999618530273,627.0,15298.799760818481,Time Exit | P&L: 12.1%,104297.64844167234,STRONG,consolidation_conviction_asx300
2021-05-24 10:30:00-04:00,FMG.AX,sell,21.420000076293945,730.0,15636.60005569458,Stop Loss | P&L: -11.1%,105218.79835546018,STRONG,consolidation_conviction_asx300
2021-05-25 10:30:00-04:00,URW.AX,buy,5.53000020980835,2336.0,12918.080490112305,"ASX HIGH: 60, 3-6M: 49.9%, ATR: 0.82",106659.31961667539,STRONG,consolidation_conviction_asx300
2021-05-25 10:30:00-04:00,XRO.AX,buy,126.52999877929688,102.0,12906.059875488281,"ASX GOOD: 45, 3-6M: 40.0%, ATR: 0.96",106659.31961667539,STRONG,consolidation_conviction_asx300
2021-06-30 10:30:00-04:00,MIN.AX,sell,54.22999954223633,294.0,15943.61986541748,ASX PROFIT TARGET | P&L: 40.7%,117332.24803578855,STRONG,consolidation_conviction_asx300
2021-07-01 10:30:00-04:00,PMV.AX,buy,27.739999771118164,110.0,3051.399974822998,"ASX GOOD: 55, 3-6M: 45.2%, ATR: 1.13",117488.79919278623,NORMAL,consolidation_conviction_asx300
2021-07-01 10:30:00-04:00,MGR.AX,buy,2.869999885559082,1063.0,3050.809878349304,"ASX GOOD: 55, 3-6M: 39.3%, ATR: 1.01",117488.79919278623,NORMAL,consolidation_conviction_asx300
2021-08-24 10:30:00-04:00,WTC.AX,sell,41.29999923706055,653.0,26968.899501800537,ASX PROFIT TARGET | P&L: 53.4%,127016.3869367838,NORMAL,consolidation_conviction_asx300
2021-08-31 10:30:00-04:00,WES.AX,sell,58.220001220703125,568.0,33068.960693359375,Time Exit | P&L: 14.3%,124057.48773467542,NORMAL,consolidation_conviction_asx300
2021-09-01 10:30:00-04:00,IGO.AX,buy,9.65999984741211,3863.0,37316.57941055298,"ASX GOOD: 45, 3-6M: 98.8%, ATR: 1.29",124393.08931910993,STRONG,consolidation_conviction_asx300
2021-09-01 10:30:00-04:00,PDN.AX,buy,5.900000095367432,6325.0,37317.500603199005,"ASX GOOD: 55, 3-6M: 330.7%, ATR: 0.71",124393.08931910993,STRONG,consolidation_conviction_asx300
2021-09-02 10:30:00-04:00,SUL.AX,sell,12.329999923706055,1042.0,12847.859920501709,Time Exit | P&L: 13.4%,129775.49795019628,STRONG,consolidation_conviction_asx300
2021-09-07 10:30:00-04:00,PDN.AX,sell,8.800000190734863,6325.0,55660.00120639801,ASX PROFIT TARGET | P&L: 49.2%,140542.41123473647,STRONG,consolidation_conviction_asx300
2021-09-08 10:30:00-04:00,PDN.AX,buy,8.25,5077.0,41885.25,"ASX GOOD: 50, 3-6M: 524.5%, ATR: 0.88",139638.20887005332,STRONG,consolidation_conviction_asx300
2021-09-08 10:30:00-04:00,MIN.AX,buy,51.70000076293945,607.0,31381.900463104248,"ASX FAIR: 38, 3-6M: 63.4%",139638.20887005332,STRONG,consolidation_conviction_asx300
2021-09-16 10:30:00-04:00,SEK.AX,sell,31.0,303.0,9393.0,Time Exit | P&L: 12.7%,147006.80003249648,STRONG,consolidation_conviction_asx300
2021-09-16 10:30:00-04:00,WBC.AX,sell,25.950000762939453,339.0,8797.050258636475,Time Exit | P&L: 5.8%,147006.80003249648,STRONG,consolidation_conviction_asx300
2021-09-16 10:30:00-04:00,PDN.AX,sell,9.699999809265137,5077.0,49246.8990316391,Trailing Stop | P&L: 17.6%,147006.80003249648,STRONG,consolidation_conviction_asx300
2021-09-17 10:30:00-04:00,PLS.AX,buy,2.2899999618530273,12839.0,29401.309510231018,"ASX GOOD: 50, 3-6M: 219.3%, ATR: 1.89",147006.80003249648,NORMAL,consolidation_conviction_asx300
