date,equity,cash,positions_value,open_positions
2022-09-20,3150985.2409823937,3150985.2409823937,0.0,0
2022-09-21,3150985.2409823937,3150985.2409823937,0.0,0
2022-09-22,3150985.2409823937,3150985.2409823937,0.0,0
2022-09-23,3150985.2409823937,3150985.2409823937,0.0,0
2022-09-26,3150985.2409823937,3150985.2409823937,0.0,0
2022-09-27,3150985.2409823937,3150985.2409823937,0.0,0
2022-09-28,3150985.2409823937,3150985.2409823937,0.0,0
2022-09-29,3150985.2409823937,3150985.2409823937,0.0,0
2022-09-30,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-03,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-04,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-05,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-06,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-07,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-10,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-11,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-12,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-13,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-14,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-17,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-18,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-19,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-20,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-21,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-24,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-25,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-26,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-27,3150985.2409823937,3150985.2409823937,0.0,0
2022-10-28,3150487.2409823937,2652487.2409823937,498000.0,3
2022-10-31,3149989.2409823937,2153989.2409823937,996000.0,6
2022-11-01,3149491.2409823937,1655491.2409823937,1494000.0,9
2022-11-02,3167355.376541649,2005355.376541649,1162000.0,7
2022-11-03,3167355.376541649,2005355.376541649,1162000.0,7
2022-11-04,3167355.376541649,2005355.376541649,1162000.0,7
2022-11-07,3174761.548967806,1680761.5489678062,1494000.0,9
2022-11-08,3174263.548967806,1182263.5489678062,1992000.0,12
2022-11-09,3157301.485677806,1497301.4856778062,1660000.0,10
2022-11-10,3176454.082274224,1350454.0822742241,1826000.0,11
2022-11-11,3167677.015794224,1341677.015794224,1826000.0,11
2022-11-14,3167677.015794224,1341677.015794224,1826000.0,11
2022-11-15,3158948.370844224,1332948.370844224,1826000.0,11
2022-11-16,3150515.346144224,1490515.346144224,1660000.0,10
2022-11-17,3171813.786911298,1345813.786911298,1826000.0,11
2022-11-18,3163206.820161298,1337206.8201612982,1826000.0,11
2022-11-21,3163206.820161298,1337206.8201612982,1826000.0,11
2022-11-22,3213304.2409377946,1719304.2409377948,1494000.0,9
2022-11-23,3213138.2409377946,1553138.2409377948,1660000.0,10
2022-11-24,3213138.2409377946,1553138.2409377948,1660000.0,10
2022-11-25,3212972.2409377946,1386972.2409377948,1826000.0,11
2022-11-28,3212806.2409377946,1220806.2409377948,1992000.0,12
2022-11-29,3212806.2409377946,1220806.2409377948,1992000.0,12
2022-11-30,3232047.2360170567,1406047.236017057,1826000.0,11
2022-12-01,3232047.2360170567,1406047.236017057,1826000.0,11
2022-12-02,3225603.723180178,1399603.723180178,1826000.0,11
2022-12-05,3217080.968300178,1557080.9683001782,1660000.0,10
2022-12-06,3191492.413970178,2029492.4139701782,1162000.0,7
2022-12-07,3191492.413970178,2029492.4139701782,1162000.0,7
2022-12-08,3191492.413970178,2029492.4139701782,1162000.0,7
2022-12-09,3183001.247470178,2187001.247470178,996000.0,6
2022-12-12,3182835.247470178,2020835.2474701782,1162000.0,7
2022-12-13,3182669.247470178,1854669.2474701782,1328000.0,8
2022-12-14,3174195.5734601784,2012195.5734601782,1162000.0,7
2022-12-15,3157267.3263201783,2327267.3263201783,830000.0,5
2022-12-16,3157267.3263201783,2327267.3263201783,830000.0,5
2022-12-19,3148753.4325701785,2484753.4325701785,664000.0,4
2022-12-20,3161410.896815653,2663410.896815653,498000.0,3
2022-12-21,3161078.896815653,2331078.896815653,830000.0,5
2022-12-22,3152820.40692656,2488820.40692656,664000.0,4
2022-12-23,3144316.55312656,2646316.55312656,498000.0,3
2022-12-26,3144316.55312656,2646316.55312656,498000.0,3
2022-12-27,3144316.55312656,2646316.55312656,498000.0,3
2022-12-28,3135812.13988656,2803812.13988656,332000.0,2
2022-12-29,3135812.13988656,2803812.13988656,332000.0,2
