symbol,entry_date,entry_price,shares,position_value,conviction_level,stop_price,stop_percent,target_1_price,target_2_price,target_3_price,position_risk_pct,dollar_risk,exit_date,exit_price,exit_reason,pnl_dollars,pnl_percent,r_multiple,holding_days
AAPL,2020-01-01,70.82083889007568,5648,400000.0,5,69.27,2.18,72.88,74.95,77.01,0.438,8759.14,2020-01-08,73.04855571746826,PROFIT_TARGET_1,11765.66444956843,2.9384776347573505,1.3432445499619823,7
ADBE,2020-01-01,329.974902557373,1212,400000.0,5,322.62,2.23,339.78,349.58,359.38,0.446,8914.14,2020-01-09,340.27978720092773,PROFIT_TARGET_1,11606.682985436928,2.898771974384847,1.3020527512626836,8
ACIW,2020-01-01,37.90894438934326,10551,400000.0,5,36.99,2.42,39.13,40.36,41.59,0.485,9695.78,2020-01-21,36.99,STOP_LOSS,-10508.791489999974,-2.624573299200793,-1.0838518457729216,20
ABBV,2020-01-01,68.51918204498291,5837,400000.0,5,66.77,2.55,70.85,73.18,75.5,0.51,10209.98,2020-01-24,66.77,STOP_LOSS,-11053.24648999999,-2.760551071428569,-1.0825928412324894,23
AAPL,2020-03-31,61.47377954292297,6506,400000.0,5,58.4,5.0,70.55,79.62,88.69,1.0,19998.01,2020-04-01,58.4,STOP_LOSS,-20829.550400000007,-5.202185414585416,-1.0415811726245434,1
ABBV,2020-03-31,59.75838751602173,6693,400000.0,5,56.77,5.0,70.46,81.16,91.87,1.0,20001.28,2020-05-12,71.9370283241272,PROFIT_TARGET_1,80593.05604280991,20.128135874827652,4.029395395350213,42
