symbol,entry_date,entry_price,shares,position_value,conviction_level,stop_price,stop_percent,target_1_price,target_2_price,target_3_price,position_risk_pct,dollar_risk,exit_date,exit_price,exit_reason,pnl_dollars,pnl_percent,r_multiple,holding_days
AAPL,2020-01-09,74.67481569671631,4017,300000.0,5,72.8,2.51,77.17,79.67,82.16,0.377,7531.13,2020-01-29,78.14430368804932,PROFIT_TARGET_1,13291.762246979226,4.426161254405336,1.7649083249935567,20
RMD,2020-01-29,157.2765665130615,1907,300000.0,5,153.61,2.33,162.16,167.05,171.93,0.35,6992.14,2020-01-31,153.61,STOP_LOSS,-7658.664270000008,-2.550337752247755,-1.0953244223504774,2
GE,2020-01-29,62.66773559761047,4787,300000.0,5,60.03,4.2,66.18,69.69,73.21,0.631,12626.84,2020-02-03,60.03,STOP_LOSS,-13223.753610000014,-4.403514355644361,-1.0472733708342163,5
ALLE,2020-01-22,119.42630623626708,2512,300000.0,5,116.55,2.41,123.26,127.09,130.92,0.361,7225.28,2020-02-04,124.65247107696534,PROFIT_TARGET_1,12513.880337991635,4.167126319677534,1.7319575360670212,13
PENN,2020-01-29,29.034510457992553,10332,300000.0,5,27.58,5.0,31.16,33.29,35.41,0.751,15028.0,2020-02-04,32.10393893241883,PROFIT_TARGET_1,31066.199152701534,10.345054662904275,2.0672208484700296,6
HCA,2020-02-05,143.91310711669922,2084,300000.0,5,139.0,3.42,150.47,157.03,163.58,0.512,10238.92,2020-02-07,139.0,STOP_LOSS,-10913.675999999978,-3.634257742257735,-1.0659015875766398,2
AMD,2020-01-02,49.12454847335815,6106,300000.0,5,46.7,4.93,52.35,55.58,58.81,0.74,14804.29,2020-02-11,53.77309923744202,PROFIT_TARGET_1,27710.20539987716,9.22750762566672,1.8717682391484676,40
ADBE,2020-02-03,358.179,837,300000.0,5,348.86,2.6,370.61,383.04,395.46,0.39,7800.0,2020-02-12,374.1028635406494,PROFIT_TARGET_1,12510.972686740046,4.1661580708425054,1.603970240362741,9
LLY,2020-01-30,132.57434120178223,2262,300000.0,5,129.11,2.62,137.2,141.82,146.45,0.392,7836.34,2020-02-24,129.11,STOP_LOSS,-8545.226819999982,-2.8455633766233706,-1.090461496030392,25
AMAT,2020-02-12,61.72190845870971,4860,300000.0,5,58.71,4.87,65.73,69.74,73.75,0.732,14637.88,2020-02-24,58.71,STOP_LOSS,-15254.73060000001,-5.079830369630373,-1.0421410543582017,12
ETN,2020-02-04,90.57460732269287,3312,300000.0,5,87.26,3.66,94.99,99.4,103.82,0.549,10977.98,2020-02-25,88.06303263854981,TRAILING_STOP,-8926.90066522191,-2.9726608941797905,-0.8131642715890289,21
VRTX,2020-02-05,240.88037450408933,1245,300000.0,5,232.3,3.56,252.32,263.75,275.19,0.534,10682.57,2020-02-25,232.3,STOP_LOSS,-11375.713500000013,-3.7881163836163876,-1.0648858360149414,20
ABBV,2020-02-10,74.31561213684081,4036,300000.0,5,71.65,3.59,77.87,81.43,84.99,0.538,10758.41,2020-02-25,71.65,STOP_LOSS,-11409.7794,-3.7994603396603397,-1.060545078718384,15
BLDR,2020-02-13,27.71385076332092,10824,300000.0,5,26.33,5.0,29.62,31.52,33.42,0.749,14978.8,2020-02-25,26.33,STOP_LOSS,-15589.075920000032,-5.191167472527483,-1.040742598261223,12
EYE,2020-02-26,38.61929847335815,7768,300000.0,5,36.69,5.0,41.8,44.99,48.17,0.749,14986.79,2020-02-27,36.69,STOP_LOSS,-15577.08792000002,-5.187175464535471,-1.0393878447381497,1
