date,equity,cash,positions_value,open_positions
2023-05-03,3152558.5806440916,1352558.5806440914,1800000.0,9
2023-05-04,3142508.7900940916,1342508.7900940913,1800000.0,9
2023-05-05,3142308.7900940916,1142308.7900940913,2000000.0,10
2023-05-08,3154666.44815661,1354666.4481566101,1800000.0,9
2023-05-09,3164015.761598439,1364015.761598439,1800000.0,9
2023-05-10,3174714.570649501,1374714.5706495007,1800000.0,9
2023-05-11,3172213.2890011887,1572213.2890011887,1600000.0,8
2023-05-12,3171813.2890011887,1171813.2890011887,2000000.0,10
2023-05-15,3171813.2890011887,1171813.2890011887,2000000.0,10
2023-05-16,3143249.091391189,1543249.0913911888,1600000.0,8
2023-05-17,3151851.2780182986,1351851.2780182988,1800000.0,9
2023-05-18,3180082.1236462668,1580082.123646267,1600000.0,8
2023-05-19,3179682.1236462668,1179682.123646267,2000000.0,10
2023-05-22,3179682.1236462668,1179682.123646267,2000000.0,10
2023-05-23,3170722.771766267,1370722.771766267,1800000.0,9
2023-05-24,3146722.6750862673,1746722.675086267,1400000.0,7
2023-05-25,3203877.252502591,1803877.2525025909,1400000.0,7
2023-05-26,3220955.7736858088,1420955.7736858088,1800000.0,9
2023-05-29,3220755.7736858088,1220755.7736858088,2000000.0,10
2023-05-30,3207773.898355809,1407773.8983558088,1800000.0,9
2023-05-31,3207573.898355809,1207573.8983558088,2000000.0,10
2023-06-01,3222726.9981366172,1422726.9981366175,1800000.0,9
2023-06-02,3224351.0791798783,1824351.0791798783,1400000.0,7
2023-06-05,3223751.0791798783,1223751.0791798783,2000000.0,10
2023-06-06,3214096.3433798784,1414096.3433798784,1800000.0,9
2023-06-07,3209397.2267998783,1409397.2267998785,1800000.0,9
2023-06-08,3209197.2267998783,1209197.2267998785,2000000.0,10
2023-06-09,3209197.2267998783,1209197.2267998785,2000000.0,10
2023-06-12,3270073.7975500664,1870073.7975500664,1400000.0,7
2023-06-13,3281360.089436721,1481360.0894367213,1800000.0,9
