date,equity,cash,positions_value,open_positions
2020-04-02,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-03,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-06,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-07,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-08,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-09,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-10,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-13,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-14,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-15,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-16,1998509.1266856059,1998509.1266856059,0.0,0
2020-04-17,1998011.1266856059,1500011.1266856059,498000.0,3
2020-04-20,1998011.1266856059,1500011.1266856059,498000.0,3
2020-04-21,1998011.1266856059,1500011.1266856059,498000.0,3
2020-04-22,1998011.1266856059,1500011.1266856059,498000.0,3
2020-04-23,1998011.1266856059,1500011.1266856059,498000.0,3
2020-04-24,1997845.1266856059,1333845.1266856059,664000.0,4
2020-04-27,1997347.1266856059,835347.1266856059,1162000.0,7
2020-04-28,1988361.8586156059,826361.8586156059,1162000.0,7
2020-04-29,1977345.2400956058,981345.2400956058,996000.0,6
2020-04-30,1977345.2400956058,981345.2400956058,996000.0,6
2020-05-01,1957127.9452956058,1293127.9452956058,664000.0,4
2020-05-04,1957127.9452956058,1293127.9452956058,664000.0,4
2020-05-05,1977557.3646481442,1313557.3646481442,664000.0,4
2020-05-06,2014326.048283467,1350326.048283467,664000.0,4
2020-05-07,2052589.9344338018,1222589.9344338018,830000.0,5
2020-05-08,2043661.087553802,881661.0875538018,1162000.0,7
2020-05-11,2079491.2958991285,1083491.2958991285,996000.0,6
2020-05-12,2079325.2958991285,917325.2958991285,1162000.0,7
2020-05-13,2070876.3870991287,1074876.3870991287,996000.0,6
2020-05-14,2070710.3870991287,908710.3870991287,1162000.0,7
2020-05-15,2070710.3870991287,908710.3870991287,1162000.0,7
2020-05-18,2158008.929860996,1162008.929860996,996000.0,6
2020-05-19,2146040.048390996,1150040.0483909962,996000.0,6
2020-05-20,2137577.173570996,1307577.1735709962,830000.0,5
2020-05-21,2125750.965450996,1461750.965450996,664000.0,4
2020-05-22,2125750.965450996,1461750.965450996,664000.0,4
2020-05-25,2125750.965450996,1461750.965450996,664000.0,4
2020-05-26,2117221.9368509958,1619221.936850996,498000.0,3
2020-05-27,2117221.9368509958,1619221.936850996,498000.0,3
2020-05-28,2117221.9368509958,1619221.936850996,498000.0,3
2020-05-29,2131275.179190641,1799275.1791906408,332000.0,2
2020-06-01,2131275.179190641,1799275.1791906408,332000.0,2
2020-06-02,2131275.179190641,1799275.1791906408,332000.0,2
2020-06-03,2131275.179190641,1799275.1791906408,332000.0,2
2020-06-04,2131275.179190641,1799275.1791906408,332000.0,2
2020-06-05,2131275.179190641,1799275.1791906408,332000.0,2
2020-06-08,2157313.9179664645,1991313.9179664645,166000.0,1
2020-06-09,2157313.9179664645,1991313.9179664645,166000.0,1
2020-06-10,2157147.9179664645,1825147.9179664645,332000.0,2
2020-06-11,2148623.9343164647,1982623.9343164645,166000.0,1
2020-06-12,2148623.9343164647,1982623.9343164645,166000.0,1
2020-06-15,2148623.9343164647,1982623.9343164645,166000.0,1
2020-06-16,2148623.9343164647,1982623.9343164645,166000.0,1
2020-06-17,2148623.9343164647,1982623.9343164645,166000.0,1
2020-06-18,2148623.9343164647,1982623.9343164645,166000.0,1
2020-06-19,2167497.528884195,1835497.5288841948,332000.0,2
2020-06-22,2167497.528884195,1835497.5288841948,332000.0,2
2020-06-23,2167497.528884195,1835497.5288841948,332000.0,2
2020-06-24,2192698.2552764798,2026698.2552764795,166000.0,1
2020-06-25,2192698.2552764798,2026698.2552764795,166000.0,1
2020-06-26,2192698.2552764798,2026698.2552764795,166000.0,1
2020-06-29,2192698.2552764798,2026698.2552764795,166000.0,1
2020-06-30,2192532.2552764798,1860532.2552764795,332000.0,2
2020-07-01,2192034.2552764798,1362034.2552764795,830000.0,5
2020-07-02,2210908.044718753,1048908.044718753,1162000.0,7
2020-07-03,2210410.044718753,550410.0447187531,1660000.0,10
2020-07-06,2270539.102339225,776539.1023392247,1494000.0,9
2020-07-07,2270041.102339225,278041.10233922466,1992000.0,12
2020-07-08,2270041.102339225,278041.10233922466,1992000.0,12
2020-07-09,2270041.102339225,278041.10233922466,1992000.0,12
2020-07-10,2278138.4558772086,452138.4558772085,1826000.0,11
2020-07-13,2269542.5280772084,443542.52807720855,1826000.0,11
2020-07-14,2278918.6382797263,452918.6382797261,1826000.0,11
2020-07-15,2278752.6382797263,286752.6382797261,1992000.0,12
2020-07-16,2278752.6382797263,286752.6382797261,1992000.0,12
2020-07-17,2311885.2526726453,817885.2526726454,1494000.0,9
2020-07-20,2349608.2587840753,689608.2587840752,1660000.0,10
2020-07-21,2349276.2587840753,357276.25878407515,1992000.0,12
2020-07-22,2349276.2587840753,357276.25878407515,1992000.0,12
2020-07-23,2357442.421311029,531442.4213110287,1826000.0,11
2020-07-24,2348767.172911029,522767.17291102867,1826000.0,11
2020-07-27,2362955.892986874,536955.8929868743,1826000.0,11
2020-07-28,2362789.892986874,370789.8929868743,1992000.0,12
2020-07-29,2378372.292525107,552372.2925251073,1826000.0,11
2020-07-30,2373377.040445107,547377.0404451073,1826000.0,11
2020-07-31,2410095.4565979145,584095.4565979145,1826000.0,11
2020-08-03,2416315.6740195965,590315.6740195964,1826000.0,11
2020-08-04,2408574.4506595964,582574.4506595965,1826000.0,11
2020-08-05,2440732.6480937153,780732.6480937153,1660000.0,10
2020-08-06,2451964.5491782716,625964.5491782716,1826000.0,11
2020-08-07,2434883.8584682713,774883.8584682714,1660000.0,10
2020-08-10,2446995.6999338996,620995.6999338997,1826000.0,11
2020-08-11,2447775.32889556,787775.3288955599,1660000.0,10
2020-08-12,2440072.26117556,614072.2611755598,1826000.0,11
2020-08-13,2449727.1039292514,623727.1039292512,1826000.0,11
2020-08-14,2449561.1039292514,457561.1039292512,1992000.0,12
2020-08-17,2457974.148675832,631974.1486758318,1826000.0,11
2020-08-18,2449402.236835832,623402.2368358318,1826000.0,11
2020-08-19,2432295.142555832,772295.1425558317,1660000.0,10
2020-08-20,2424948.458095832,598948.4580958317,1826000.0,11
2020-08-21,2426602.2466734913,766602.2466734912,1660000.0,10
2020-08-24,2421027.1586586786,595027.1586586786,1826000.0,11
2020-08-25,2409082.1770986784,749082.1770986787,1660000.0,10
2020-08-26,2450567.6360777346,956567.6360777344,1494000.0,9
2020-08-27,2459970.659567316,633970.6595673161,1826000.0,11
2020-08-28,2520278.653860579,1026278.6538605789,1494000.0,9
2020-08-31,2519780.653860579,527780.6538605789,1992000.0,12
2020-09-01,2557862.15681981,1229862.1568198102,1328000.0,8
2020-09-02,2565537.254651961,1237537.2546519607,1328000.0,8
2020-09-03,2547172.9303619605,1219172.9303619605,1328000.0,8
2020-09-04,2516137.5036919606,1354137.5036919606,1162000.0,7
2020-09-07,2515639.5036919606,855639.5036919606,1660000.0,10
2020-09-08,2498970.5846319604,838970.5846319605,1660000.0,10
2020-09-09,2498638.5846319604,506638.5846319605,1992000.0,12
2020-09-10,2482279.5876719607,822279.5876719605,1660000.0,10
2020-09-11,2470163.6172719607,644163.6172719605,1826000.0,11
2020-09-14,2508288.007097492,848288.0070974918,1660000.0,10
2020-09-15,2519122.5698727826,693122.5698727823,1826000.0,11
2020-09-16,2541924.5483900663,881924.5483900665,1660000.0,10
2020-09-17,2533116.2170400666,707116.2170400665,1826000.0,11
2020-09-18,2532950.2170400666,540950.2170400665,1992000.0,12
2020-09-21,2472846.741350067,1808846.7413500666,664000.0,4
2020-09-22,2472348.741350067,1310348.7413500666,1162000.0,7
2020-09-23,2472016.741350067,978016.7413500666,1494000.0,9
2020-09-24,2463343.4410000667,969343.4410000666,1494000.0,9
2020-09-25,2462845.4410000667,470845.4410000666,1992000.0,12
2020-09-28,2462845.4410000667,470845.4410000666,1992000.0,12
2020-09-29,2462845.4410000667,470845.4410000666,1992000.0,12
2020-09-30,2505542.743461754,845542.743461754,1660000.0,10
2020-10-01,2505210.743461754,513210.74346175406,1992000.0,12
2020-10-02,2505210.743461754,513210.74346175406,1992000.0,12
2020-10-05,2512440.1304506008,686440.1304506009,1826000.0,11
2020-10-06,2512274.1304506008,520274.1304506009,1992000.0,12
2020-10-07,2554056.454438145,894056.4544381447,1660000.0,10
2020-10-08,2572831.475959227,912831.475959227,1660000.0,10
2020-10-09,2572499.475959227,580499.475959227,1992000.0,12
2020-10-12,2592680.067259344,932680.0672593439,1660000.0,10
2020-10-13,2592348.067259344,600348.0672593439,1992000.0,12
2020-10-14,2592348.067259344,600348.0672593439,1992000.0,12
2020-10-15,2621432.9615240814,961432.9615240814,1660000.0,10
2020-10-16,2621100.9615240814,629100.9615240814,1992000.0,12
2020-10-19,2621100.9615240814,629100.9615240814,1992000.0,12
2020-10-20,2621100.9615240814,629100.9615240814,1992000.0,12
2020-10-21,2601587.8081231364,941587.8081231364,1660000.0,10
2020-10-22,2589473.8756831363,763473.8756831364,1826000.0,11
2020-10-23,2599271.5775787206,773271.5775787209,1826000.0,11
2020-10-26,2557462.1470728926,1395462.1470728926,1162000.0,7
2020-10-27,2536151.1608928926,1540151.1608928926,996000.0,6
2020-10-28,2505245.5604718383,1675245.5604718383,830000.0,5
2020-10-29,2490480.0560918385,1660480.0560918383,830000.0,5
2020-10-30,2490480.0560918385,1660480.0560918383,830000.0,5
2020-11-02,2489982.0560918385,1161982.0560918383,1328000.0,8
2020-11-03,2500578.1890264126,840578.1890264123,1660000.0,10
2020-11-04,2509226.1043825606,683226.1043825605,1826000.0,11
2020-11-05,2523156.981225289,697156.9812252888,1826000.0,11
2020-11-06,2561886.758233226,1067886.7582332257,1494000.0,9
2020-11-09,2672192.504498061,1676192.5044980608,996000.0,6
2020-11-10,2681324.729901486,1353324.729901486,1328000.0,8
2020-11-11,2665004.395741486,1171004.395741486,1494000.0,9
2020-11-12,2656541.261181486,1328541.261181486,1328000.0,8
2020-11-13,2644248.831251486,984248.8312514861,1660000.0,10
2020-11-16,2674696.7105582566,848696.7105582565,1826000.0,11
2020-11-17,2674530.7105582566,682530.7105582565,1992000.0,12
2020-11-18,2691071.006763192,865071.0067631917,1826000.0,11
2020-11-19,2690905.006763192,698905.0067631917,1992000.0,12
2020-11-20,2690905.006763192,698905.0067631917,1992000.0,12
2020-11-23,2718905.841763919,1058905.841763919,1660000.0,10
2020-11-24,2730520.341536098,904520.3415360984,1826000.0,11
2020-11-25,2737879.4977816353,1077879.4977816353,1660000.0,10
2020-11-26,2737547.4977816353,745547.4977816353,1992000.0,12
2020-11-27,2764216.7245544526,938216.7245544527,1826000.0,11
2020-11-30,2755613.873684453,929613.8736844527,1826000.0,11
2020-12-01,2755447.873684453,763447.8736844527,1992000.0,12
2020-12-02,2751624.905586282,1257624.9055862818,1494000.0,9
2020-12-03,2751126.905586282,759126.9055862818,1992000.0,12
2020-12-04,2769722.7620055685,943722.7620055686,1826000.0,11
2020-12-07,2772998.3423659597,1112998.3423659597,1660000.0,10
2020-12-08,2797481.8888449008,971481.8888449005,1826000.0,11
2020-12-09,2788906.5404449003,962906.5404449005,1826000.0,11
2020-12-10,2823017.6483966513,997017.6483966514,1826000.0,11
2020-12-11,2822851.6483966513,830851.6483966514,1992000.0,12
2020-12-14,2822851.6483966513,830851.6483966514,1992000.0,12
2020-12-15,2877010.4066825146,1383010.4066825148,1494000.0,9
2020-12-16,2876512.4066825146,884512.4066825148,1992000.0,12
2020-12-17,2897377.6023518248,1569377.602351825,1328000.0,8
2020-12-18,2918411.2498086593,1258411.2498086593,1660000.0,10
2020-12-21,2978502.8098662635,1152502.8098662633,1826000.0,11
2020-12-22,2978336.8098662635,986336.8098662633,1992000.0,12
2020-12-23,2999486.4873395255,1173486.4873395257,1826000.0,11
2020-12-24,2999320.4873395255,1007320.4873395257,1992000.0,12
2020-12-25,2999320.4873395255,1007320.4873395257,1992000.0,12
2020-12-28,2999320.4873395255,1007320.4873395257,1992000.0,12
2020-12-29,2987536.956499526,1161536.9564995258,1826000.0,11
2020-12-30,2987370.956499526,995370.9564995258,1992000.0,12
2020-12-31,2987370.956499526,995370.9564995258,1992000.0,12
2021-01-01,2987370.956499526,995370.9564995258,1992000.0,12
2021-01-04,2987370.956499526,995370.9564995258,1992000.0,12
2021-01-05,3029769.676756066,1535769.6767560658,1494000.0,9
2021-01-06,3057588.315467743,1895588.315467743,1162000.0,7
2021-01-07,3057090.315467743,1397090.315467743,1660000.0,10
2021-01-08,3063931.895974772,1237931.895974772,1826000.0,11
2021-01-11,3063765.895974772,1071765.895974772,1992000.0,12
2021-01-12,3074794.7493776213,1248794.7493776216,1826000.0,11
2021-01-13,3062844.6291276217,1236844.6291276217,1826000.0,11
2021-01-14,3062678.6291276217,1070678.6291276217,1992000.0,12
2021-01-15,3055899.2291476214,1229899.2291476217,1826000.0,11
2021-01-18,3055733.2291476214,1063733.2291476217,1992000.0,12
2021-01-19,3065893.852158158,1405893.852158158,1660000.0,10
2021-01-20,3065561.852158158,1073561.852158158,1992000.0,12
2021-01-21,3080819.7661557123,1254819.7661557125,1826000.0,11
2021-01-22,3072184.447785713,1246184.4477857125,1826000.0,11
2021-01-25,3058782.454695713,1398782.4546957125,1660000.0,10
2021-01-26,3058450.454695713,1066450.4546957125,1992000.0,12
2021-01-27,3024106.2481847634,2360106.2481847634,664000.0,4
2021-01-28,3023608.2481847634,1861608.2481847634,1162000.0,7
2021-01-29,3000505.736824763,1838505.7368247632,1162000.0,7
2021-02-01,2991517.709184763,1497517.7091847633,1494000.0,9
2021-02-02,3000008.9043061784,1174008.9043061784,1826000.0,11
2021-02-03,3012746.075808488,1186746.0758084878,1826000.0,11
2021-02-04,3012580.075808488,1020580.0758084878,1992000.0,12
2021-02-05,3012580.075808488,1020580.0758084878,1992000.0,12
2021-02-08,3046493.334683454,1386493.3346834541,1660000.0,10
2021-02-09,3046161.334683454,1054161.3346834541,1992000.0,12
2021-02-10,3037675.023323454,1211675.0233234542,1826000.0,11
2021-02-11,3029031.283383454,1203031.2833834542,1826000.0,11
2021-02-12,3028865.283383454,1036865.2833834542,1992000.0,12
2021-02-15,3028865.283383454,1036865.2833834542,1992000.0,12
2021-02-16,3043733.040522932,1217733.0405229318,1826000.0,11
2021-02-17,3043567.040522932,1051567.0405229318,1992000.0,12
2021-02-18,3031756.6965229316,1205756.6965229318,1826000.0,11
2021-02-19,3031590.6965229316,1039590.6965229318,1992000.0,12
2021-02-22,3042146.586591649,1382146.5865916486,1660000.0,10
2021-02-23,3080206.0178428544,1420206.0178428546,1660000.0,10
2021-02-24,3094249.3641468976,1268249.3641468976,1826000.0,11
2021-02-25,3061454.4910168974,1733454.4910168976,1328000.0,8
2021-02-26,3060956.4910168974,1234956.4910168976,1826000.0,11
2021-03-01,3060790.4910168974,1068790.4910168976,1992000.0,12
2021-03-02,3060790.4910168974,1068790.4910168976,1992000.0,12
2021-03-03,3060790.4910168974,1068790.4910168976,1992000.0,12
2021-03-04,3038751.6733968975,1544751.6733968975,1494000.0,9
2021-03-05,3038253.6733968975,1046253.6733968975,1992000.0,12
2021-03-08,3062570.1836312804,1402570.1836312804,1660000.0,10
2021-03-09,3080531.118216868,1254531.118216868,1826000.0,11
2021-03-10,3102062.863105055,1442062.863105055,1660000.0,10
2021-03-11,3101730.863105055,1109730.863105055,1992000.0,12
2021-03-12,3111312.1710950537,1285312.1710950537,1826000.0,11
2021-03-15,3122350.040249289,1296350.0402492892,1826000.0,11
2021-03-16,3122184.040249289,1130184.0402492892,1992000.0,12
2021-03-17,3122184.040249289,1130184.0402492892,1992000.0,12
2021-03-18,3129401.1534606335,1469401.1534606335,1660000.0,10
2021-03-19,3121188.9154206337,1295188.9154206335,1826000.0,11
2021-03-22,3112503.0276706335,1286503.0276706335,1826000.0,11
2021-03-23,3095428.3209706335,1435428.3209706335,1660000.0,10
2021-03-24,3070280.689110634,1742280.6891106337,1328000.0,8
2021-03-25,3069782.689110634,1243782.6891106337,1826000.0,11
2021-03-26,3069616.689110634,1077616.6891106337,1992000.0,12
2021-03-29,3069616.689110634,1077616.6891106337,1992000.0,12
2021-03-30,3069616.689110634,1077616.6891106337,1992000.0,12
2021-03-31,3069616.689110634,1077616.6891106337,1992000.0,12
2021-04-01,3054019.8692106334,1394019.8692106337,1660000.0,10
2021-04-02,3053687.8692106334,1061687.8692106337,1992000.0,12
2021-04-05,3075999.1921609035,1415999.1921609035,1660000.0,10
2021-04-06,3067206.9247309035,1241206.9247309035,1826000.0,11
2021-04-07,3075623.134539065,1249623.1345390652,1826000.0,11
2021-04-08,3075457.134539065,1083457.1345390652,1992000.0,12
2021-04-09,3088696.7270099763,1262696.727009976,1826000.0,11
2021-04-12,3088530.7270099763,1096530.727009976,1992000.0,12
2021-04-13,3080029.011069976,1254029.011069976,1826000.0,11
2021-04-14,3091272.952297295,1265272.952297295,1826000.0,11
2021-04-15,3120035.647426187,1460035.647426187,1660000.0,10
2021-04-16,3128234.445573194,1302234.445573194,1826000.0,11
2021-04-19,3118279.84547408,1624279.84547408,1494000.0,9
2021-04-20,3111842.82427408,1285842.8242740799,1826000.0,11
2021-04-21,3105548.97209408,1279548.97209408,1826000.0,11
2021-04-22,3105382.97209408,1113382.97209408,1992000.0,12
2021-04-23,3143524.291872913,1649524.291872913,1494000.0,9
2021-04-26,3143026.291872913,1151026.291872913,1992000.0,12
2021-04-27,3163828.4669946264,1669828.4669946267,1494000.0,9
2021-04-28,3157746.7287477404,1331746.7287477404,1826000.0,11
2021-04-29,3157580.7287477404,1165580.7287477404,1992000.0,12
2021-04-30,3157580.7287477404,1165580.7287477404,1992000.0,12
2021-05-03,3157580.7287477404,1165580.7287477404,1992000.0,12
2021-05-04,3173960.1173422188,1679960.1173422188,1494000.0,9
2021-05-05,3196969.2981487634,1370969.2981487634,1826000.0,11
2021-05-06,3212628.314219774,1552628.3142197742,1660000.0,10
2021-05-07,3262856.409353304,1768856.4093533042,1494000.0,9
2021-05-10,3256993.7132533044,1430993.7132533041,1826000.0,11
2021-05-11,3248329.1042033043,1422329.104203304,1826000.0,11
2021-05-12,3225264.0177133037,1731264.017713304,1494000.0,9
2021-05-13,3224766.0177133037,1232766.017713304,1992000.0,12
2021-05-14,3224766.0177133037,1232766.017713304,1992000.0,12
2021-05-17,3243968.0373884058,1417968.0373884055,1826000.0,11
2021-05-18,3243802.0373884058,1251802.0373884055,1992000.0,12
2021-05-19,3229766.204938405,1569766.2049384054,1660000.0,10
2021-05-20,3229434.204938405,1237434.2049384054,1992000.0,12
2021-05-21,3240241.16296016,1414241.16296016,1826000.0,11
2021-05-24,3240075.16296016,1248075.16296016,1992000.0,12
2021-05-25,3240075.16296016,1248075.16296016,1992000.0,12
2021-05-26,3240075.16296016,1248075.16296016,1992000.0,12
2021-05-27,3280239.0096639628,1786239.0096639628,1494000.0,9
2021-05-28,3279741.0096639628,1287741.0096639628,1992000.0,12
2021-05-31,3279741.0096639628,1287741.0096639628,1992000.0,12
2021-06-01,3300890.39309368,1640890.3930936803,1660000.0,10
2021-06-02,3327805.7604185166,1667805.7604185164,1660000.0,10
2021-06-03,3336321.029778361,1510321.0297783609,1826000.0,11
2021-06-04,3327674.1529783607,1501674.152978361,1826000.0,11
2021-06-07,3327508.1529783607,1335508.152978361,1992000.0,12
2021-06-08,3327508.1529783607,1335508.152978361,1992000.0,12
2021-06-09,3327508.1529783607,1335508.152978361,1992000.0,12
2021-06-10,3310557.618148361,1650557.6181483609,1660000.0,10
2021-06-11,3310225.618148361,1318225.6181483609,1992000.0,12
2021-06-14,3295204.949521908,1635204.949521908,1660000.0,10
2021-06-15,3294872.949521908,1302872.949521908,1992000.0,12
2021-06-16,3292400.055856439,1632400.0558564388,1660000.0,10
2021-06-17,3276282.7635324104,1616282.7635324104,1660000.0,10
2021-06-18,3252812.8860724103,1758812.8860724105,1494000.0,9
2021-06-21,3252314.8860724103,1260314.8860724105,1992000.0,12
2021-06-22,3269075.6642174944,1443075.6642174944,1826000.0,11
2021-06-23,3268909.6642174944,1276909.6642174944,1992000.0,12
2021-06-24,3277239.0879867068,1451239.0879867065,1826000.0,11
2021-06-25,3293049.4088312965,1467049.4088312963,1826000.0,11
2021-06-28,3318405.722572536,1824405.7225725362,1494000.0,9
2021-06-29,3317907.722572536,1325907.7225725362,1992000.0,12
2021-06-30,3317907.722572536,1325907.7225725362,1992000.0,12
2021-07-01,3317907.722572536,1325907.7225725362,1992000.0,12
2021-07-02,3317907.722572536,1325907.7225725362,1992000.0,12
2021-07-05,3317907.722572536,1325907.7225725362,1992000.0,12
2021-07-06,3317907.722572536,1325907.7225725362,1992000.0,12
2021-07-07,3299225.1615025364,1639225.1615025362,1660000.0,10
2021-07-08,3277446.604778786,1783446.6047787862,1494000.0,9
2021-07-09,3276948.604778786,1284948.6047787862,1992000.0,12
2021-07-12,3276948.604778786,1284948.6047787862,1992000.0,12
2021-07-13,3276948.604778786,1284948.6047787862,1992000.0,12
2021-07-14,3265152.496528786,1439152.4965287861,1826000.0,11
2021-07-15,3248000.0876087863,1588000.087608786,1660000.0,10
2021-07-16,3252352.3504841113,1592352.3504841116,1660000.0,10
2021-07-19,3235267.6987417145,1741267.6987417147,1494000.0,9
2021-07-20,3241262.9298861846,1415262.9298861846,1826000.0,11
2021-07-21,3241096.9298861846,1249096.9298861846,1992000.0,12
2021-07-22,3234681.425646185,1408681.4256461847,1826000.0,11
2021-07-23,3289804.484443005,2293804.484443005,996000.0,6
2021-07-26,3289306.484443005,1795306.4844430052,1494000.0,9
2021-07-27,3283787.0873305993,1955787.087330599,1328000.0,8
2021-07-28,3289267.0370173724,1629267.0370173727,1660000.0,10
2021-07-29,3298947.1297066957,1638947.1297066957,1660000.0,10
2021-07-30,3298615.1297066957,1306615.1297066957,1992000.0,12
2021-08-02,3298615.1297066957,1306615.1297066957,1992000.0,12
2021-08-03,3342844.602475402,2014844.6024754017,1328000.0,8
2021-08-04,3374678.451462795,1714678.4514627953,1660000.0,10
2021-08-05,3374346.451462795,1382346.4514627953,1992000.0,12
2021-08-06,3374346.451462795,1382346.4514627953,1992000.0,12
2021-08-09,3374346.451462795,1382346.4514627953,1992000.0,12
2021-08-10,3397420.7727611023,1571420.7727611023,1826000.0,11
2021-08-11,3397254.7727611023,1405254.7727611023,1992000.0,12
2021-08-12,3397254.7727611023,1405254.7727611023,1992000.0,12
2021-08-13,3397254.7727611023,1405254.7727611023,1992000.0,12
2021-08-16,3408933.373968082,1748933.373968082,1660000.0,10
2021-08-17,3415531.675563082,1589531.675563082,1826000.0,11
2021-08-18,3424423.139520516,1598423.1395205162,1826000.0,11
2021-08-19,3426284.1538546984,1766284.1538546984,1660000.0,10
2021-08-20,3417401.7866146984,1591401.7866146984,1826000.0,11
2021-08-23,3423792.382820905,1597792.382820905,1826000.0,11
2021-08-24,3423626.382820905,1431626.382820905,1992000.0,12
2021-08-25,3454362.388447425,1960362.3884474249,1494000.0,9
2021-08-26,3453864.388447425,1461864.3884474249,1992000.0,12
2021-08-27,3458822.856325535,1632822.8563255353,1826000.0,11
2021-08-30,3465377.9891909463,1639377.9891909466,1826000.0,11
2021-08-31,3465211.9891909463,1473211.9891909466,1992000.0,12
2021-09-01,3472532.0752993687,1646532.0752993687,1826000.0,11
2021-09-02,3472366.0752993687,1480366.0752993687,1992000.0,12
2021-09-03,3472366.0752993687,1480366.0752993687,1992000.0,12
