symbol,entry_date,exit_date,pnl_pct
AIZ,2015-11-19,2015-12-03,-2.559167266584816
VLO,2015-11-09,2015-12-07,1.1412791742900357
AMZN,2015-10-06,2015-12-08,26.019573425042775
JKHY,2015-11-17,2015-12-08,-0.3817714443053523
MPWR,2015-11-18,2015-12-08,-0.2710663855117061
GOOGL,2015-10-13,2015-12-09,11.61933000369394
GOOG,2015-10-13,2015-12-09,15.224584218993881
LDOS,2015-10-29,2015-12-09,8.138668815886705
MAS,2015-11-18,2015-12-09,-1.8096245621804865
COST,2015-12-08,2015-12-09,-5.4183224183739265
VRSN,2015-10-23,2015-12-11,11.050129603990086
NFLX,2015-11-17,2015-12-11,1.545691897159409
TYL,2015-12-03,2015-12-11,-0.6443460429296041
TAP,2015-11-16,2015-12-14,-1.660686587928764
ERIE,2015-12-03,2015-12-16,0.02044963094504645
GPN,2015-12-10,2015-12-16,-8.061564509487438
NVDA,2015-11-06,2015-12-18,2.2568766146671986
MKTX,2015-12-03,2015-12-18,-4.219161114953203
GDDY,2015-11-05,2015-12-31,-1.0799089039460166
EXPE,2015-12-15,2015-12-31,-4.560806731735522
HRL,2015-12-03,2016-01-04,3.247083872484111
EXR,2015-12-07,2016-01-04,2.532685008357818
PSA,2015-12-08,2016-01-04,-0.037875580216585145
KDP,2015-12-08,2016-01-04,0.1721771749859275
CLX,2015-12-09,2016-01-04,-1.918117297280697
MCD,2015-12-09,2016-01-04,0.8577677787800981
DAL,2015-12-10,2016-01-04,-5.109205463549809
MAA,2015-12-15,2016-01-04,-0.011116094683275318
ADBE,2015-12-15,2016-01-04,-2.1803823607288546
MSFT,2015-12-16,2016-01-04,-2.3694831331674195
TSN,2015-12-03,2016-01-05,1.5928462747398058
KLAC,2015-12-15,2016-01-06,-3.3391444315887324
RCL,2015-12-21,2016-01-06,-3.7855880532684836
PODD,2015-11-06,2016-01-08,-3.6575219984574208
ATO,2015-12-16,2016-01-08,-1.5807420598237765
FSLR,2015-12-16,2016-01-12,-0.6095725527834441
CZR,2015-12-18,2016-01-12,2.2308393101392228
NOC,2016-01-05,2016-01-13,-3.913955743369636
EXR,2016-01-05,2016-01-14,-3.5177070513419464
EQIX,2016-01-06,2016-01-19,-4.535335539313974
PSA,2016-01-13,2016-01-20,-3.633465332825766
LDOS,2016-01-19,2016-01-26,-13.098393655741605
MAA,2016-01-25,2016-02-04,-5.295603284959346
STZ,2016-01-07,2016-02-05,-7.59867878885012
MCD,2016-01-25,2016-02-05,-3.18792145361574
PSA,2016-01-29,2016-02-05,-6.479691639354275
KDP,2016-02-01,2016-02-05,-6.469172459299904
POOL,2016-01-29,2016-02-08,-8.946729370804892
TPR,2016-01-29,2016-02-11,-9.230795910817074
SYY,2016-02-01,2016-02-22,-0.8342938139786621
EVRG,2016-02-24,2016-02-26,-6.947129957711037
ATO,2016-01-27,2016-02-29,7.218105867912766
O,2016-02-01,2016-02-29,3.6794737207135615
JKHY,2016-02-22,2016-03-04,-2.1620189868485946
HII,2016-02-22,2016-03-08,-2.9424318687804716
NEM,2016-02-01,2016-03-09,27.321943959314776
NVDA,2016-02-18,2016-03-10,5.843610059232526
DPZ,2016-02-29,2016-03-18,-1.3944656677131966
AWK,2016-01-19,2016-03-23,11.29392786600534
MKTX,2016-01-29,2016-03-24,3.6715375166506545
TPR,2016-02-23,2016-03-24,5.589442453691467
TRMB,2016-02-26,2016-03-24,4.072978380360767
HRL,2016-01-29,2016-03-31,7.548880330982616
VRSN,2016-02-22,2016-04-01,6.726992633711575
TPL,2016-03-04,2016-04-01,-2.9327200133578777
WM,2016-03-24,2016-04-05,-1.4549133534911993
EXC,2016-03-23,2016-04-06,-1.1809044610039159
NDAQ,2016-01-29,2016-04-07,4.043014479147573
AMD,2016-03-18,2016-04-07,-9.897609394049837
DG,2016-04-01,2016-04-07,-4.111780327580957
META,2016-02-01,2016-04-08,-3.87522463353265
PARA,2016-03-08,2016-04-12,4.997034866886882
TSN,2016-02-01,2016-04-13,21.1165574296799
CPB,2016-02-17,2016-04-13,3.636825185499939
LNT,2016-03-24,2016-04-13,-0.0958913254036861
DLR,2016-01-28,2016-04-14,11.41843173921062
LII,2016-04-07,2016-04-18,-0.7453206273565751
AVGO,2016-04-01,2016-04-19,-4.2649088919042475
NI,2016-01-22,2016-04-20,14.58422992407636
EVRG,2016-03-31,2016-04-21,0.5442468028282345
WYNN,2016-04-07,2016-04-21,-4.200401117779258
STZ,2016-04-07,2016-04-22,-1.6013338380854507
GPN,2016-04-06,2016-04-28,2.7518447762968137
LKQ,2016-04-21,2016-04-28,-1.8502172080066228
MSI,2016-02-24,2016-04-29,3.8239550404361564
AMAT,2016-03-10,2016-04-29,4.598868725392967
XYL,2016-03-24,2016-04-29,4.922155652659603
EW,2016-04-13,2016-04-29,-1.9479361438270473
NVDA,2016-04-13,2016-04-29,-3.293441820437569
WST,2016-04-18,2016-04-29,-0.5447792248230913
NUE,2016-04-19,2016-05-03,-3.4284451417659496
APA,2016-04-20,2016-05-03,-4.663482093973444
MTD,2016-04-21,2016-05-04,-2.861919205730625
CVX,2016-03-09,2016-05-09,8.11249682556431
STLD,2016-04-13,2016-05-09,-0.5069642388328396
ULTA,2016-04-08,2016-05-11,1.1670299041377261
EIX,2016-05-03,2016-05-17,-2.17662929637261
AWK,2016-04-29,2016-05-18,0.340506188789029
IRM,2016-05-02,2016-05-18,0.0
T,2016-05-02,2016-05-18,-1.6624071010908954
BAX,2016-05-04,2016-05-18,-0.088638758137383
VTR,2016-05-04,2016-05-19,-0.825058887439958
SYY,2016-05-09,2016-05-20,-2.3531712841687638
NEM,2016-04-12,2016-05-24,3.623860836734967
IDXX,2016-04-29,2016-06-06,4.374632493370296
MLM,2016-05-11,2016-06-06,0.4291032765095799
ZBH,2016-04-14,2016-06-07,3.4653114089837254
AMCR,2016-05-04,2016-06-09,-4.931973482978984
NRG,2016-04-28,2016-06-10,-0.6666527145179546
NDSN,2016-05-24,2016-06-10,-2.8499466945597796
A,2016-05-17,2016-06-13,1.1484161800352832
ADM,2016-06-06,2016-06-13,-4.236317491827353
ALB,2016-02-29,2016-06-14,40.6876384514267
CZR,2016-04-05,2016-06-14,26.495730188088217
AMAT,2016-05-20,2016-06-14,5.225626439563128
DRI,2016-05-19,2016-06-15,2.412751382525311
JCI,2016-06-10,2016-06-16,-0.5748487418031086
BSX,2016-04-28,2016-06-17,3.023361656980079
DG,2016-06-13,2016-06-17,-0.7604276294654482
NEM,2016-06-10,2016-06-20,-1.2853158650851935
MKTX,2016-05-18,2016-06-21,3.979890636776943
NVDA,2016-05-18,2016-06-24,5.73973733930678
CHTR,2016-05-18,2016-06-24,-4.6655821817390795
HPE,2016-06-06,2016-06-24,-3.915318071968782
WYNN,2016-06-15,2016-06-24,-9.163392426750432
HAL,2016-06-07,2016-06-27,-9.114559160578361
LULU,2016-06-09,2016-06-27,-4.590707561993842
ULTA,2016-06-13,2016-06-27,-1.2229475517675026
EQT,2016-06-21,2016-07-13,-3.240957595481294
AEE,2016-06-14,2016-07-14,1.8125141653993082
DLR,2016-06-17,2016-07-14,4.828129792602509
AWK,2016-06-24,2016-07-14,2.2519960843512603
VTR,2016-06-27,2016-07-14,-0.1267686375795267
ED,2016-06-14,2016-07-15,1.150193150926586
EQIX,2016-06-17,2016-07-15,1.438930680263418
LNT,2016-06-27,2016-07-15,-1.104111018001973
PNW,2016-06-27,2016-07-19,0.6950603919079857
NEM,2016-06-24,2016-07-20,5.6466984588076325
GEN,2016-06-14,2016-07-21,8.044760880611165
OKE,2016-05-09,2016-07-22,17.354699205106307
NUE,2016-07-14,2016-07-25,-7.747869979799902
FCX,2016-07-13,2016-07-26,-2.1604705017128327
SJM,2016-06-16,2016-07-27,4.360388889592794
DTE,2016-06-24,2016-07-27,1.7262648530197162
K,2016-07-15,2016-07-27,-5.489009361167452
MTCH,2016-07-19,2016-07-27,-7.3833384271398
KMI,2016-07-14,2016-07-28,-2.6526798656428827
WMB,2016-07-21,2016-07-29,-2.837502110819422
CNP,2016-05-02,2016-08-01,10.372090828665518
KMX,2016-07-20,2016-08-03,0.28551007280190327
O,2016-06-24,2016-08-05,4.881894651891859
BLDR,2016-07-27,2016-08-05,-4.04889019704412
DPZ,2016-07-22,2016-08-08,-2.7423418443974454
DLTR,2016-06-20,2016-08-16,3.2763826441510435
DHR,2016-07-14,2016-08-16,-0.22256469404969034
IQV,2016-07-28,2016-08-17,-3.362416810517442
ODFL,2016-07-15,2016-08-19,7.266604339477524
GRMN,2016-07-27,2016-08-22,2.645320058762433
PODD,2016-08-08,2016-08-24,-2.4816218283426568
BKR,2016-08-19,2016-08-30,-5.12332268538464
AXON,2016-05-23,2016-08-31,26.247081401012878
AMD,2016-04-22,2016-09-07,71.42857484308742
TSN,2016-07-14,2016-09-08,7.15484642199504
BBY,2016-08-24,2016-09-08,-4.000008656111195
NVDA,2016-07-26,2016-09-09,5.2969803989969595
URI,2016-07-27,2016-09-09,-3.2898832821262465
QCOM,2016-07-29,2016-09-09,-2.4709522461601496
APO,2016-08-05,2016-09-09,1.6950731081236885
CTAS,2016-08-16,2016-09-09,0.725726546098792
NTAP,2016-08-16,2016-09-09,18.37652568912158
STT,2016-07-27,2016-09-12,10.823503729521557
DVN,2016-08-30,2016-09-12,-2.8127720708310227
EQT,2016-09-12,2016-09-14,-4.515936886154813
COO,2016-09-15,2016-09-22,-2.843605022797248
MS,2016-08-31,2016-09-26,-3.2127150724157345
MKTX,2016-09-15,2016-09-27,-1.7710838375416538
DXCM,2016-08-01,2016-09-28,-3.1408565722436124
WYNN,2016-09-13,2016-09-30,-6.064979031236414
TYL,2016-09-15,2016-09-30,-0.44767690259356835
PKG,2016-07-15,2016-10-05,7.950922052295524
LDOS,2016-09-07,2016-10-06,2.295595889974557
TTWO,2016-09-15,2016-10-07,-1.1938998916484276
STX,2016-07-25,2016-10-11,13.60749603880105
WMB,2016-08-03,2016-10-11,18.85182031262164
MU,2016-08-17,2016-10-11,8.633980816001893
ANET,2016-09-14,2016-10-11,-0.14434635047767463
ADSK,2016-09-22,2016-10-11,-3.0131311004181245
WDC,2016-09-27,2016-10-11,-3.8056622447700548
GEN,2016-08-22,2016-10-12,5.054753466130793
INCY,2016-09-28,2016-10-12,-3.4656607653461755
NOW,2016-10-11,2016-10-12,-4.479703390839731
TRGP,2016-09-07,2016-10-13,2.5849131045724625
APA,2016-09-08,2016-10-13,5.114321061629419
FITB,2016-09-14,2016-10-13,-2.480985622506436
CZR,2016-09-26,2016-10-13,-10.006720553640914
PWR,2016-10-06,2016-10-13,-2.449266481512448
EOG,2016-09-30,2016-10-14,-2.1351194236064113
MGM,2016-09-15,2016-10-17,1.7227635061281084
NXPI,2016-09-30,2016-10-20,2.4311289527290536
CSX,2016-10-14,2016-10-21,-2.3847808777451958
FANG,2016-10-11,2016-10-24,-4.998071244166755
NXPI,2016-10-20,2016-10-26,-5.579445724379928
TPL,2016-09-08,2016-10-27,17.797091552863765
BBY,2016-10-12,2016-10-27,-3.243656656833329
ULTA,2016-10-13,2016-10-27,-9.874506872933408
HAL,2016-10-07,2016-10-31,-0.5620398277010766
CMI,2016-10-05,2016-11-01,-6.111307920819567
MTCH,2016-10-14,2016-11-01,-0.11185401567781664
GDDY,2016-10-21,2016-11-01,-3.0219841832597254
PKG,2016-10-12,2016-11-02,-3.099179506782059
KEYS,2016-10-19,2016-11-03,-1.630263939281187
DHR,2016-10-20,2016-11-03,-4.539830583803655
NFLX,2016-10-18,2016-11-04,2.727500495663371
NVDA,2016-10-24,2016-11-04,-4.440656891709498
MSFT,2016-10-24,2016-11-04,-3.7540936311359836
DPZ,2016-10-19,2016-11-10,-2.369406137561751
EXPE,2016-10-24,2016-11-10,-3.1795993981279365
ADM,2016-11-01,2016-11-11,-10.737994760275202
TDG,2016-11-01,2016-11-14,-6.3740007783595924
FFIV,2016-10-27,2016-11-30,7.450945948197002
AKAM,2016-10-26,2016-12-01,-6.189067674422955
TER,2016-10-27,2016-12-01,2.918562821508292
NVDA,2016-11-11,2016-12-01,-0.22596045868298023
TTWO,2016-11-03,2016-12-02,-1.7187861157977442
FCX,2016-11-10,2016-12-13,8.985498780612469
LHX,2016-11-02,2016-12-16,12.202933632362182
PFG,2016-10-12,2016-12-19,10.55655885238895
SCHW,2016-12-01,2016-12-19,-2.1711763636076182
KEYS,2016-11-07,2016-12-20,8.208068234225177
MS,2016-10-11,2016-12-29,31.76651812898185
BKR,2016-10-31,2016-12-29,17.188931029217766
BAC,2016-12-01,2016-12-29,2.3256249312105237
COP,2016-12-13,2016-12-29,-3.9893407679290567
UAL,2016-11-01,2016-12-30,30.14285223824637
LDOS,2016-11-03,2016-12-30,15.94374802623612
STLD,2016-11-10,2016-12-30,10.40151866107136
CHTR,2016-12-29,2016-12-30,-1.4613740983585326
TMUS,2016-10-24,2017-01-05,12.541518894572315
FITB,2016-10-27,2017-01-05,22.708653002987205
ZBRA,2016-12-19,2017-01-05,-1.7732948550574186
VLO,2017-01-03,2017-01-05,-3.8909185087388014
MTB,2017-01-03,2017-01-05,-0.867652147043015
MPC,2017-01-03,2017-01-10,-7.481572377368306
AMD,2016-12-16,2017-01-12,0.938089895883097
HLT,2016-12-19,2017-01-12,-2.5340866531243607
KEY,2016-11-07,2017-01-17,22.39568550338114
CFG,2016-11-07,2017-01-17,24.753165812674023
RF,2016-11-14,2017-01-17,4.319430888967673
GS,2016-12-01,2017-01-17,4.019760703338552
JPM,2017-01-03,2017-01-17,-3.688780036900986
PNC,2017-01-03,2017-01-17,-2.9848350116808127
ANET,2017-01-05,2017-01-17,-13.449086478444006
SCHW,2017-01-03,2017-01-18,2.238764372383829
CF,2017-01-05,2017-01-19,-2.4205662429523764
HAL,2017-01-03,2017-01-23,-1.58045861210631
EOG,2017-01-17,2017-01-27,-2.446003884796583
TPL,2017-01-05,2017-01-31,-1.9031520152130585
KMX,2016-12-20,2017-02-01,-1.4661444483242316
CF,2017-01-23,2017-02-07,-1.0212599545178804
WDC,2017-01-05,2017-02-08,9.255839056442149
WAB,2017-01-17,2017-02-08,-1.5343227412487879
CHTR,2017-01-17,2017-02-16,5.984182377360492
LRCX,2017-01-18,2017-02-16,2.993532263126484
TRGP,2017-01-18,2017-02-22,-3.3647194003300838
URI,2016-11-30,2017-02-23,19.572728627119908
BX,2017-01-05,2017-02-23,-0.43776497557121646
NSC,2017-01-19,2017-02-24,5.4945641150187114
AVGO,2017-01-27,2017-02-24,2.2653151178407374
PKG,2017-01-31,2017-02-28,0.27125130809235903
NFLX,2017-01-17,2017-03-02,4.996613304345959
GEN,2017-01-12,2017-03-06,13.6044815007032
AMD,2017-02-22,2017-03-06,-8.683471948918317
AXP,2017-01-03,2017-03-08,5.344551194981358
HII,2017-02-24,2017-03-09,-1.2404720512533316
LUV,2017-02-23,2017-03-10,-2.2402211076911858
CSX,2017-01-12,2017-03-14,25.09218379144465
SNPS,2017-02-16,2017-03-14,0.14152061836746946
CBRE,2017-03-02,2017-03-14,-2.501373888660126
TTWO,2017-01-18,2017-03-20,11.778332431525854
DPZ,2017-02-08,2017-03-20,-0.5596595954407729
BG,2017-02-24,2017-03-20,-1.8383920761002703
AMP,2017-02-28,2017-03-20,-0.7680703438630537
MCHP,2017-02-08,2017-03-21,-1.4837027592500298
ADI,2017-03-06,2017-03-21,-2.444807303727806
AVGO,2017-03-10,2017-03-21,-4.130934704217563
SWKS,2017-02-01,2017-03-22,5.450208887948469
CDNS,2017-02-16,2017-03-22,5.092595658675166
HPQ,2017-02-23,2017-03-22,-1.3459973179273839
CZR,2017-03-06,2017-03-22,-2.7700832195792677
MO,2017-03-21,2017-03-23,-2.515477580254128
INCY,2017-01-10,2017-03-24,17.04945164927297
AAPL,2017-01-17,2017-03-27,17.90900806039658
BKNG,2017-03-09,2017-03-27,1.2907167392591783
RSG,2017-03-14,2017-03-27,-1.2247456519909459
POOL,2017-03-14,2017-03-27,0.8316412489465167
JBL,2017-03-20,2017-04-05,-3.2146891703484224
TXN,2017-03-14,2017-04-06,-1.2208526354484934
AMAT,2017-03-20,2017-04-06,-2.501859643143044
MAR,2017-03-22,2017-04-06,-0.4015788710767851
HLT,2017-03-23,2017-04-06,-2.091924130625637
RCL,2017-03-22,2017-04-07,-1.3772241150821547
MU,2017-03-20,2017-04-10,5.455894398691805
CCL,2017-03-21,2017-04-11,-0.01731658563420734
LRCX,2017-03-24,2017-04-11,-0.18826957249533136
KLAC,2017-03-24,2017-04-11,-0.22986607846111326
AAPL,2017-03-28,2017-04-11,-1.5090529568845117
ALB,2017-03-21,2017-04-12,-0.12470619232522369
DD,2017-03-28,2017-04-12,-4.059489294662639
ALGN,2017-03-20,2017-04-13,0.44157907372293886
ZBRA,2017-04-06,2017-04-13,-5.823359571220308
IDXX,2017-02-07,2017-04-17,8.488781864034845
ENPH,2017-04-11,2017-04-18,-5.970152307656038
FTV,2017-04-10,2017-04-20,-0.6393701899853148
NVR,2017-04-12,2017-04-20,-2.1038504467644126
PM,2017-04-17,2017-04-20,-4.14851177529337
PHM,2017-04-18,2017-04-20,-3.5537172320412767
MAA,2017-04-11,2017-04-24,-1.4778994880666583
STX,2017-04-11,2017-04-26,-14.42250068905886
DIS,2017-04-13,2017-05-03,-1.3957789899728563
TSLA,2017-03-27,2017-05-04,9.340526935563142
DLR,2017-04-06,2017-05-04,3.3632094521615805
VRTX,2017-04-05,2017-05-05,0.6397298428134794
CNP,2017-04-13,2017-05-05,0.3937106602803621
TT,2017-04-06,2017-05-11,6.967433192724029
FTNT,2017-04-24,2017-05-11,-2.2049567050133674
DRI,2017-03-23,2017-05-16,12.923774073271721
BBY,2017-03-27,2017-05-16,12.164460752525985
CSX,2017-04-20,2017-05-16,3.1477024141331404
WDC,2017-04-07,2017-05-17,0.05870175895849681
LUV,2017-04-11,2017-05-17,3.5960882078208667
LRCX,2017-04-20,2017-05-17,5.675936969060923
CAT,2017-04-26,2017-05-18,-4.242346166008057
APTV,2017-05-04,2017-05-18,-3.0065271315935793
CMG,2017-04-20,2017-05-30,-0.5622988737177382
MTCH,2017-05-05,2017-06-05,-0.8285970843017114
CSGP,2017-05-03,2017-06-08,6.759770099099114
SBAC,2017-05-17,2017-06-08,0.14168008525799236
TTWO,2017-04-20,2017-06-09,21.392881724334213
ANSS,2017-05-05,2017-06-09,2.739273744571138
AMAT,2017-05-11,2017-06-09,3.1284219264611917
EA,2017-05-16,2017-06-09,-1.163201166606478
BR,2017-05-17,2017-06-09,2.3999823986260287
CTSH,2017-05-18,2017-06-09,1.9839932126289657
FSLR,2017-05-30,2017-06-09,-7.215186010433149
NOW,2017-06-08,2017-06-09,-5.415757134280335
ANET,2017-03-08,2017-06-12,21.233705162097923
WST,2017-05-04,2017-06-12,0.2922616673837125
EW,2017-05-16,2017-06-12,0.6511300902799427
MTD,2017-05-16,2017-06-12,2.087235765034823
ALGN,2017-06-09,2017-06-12,-3.654687415748628
ON,2017-06-09,2017-06-12,-2.298141804140889
EG,2017-06-12,2017-06-15,-2.3361012494620392
DE,2017-06-09,2017-06-21,-0.9289676878772998
ROL,2017-05-18,2017-06-22,2.3517607848426803
APO,2017-04-06,2017-06-26,5.153037059962767
