timestamp,symbol,action,price,quantity,value,reason
2018-01-16 09:30:00-05:00,AMZN,buy,65.26000213623047,306.0,19969.560653686523,"RS: 22.23%, Consolidation: 10.59%"
2018-01-22 09:30:00-05:00,LOW,buy,104.94999694824219,189.0,19835.549423217773,"RS: 20.02%, Consolidation: 11.40%"
2018-02-05 09:30:00-05:00,LOW,sell,101.5,189.0,19183.5,Initial stop
2018-03-29 10:30:00-04:00,AMZN,sell,71.57099914550781,306.0,21900.72573852539,Trailing stop
2018-05-04 10:30:00-04:00,TKO,buy,41.38999938964844,484.0,20032.759704589844,"RS: 23.66%, Consolidation: 7.98%"
2018-06-12 10:30:00-04:00,CMG,buy,9.332799911499023,2368.0,22100.070190429688,"RS: 44.14%, Consolidation: 9.15%"
2018-06-29 10:30:00-04:00,CMG,sell,8.56719970703125,2368.0,20287.12890625,Initial stop
2018-10-10 10:30:00-04:00,TKO,sell,86.98999786376953,484.0,42103.15896606445,Trailing stop
2019-02-08 09:30:00-05:00,TKO,buy,83.51000213623047,289.0,24134.390617370605,"RS: 22.78%, Consolidation: 11.86%"
2019-03-13 10:30:00-04:00,CMG,buy,12.619799613952637,1945.0,24545.51024913788,"RS: 28.16%, Consolidation: 6.32%"
2019-03-18 10:30:00-04:00,BBY,buy,69.62999725341797,356.0,24788.279022216797,"RS: 23.70%, Consolidation: 4.75%"
2019-03-21 10:30:00-04:00,NFLX,buy,375.2200012207031,66.0,24764.520080566406,"RS: 35.32%, Consolidation: 8.89%"
2019-03-25 10:30:00-04:00,NFLX,sell,361.010009765625,66.0,23826.66064453125,Initial stop
2019-05-14 10:30:00-04:00,TKO,sell,80.77999877929688,289.0,23345.419647216797,Initial stop
2019-05-14 10:30:00-04:00,BBY,sell,67.0999984741211,356.0,23887.59945678711,Initial stop
2019-10-03 10:30:00-04:00,LEN,buy,55.97289276123047,448.0,25075.85595703125,"RS: 22.95%, Consolidation: 7.29%"
2019-10-30 10:30:00-04:00,CMG,sell,15.276399612426758,1945.0,29712.597246170044,Trailing stop
2019-11-19 09:30:00-05:00,LKQ,buy,35.869998931884766,695.0,24929.649257659912,"RS: 32.88%, Consolidation: 4.00%"
2019-12-04 09:30:00-05:00,LKQ,sell,34.41999816894531,695.0,23921.898727416992,Initial stop
2019-12-20 09:30:00-05:00,LEN,sell,53.47531509399414,448.0,23956.941162109375,Initial stop
2020-02-27 09:30:00-05:00,NFLX,buy,379.239990234375,64.0,24271.359375,"RS: 21.42%, Consolidation: 8.97%"
2020-03-10 10:30:00-04:00,NFLX,sell,346.489990234375,64.0,22175.359375,Initial stop
2020-05-01 10:30:00-04:00,AMZN,buy,123.69999694824219,195.0,24121.499404907227,"RS: 34.01%, Consolidation: 7.89%"
2020-05-04 10:30:00-04:00,AMZN,sell,114.302001953125,195.0,22288.890380859375,Initial stop
2020-05-12 10:30:00-04:00,DPZ,buy,377.489990234375,63.0,23781.869384765625,"RS: 42.81%, Consolidation: 8.79%"
2020-05-19 10:30:00-04:00,DPZ,sell,364.5,63.0,22963.5,Initial stop
2020-05-19 10:30:00-04:00,TTWO,buy,135.52999877929688,175.0,23717.749786376953,"RS: 28.42%, Consolidation: 8.69%"
2020-05-27 10:30:00-04:00,TTWO,sell,130.1999969482422,175.0,22784.999465942383,Initial stop
2020-07-23 10:30:00-04:00,WSM,buy,43.38999938964844,542.0,23517.379669189453,"RS: 25.28%, Consolidation: 7.27%"
2020-07-23 10:30:00-04:00,CMG,buy,23.705400466918945,993.0,23539.462663650513,"RS: 22.10%, Consolidation: 10.06%"
2020-07-24 10:30:00-04:00,CMG,sell,22.42060089111328,993.0,22263.65668487549,Initial stop
2020-07-29 10:30:00-04:00,WSM,sell,41.75,542.0,22628.5,Initial stop
2020-08-24 10:30:00-04:00,BBY,buy,114.0,203.0,23142.0,"RS: 34.43%, Consolidation: 10.09%"
2020-08-27 10:30:00-04:00,AMZN,buy,172.09249877929688,133.0,22888.302337646484,"RS: 27.54%, Consolidation: 9.61%"
2020-09-04 10:30:00-04:00,BBY,sell,108.69999694824219,203.0,22066.099380493164,Initial stop
2020-09-08 10:30:00-04:00,AMZN,sell,164.7310028076172,133.0,21909.223373413086,Initial stop
2020-09-21 10:30:00-04:00,NWSA,buy,15.640000343322754,1435.0,22443.400492668152,"RS: 25.41%, Consolidation: 8.05%"
