symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl_pct,pnl_dollar
NFLX,2023-07-05,2023-07-21,445.8999938964844,427.5,16,-4.126484446814308,-294.39990234375
FI,2023-06-27,2023-07-26,122.4000015258789,127.30000305175781,57,4.003269170583224,279.30008697509766
AMZN,2023-07-13,2023-07-26,134.3000030517578,128.14999389648438,53,-4.579306787434166,-325.9504852294922
MSFT,2023-07-18,2023-07-26,353.98565673828125,332.5982360839844,20,-6.041889056004783,-427.7484130859375
CRM,2023-07-11,2023-07-31,219.24880981445312,223.0554656982422,32,1.7362264757608386,121.81298828125
NVDA,2023-04-18,2023-08-02,27.647125244140625,44.24177169799805,238,60.0230450989634,3949.5258560180664
AAPL,2023-04-03,2023-08-03,164.29551696777344,189.27491760253906,40,15.203945363685934,999.176025390625
AVGO,2023-05-16,2023-08-03,61.994529724121094,85.98809814453125,106,38.702718654666455,2543.3182525634766
EQIX,2023-07-05,2023-08-03,758.4917602539062,729.0208129882812,9,-3.88546702943214,-265.238525390625
DASH,2023-06-06,2023-08-04,71.19000244140625,83.5999984741211,98,17.432217456277,1216.1796112060547
META,2023-04-27,2023-08-11,237.2583770751953,299.9942626953125,27,26.442010770491798,1693.868911743164
MCK,2023-08-11,2023-08-17,435.85198974609375,412.96295166015625,16,-5.251562141375457,-366.224609375
GOOGL,2023-07-14,2023-08-18,124.67229461669922,126.70013427734375,58,1.626535925146045,117.61470031738281
GOOG,2023-07-14,2023-08-18,124.95722961425781,127.35299682617188,58,1.9172697884786507,138.95449829101562
AMZN,2023-08-04,2023-08-18,139.57000732421875,133.22000122070312,51,-4.549692462768644,-323.8503112792969
CEG,2023-07-21,2023-08-31,95.14852142333984,102.86932373046875,75,8.114474288861624,579.060173034668
AAPL,2023-09-01,2023-09-07,187.83517456054688,176.03724670410156,38,-6.281000288709164,-448.3212585449219
NVDA,2023-08-22,2023-09-11,45.639915466308594,45.153934478759766,157,-1.0648157048134315,-76.29901504516602
ORCL,2023-08-23,2023-09-12,115.04887390136719,107.01380157470703,62,-6.984051259422776,-498.1744842529297
NFLX,2023-09-01,2023-09-13,439.8800048828125,412.239990234375,16,-6.283535132678063,-442.240234375
AVGO,2023-08-31,2023-09-18,89.67159271240234,82.58931732177734,80,-7.898014495336896,-566.58203125
MSFT,2023-09-05,2023-09-18,329.13818359375,324.70758056640625,21,-1.3461224641174945,-93.04266357421875
LLY,2023-08-08,2023-09-21,514.2135009765625,543.5020751953125,14,5.695800317013643,410.0400390625
GOOG,2023-08-23,2023-09-21,132.42288208007812,130.5838165283203,54,-1.3887823032319306,-99.30953979492188
GOOGL,2023-08-24,2023-09-21,129.00631713867188,129.66238403320312,55,0.5085540840810365,36.08367919921875
AMZN,2023-09-11,2023-09-21,143.10000610351562,129.3300018310547,50,-9.622644084655033,-688.5002136230469
TSLA,2023-09-11,2023-09-22,273.5799865722656,244.8800048828125,26,-10.490526755644854,-746.1995239257812
WELL,2023-09-14,2023-09-25,81.23470306396484,79.96586608886719,88,-1.5619395741479647,-111.65765380859375
CEG,2023-09-07,2023-09-26,107.19505310058594,107.14566802978516,67,-0.046070289040708826,-3.3087997436523438
CTAS,2023-09-14,2023-09-26,129.8706817626953,118.82605743408203,55,-8.504324593286144,-607.4543380737305
WMT,2023-09-08,2023-09-27,53.46735763549805,52.79808044433594,134,-1.2517491433273353,-89.68314361572266
META,2023-09-11,2023-09-27,305.88189697265625,296.115478515625,23,-3.1928723319982226,-224.62762451171875
NVDA,2023-10-10,2023-10-17,45.77360153198242,43.91459274291992,152,-4.0613120376022716,-282.5693359375
TT,2023-10-11,2023-10-18,207.9014892578125,192.827880859375,33,-7.250360953280698,-497.4290771484375
GOOG,2023-10-09,2023-10-23,138.67567443847656,137.08514404296875,50,-1.146942606876198,-79.52651977539062
GOOGL,2023-10-10,2023-10-23,137.2369384765625,135.68624877929688,50,-1.1299360904429194,-77.53448486328125
