timestamp,symbol,action,price,quantity,value,reason
2020-01-03 09:30:00-05:00,AMD,buy,49.099998474121094,203.0,9967.299690246582,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-01-14 09:30:00-05:00,ADBE,buy,345.6300048828125,28.0,9677.64013671875,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-01-31 09:30:00-05:00,AMD,sell,48.779998779296875,203.0,9902.339752197266,MA20 crossover
2020-02-12 09:30:00-05:00,AMT,buy,254.27000427246094,39.0,9916.530166625977,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-04-30 10:30:00-04:00,AMT,sell,236.80999755859375,39.0,9235.589904785156,MA20 crossover
2020-07-14 10:30:00-04:00,ALB,buy,81.55999755859375,124.0,10113.439697265625,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-07-15 10:30:00-04:00,ADBE,sell,433.7799987792969,28.0,12145.839965820312,MA20 crossover
2020-07-17 10:30:00-04:00,APD,buy,287.19000244140625,35.0,10051.650085449219,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-07-27 10:30:00-04:00,AMD,buy,69.4000015258789,147.0,10201.8002243042,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-07-31 10:30:00-04:00,ALB,sell,83.0,124.0,10292.0,MA20 crossover
2020-08-04 10:30:00-04:00,APD,sell,278.4100036621094,35.0,9744.350128173828,MA20 crossover
2020-08-21 10:30:00-04:00,ADBE,buy,478.4800109863281,21.0,10048.08023071289,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-09-04 10:30:00-04:00,AMD,sell,82.54000091552734,147.0,12133.38013458252,MA20 crossover
2020-10-05 10:30:00-04:00,ADBE,sell,478.989990234375,21.0,10058.789794921875,MA20 crossover
2020-10-16 10:30:00-04:00,AES,buy,19.860000610351562,520.0,10327.200317382812,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-11-10 09:30:00-05:00,AXP,buy,117.37000274658203,88.0,10328.560241699219,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-11-23 09:30:00-05:00,AES,sell,20.420000076293945,520.0,10618.400039672852,MA20 crossover
2020-12-15 09:30:00-05:00,AXP,sell,117.36000061035156,88.0,10327.680053710938,MA20 crossover
2020-12-16 09:30:00-05:00,AMD,buy,97.12000274658203,106.0,10294.720291137695,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-12-24 09:30:00-05:00,AMD,sell,91.55000305175781,106.0,9704.300323486328,MA20 crossover
2021-01-07 09:30:00-05:00,AES,buy,24.979999542236328,413.0,10316.739810943604,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-01-07 09:30:00-05:00,ALB,buy,175.10000610351562,58.0,10155.800354003906,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-01-14 09:30:00-05:00,ABBV,buy,112.44999694824219,92.0,10345.399719238281,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-01-27 09:30:00-05:00,AES,sell,24.559999465942383,413.0,10143.279779434204,MA20 crossover
2021-02-03 09:30:00-05:00,ALB,sell,169.25,58.0,9816.5,MA20 crossover
2021-02-03 09:30:00-05:00,ABBV,sell,103.47000122070312,92.0,9519.240112304688,MA20 crossover
2021-04-06 10:30:00-04:00,GOOGL,buy,110.947998046875,91.0,10096.267822265625,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-04-06 10:30:00-04:00,GOOG,buy,111.27749633789062,90.0,10014.974670410156,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-05-11 10:30:00-04:00,GOOGL,sell,114.5875015258789,91.0,10427.46263885498,MA20 crossover
2021-05-11 10:30:00-04:00,ALLE,buy,142.5500030517578,71.0,10121.050216674805,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-05-17 10:30:00-04:00,GOOG,sell,115.80799865722656,90.0,10422.71987915039,MA20 crossover
2021-06-02 10:30:00-04:00,AMT,buy,258.57000732421875,39.0,10084.230285644531,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-06-03 10:30:00-04:00,ALLE,sell,138.33999633789062,71.0,9822.139739990234,MA20 crossover
2021-06-09 10:30:00-04:00,GOOG,buy,124.14250183105469,82.0,10179.685150146484,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-06-15 10:30:00-04:00,ADBE,buy,556.9500122070312,18.0,10025.100219726562,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-06-24 10:30:00-04:00,AMT,sell,264.2200012207031,39.0,10304.580047607422,MA20 crossover
2021-07-01 10:30:00-04:00,GOOG,sell,125.31600189208984,82.0,10275.912155151367,MA20 crossover
2021-10-19 10:30:00-04:00,ALB,buy,236.91000366210938,43.0,10187.130157470703,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-10-25 10:30:00-04:00,AIG,buy,60.0099983215332,171.0,10261.709712982178,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-11-08 09:30:00-05:00,AIG,sell,58.959999084472656,171.0,10082.159843444824,MA20 crossover
2021-11-12 09:30:00-05:00,ADBE,sell,643.1699829101562,18.0,11577.059692382812,MA20 crossover
2021-12-08 09:30:00-05:00,ALB,sell,259.5299987792969,43.0,11159.789947509766,MA20 crossover
2021-12-16 09:30:00-05:00,ABBV,buy,130.22999572753906,79.0,10288.169662475586,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2022-03-28 10:30:00-04:00,ALL,buy,141.8000030517578,75.0,10635.000228881836,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
