datetime,portfolio_value,cash,positions,return
2015-01-02 08:30:00-05:00,100000.0,100000.0,[],
2015-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2015-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2015-01-03 09:30:00-05:00,100000.0,30460.801335334778,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}]",0.0
2015-01-04 09:30:00-05:00,101003.10286331177,30460.801335334778,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}]",0.010031028633117778
2015-01-05 09:30:00-05:00,100597.28204631805,30460.801335334778,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}]",-0.004017904455300925
2015-01-06 09:30:00-05:00,100269.02562963963,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",-0.0032630744091802777
2015-01-07 09:30:00-05:00,101965.76783144474,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.016921897776012162
2015-01-08 09:30:00-05:00,100948.67529928684,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",-0.009974843065363004
2015-01-09 09:30:00-05:00,100948.67529928684,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.0
2015-01-10 09:30:00-05:00,100948.67529928684,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.0
2015-01-11 09:30:00-05:00,102642.12098240852,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.01677531357495332
2015-01-12 09:30:00-05:00,105571.49634623528,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.028539700230169718
2015-01-13 09:30:00-05:00,108193.13766598701,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.024832851768565645
2015-01-14 09:30:00-05:00,110886.31055319309,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.024892270852892917
2015-01-15 09:30:00-05:00,111683.35926735401,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.007187981187078751
2015-01-16 09:30:00-05:00,111683.35926735401,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.0
2015-01-17 09:30:00-05:00,111683.35926735401,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.0
2015-01-18 09:30:00-05:00,113495.53633511066,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.016226025789737974
2015-01-19 09:30:00-05:00,111586.99585711956,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",-0.016815995937988992
2015-01-20 09:30:00-05:00,117038.28590607643,-31530.522838115692,"[{'asset': FPH.AX, 'quantity': 5922.0}, {'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.048852377529160496
2015-01-21 09:30:00-05:00,118088.91950035095,744.3760323524493,"[{'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}]",0.008976836820027145
2015-01-22 09:30:00-05:00,119032.01521587372,-703.2839694023114,"[{'asset': RMD.AX, 'quantity': 5050.0}, {'asset': PME.AX, 'quantity': 26487.0}, {'asset': NST.AX, 'quantity': 19278.0}, {'asset': REA.AX, 'quantity': 15.0}, {'asset': FPH.AX, 'quantity': 134.0}]",0.007986318441333129
